date,symbol,rank,median_dollar_volume,eligible
2021-01-01,EBAY,83,414206081.8505,462
2021-01-01,FIS,84,409842195.104,462
2021-01-01,FDX,85,404225392.57854605,462
2021-01-01,VRTX,86,401486133.6903,462
2021-01-01,CMG,87,394659680.5,462
2021-01-01,ACN,88,393792402.05200005,462
2021-01-01,CVS,89,392673267.021585,462
2021-01-01,LIN,90,392028372.6495,462
2021-01-01,ISRG,91,387249814.86,462
2021-01-01,OXY,92,384435574.51600003,462
2021-01-01,F,93,376946862.03,462
2021-01-01,BIIB,94,376330782.25409997,462
2021-01-01,SCHW,95,356545240.7857265,462
2021-01-01,MMM,96,355733751.72793,462
2021-01-01,ELV,97,352761890.86448,462
2021-01-01,INTU,98,347916733.74785,462
2021-01-01,CI,99,304685478.8265,462
2021-01-01,EA,100,303937834.60785,462
2022-01-01,TSLA,1,19671258007.449,470
2022-01-01,AAPL,2,11260583437.703,470
2022-01-01,AMZN,3,10536052435.576,470
2022-01-01,MSFT,4,6338382691.708,470
2022-01-01,NVDA,5,5608496836.959999,470
2022-01-01,META,6,5232576231.418,470
2022-01-01,AMD,7,4212163940.0,470
2022-01-01,GOOGL,8,3292049174.9639997,470
2022-01-01,GOOG,9,2788011404.6400003,470
2022-01-01,BA,10,2402374708.8735,470
2022-01-01,MRNA,11,2277410278.3615503,470
2022-01-01,PYPL,12,1832981032.152,470
2022-01-01,NFLX,13,1816188839.2795,470
2022-01-01,V,14,1675063488.3509998,470
2022-01-01,JPM,15,1640768075.3205,470
2022-01-01,BAC,16,1582924608.7235,470
2022-01-01,DIS,17,1452323755.8625,470
2022-01-01,MU,18,1353768873.17,470
2022-01-01,CRM,19,1280795874.315,470
2022-01-01,INTC,20,1270305127.417,470
2022-01-01,MA,21,1261417612.2124999,470
2022-01-01,BRK.B,22,1144978667.0,470
2022-01-01,ADBE,23,1130076487.111,470
2022-01-01,C,24,1096504929.5955,470
2022-01-01,XOM,25,1055599656.6035,470
2022-01-01,UNH,26,1003055554.8074999,470
2022-01-01,WFC,27,986828012.88546,470
2022-01-01,QCOM,28,979809713.24,470
2022-01-01,HD,29,963414773.1395,470
2022-01-01,JNJ,30,945101040.61795,470
2022-01-01,WMT,31,941572161.2262,470
2022-01-01,AMAT,32,917785718.6040001,470
2022-01-01,PG,33,856136447.7750001,470
2022-01-01,PFE,34,846972329.5755,470
2022-01-01,CVX,35,836491520.342433,470
2022-01-01,GS,36,810559471.0215,470
2022-01-01,CSCO,37,779583803.3264585,470
2022-01-01,T,38,777551961.3732281,470
2022-01-01,COST,39,766504879.1135001,470
2022-01-01,NKE,40,766252969.9035,470
2022-01-01,LRCX,41,753546197.8900001,470
2022-01-01,GE,42,744421868.822325,470
2022-01-01,AVGO,43,732412663.375,470
2022-01-01,CMCSA,44,731031159.2505901,470
2022-01-01,F,45,729384880.155,470
2022-01-01,ORCL,46,727938535.2160001,470
2022-01-01,CCL,47,724396433.6975,470
2022-01-01,MRK,48,717671439.3841801,470
2022-01-01,TMO,49,706669305.4052,470
2022-01-01,MS,50,684316543.6525,470
2022-01-01,FCX,51,671197225.9919999,470
2022-01-01,VZ,52,670551713.6195,470
2022-01-01,AAL,53,663553777.0,470
2022-01-01,KO,54,650964527.20538,470
2022-01-01,NOW,55,647607286.5,470
2022-01-01,TXN,56,644664787.7156,470
2022-01-01,LOW,57,607157398.882,470
2022-01-01,CHTR,58,605548184.4814999,470
2022-01-01,UAL,59,598588473.4328,470
2022-01-01,DHR,60,588650549.1530405,470
2022-01-01,LLY,61,578417772.777,470
2022-01-01,CAT,62,575444352.9300001,470
2022-01-01,ABBV,63,572807958.77915,470
2022-01-01,PEP,64,564992737.4535,470
2022-01-01,TGT,65,564627511.7105,470
2022-01-01,SBUX,66,547766389.54905,470
2022-01-01,INTU,67,544108859.9335,470
2022-01-01,MCD,68,541092551.7390001,470
2022-01-01,ABT,69,527099183.81085,470
2022-01-01,UNP,70,520263376.974,470
2022-01-01,ACN,71,518871112.46718,470
2022-01-01,BMY,72,518333044.35355,470
2022-01-01,PSKY,73,517237110.61200005,470
2022-01-01,TMUS,74,514148740.11899996,470
2022-01-01,IBM,75,506074009.6911,470
2022-01-01,AXP,76,485928292.24,470
2022-01-01,AMGN,77,484481717.95350003,470
2022-01-01,FDX,78,482129741.18457997,470
2022-01-01,NEE,79,477634665.6371,470
2022-01-01,BKNG,80,458152102.125,470
2022-01-01,DAL,81,451399911.771,470
2022-01-01,MDT,82,442483162.737,470
2022-01-01,ISRG,83,441521655.895,470
2022-01-01,FISV,84,436502195.5,470
2022-01-01,REGN,85,431675422.134,470
2022-01-01,LMT,86,419441326.332,470
2022-01-01,SCHW,87,416472544.49440503,470
2022-01-01,OXY,88,415520426.436,470
2022-01-01,LIN,89,413998055.2619,470
2022-01-01,NCLH,90,410354574.0,470
2022-01-01,RTX,91,387819872.796,470
2022-01-01,EBAY,92,383497167.01699996,470
2022-01-01,CVS,93,382261710.01405,470
2022-01-01,CMG,94,379742172.5,470
2022-01-01,FIS,95,379708809.39049995,470
2022-01-01,GILD,96,372739613.521,470
2022-01-01,ELV,97,358885160.95956504,470
2022-01-01,CI,98,352890847.1555,470
2022-01-01,VRTX,99,351151558.0,470
2022-01-01,MMM,100,346937439.15902495,470
2023-01-01,TSLA,1,20852713877.897,478
2023-01-01,AAPL,2,12757779828.4325,478
2023-01-01,NVDA,3,9261452333.73,478
2023-01-01,AMZN,4,8364994168.98,478
2023-01-01,AMD,5,7675344984.5539,478
2023-01-01,MSFT,6,7391855518.9195,478
2023-01-01,META,7,5012001694.849775,478
2023-01-01,GOOGL,8,3702526485.019,478
2023-01-01,GOOG,9,3109401204.0791097,478
2023-01-01,NFLX,10,2166128268.0,478
2023-01-01,XOM,11,1870520443.001,478
2023-01-01,BAC,12,1463846394.332,478
2023-01-01,JPM,13,1417716597.4635,478
2023-01-01,V,14,1403979557.47695,478
2023-01-01,PYPL,15,1367106771.2443,478
2023-01-01,UNH,16,1359247006.5180001,478
2023-01-01,BA,17,1298736818.5,478
2023-01-01,CVX,18,1293413541.9354699,478
2023-01-01,INTC,19,1261218765.685,478
2023-01-01,BRK.B,20,1254591633.414,478
2023-01-01,OXY,21,1209684777.13255,478
2023-01-01,ADBE,22,1197974591.2775002,478
2023-01-01,CRM,23,1161388816.676,478
2023-01-01,DIS,24,1155853979.763,478
2023-01-01,MU,25,1127162958.3874998,478
2023-01-01,AVGO,26,1116821794.145,478
2023-01-01,COST,27,1101154818.203,478
2023-01-01,HD,28,1087664767.804,478
2023-01-01,QCOM,29,1058816412.0915,478
2023-01-01,JNJ,30,1019843436.774,478
2023-01-01,MA,31,975853226.7509999,478
2023-01-01,WMT,32,925851421.287,478
2023-01-01,C,33,883088868.1700001,478
2023-01-01,PG,34,880363983.7931,478
2023-01-01,CSCO,35,850467588.956,478
2023-01-01,WFC,36,845194783.2895,478
2023-01-01,PFE,37,830952558.0404999,478
2023-01-01,KO,38,826737605.84042,478
2023-01-01,TXN,39,810386238.5225,478
2023-01-01,MRNA,40,804248000.6585,478
2023-01-01,AMAT,41,798230325.62075,478
2023-01-01,CMCSA,42,783980721.8770876,478
2023-01-01,MRK,43,777005210.5220001,478
2023-01-01,LLY,44,770860055.3255,478
2023-01-01,VZ,45,752084221.35549,478
2023-01-01,ABBV,46,748076439.7904999,478
2023-01-01,PEP,47,739774019.3205,478
2023-01-01,NOW,48,730221799.5,478
2023-01-01,TMO,49,723478504.0009999,478
2023-01-01,NKE,50,721393576.854,478
2023-01-01,GS,51,709616536.9879999,478
2023-01-01,F,52,706455791.1658001,478
2023-01-01,INTU,53,703103073.663,478
2023-01-01,BMY,54,697744741.424,478
2023-01-01,T,55,669298015.25055,478
2023-01-01,LOW,56,659022494.8564999,478
2023-01-01,COP,57,650717059.9679999,478
2023-01-01,LRCX,58,641391687.69,478
2023-01-01,MCD,59,641303650.6494,478
2023-01-01,ENPH,60,638427721.5,478
2023-01-01,SPGI,61,636898011.7865801,478
2023-01-01,DHR,62,635713068.0561194,478
2023-01-01,SBUX,63,606047228.9895,478
2023-01-01,CHTR,64,605982491.0005,478
2023-01-01,ACN,65,605502327.2420001,478
2023-01-01,MS,66,602121331.94,478
2023-01-01,TGT,67,601329001.5885,478
2023-01-01,DVN,68,587951299.033,478
2023-01-01,TMUS,69,587838961.829,478
2023-01-01,AMGN,70,583501859.6505,478
2023-01-01,UNP,71,578509761.378,478
2023-01-01,FCX,72,575655083.1375,478
2023-01-01,NEE,73,573547311.3240001,478
2023-01-01,CAT,74,562053717.939,478
2023-01-01,DE,75,552629062.190105,478
2023-01-01,LIN,76,548760950.9222,478
2023-01-01,CCL,77,548246770.1654999,478
2023-01-01,ORCL,78,514975167.62549996,478
2023-01-01,LMT,79,512879258.9145,478
2023-01-01,SCHW,80,510867820.302081,478
2023-01-01,ABT,81,507355460.61,478
2023-01-01,IBM,82,501755843.5845,478
2023-01-01,AAL,83,492919047.0,478
2023-01-01,MDT,84,489615060.5546,478
2023-01-01,AXP,85,485236522.7,478
2023-01-01,BKNG,86,476691900.45,478
2023-01-01,ISRG,87,465274738.84599996,478
2023-01-01,GE,88,459233273.3377,478
2023-01-01,GILD,89,458316899.658,478
2023-01-01,ELV,90,454699678.238155,478
2023-01-01,CVS,91,440334171.74052,478
2023-01-01,UAL,92,429965079.5,478
2023-01-01,RTX,93,425978271.685,478
2023-01-01,REGN,94,415915645.806,478
2023-01-01,FDX,95,407187539.864875,478
2023-01-01,DAL,96,407079015.69449997,478
2023-01-01,CI,97,401861034.72,478
2023-01-01,VRTX,98,387422733.0,478
2023-01-01,CMG,99,384110844.5,478
2023-01-01,MMM,100,356871503.62946004,478
2024-01-01,TSLA,1,27968717641.5,483
2024-01-01,NVDA,2,16145315160.02,483
2024-01-01,AAPL,3,9353430666.818,483
2024-01-01,MSFT,4,7536645071.825,483
2024-01-01,AMZN,5,6467590824.0,483
2024-01-01,AMD,6,5699041205.056601,483
2024-01-01,META,7,5339731242.1045,483
2024-01-01,GOOGL,8,3372652335.475,483
2024-01-01,GOOG,9,2645698276.0575,483
2024-01-01,NFLX,10,2049418140.0,483
2024-01-01,XOM,11,1566991113.548,483
2024-01-01,AVGO,12,1547512148.565,483
2024-01-01,UNH,13,1359621223.1375,483
2024-01-01,ADBE,14,1239755273.271,483
2024-01-01,JPM,15,1236950177.5095,483
2024-01-01,INTC,16,1205668182.224,483
2024-01-01,V,17,1200379971.934,483
2024-01-01,BAC,18,1162486569.9435,483
2024-01-01,LLY,19,1162421071.689,483
2024-01-01,CVX,20,1060307372.2563651,483
2024-01-01,BA,21,1053927645.3582001,483
2024-01-01,DIS,22,1045784339.8517001,483
2024-01-01,BRK.B,23,1036984228.3325,483
2024-01-01,CRM,24,1031549652.865,483
2024-01-01,JNJ,25,1011722717.994,483
2024-01-01,HD,26,923704395.8134999,483
2024-01-01,MA,27,922990868.066,483
2024-01-01,PYPL,28,877839096.325,483
2024-01-01,COST,29,846878822.4185,483
2024-01-01,MU,30,832265242.353,483
2024-01-01,QCOM,31,802378893.9045,483
2024-01-01,PG,32,800888808.0115001,483
2024-01-01,UBER,33,792886428.0,483
2024-01-01,WMT,34,779373775.4565,483
2024-01-01,CSCO,35,778717920.7,483
2024-01-01,PANW,36,754099353.0,483
2024-01-01,PEP,37,726548637.2945,483
2024-01-01,TXN,38,721660756.9005,483
2024-01-01,PFE,39,720877285.4195001,483
2024-01-01,ORCL,40,711812738.2605,483
2024-01-01,TMO,41,707009347.202,483
2024-01-01,KO,42,701228118.07537,483
2024-01-01,AMAT,43,699577672.365,483
2024-01-01,MRK,44,685667627.78,483
2024-01-01,NKE,45,684184690.93925,483
2024-01-01,WFC,46,670251925.26,483
2024-01-01,C,47,654302226.5605,483
2024-01-01,MCD,48,650781192.9575,483
2024-01-01,CMCSA,49,648021857.592135,483
2024-01-01,CAT,50,641724434.2,483
2024-01-01,INTU,51,638842901.6965001,483
2024-01-01,ABBV,52,637682694.6424999,483
2024-01-01,GS,53,635927146.037,483
2024-01-01,TMUS,54,635156428.435,483
2024-01-01,NOW,55,634885506.5,483
2024-01-01,LRCX,56,623513069.2049999,483
2024-01-01,ABNB,57,614054540.5,483
2024-01-01,DHR,58,600361863.8190801,483
2024-01-01,OXY,59,574558345.0020001,483
2024-01-01,VZ,60,573312568.2477,483
2024-01-01,SCHW,61,568427566.792,483
2024-01-01,ACN,62,567877983.3199999,483
2024-01-01,F,63,560715465.7535,483
2024-01-01,ENPH,64,560713028.5,483
2024-01-01,SBUX,65,547268365.9189999,483
2024-01-01,LIN,66,542173888.6975,483
2024-01-01,NEE,67,537445661.027,483
2024-01-01,DE,68,536472216.865695,483
2024-01-01,CVS,69,524814188.03172505,483
2024-01-01,COP,70,523321276.435,483
2024-01-01,AMGN,71,517942851.423,483
2024-01-01,MS,72,517472251.13750005,483
2024-01-01,LOW,73,511664932.25530005,483
2024-01-01,BMY,74,507848149.12160003,483
2024-01-01,GE,75,503364976.246025,483
2024-01-01,IBM,76,488757663.464,483
2024-01-01,BKNG,77,474312013.698,483
2024-01-01,UNP,78,472879615.90620005,483
2024-01-01,ABT,79,471283831.1323,483
2024-01-01,T,80,469239203.525,483
2024-01-01,LMT,81,459560903.47800004,483
2024-01-01,ELV,82,458234639.83422446,483
2024-01-01,TGT,83,447065008.3151,483
2024-01-01,CMG,84,444152761.8975,483
2024-01-01,RTX,85,441276548.25200003,483
2024-01-01,ISRG,86,434134201.3596,483
2024-01-01,AXP,87,432863048.06689,483
2024-01-01,FCX,88,420085885.63750005,483
2024-01-01,SPGI,89,419152281.39812005,483
2024-01-01,MDT,90,408987096.98,483
2024-01-01,MRNA,91,403180285.5324,483
2024-01-01,CCL,92,384598439.857,483
2024-01-01,GILD,93,381531523.8255,483
2024-01-01,CHTR,94,381465744.58949995,483
2024-01-01,REGN,95,381374062.992,483
2024-01-01,CI,96,377036724.0015,483
2024-01-01,DVN,97,375752249.603,483
2024-01-01,FDX,98,366439665.35667,483
2024-01-01,AAL,99,364318734.0,483
2024-01-01,VRTX,100,358148880.5625,483
2025-01-01,NVDA,1,35298769642.1075,490
2025-01-01,TSLA,2,18898512016.0,490
2025-01-01,AAPL,3,9989170266.086,490
2025-01-01,MSFT,4,7866476398.951,490
2025-01-01,AMD,5,7355722756.9265,490
2025-01-01,AMZN,6,6819862090.0,490
2025-01-01,META,7,6240020001.0865,490
2025-01-01,SMCI,8,4204211079.0,490
2025-01-01,GOOGL,9,3882591144.3645,490
2025-01-01,AVGO,10,3490430421.6415,490
2025-01-01,GOOG,11,2786689090.2615,490
2025-01-01,LLY,12,2163647759.815,490
2025-01-01,NFLX,13,2027016840.6605,490
2025-01-01,MU,14,1963446483.711,490
2025-01-01,UNH,15,1668570180.4109998,490
2025-01-01,V,16,1661936386.6245,490
2025-01-01,XOM,17,1645664813.605,490
2025-01-01,JPM,18,1587103819.8899999,490
2025-01-01,INTC,19,1533981739.481,490
2025-01-01,BRK.B,20,1452713583.7405,490
2025-01-01,COST,21,1450977883.289,490
2025-01-01,ADBE,22,1417734416.1069,490
2025-01-01,PLTR,23,1397674838.0,490
2025-01-01,CRM,24,1368705240.2255,490
2025-01-01,BA,25,1312767053.0,490
2025-01-01,BAC,26,1311368099.745,490
2025-01-01,QCOM,27,1252637074.8590002,490
2025-01-01,UBER,28,1149232125.5,490
2025-01-01,HD,29,1119492768.5955,490
2025-01-01,AMAT,30,1079648218.854,490
2025-01-01,MA,31,1066052132.6400001,490
2025-01-01,CRWD,32,1032517302.0,490
2025-01-01,CVX,33,1009998489.00945,490
2025-01-01,JNJ,34,990574173.1985409,490
2025-01-01,WMT,35,989066728.921,490
2025-01-01,PG,36,964543015.0385001,490
2025-01-01,PANW,37,925878525.229,490
2025-01-01,ORCL,38,915375594.9115,490
2025-01-01,NOW,39,915208409.5,490
2025-01-01,DIS,40,911834618.1759999,490
2025-01-01,WFC,41,907814151.75295,490
2025-01-01,MRK,42,891666711.0554999,490
2025-01-01,TXN,43,891489326.46425,490
2025-01-01,LRCX,44,856258654.1400001,490
2025-01-01,DELL,45,852790235.566,490
2025-01-01,GS,46,851948905.3765,490
2025-01-01,PFE,47,843205256.3873999,490
2025-01-01,CSCO,48,837997713.5815,490
2025-01-01,GE,49,824709994.75,490
2025-01-01,ABBV,50,819648152.8485,490
2025-01-01,NKE,51,816697074.497,490
2025-01-01,MCD,52,811586405.1575799,490
2025-01-01,PEP,53,804958510.9005,490
2025-01-01,TMO,54,799034606.579,490
2025-01-01,KO,55,767495534.2639999,490
2025-01-01,INTU,56,764239167.727,490
2025-01-01,CAT,57,760644016.143,490
2025-01-01,ACN,58,753950063.577,490
2025-01-01,C,59,751410111.5165,490
2025-01-01,SBUX,60,732601841.4089999,490
2025-01-01,PYPL,61,721051236.46545,490
2025-01-01,TMUS,62,690820373.972,490
2025-01-01,LIN,63,682512724.194,490
2025-01-01,CMCSA,64,679583529.5362899,490
2025-01-01,IBM,65,671757240.8769,490
2025-01-01,NEE,66,655763919.5179999,490
2025-01-01,GEV,67,635899767.622,490
2025-01-01,DHR,68,635732679.99,490
2025-01-01,AMGN,69,635354387.8600001,490
2025-01-01,CMG,70,619867721.5,490
2025-01-01,AXP,71,613850517.274,490
2025-01-01,VZ,72,603158320.993,490
2025-01-01,ANET,73,602833189.5,490
2025-01-01,BKNG,74,595490889.8000001,490
2025-01-01,MS,75,581886686.468,490
2025-01-01,RTX,76,581513990.9359,490
2025-01-01,CVS,77,580197605.3,490
2025-01-01,COP,78,575656396.6665001,490
2025-01-01,ISRG,79,558303149.854,490
2025-01-01,BMY,80,557045518.3599999,490
2025-01-01,ABNB,81,547225660.107,490
2025-01-01,ABT,82,538189892.0940499,490
2025-01-01,T,83,535732771.9515,490
2025-01-01,LOW,84,530917307.2485,490
2025-01-01,F,85,520155128.35,490
2025-01-01,UNP,86,512004993.07500005,490
2025-01-01,SPGI,87,511354460.13192,490
2025-01-01,FCX,88,506548189.26100004,490
2025-01-01,ELV,89,489976196.1625,490
2025-01-01,TGT,90,489743354.408,490
2025-01-01,DE,91,488002679.80550003,490
2025-01-01,VRTX,92,482662292.23905,490
2025-01-01,REGN,93,482568441.8665,490
2025-01-01,OXY,94,471082077.74899995,490
2025-01-01,SCHW,95,470732461.3944,490
2025-01-01,GILD,96,465698381.58299994,490
2025-01-01,CI,97,452810571.62469995,490
2025-01-01,MDT,98,451905489.67350006,490
2025-01-01,CCL,99,439318089.3943,490
2025-01-01,LMT,100,438601434.1701,490
2026-01-01,TSLA,1,31925402308.821,497
2026-01-01,NVDA,2,29934518581.8435,497
2026-01-01,AAPL,3,11024291238.1185,497
2026-01-01,PLTR,4,9195499748.5,497
2026-01-01,MSFT,5,9179067605.7445,497
2026-01-01,META,6,8791908928.983,497
2026-01-01,AMZN,7,8569014584.448999,497
2026-01-01,GOOGL,8,6499586918.9869995,497
2026-01-01,AMD,9,5900436324.0,497
2026-01-01,AVGO,10,5892055276.6575,497
2026-01-01,GOOG,11,4326089982.695499,497
2026-01-01,NFLX,12,3772618399.1184998,497
2026-01-01,UNH,13,2915871031.392,497
2026-01-01,HOOD,14,2802398803.0721,497
2026-01-01,LLY,15,2777746706.4440002,497
2026-01-01,MU,16,2510807389.4391003,497
2026-01-01,COIN,17,2509757205.4305,497
2026-01-01,ORCL,18,2447248457.953,497
2026-01-01,APP,19,2319407228.3885,497
2026-01-01,JPM,20,2263590838.0905,497
2026-01-01,BRK.B,21,2113550409.3855,497
2026-01-01,COST,22,2024850827.7405,497
2026-01-01,INTC,23,2016424824.0,497
2026-01-01,V,24,1975865727.9006,497
2026-01-01,CRM,25,1864997069.1065,497
2026-01-01,BAC,26,1641693103.6215,497
2026-01-01,XOM,27,1630749054.1475,497
2026-01-01,WMT,28,1565108980.9039998,497
2026-01-01,UBER,29,1538280018.0,497
2026-01-01,GEV,30,1426737008.9435,497
2026-01-01,SMCI,31,1419557425.5,497
2026-01-01,MA,32,1404627012.0102,497
2026-01-01,BA,33,1394355442.9485002,497
2026-01-01,GS,34,1390865687.0239,497
2026-01-01,JNJ,35,1340249650.1365,497
2026-01-01,NOW,36,1329580407.275,497
2026-01-01,ADBE,37,1314930561.3894,497
2026-01-01,CRWD,38,1260688270.7968001,497
2026-01-01,HD,39,1202594895.8695002,497
2026-01-01,AMAT,40,1191952289.957,497
2026-01-01,QCOM,41,1184477429.019,497
2026-01-01,WFC,42,1151723786.9765,497
2026-01-01,CSCO,43,1149977282.3734999,497
2026-01-01,PG,44,1147158517.622,497
2026-01-01,CVX,45,1140186964.7350001,497
2026-01-01,TXN,46,1135800182.6764998,497
2026-01-01,GE,47,1130253507.126,497
2026-01-01,C,48,1129928852.546,497
2026-01-01,LRCX,49,1108079136.4889998,497
2026-01-01,INTU,50,1084757723.9180002,497
2026-01-01,ABBV,51,1082524669.3685,497
2026-01-01,MRK,52,1065897601.1759999,497
2026-01-01,TMO,53,1037892514.8465,497
2026-01-01,CAT,54,1037081685.8339999,497
2026-01-01,KO,55,1031472902.049,497
2026-01-01,PEP,56,1027142455.35705,497
2026-01-01,IBM,57,1017921990.096,497
2026-01-01,PANW,58,1000044333.6585,497
2026-01-01,CVNA,59,980123022.0,497
2026-01-01,BKNG,60,964271074.95,497
2026-01-01,ANET,61,959321309.1285,497
2026-01-01,ACN,62,959009369.687,497
2026-01-01,PFE,63,957530736.6624999,497
2026-01-01,ISRG,64,936987968.53,497
2026-01-01,TMUS,65,936492283.0734999,497
2026-01-01,MCD,66,916885549.94975,497
2026-01-01,DIS,67,893482703.912,497
2026-01-01,NKE,68,878662475.802,497
2026-01-01,T,69,866310710.06,497
2026-01-01,LIN,70,856439830.421,497
2026-01-01,F,71,812107977.955,497
2026-01-01,VZ,72,794592907.4665,497
2026-01-01,SBUX,73,782823197.2215,497
2026-01-01,MS,74,775661177.563,497
2026-01-01,AXP,75,769253803.1975,497
2026-01-01,GILD,76,760701514.9319999,497
2026-01-01,DHR,77,760311146.7945,497
2026-01-01,SCHW,78,734203307.77775,497
2026-01-01,CMCSA,79,732851126.7395401,497
2026-01-01,ABT,80,724199615.3075001,497
2026-01-01,NEE,81,724180513.6620001,497
2026-01-01,PYPL,82,717433078.7443,497
2026-01-01,AMGN,83,711137693.5476,497
2026-01-01,DELL,84,700062184.6818,497
2026-01-01,UNP,85,688561933.089,497
2026-01-01,CMG,86,653116365.0,497
2026-01-01,RTX,87,648454850.721,497
2026-01-01,SPGI,88,641132085.4646599,497
2026-01-01,TGT,89,622185256.2035,497
2026-01-01,LMT,90,613519076.8050001,497
2026-01-01,COP,91,606987067.1977,497
2026-01-01,VRTX,92,601205925.4565,497
2026-01-01,MDT,93,598165773.113,497
2026-01-01,LOW,94,597786600.6830001,497
2026-01-01,REGN,95,594541748.4625001,497
2026-01-01,BMY,96,593122309.551,497
2026-01-01,ELV,97,589011250.3495,497
2026-01-01,DE,98,578351273.6802,497
2026-01-01,ABNB,99,568742760.289,497
2026-01-01,FCX,100,562924069.6200001,497
