class,symbol,ts,weekday,open,close,volume
us_stocks,INFO,2014-09-21,Sunday,23.34451,23.48131,254131.0
us_stocks,INFO,2014-09-28,Sunday,23.022041,23.11976,305981.0
us_stocks,INFO,2014-10-05,Sunday,22.72889,21.92762,582285.0
us_stocks,INFO,2014-10-12,Sunday,21.88853,22.13282,667059.0
us_stocks,INFO,2014-10-19,Sunday,22.33803,22.44551,154179.0
us_stocks,INFO,2014-10-26,Sunday,23.022041,22.17191,416794.0
us_stocks,INFO,2014-11-02,Sunday,24.95683,24.048066,508268.0
us_stocks,INFO,2014-11-09,Sunday,23.7256,23.19793,208964.0
us_stocks,INFO,2014-11-16,Sunday,24.42916,24.25327,429596.0
us_stocks,INFO,2014-11-23,Sunday,25.025233,24.92752,800470.0
us_stocks,INFO,2014-11-30,Sunday,24.86889,24.50733,429570.0
us_stocks,INFO,2014-12-07,Sunday,24.87866,25.26952,451573.0
us_stocks,INFO,2014-12-14,Sunday,25.21089,24.86889,387351.0
us_stocks,INFO,2014-12-21,Sunday,24.57574,25.37701,493003.0
us_stocks,INFO,2014-12-28,Sunday,25.95354,25.88514,83959.0
us_stocks,INFO,2015-01-04,Sunday,25.72879,25.36724,340033.0
us_stocks,INFO,2015-01-11,Sunday,26.11966,25.82651,233064.0
us_stocks,INFO,2015-01-25,Sunday,25.20112,25.24021,145157.0
us_stocks,INFO,2015-02-01,Sunday,25.58222,25.76788,313076.0
us_stocks,INFO,2015-02-08,Sunday,25.80697,25.934,228413.0
us_stocks,INFO,2015-02-22,Sunday,25.75811,25.76788,197484.0
us_stocks,INFO,2015-03-01,Sunday,26.090344,26.5203,1180729.0
us_stocks,INFO,2015-03-08,Sunday,25.36724,25.42587,283493.0
us_stocks,INFO,2015-03-15,Sunday,25.31838,25.78742,236667.0
us_stocks,INFO,2015-03-22,Sunday,26.62779,26.71573,451149.0
us_stocks,INFO,2015-03-29,Sunday,26.29555,26.47144,210971.0
us_stocks,INFO,2015-04-05,Sunday,26.40304,26.57893,438002.0
us_stocks,INFO,2015-04-12,Sunday,26.44212,26.49098,251528.0
us_stocks,INFO,2015-04-19,Sunday,25.53336,25.30861,602947.0
us_stocks,INFO,2015-04-26,Sunday,25.45518,25.21089,354218.0
us_stocks,INFO,2015-05-03,Sunday,25.82651,25.59199,372894.0
us_stocks,INFO,2015-05-10,Sunday,25.13272,25.33793,296134.0
us_stocks,INFO,2015-05-17,Sunday,25.58222,25.56267,348442.0
us_stocks,INFO,2015-05-31,Sunday,26.10989,26.1392,1072667.0
us_stocks,INFO,2015-06-07,Sunday,25.75811,26.021941,1132963.0
us_stocks,INFO,2015-06-14,Sunday,26.22715,26.17829,305086.0
us_stocks,INFO,2015-06-21,Sunday,26.061029,26.080573,258561.0
us_stocks,INFO,2015-06-28,Sunday,25.60176,25.044775,422769.0
us_stocks,INFO,2015-07-05,Sunday,25.96331,25.73856,286372.0
us_stocks,INFO,2015-07-12,Sunday,25.40633,25.68971,367855.0
us_stocks,INFO,2015-07-19,Sunday,26.021941,25.85582,260737.0
us_stocks,INFO,2015-07-26,Sunday,25.87537,25.57245,489047.0
us_stocks,INFO,2015-08-02,Sunday,25.934,25.92423,287859.0
us_stocks,INFO,2015-08-09,Sunday,26.1392,26.97957,852590.0
us_stocks,INFO,2015-08-16,Sunday,28.36714,28.63098,594510.0
us_stocks,INFO,2015-08-23,Sunday,27.37043,27.27271,680080.0
us_stocks,INFO,2015-08-30,Sunday,27.72221,27.92742,207798.0
us_stocks,INFO,2015-09-13,Sunday,28.034905,28.19125,248579.0
us_stocks,INFO,2015-09-20,Sunday,28.73846,28.58212,366835.0
us_stocks,INFO,2015-09-27,Sunday,28.2792,27.84924,470635.0
us_stocks,INFO,2015-10-04,Sunday,29.070701,29.21728,263922.0
us_stocks,INFO,2015-10-11,Sunday,29.42248,29.54951,278165.0
us_stocks,INFO,2015-10-18,Sunday,29.82312,30.018552,174004.0
us_stocks,INFO,2015-10-25,Sunday,29.80358,29.63746,767305.0
us_stocks,INFO,2015-11-01,Sunday,29.98924,29.7938,799072.0
us_stocks,INFO,2015-11-08,Sunday,28.82641,29.33454,832571.0
us_stocks,INFO,2015-11-15,Sunday,28.034905,28.26943,572496.0
us_stocks,INFO,2015-11-22,Sunday,28.67984,28.57235,206800.0
us_stocks,INFO,2015-11-29,Sunday,28.44532,28.82641,1008542.0
us_stocks,INFO,2015-12-06,Sunday,28.71892,28.76778,435497.0
us_stocks,INFO,2015-12-13,Sunday,28.36714,28.18148,532990.0
us_stocks,INFO,2015-12-20,Sunday,28.49417,28.51372,449376.0
us_stocks,INFO,2015-12-27,Sunday,29.12933,29.19773,503747.0
us_stocks,INFO,2016-01-03,Sunday,29.21728,28.8655,857674.0
us_stocks,INFO,2016-01-10,Sunday,27.85902,27.56586,639115.0
us_stocks,INFO,2016-01-24,Sunday,27.48769,27.33134,531640.0
us_stocks,INFO,2016-01-31,Sunday,27.6929,28.17171,481001.0
us_stocks,INFO,2016-02-07,Sunday,27.057739,26.85253,703308.0
us_stocks,INFO,2016-02-21,Sunday,27.84924,27.18477,441275.0
us_stocks,INFO,2016-02-28,Sunday,27.30203,27.18477,712277.0
us_stocks,INFO,2016-03-06,Sunday,27.6929,27.93719,605730.0
us_stocks,INFO,2016-03-13,Sunday,28.38668,28.36714,301412.0
us_stocks,INFO,2016-03-20,Sunday,29.98924,32.74485,10278542.0
us_stocks,INFO,2016-03-27,Sunday,33.47772,33.83927,1044671.0
us_stocks,INFO,2016-04-03,Sunday,34.40603,34.43535,697627.0
us_stocks,INFO,2016-04-10,Sunday,33.53635,33.86859,367241.0
us_stocks,INFO,2016-04-17,Sunday,34.58192,34.7969,518021.0
us_stocks,INFO,2016-04-24,Sunday,34.52329,34.26923,481240.0
us_stocks,INFO,2016-05-01,Sunday,34.20083,34.56238,644995.0
us_stocks,INFO,2016-05-08,Sunday,33.71224,33.61453,672542.0
us_stocks,INFO,2016-05-15,Sunday,32.21718,32.88165,510817.0
us_stocks,INFO,2016-05-22,Sunday,33.35069,33.68293,657437.0
us_stocks,INFO,2016-06-05,Sunday,32.95982,32.98914,262901.0
us_stocks,INFO,2016-06-12,Sunday,32.12923,32.0022006,677462.0
us_stocks,INFO,2016-06-19,Sunday,32.15855,31.98266,494213.0
us_stocks,INFO,2016-06-26,Sunday,30.14558,29.70586,1117307.0
us_stocks,INFO,2016-07-10,Sunday,31.52339,31.91426,1445828.0
us_stocks,INFO,2016-07-17,Sunday,34.22037,34.39626,2120049.0
us_stocks,INFO,2016-07-24,Sunday,34.83598,34.23991,2168963.0
us_stocks,INFO,2016-07-31,Sunday,33.93699,33.95653,692852.0
us_stocks,INFO,2016-08-07,Sunday,34.20083,34.30831,835973.0
us_stocks,INFO,2016-08-14,Sunday,34.35717,34.51352,1250624.0
us_stocks,INFO,2016-08-21,Sunday,35.26594,35.51023,1318433.0
us_stocks,INFO,2016-08-28,Sunday,36.21379,36.61443,2551307.0
us_stocks,INFO,2016-09-11,Sunday,36.18447,36.6926,1068024.0
us_stocks,INFO,2016-09-18,Sunday,35.87178,35.66657,853479.0
us_stocks,INFO,2016-09-25,Sunday,35.54932,35.42228,1482878.0
us_stocks,INFO,2016-10-02,Sunday,36.43854,36.66328,2758812.0
us_stocks,INFO,2016-10-09,Sunday,35.57863,35.73498,994047.0
us_stocks,INFO,2016-10-16,Sunday,35.81315,35.74475,1404660.0
us_stocks,INFO,2016-10-23,Sunday,36.84895,36.94666,1213611.0
us_stocks,INFO,2016-10-30,Sunday,36.15516,35.94995,1468665.0
us_stocks,INFO,2016-11-06,Sunday,35.080276,34.91416,2904839.0
us_stocks,INFO,2016-11-13,Sunday,34.67964,34.19105,2057153.0
us_stocks,INFO,2016-11-20,Sunday,34.3474,35.0021012,2870469.0
us_stocks,INFO,2016-11-27,Sunday,34.67964,35.0021012,3244056.0
us_stocks,INFO,2016-12-04,Sunday,34.16174,34.10311,2646352.0
us_stocks,INFO,2016-12-11,Sunday,34.94347,34.94347,2696860.0
us_stocks,INFO,2016-12-18,Sunday,33.8295,33.79042,2589259.0
us_stocks,INFO,2017-01-08,Sunday,35.72521,35.73498,1395515.0
us_stocks,INFO,2017-01-22,Sunday,37.47433,37.8652,2292817.0
us_stocks,INFO,2017-01-29,Sunday,38.64693,38.73488,2709651.0
us_stocks,INFO,2017-02-05,Sunday,38.53944,38.62739,1781976.0
us_stocks,INFO,2017-02-12,Sunday,38.68602,39.018256,2798531.0
us_stocks,INFO,2017-02-26,Sunday,39.243,39.18437,1808201.0
us_stocks,INFO,2017-03-05,Sunday,39.71204,39.74136,1849863.0
us_stocks,INFO,2017-03-12,Sunday,39.243,39.6925,2009711.0
us_stocks,INFO,2017-03-19,Sunday,39.52638,39.67296,1494918.0
us_stocks,INFO,2017-03-26,Sunday,39.18437,39.20392,2303423.0
us_stocks,INFO,2017-04-02,Sunday,41.080078,40.82601,3547129.0
us_stocks,INFO,2017-04-09,Sunday,41.16802,41.24619,1380008.0
us_stocks,INFO,2017-04-16,Sunday,41.23642,41.65661,1387051.0
us_stocks,INFO,2017-04-23,Sunday,42.47743,42.80966,1156139.0
us_stocks,INFO,2017-04-30,Sunday,42.34062,42.66309,1781384.0
us_stocks,INFO,2017-05-07,Sunday,42.77058,42.98555,1200257.0
us_stocks,INFO,2017-05-14,Sunday,42.26245,42.73149,1887258.0
us_stocks,INFO,2017-05-21,Sunday,43.4155,43.67934,1125252.0
us_stocks,INFO,2017-06-04,Sunday,45.95614,45.73139,4082775.0
us_stocks,INFO,2017-06-11,Sunday,45.13532,45.25258,3886004.0
us_stocks,INFO,2017-06-18,Sunday,46.47404,46.76719,2109475.0
us_stocks,INFO,2017-06-25,Sunday,45.52618,45.34052,3712371.0
us_stocks,INFO,2017-07-02,Sunday,43.20053,43.16144,2064755.0
us_stocks,INFO,2017-07-09,Sunday,43.24938,42.72172,1525528.0
us_stocks,INFO,2017-07-16,Sunday,43.68911,44.22655,1826724.0
us_stocks,INFO,2017-07-23,Sunday,44.62719,44.65651,2162781.0
us_stocks,INFO,2017-07-30,Sunday,45.45778,45.58482,1564399.0
us_stocks,INFO,2017-08-06,Sunday,45.26235,44.93011,2045453.0
us_stocks,INFO,2017-08-13,Sunday,44.82262,44.93011,1497847.0
us_stocks,INFO,2017-08-20,Sunday,44.65651,44.82262,1617991.0
us_stocks,INFO,2017-08-27,Sunday,45.49687,45.5555,1525770.0
us_stocks,INFO,2017-09-10,Sunday,46.62061,46.85513,3084996.0
us_stocks,INFO,2017-09-17,Sunday,46.26883,46.44472,3113309.0
us_stocks,INFO,2017-09-24,Sunday,47.36326,47.18737,2327899.0
us_stocks,INFO,2017-10-01,Sunday,43.093038,43.073498,3749969.0
us_stocks,INFO,2017-10-08,Sunday,42.91715,43.19076,2085555.0
us_stocks,INFO,2017-10-15,Sunday,42.97578,42.80966,1560218.0
us_stocks,INFO,2017-10-22,Sunday,42.99532,42.95624,1186754.0
us_stocks,INFO,2017-10-29,Sunday,42.22336,41.48072,2246075.0
us_stocks,INFO,2017-11-05,Sunday,42.38948,42.61423,1150540.0
us_stocks,INFO,2017-11-12,Sunday,41.92044,42.0083864,2300208.0
us_stocks,INFO,2017-11-19,Sunday,42.59468,42.84875,1616239.0
us_stocks,INFO,2017-11-26,Sunday,42.67286,42.86829,2032589.0
us_stocks,INFO,2017-12-03,Sunday,43.85523,43.42527,2206804.0
us_stocks,INFO,2017-12-10,Sunday,44.43176,44.099522,1071228.0
us_stocks,INFO,2017-12-17,Sunday,44.60765,44.49039,1752319.0
us_stocks,INFO,2018-01-07,Sunday,44.93989,45.61413,2257033.0
us_stocks,INFO,2018-01-21,Sunday,47.65641,47.26554,2093356.0
us_stocks,INFO,2018-01-28,Sunday,46.92353,46.46426,2317584.0
us_stocks,INFO,2018-02-04,Sunday,45.63367,44.11907,4887037.0
us_stocks,INFO,2018-02-11,Sunday,43.49368,44.17769,2525400.0
us_stocks,INFO,2018-02-25,Sunday,46.46426,46.51312,959229.0
us_stocks,INFO,2018-03-04,Sunday,44.94966,46.32746,3070326.0
us_stocks,INFO,2018-03-11,Sunday,47.88116,47.98864,1352472.0
us_stocks,INFO,2018-03-18,Sunday,47.61732,47.58801,1881981.0
us_stocks,INFO,2018-03-25,Sunday,46.28837,46.9333,2518559.0
us_stocks,INFO,2018-04-01,Sunday,47.040791,46.43495,2606843.0
us_stocks,INFO,2018-04-08,Sunday,47.19714,46.90399,1715269.0
us_stocks,INFO,2018-04-15,Sunday,47.70526,47.67595,1382529.0
us_stocks,INFO,2018-04-22,Sunday,48.11568,47.93001,1435286.0
us_stocks,INFO,2018-04-29,Sunday,48.15476,48.0081877,1755295.0
us_stocks,INFO,2018-05-06,Sunday,48.40883,49.014668,1993460.0
us_stocks,INFO,2018-05-13,Sunday,51.0080883,50.74425,2173127.0
us_stocks,INFO,2018-05-20,Sunday,50.35338,50.42179,2038019.0
us_stocks,INFO,2018-06-03,Sunday,48.63357,48.81923,1699024.0
us_stocks,INFO,2018-06-10,Sunday,49.95275,49.53256,1442185.0
us_stocks,INFO,2018-06-17,Sunday,49.45439,49.51302,1110066.0
us_stocks,INFO,2018-06-24,Sunday,50.08955,48.97558,1963511.0
us_stocks,INFO,2018-07-01,Sunday,49.073299,50.65631,1852417.0
us_stocks,INFO,2018-07-08,Sunday,51.56507,51.28169,2014760.0
us_stocks,INFO,2018-07-15,Sunday,51.16443,50.92014,984071.0
us_stocks,INFO,2018-07-22,Sunday,51.38918,52.13183,1919394.0
us_stocks,INFO,2018-07-29,Sunday,52.063426,51.69211,942595.0
us_stocks,INFO,2018-08-05,Sunday,51.868,52.31749,845881.0
us_stocks,INFO,2018-08-12,Sunday,52.55201,52.70836,978105.0
us_stocks,INFO,2018-08-19,Sunday,52.5227,52.7963,989342.0
us_stocks,INFO,2018-08-26,Sunday,52.7279,53.10899,1703986.0
us_stocks,INFO,2018-09-09,Sunday,53.59758,53.71484,1151497.0
us_stocks,INFO,2018-09-16,Sunday,53.9005,53.19694,931079.0
us_stocks,INFO,2018-09-23,Sunday,53.7637,53.040593,2856686.0
us_stocks,INFO,2018-09-30,Sunday,53.15786,52.84516,1486998.0
us_stocks,INFO,2018-10-07,Sunday,52.32726,51.64324,1710451.0
us_stocks,INFO,2018-10-14,Sunday,50.40225,50.25567,1707430.0
us_stocks,INFO,2018-10-21,Sunday,50.94946,50.65631,1409166.0
us_stocks,INFO,2018-10-28,Sunday,50.25567,49.26873,2200816.0
us_stocks,INFO,2018-11-04,Sunday,51.25238,50.71494,1353653.0
us_stocks,INFO,2018-11-11,Sunday,51.78005,50.16772,1856789.0
us_stocks,INFO,2018-11-18,Sunday,50.94946,49.44462,2713782.0
us_stocks,INFO,2018-11-25,Sunday,48.85832,49.70846,1942913.0
us_stocks,INFO,2018-12-02,Sunday,52.71813,52.96242,3320750.0
us_stocks,INFO,2018-12-09,Sunday,49.75731,49.63028,2365389.0
us_stocks,INFO,2018-12-16,Sunday,47.79321,47.44143,4136113.0
us_stocks,INFO,2018-12-23,Sunday,45.037601,43.90409,1256127.0
us_stocks,INFO,2018-12-30,Sunday,46.53266,46.87467,1578518.0
us_stocks,INFO,2019-01-06,Sunday,47.64663,48.20362,2480060.0
us_stocks,INFO,2019-01-13,Sunday,48.21339,48.51631,2023467.0
us_stocks,INFO,2019-01-27,Sunday,49.83549,49.62051,2304962.0
us_stocks,INFO,2019-02-03,Sunday,50.65631,51.037402,1906164.0
us_stocks,INFO,2019-02-10,Sunday,51.31101,51.40873,1474354.0
us_stocks,INFO,2019-02-24,Sunday,52.2784,51.78005,2174880.0
us_stocks,INFO,2019-03-03,Sunday,52.96242,52.34681,1819079.0
us_stocks,INFO,2019-03-10,Sunday,51.37941,52.39566,1819720.0
us_stocks,INFO,2019-03-17,Sunday,53.27511,54.027533,2410041.0
us_stocks,INFO,2019-03-24,Sunday,53.15786,53.099224,2206829.0
us_stocks,INFO,2019-03-31,Sunday,53.48032,53.41192,2255920.0
us_stocks,INFO,2019-04-07,Sunday,53.47055,53.63666,1487734.0
us_stocks,INFO,2019-04-14,Sunday,53.8321,53.87119,901505.0
us_stocks,INFO,2019-04-21,Sunday,53.49009,54.38908,1837272.0
us_stocks,INFO,2019-04-28,Sunday,55.45419,55.60077,1239820.0
us_stocks,INFO,2019-05-05,Sunday,54.77995,55.67894,847682.0
us_stocks,INFO,2019-05-12,Sunday,53.8321,53.39237,1419274.0
us_stocks,INFO,2019-05-19,Sunday,55.75712,56.18707,1349445.0
us_stocks,INFO,2019-06-02,Sunday,56.25547,56.34342,1935461.0
us_stocks,INFO,2019-06-09,Sunday,58.48341,59.36286,1198730.0
us_stocks,INFO,2019-06-16,Sunday,58.10231,58.0045998,1010808.0
us_stocks,INFO,2019-06-23,Sunday,58.61044,58.20003,1443234.0
us_stocks,INFO,2019-06-30,Sunday,61.49308,63.13472,3495003.0
us_stocks,INFO,2019-07-07,Sunday,62.78294,63.10541,1009068.0
us_stocks,INFO,2019-07-14,Sunday,64.11189,64.082576,1451683.0
us_stocks,INFO,2019-07-21,Sunday,63.88714,63.76011,2098460.0
us_stocks,INFO,2019-07-28,Sunday,63.8676,63.89691,1655935.0
us_stocks,INFO,2019-08-04,Sunday,61.5908,60.81884,2237287.0
us_stocks,INFO,2019-08-11,Sunday,62.695,62.069612,1118047.0
us_stocks,INFO,2019-08-18,Sunday,63.72102,63.90669,2204865.0
us_stocks,INFO,2019-08-25,Sunday,61.77646,62.059838,1221968.0
us_stocks,INFO,2019-09-08,Sunday,66.92613,65.75353,2764019.0
us_stocks,INFO,2019-09-15,Sunday,66.066223,66.59389,1830594.0
us_stocks,INFO,2019-09-22,Sunday,66.027135,65.39198,3032707.0
us_stocks,INFO,2019-09-29,Sunday,64.40504,65.35289,2846534.0
us_stocks,INFO,2019-10-06,Sunday,65.56787,65.97827,1312233.0
us_stocks,INFO,2019-10-13,Sunday,66.69161,66.59389,837764.0
us_stocks,INFO,2019-10-20,Sunday,68.558,68.53845,1573060.0
us_stocks,INFO,2019-10-27,Sunday,67.93261,68.1085,1079335.0
us_stocks,INFO,2019-11-03,Sunday,69.20293,68.14758,1654338.0
us_stocks,INFO,2019-11-10,Sunday,67.42448,67.32677,2330877.0
us_stocks,INFO,2019-11-17,Sunday,69.76968,69.54493,1937839.0
us_stocks,INFO,2019-11-24,Sunday,70.15078,70.58073,1416093.0
us_stocks,INFO,2019-12-01,Sunday,71.24521,70.46347,1534621.0
us_stocks,INFO,2019-12-08,Sunday,71.94876,71.44064,1258721.0
us_stocks,INFO,2019-12-15,Sunday,73.28748,73.19954,1402908.0
us_stocks,INFO,2019-12-22,Sunday,73.77607,73.68812,1521234.0
us_stocks,INFO,2019-12-29,Sunday,73.91287,73.082278,1118410.0
us_stocks,INFO,2020-01-05,Sunday,73.7272,74.49917,1617912.0
us_stocks,INFO,2020-01-12,Sunday,76.7271,78.10491,3173044.0
us_stocks,INFO,2020-01-26,Sunday,76.77597,77.5577,2671647.0
us_stocks,INFO,2020-02-02,Sunday,77.34272,77.84108,2113502.0
us_stocks,INFO,2020-02-09,Sunday,78.48457,79.41483,1415002.0
us_stocks,INFO,2020-02-23,Sunday,75.39023,75.84067,1999699.0
us_stocks,INFO,2020-03-01,Sunday,70.21015,71.96295,3649860.0
us_stocks,INFO,2020-03-08,Sunday,63.37519,59.41914,9325213.0
us_stocks,INFO,2020-03-15,Sunday,48.22664,50.14591,5713380.0
us_stocks,INFO,2020-03-22,Sunday,47.23763,44.45664,6266405.0
us_stocks,INFO,2020-03-29,Sunday,58.8316,60.57462,3740582.0
us_stocks,INFO,2020-04-05,Sunday,63.032463,63.13038,2488216.0
us_stocks,INFO,2020-04-12,Sunday,63.3556,63.052045,1890386.0
us_stocks,INFO,2020-04-19,Sunday,65.23571,63.63958,3145580.0
us_stocks,INFO,2020-04-26,Sunday,64.94194,65.77428,2378524.0
us_stocks,INFO,2020-05-03,Sunday,63.58436,63.93777,1629582.0
us_stocks,INFO,2020-05-10,Sunday,65.28269,66.30365,1638477.0
us_stocks,INFO,2020-05-17,Sunday,67.36389,67.87436,1819153.0
us_stocks,INFO,2020-05-31,Sunday,68.51247,68.64008,1157821.0
us_stocks,INFO,2020-06-07,Sunday,71.75205,73.1657,2452248.0
us_stocks,INFO,2020-06-14,Sunday,66.89267,69.081851,2556621.0
us_stocks,INFO,2020-06-21,Sunday,70.68201,71.9484,2874576.0
us_stocks,INFO,2020-06-28,Sunday,71.91895,71.487,1902856.0
us_stocks,INFO,2020-07-05,Sunday,75.6003,75.27634,1415044.0
us_stocks,INFO,2020-07-12,Sunday,74.71678,74.42226,1649824.0
us_stocks,INFO,2020-07-19,Sunday,77.2201,78.064351,2059591.0
us_stocks,INFO,2020-07-26,Sunday,78.064351,78.47667,1902335.0
us_stocks,INFO,2020-08-02,Sunday,79.82243,80.22578,1181826.0
us_stocks,INFO,2020-08-09,Sunday,82.28184,82.17362,2027205.0
us_stocks,INFO,2020-08-16,Sunday,81.70142,80.51106,2120206.0
us_stocks,INFO,2020-08-23,Sunday,80.66847,80.57994,1458276.0
us_stocks,INFO,2020-08-30,Sunday,78.99608,78.62224,1725084.0
us_stocks,INFO,2020-09-13,Sunday,76.86131,76.68423,2207242.0
us_stocks,INFO,2020-09-20,Sunday,77.11709,76.78261,2295407.0
us_stocks,INFO,2020-09-27,Sunday,77.7467,78.75997,2991110.0
us_stocks,INFO,2020-10-04,Sunday,77.63848,77.31384,1406513.0
us_stocks,INFO,2020-10-11,Sunday,78.11069,78.41565,1320514.0
us_stocks,INFO,2020-10-18,Sunday,79.95032,79.7339,1982805.0
us_stocks,INFO,2020-10-25,Sunday,80.87506,80.33399,2522147.0
us_stocks,INFO,2020-11-01,Sunday,80.92677,81.15351,2766408.0
us_stocks,INFO,2020-11-08,Sunday,92.68772,89.85839,3254808.0
us_stocks,INFO,2020-11-15,Sunday,91.041384,91.031523,1176216.0
us_stocks,INFO,2020-11-22,Sunday,91.416,92.33283,2542977.0
us_stocks,INFO,2020-11-29,Sunday,96.67047,98.050634,8716055.0
us_stocks,INFO,2020-12-06,Sunday,91.78076,91.50472,2732232.0
us_stocks,INFO,2020-12-13,Sunday,88.58667,87.70928,3697187.0
us_stocks,INFO,2020-12-20,Sunday,85.56017,85.95451,5501076.0
us_stocks,INFO,2020-12-27,Sunday,85.69819,85.70805,2872987.0
us_stocks,INFO,2021-01-03,Sunday,88.92185,89.62179,4641951.0
us_stocks,INFO,2021-01-10,Sunday,88.58667,86.40799,2835675.0
us_stocks,INFO,2021-01-24,Sunday,87.048777,86.35869,2668227.0
us_stocks,INFO,2021-01-31,Sunday,86.95227,87.29811,3704640.0
us_stocks,INFO,2021-02-07,Sunday,88.18739,88.35537,1737760.0
us_stocks,INFO,2021-02-21,Sunday,91.30977,90.35132,1174514.0
us_stocks,INFO,2021-02-28,Sunday,89.79798,91.41846,2190153.0
us_stocks,INFO,2021-03-07,Sunday,89.90667,92.060719,3368981.0
us_stocks,INFO,2021-03-14,Sunday,93.35513,95.19297,4766905.0
us_stocks,INFO,2021-03-21,Sunday,94.31357,93.48358,1434364.0
us_stocks,INFO,2021-03-28,Sunday,97.2581,98.097974,1576336.0
us_stocks,INFO,2021-04-04,Sunday,98.54262,99.62952,1441830.0
us_stocks,INFO,2021-04-11,Sunday,100.25202,101.10178,2920968.0
us_stocks,INFO,2021-04-18,Sunday,102.52464,102.26773,1764957.0
us_stocks,INFO,2021-04-25,Sunday,105.4494,104.59963,1523532.0
us_stocks,INFO,2021-05-02,Sunday,106.91255,107.40751,2815739.0
us_stocks,INFO,2021-05-09,Sunday,107.041234,106.61556,3306114.0
us_stocks,INFO,2021-05-16,Sunday,103.52698,102.66574,2090502.0
us_stocks,INFO,2021-05-23,Sunday,104.10114,104.071441,1714663.0
us_stocks,INFO,2021-06-06,Sunday,105.93252,104.81389,1390556.0
us_stocks,INFO,2021-06-13,Sunday,107.12043,108.74392,2285448.0
us_stocks,INFO,2021-06-20,Sunday,107.72429,109.14979,2468422.0
us_stocks,INFO,2021-06-27,Sunday,112.46606,111.8226,1580687.0
us_stocks,INFO,2021-07-11,Sunday,112.24827,111.32764,3430793.0
us_stocks,INFO,2021-07-18,Sunday,112.070085,111.75331,3249870.0
us_stocks,INFO,2021-07-25,Sunday,113.73317,112.79274,1560247.0
us_stocks,INFO,2021-08-01,Sunday,116.089595,116.99198,3390306.0
us_stocks,INFO,2021-08-08,Sunday,118.63807,116.93248,2825757.0
us_stocks,INFO,2021-08-15,Sunday,118.25134,119.31238,1822016.0
us_stocks,INFO,2021-08-22,Sunday,117.32913,118.21167,2296328.0
us_stocks,INFO,2021-08-29,Sunday,118.44966,119.81811,1682244.0
us_stocks,INFO,2021-09-12,Sunday,120.77007,122.079014,4000630.0
us_stocks,INFO,2021-09-19,Sunday,119.21322,120.23459,1816483.0
us_stocks,INFO,2021-09-26,Sunday,122.98139,121.63279,1253394.0
us_stocks,INFO,2021-10-03,Sunday,116.74407,113.54112,2992444.0
us_stocks,INFO,2021-10-10,Sunday,117.57703,117.3093,599402.0
us_stocks,INFO,2021-10-17,Sunday,121.2758,123.14005,1407616.0
us_stocks,INFO,2021-10-24,Sunday,123.99285,122.89215,2176041.0
us_stocks,INFO,2021-10-31,Sunday,130.0023677,126.17878,3032918.0
us_stocks,INFO,2021-11-07,Sunday,126.41713,125.56303,2462519.0
us_stocks,INFO,2021-11-14,Sunday,125.066455,127.6387,4449873.0
us_stocks,INFO,2021-11-21,Sunday,128.41335,127.20171,2843646.0
us_stocks,INFO,2021-11-28,Sunday,128.3041,129.23766,1543088.0
us_stocks,INFO,2021-12-05,Sunday,128.016082,127.30102,2121764.0
us_stocks,INFO,2021-12-12,Sunday,132.048254,133.23008,1486570.0
us_stocks,INFO,2021-12-19,Sunday,129.10855,128.17499,1098643.0
us_stocks,INFO,2021-12-26,Sunday,132.93215,133.64721,1650905.0
us_stocks,INFO,2022-01-02,Sunday,131.82976,129.019166,2031823.0
us_stocks,INFO,2022-01-09,Sunday,123.40791,121.90826,3669129.0
us_stocks,INFO,2022-01-23,Sunday,115.16482,117.041861,3043534.0
us_stocks,INFO,2022-01-30,Sunday,113.42596,116.19172,2486918.0
us_stocks,INFO,2022-02-06,Sunday,116.37079,113.72442,2036365.0
us_stocks,INFO,2022-02-13,Sunday,108.85947,107.24777,4057774.0
us_stocks,KSE,2019-10-27,Sunday,92.16657,86.83285,2050.0
us_stocks,KSE,2020-11-14,Saturday,164.87653,164.87653,50710.0
us_stocks,KSE,2025-02-01,Saturday,142.59386,136.43607,2780.0
us_stocks,KSE,2026-02-01,Sunday,218.12888,214.90096,17391.0
us_stocks,LIFE,2016-02-27,Saturday,4.58,4.58,0.0
us_stocks,MIL,2023-11-12,Sunday,85.55,85.55,0.0
us_stocks,MIL,2024-01-20,Saturday,116.58,116.58,0.0
us_stocks,MIL,2024-03-02,Saturday,63.0,63.0,0.0
us_stocks,MIL,2024-05-18,Saturday,50.28,48.15,3110.0
us_stocks,MIL,2025-02-01,Saturday,47.75,46.0099983,1434.0
us_stocks,MIL,2026-02-01,Sunday,37.38,37.19,1385.0
us_stocks,NBL,2026-02-01,Sunday,120.0,120.0,1200.0
us_stocks,SBAC,2016-02-27,Saturday,86.3751,86.34771,2747540.0
us_stocks,SLM,2016-02-27,Saturday,5.16337,5.16337,2052291.0
us_stocks,WLTW,2016-02-27,Saturday,103.31818,103.31818,0.0
