symbol,roll_date,from_instrument_id,to_instrument_id,old_close,new_close,ratio,gap_pct,method
BZ.v.0,2014-09-17,854879,251395,98.93,99.31,1.0068735469523904,0.6873546952390397,same-bar rank 1
BZ.v.0,2014-11-14,251395,166251,78.17,79.76,0.9948829474222848,-0.5117052577715331,same-bar rank 1
BZ.v.0,2014-11-17,166251,166252,79.76,79.7,1.0070210631895686,0.7021063189568633,same-bar rank 1
BZ.v.0,2014-11-20,166252,166251,78.6,79.89,0.9954198473282444,-0.458015267175571,same-bar rank 1
BZ.v.0,2014-11-21,166251,166252,79.89,81.04,1.0046313681311805,0.463136813118048,same-bar rank 1
BZ.v.0,2014-11-24,166252,166251,81.04,79.41,0.9939536031589338,-0.6046396841066226,same-bar rank 1
BZ.v.0,2014-12-10,166251,166252,66.17,64.56,1.008916427384011,0.8916427384010994,same-bar rank 1
BZ.v.0,2014-12-11,166252,166251,64.56,63.15,0.99907063197026,-0.0929368029739863,same-bar rank 1
BZ.v.0,2014-12-12,166251,166252,63.15,61.81,1.004750593824228,0.4750593824228044,same-bar rank 1
BZ.v.0,2014-12-18,166252,354474,60.99,61.1,1.001803574356452,0.1803574356451953,close-to-close splice
BZ.v.0,2014-12-19,354474,166252,61.1,62.08,1.016039279869067,1.6039279869066947,close-to-close splice
BZ.v.0,2014-12-26,166252,55030,59.98,60.24,1.0128376125375125,1.2837612537512475,same-bar rank 1
BZ.v.0,2014-12-29,55030,166252,60.24,57.95,0.9888778220451528,-1.1122177954847268,same-bar rank 1
BZ.v.0,2014-12-31,166252,55030,57.43,58.53,1.0167160020895003,1.6716002089500304,same-bar rank 1
BZ.v.0,2015-01-07,55030,166252,52.0,51.0,0.98,-2.0000000000000018,same-bar rank 1
BZ.v.0,2015-01-14,166252,55030,46.68,50.07,1.0265638389031706,2.65638389031706,same-bar rank 1
BZ.v.0,2015-02-12,55030,803091,54.89,61.16,1.069229367826562,6.922936782656208,same-bar rank 1
BZ.v.0,2015-02-13,803091,354474,61.16,61.43,1.0044146500981035,0.441465009810349,close-to-close splice
BZ.v.0,2015-02-16,354474,803091,61.43,62.98,1.0286504965000811,2.865049650008133,same-bar rank 1
BZ.v.0,2015-02-19,803091,354474,60.74,60.17,0.9756338491932828,-2.4366150806717224,same-bar rank 1
BZ.v.0,2015-03-04,354474,803091,60.93,61.79,1.0269161332676842,2.691613326768416,same-bar rank 1
BZ.v.0,2015-03-05,803091,354474,61.79,60.95,0.9794465123806442,-2.0553487619355826,same-bar rank 1
BZ.v.0,2015-03-09,354474,803091,59.76,59.92,1.0204149933065596,2.0414993306559603,same-bar rank 1
BZ.v.0,2015-03-11,803091,354474,57.92,57.91,0.9744475138121548,-2.5552486187845336,same-bar rank 1
BZ.v.0,2015-03-16,354474,454512,54.55,54.14,0.9924839596700276,-0.751604032997244,close-to-close splice
BZ.v.0,2015-03-25,454512,803091,55.32,57.29,1.019522776572668,1.9522776572667988,same-bar rank 1
BZ.v.0,2015-03-26,803091,454512,57.29,58.88,0.9837668004887417,-1.6233199511258456,same-bar rank 1
BZ.v.0,2015-04-09,454512,803091,56.1,57.96,1.0160427807486632,1.6042780748663166,same-bar rank 1
BZ.v.0,2015-04-10,803091,454512,57.96,57.99,0.980848861283644,-1.9151138716356093,same-bar rank 1
BZ.v.0,2015-04-15,454512,803091,58.92,62.99,1.0169721656483368,1.6972165648336812,same-bar rank 1
BZ.v.0,2015-05-15,803091,855373,66.55,66.94,1.003155522163787,0.3155522163786672,same-bar rank 1
BZ.v.0,2015-06-15,855373,855377,63.88,63.86,1.0125234815278648,1.2523481527864757,same-bar rank 1
BZ.v.0,2015-06-29,855377,454513,63.19,62.63,1.0088621617344518,0.8862161734451757,same-bar rank 1
BZ.v.0,2015-07-01,454513,855377,63.79,62.08,0.973193290484402,-2.680670951559805,close-to-close splice
BZ.v.0,2015-07-02,855377,454513,62.08,62.28,1.006765463917526,0.676546391752586,same-bar rank 1
BZ.v.0,2015-07-03,454513,855377,62.28,60.35,0.9919717405266538,-0.8028259473346178,same-bar rank 1
BZ.v.0,2015-07-16,855377,454513,57.13,57.02,1.0043759845965343,0.4375984596534321,same-bar rank 1
BZ.v.0,2015-08-14,454513,354475,48.9,48.7,1.010633946830266,1.063394683026586,same-bar rank 1
BZ.v.0,2015-09-14,354475,55130,48.13,47.57,0.9883648452108872,-1.1635154789112812,close-to-close splice
BZ.v.0,2015-10-07,55130,351221,52.12,52.34,1.0107444359171145,1.0744435917114492,same-bar rank 1
BZ.v.0,2015-10-08,351221,55130,52.34,53.3,0.9900649598777224,-0.9935040122277528,same-bar rank 1
BZ.v.0,2015-10-09,55130,351221,53.3,52.78,1.0033771106941838,0.3377110694183782,same-bar rank 1
BZ.v.0,2015-10-12,351221,55130,52.78,50.21,0.9948844259189086,-0.5115574081091423,same-bar rank 1
BZ.v.0,2015-10-14,55130,351221,49.12,49.52,1.0079397394136809,0.7939739413680869,same-bar rank 1
BZ.v.0,2015-11-13,351221,716739,44.09,44.48,1.0229076888183262,2.2907688818326166,same-bar rank 1
BZ.v.0,2015-12-16,716739,726100,38.02,37.65,1.0105207785376118,1.0520778537611797,same-bar rank 1
BZ.v.0,2016-01-14,726100,110522,30.5,30.94,0.9954098360655738,-0.4590163934426239,same-bar rank 1
BZ.v.0,2016-02-01,110522,515517,34.71,34.13,1.0337078651685394,3.370786516853941,same-bar rank 1
BZ.v.0,2016-02-29,515517,437537,35.12,36.53,1.0079726651480638,0.7972665148063829,same-bar rank 1
BZ.v.0,2016-03-31,437537,202246,38.89,40.24,1.0233993314476728,2.339933144767281,same-bar rank 1
BZ.v.0,2016-04-29,202246,643875,47.99,47.4,0.9910397999583248,-0.8960200041675304,same-bar rank 1
BZ.v.0,2016-05-30,643875,234467,49.5,50.28,1.0121212121212122,1.21212121212122,same-bar rank 1
BZ.v.0,2016-06-30,234467,58566,50.02,49.87,1.0121951219512195,1.2195121951219523,same-bar rank 1
BZ.v.0,2016-07-29,58566,148161,42.64,43.38,1.0114915572232646,1.149155722326456,same-bar rank 1
BZ.v.0,2016-08-31,148161,225012,48.0,47.08,1.0122916666666668,1.2291666666666812,same-bar rank 1
BZ.v.0,2016-09-30,225012,115150,48.99,49.96,1.0163298632373954,1.632986323739538,same-bar rank 1
BZ.v.0,2016-10-31,115150,493864,49.68,48.76,1.020330112721417,2.033011272141705,same-bar rank 1
BZ.v.0,2016-11-30,493864,748114,46.45,51.59,1.018729817007535,1.872981700753496,same-bar rank 1
BZ.v.0,2016-12-29,748114,301497,55.99,56.95,1.0123236292195037,1.2323629219503474,same-bar rank 1
BZ.v.0,2017-01-31,301497,624366,55.29,55.57,1.0016277807921867,0.1627780792186728,same-bar rank 1
BZ.v.0,2017-02-27,624366,555738,56.0,56.42,1.0058928571428571,0.5892857142857144,same-bar rank 1
BZ.v.0,2017-03-31,555738,854880,52.89,53.72,1.0028360748723766,0.2836074872376581,same-bar rank 1
BZ.v.0,2017-04-28,854880,878614,51.41,51.9,1.0103092783505154,1.0309278350515427,same-bar rank 1
BZ.v.0,2017-05-29,878614,686238,52.26,52.59,1.0068886337543057,0.6888633754305484,same-bar rank 1
BZ.v.0,2017-06-30,686238,431991,47.44,49.0,1.003372681281619,0.337268128161905,same-bar rank 1
BZ.v.0,2017-07-31,431991,109116,52.58,52.68,0.99429440852035,-0.5705591479649996,same-bar rank 1
BZ.v.0,2017-08-31,109116,816758,50.13,52.79,1.006782365848793,0.6782365848793104,same-bar rank 1
BZ.v.0,2017-09-11,816758,653733,53.75,53.61,0.9944186046511628,-0.558139534883717,same-bar rank 1
BZ.v.0,2017-09-13,653733,816758,53.98,55.0,1.0038903297517598,0.3890329751759847,same-bar rank 1
BZ.v.0,2017-09-25,816758,653733,56.79,58.45,0.9926043317485472,-0.7395668251452769,same-bar rank 1
BZ.v.0,2017-09-27,653733,816758,58.05,57.76,1.0089577950043067,0.8957795004306712,same-bar rank 1
BZ.v.0,2017-09-28,816758,653733,57.76,57.24,0.9922091412742384,-0.7790858725761685,same-bar rank 1
BZ.v.0,2017-10-30,653733,620337,60.58,60.51,0.9957081545064378,-0.4291845493562207,same-bar rank 1
BZ.v.0,2017-11-29,620337,87576,63.38,62.62,0.9924266330072578,-0.7573366992742248,same-bar rank 1
BZ.v.0,2017-12-28,87576,255851,66.27,66.13,0.9941149841557264,-0.5885015844273478,same-bar rank 1
BZ.v.0,2018-01-31,255851,578731,68.48,68.94,0.990946261682243,-0.905373831775702,same-bar rank 1
BZ.v.0,2018-02-28,578731,771124,66.33,64.69,1.0003015226895824,0.0301522689582389,same-bar rank 1
BZ.v.0,2018-03-29,771124,166253,69.78,69.41,0.9882487818859272,-1.175121811407287,same-bar rank 1
BZ.v.0,2018-04-30,166253,688964,74.47,74.66,0.9887202900496844,-1.1279709950315575,same-bar rank 1
BZ.v.0,2018-05-31,688964,881340,77.54,77.72,1.0010317255610008,0.103172556100084,same-bar rank 1
BZ.v.0,2018-06-29,881340,304207,77.72,79.24,0.9972979927946476,-0.2702007205352519,same-bar rank 1
BZ.v.0,2018-07-30,304207,812718,74.36,75.5,1.0064550833781605,0.6455083378160253,same-bar rank 1
BZ.v.0,2018-08-31,812718,757589,77.6,77.73,1.002319587628866,0.2319587628865971,same-bar rank 1
BZ.v.0,2018-09-26,757589,28469,81.48,81.24,0.992390770741286,-0.7609229258713879,same-bar rank 1
BZ.v.0,2018-10-31,28469,819461,76.27,74.75,1.001048905205192,0.1048905205192074,same-bar rank 1
BZ.v.0,2018-11-30,819461,112107,59.23,59.14,1.0101300016883337,1.0130001688333667,same-bar rank 1
BZ.v.0,2018-12-28,112107,434716,52.86,53.03,1.0145667801740448,1.456678017404478,same-bar rank 1
BZ.v.0,2019-01-31,434716,627099,61.69,61.02,1.0016210082671422,0.1621008267142176,same-bar rank 1
BZ.v.0,2019-02-28,627099,826223,66.32,66.38,1.0027141133896262,0.2714113389626238,same-bar rank 1
BZ.v.0,2019-03-29,826223,242867,67.94,67.59,0.9907271121577864,-0.9272887842213696,same-bar rank 1
BZ.v.0,2019-04-29,242867,118706,71.62,71.47,0.9930187098575816,-0.6981290142418328,same-bar rank 1
BZ.v.0,2019-05-31,118706,297459,66.13,61.63,0.978678360804476,-2.132163919552388,same-bar rank 1
BZ.v.0,2019-06-28,297459,489880,66.38,64.41,0.9873455860198856,-1.2654413980114354,same-bar rank 1
BZ.v.0,2019-07-31,489880,496596,64.64,64.11,1.0021658415841583,0.2165841584158334,same-bar rank 1
BZ.v.0,2019-08-30,496596,105115,61.04,58.93,0.9886959370904326,-1.1304062909567425,same-bar rank 1
BZ.v.0,2019-09-25,105115,306673,62.45,61.55,0.9844675740592472,-1.553242594075266,same-bar rank 1
BZ.v.0,2019-10-31,306673,754706,60.59,59.43,0.9935632942729824,-0.6436705727017711,same-bar rank 1
BZ.v.0,2019-11-28,754706,431832,64.04,63.16,0.982198625858838,-1.7801374141161896,same-bar rank 1
BZ.v.0,2019-12-30,431832,239861,68.14,66.63,0.9809216319342532,-1.907836806574692,same-bar rank 1
BZ.v.0,2020-01-29,239861,321596,59.72,58.68,0.9879437374413932,-1.2056262558606812,same-bar rank 1
BZ.v.0,2020-02-26,321596,184478,55.07,52.42,0.9867441438169604,-1.3255856183039705,same-bar rank 1
BZ.v.0,2020-02-27,184478,321596,52.42,52.31,1.0192674551697825,1.9267455169782453,same-bar rank 1
BZ.v.0,2020-02-28,321596,184478,52.31,50.1,0.9747658191550372,-2.523418084496276,same-bar rank 1
BZ.v.0,2020-03-16,184478,891962,34.6,31.98,1.0427745664739885,4.277456647398825,same-bar rank 1
BZ.v.0,2020-03-18,891962,184478,30.14,27.4,0.942601194426012,-5.739880557398802,same-bar rank 1
BZ.v.0,2020-03-20,184478,891962,28.74,29.32,1.0570633263743912,5.706332637439116,same-bar rank 1
BZ.v.0,2020-03-24,891962,184478,30.04,27.73,0.9241011984021306,-7.589880159786944,same-bar rank 1
BZ.v.0,2020-03-30,184478,891962,24.95,26.41,1.1306613226452906,13.066132264529063,same-bar rank 1
BZ.v.0,2020-04-30,891962,830088,22.84,27.17,1.0788091068301229,7.8809106830122655,same-bar rank 1
BZ.v.0,2020-05-29,830088,644469,34.96,37.79,1.0288901601830662,2.8890160183066227,same-bar rank 1
BZ.v.0,2020-06-29,644469,582599,40.75,41.77,0.9975460122699388,-0.2453987730061335,same-bar rank 1
BZ.v.0,2020-07-31,582599,390223,43.32,43.65,1.0087719298245614,0.8771929824561431,same-bar rank 1
BZ.v.0,2020-08-28,390223,68717,45.05,45.91,1.0108768035516094,1.087680355160936,same-bar rank 1
BZ.v.0,2020-09-28,68717,774973,41.79,42.89,1.0124431682220627,1.2443168222062706,same-bar rank 1
BZ.v.0,2020-10-30,774973,713102,37.62,37.88,1.015417331206805,1.5417331206805107,same-bar rank 1
BZ.v.0,2020-11-26,713102,520726,48.74,47.9,0.9983586376692654,-0.1641362330734641,same-bar rank 1
BZ.v.0,2020-12-30,520726,129250,51.14,51.53,1.0035197497066874,0.3519749706687447,same-bar rank 1
BZ.v.0,2021-01-29,129250,706345,55.36,55.02,0.994400289017341,-0.559971098265899,same-bar rank 1
BZ.v.0,2021-02-24,706345,513968,65.15,66.52,0.9858787413660782,-1.4121258633921774,same-bar rank 1
BZ.v.0,2021-03-24,513968,452097,60.51,63.78,1.0001652619401753,0.0165261940175298,same-bar rank 1
BZ.v.0,2021-04-28,452097,259852,66.65,66.69,0.9905476369092272,-0.9452363090772796,same-bar rank 1
BZ.v.0,2021-05-27,259852,47285,68.82,69.56,0.9975297878523688,-0.2470212147631323,same-bar rank 1
BZ.v.0,2021-06-30,47285,836849,75.08,74.65,0.9940063931806074,-0.599360681939265,same-bar rank 1
BZ.v.0,2021-07-29,836849,301329,74.76,74.81,0.9879614767255216,-1.2038523274478408,same-bar rank 1
BZ.v.0,2021-08-27,301329,109227,71.64,71.59,0.9854829704075936,-1.4517029592406527,same-bar rank 1
BZ.v.0,2021-09-22,109227,747952,74.59,75.09,0.991017562675962,-0.8982437324038139,same-bar rank 1
BZ.v.0,2021-09-24,747952,109227,76.48,78.03,1.0101987447698746,1.019874476987459,same-bar rank 1
BZ.v.0,2021-09-27,109227,747952,78.03,78.6,0.9889785979751378,-1.1021402024862237,same-bar rank 1
BZ.v.0,2021-10-29,747952,229402,84.55,83.64,0.9899467770549972,-1.0053222945002882,same-bar rank 1
BZ.v.0,2021-11-30,229402,153857,73.16,70.07,1.0099781301257518,0.9978130125751772,same-bar rank 1
BZ.v.0,2021-12-29,153857,806207,79.07,79.21,0.996205893512078,-0.3794106487922111,same-bar rank 1
BZ.v.0,2022-01-28,806207,613847,89.95,89.05,0.9887715397443024,-1.122846025569768,same-bar rank 1
BZ.v.0,2022-02-28,613847,668950,98.63,98.16,0.957720774612187,-4.227922538781304,same-bar rank 1
BZ.v.0,2022-03-21,668950,476573,107.75,114.11,0.9774477958236658,-2.255220417633419,same-bar rank 1
BZ.v.0,2022-04-25,476573,744333,106.13,102.33,0.99632526147178,-0.3674738528220089,same-bar rank 1
BZ.v.0,2022-04-27,744333,476573,104.9,105.18,1.0044804575786463,0.4480457578646346,same-bar rank 1
BZ.v.0,2022-04-28,476573,744333,105.18,107.14,0.996482220954554,-0.3517779045445923,same-bar rank 1
BZ.v.0,2022-05-30,744333,545203,119.25,118.2,0.9681341719077567,-3.1865828092243142,same-bar rank 1
BZ.v.0,2022-06-27,545203,352828,112.62,111.51,0.9632392115077252,-3.676078849227493,same-bar rank 1
BZ.v.0,2022-07-27,352828,359583,104.79,102.39,0.9532398129592518,-4.676018704074824,same-bar rank 1
BZ.v.0,2022-07-28,359583,352828,102.39,107.7,1.0484422306865904,4.844223068659037,same-bar rank 1
BZ.v.0,2022-07-29,352828,359583,107.7,103.74,0.951903435468895,-4.809656453110501,same-bar rank 1
BZ.v.0,2022-08-29,359583,37005,100.8,102.84,0.9805555555555556,-1.944444444444437,same-bar rank 1
BZ.v.0,2022-09-26,37005,551972,86.75,82.71,0.986628242074928,-1.337175792507206,same-bar rank 1
BZ.v.0,2022-10-28,551972,726242,96.7,94.21,0.9783867631851084,-2.1613236814891468,same-bar rank 1
BZ.v.0,2022-11-28,726242,533858,83.87,83.24,0.9978538213902468,-0.2146178609753302,same-bar rank 1
BZ.v.0,2022-12-26,533858,80574,83.97,85.67,1.0017863522686674,0.1786352268667412,same-bar rank 1
BZ.v.0,2023-01-30,80574,149110,86.39,84.54,0.9962958675772658,-0.3704132422734152,same-bar rank 1
BZ.v.0,2023-02-27,149110,231249,83.17,81.99,0.9961524588192856,-0.3847541180714287,same-bar rank 1
BZ.v.0,2023-03-27,231249,38934,74.98,77.82,0.9945318751667108,-0.5468124833289068,same-bar rank 1
BZ.v.0,2023-04-27,38934,616001,77.68,78.3,1.001544799176107,0.1544799176107059,same-bar rank 1
BZ.v.0,2023-05-29,616001,657608,77.18,76.98,1.0006478362270017,0.0647836227001708,same-bar rank 1
BZ.v.0,2023-06-26,657608,671125,74.32,74.51,1.001076426264801,0.1076426264801089,same-bar rank 1
BZ.v.0,2023-06-28,671125,657608,72.74,73.59,0.9975254330492164,-0.2474566950783518,same-bar rank 1
BZ.v.0,2023-06-29,657608,671125,73.59,74.34,1.0031254246500882,0.3125424650088249,same-bar rank 1
BZ.v.0,2023-07-28,671125,465241,83.7,84.5,0.9946236559139784,-0.5376344086021501,same-bar rank 1
BZ.v.0,2023-08-28,465241,272862,84.66,83.76,0.9938577840774864,-0.6142215922513516,same-bar rank 1
BZ.v.0,2023-09-25,272862,788109,93.56,91.93,0.9858914065840102,-1.41085934159898,same-bar rank 1
BZ.v.0,2023-10-30,788109,748197,90.07,86.7,0.9863439547018986,-1.3656045298101382,same-bar rank 1
BZ.v.0,2023-11-29,748197,555824,81.68,82.64,0.9974289911851124,-0.2571008814887476,same-bar rank 1
BZ.v.0,2023-12-25,555824,393945,79.0,79.02,0.9954430379746836,-0.4556962025316413,same-bar rank 1
BZ.v.0,2024-01-29,393945,268462,83.83,81.97,0.9920076344983896,-0.7992365501610421,same-bar rank 1
BZ.v.0,2024-02-26,268462,778694,81.73,81.8,0.9895999021167255,-1.040009788327434,same-bar rank 1
BZ.v.0,2024-03-25,778694,586321,85.58,86.14,0.992989016125263,-0.7010983874736976,same-bar rank 1
BZ.v.0,2024-04-29,586321,268487,89.36,87.14,0.9858997314234555,-1.410026857654434,same-bar rank 1
BZ.v.0,2024-05-30,268487,647325,83.48,81.8,0.9984427407762336,-0.155725922376626,same-bar rank 1
BZ.v.0,2024-06-19,647325,268488,85.4,84.42,0.9906323185011708,-0.936768149882916,same-bar rank 1
BZ.v.0,2024-07-29,268488,424450,80.51,78.9,0.9895665134765868,-1.043348652341325,same-bar rank 1
BZ.v.0,2024-08-26,424450,268477,79.07,80.14,0.9895029720500822,-1.0497027949917803,same-bar rank 1
BZ.v.0,2024-09-20,268477,268478,74.78,73.93,0.9889007756084516,-1.1099224391548534,same-bar rank 1
BZ.v.0,2024-10-24,268478,581637,75.4,74.26,0.9944297082228116,-0.5570291777188374,same-bar rank 1
BZ.v.0,2024-11-25,581637,389271,75.09,72.21,0.9925422825942204,-0.7457717405779718,same-bar rank 1
BZ.v.0,2024-12-19,389271,227380,72.88,72.28,0.9947859495060374,-0.5214050493962619,same-bar rank 1
BZ.v.0,2024-12-20,227380,389271,72.28,72.99,1.0049806308799114,0.4980630879911407,same-bar rank 1
BZ.v.0,2024-12-23,389271,227380,72.99,72.53,0.9945197972324976,-0.5480202767502274,same-bar rank 1
BZ.v.0,2025-01-27,227380,701250,78.46,76.13,0.9875095590109612,-1.2490440989038842,same-bar rank 1
BZ.v.0,2025-02-24,701250,539383,74.26,74.36,0.9942095340694856,-0.5790465930514466,same-bar rank 1
BZ.v.0,2025-03-17,539383,347008,70.58,70.39,0.9927741569849816,-0.7225843015018496,same-bar rank 1
BZ.v.0,2025-04-28,347008,124235,67.0,64.76,0.984179104477612,-1.582089552238808,same-bar rank 1
BZ.v.0,2025-05-21,124235,196891,66.35,64.13,0.9899020346646572,-1.0097965335342685,same-bar rank 1
BZ.v.0,2025-05-22,196891,124235,64.13,64.01,1.008264462809917,0.8264462809917328,same-bar rank 1
BZ.v.0,2025-05-26,124235,196891,65.02,64.04,0.9903106736388804,-0.9689326361119632,same-bar rank 1
BZ.v.0,2025-06-27,196891,792755,67.74,66.39,0.9865662828461766,-1.3433717153823357,same-bar rank 1
BZ.v.0,2025-07-28,792755,74891,68.36,69.56,0.9881509654768872,-1.1849034523112922,same-bar rank 1
BZ.v.0,2025-08-25,74891,682503,67.81,68.13,0.9920365727768764,-0.7963427223123487,same-bar rank 1
BZ.v.0,2025-09-10,682503,267454,66.8,67.25,0.9947604790419162,-0.5239520958083776,same-bar rank 1
BZ.v.0,2025-09-11,267454,682503,67.25,66.21,1.004907063197026,0.4907063197026051,same-bar rank 1
BZ.v.0,2025-09-22,682503,267454,66.63,66.01,0.990544799639802,-0.945520036019809,same-bar rank 1
BZ.v.0,2025-10-24,267454,606315,65.82,65.09,0.9884533576420542,-1.154664235794578,same-bar rank 1
BZ.v.0,2025-11-24,606315,444444,62.47,62.72,0.9905554666239796,-0.944453337602047,same-bar rank 1
BZ.v.0,2025-12-25,444444,252069,62.26,61.95,0.9930934789592032,-0.6906521040796698,same-bar rank 1
BZ.v.0,2026-01-26,252069,609969,66.2,64.94,0.9871601208459212,-1.2839879154078693,same-bar rank 1
BZ.v.0,2026-02-23,609969,417588,71.61,71.04,0.9941348973607038,-0.5865102639296182,same-bar rank 1
BZ.v.0,2026-03-13,417588,194733,101.85,99.29,0.9609229258713796,-3.907707412862038,same-bar rank 1
BZ.v.0,2026-03-18,194733,417588,99.5,109.85,1.0408040201005024,4.080402010050244,same-bar rank 1
BZ.v.0,2026-03-20,417588,194733,107.17,106.77,0.9568909209666884,-4.310907903331163,same-bar rank 1
BZ.v.0,2026-03-23,194733,417588,106.77,100.78,1.0536667603259342,5.36667603259342,same-bar rank 1
BZ.v.0,2026-03-30,417588,194733,114.81,109.47,0.9305809598467032,-6.941904015329669,same-bar rank 1
BZ.v.0,2026-04-23,194733,370522,101.69,100.21,0.943553938440358,-5.644606155964205,same-bar rank 1
BZ.v.0,2026-04-24,370522,194733,100.21,105.88,1.0585769883245186,5.857698832451863,same-bar rank 1
BZ.v.0,2026-04-27,194733,370522,105.88,101.86,0.9423876086135248,-5.761239138647523,same-bar rank 1
BZ.v.0,2026-05-25,370522,755267,103.94,94.47,0.967096401770252,-3.2903598229747977,same-bar rank 1
BZ.v.0,2026-06-29,755267,593394,72.95,73.51,1.0084989718985604,0.8498971898560415,same-bar rank 1
BZ.v.0,2026-07-27,593394,401016,98.38,85.55,0.8695873144948161,-13.041268550518392,close-to-close splice
BZ.v.0,2026-08-07,401016,178155,83.27,80.41,0.9738201032784918,-2.6179896721508222,same-bar rank 1
BZ.v.0,2026-08-10,178155,401016,80.41,87.63,1.0231314513120258,2.3131451312025764,same-bar rank 1
CL.v.0,2010-06-21,182055,182056,77.35,78.33,1.014350355526826,1.4350355526826064,same-bar rank 1
CL.v.0,2010-07-21,182056,182057,77.3,76.56,1.0047865459249676,0.4786545924967633,same-bar rank 1
CL.v.0,2010-08-20,182057,182058,74.41,73.92,1.0045692783228062,0.456927832280618,same-bar rank 1
CL.v.0,2010-09-20,182058,182059,73.56,75.94,1.016721044045677,1.6721044045677091,same-bar rank 1
CL.v.0,2010-10-20,182059,182010,79.36,82.66,1.0084425403225807,0.8442540322580738,same-bar rank 1
CL.v.0,2010-11-19,182010,182060,82.45,81.86,1.0065494238932686,0.6549423893268624,same-bar rank 1
CL.v.0,2010-12-20,182060,182061,88.21,89.26,1.006348486566149,0.6348486566148948,same-bar rank 1
CL.v.0,2011-01-20,182061,182062,90.67,89.51,1.0097055255321494,0.9705525532149428,same-bar rank 1
CL.v.0,2011-02-21,182062,182063,86.15,97.53,1.0424840394660475,4.248403946604751,same-bar rank 1
CL.v.0,2011-03-21,182063,182064,101.62,103.14,1.0086597126549892,0.8659712654989216,same-bar rank 1
CL.v.0,2011-04-20,182064,182065,107.63,111.38,1.0057604757038,0.5760475703800116,same-bar rank 1
CL.v.0,2011-05-20,182065,182066,99.03,99.91,1.0041401595476118,0.4140159547611821,same-bar rank 1
CL.v.0,2011-06-22,182066,182067,93.7,94.26,0.9983991462113126,-0.160085378868735,same-bar rank 1
CL.v.0,2011-07-21,182067,182068,98.21,99.48,1.0020364524997454,0.2036452499745378,same-bar rank 1
CL.v.0,2011-08-22,182068,182069,82.7,84.47,1.0022974607013302,0.2297460701330189,same-bar rank 1
CL.v.0,2011-09-21,182069,182070,86.74,84.8,0.9971178233802168,-0.2882176619783294,same-bar rank 1
CL.v.0,2011-10-20,182070,182020,86.04,86.34,1.0019758251975823,0.1975825197582326,same-bar rank 1
CL.v.0,2011-11-21,182020,187485,97.46,96.9,1.0033860045146727,0.3386004514672747,same-bar rank 1
CL.v.0,2011-12-21,187485,187486,97.07,99.0,1.00504790357474,0.5047903574739943,same-bar rank 1
CL.v.0,2012-01-23,187486,187487,98.11,99.94,1.002853939455713,0.2853939455712995,same-bar rank 1
CL.v.0,2012-02-20,187487,187488,104.06,105.04,1.0031712473572938,0.3171247357293794,same-bar rank 1
CL.v.0,2012-03-21,187488,187489,105.68,106.92,1.0068130204390613,0.681302043906129,same-bar rank 1
CL.v.0,2012-04-23,187489,187490,103.61,103.07,1.0041501785541938,0.4150178554193751,same-bar rank 1
CL.v.0,2012-05-23,187490,187491,91.45,90.56,1.001749589939858,0.1749589939857854,same-bar rank 1
CL.v.0,2012-06-21,187491,187492,81.06,78.42,0.9993831729583024,-0.061682704169752,same-bar rank 1
CL.v.0,2012-07-23,187492,187493,91.56,88.07,1.0015290519877675,0.1529051987767538,same-bar rank 1
CL.v.0,2012-08-22,187493,187494,96.55,97.35,1.0031071983428277,0.3107198342827466,same-bar rank 1
CL.v.0,2012-09-21,187494,187495,92.14,92.96,1.0074886042978075,0.7488604297807733,same-bar rank 1
CL.v.0,2012-10-22,187495,182032,90.14,89.24,1.0051031728422453,0.5103172842245263,same-bar rank 1
CL.v.0,2012-11-19,182032,403391,86.62,88.93,1.00427153082429,0.4271530824289993,same-bar rank 1
CL.v.0,2012-12-20,403391,503306,89.4,90.05,1.0026845637583892,0.2684563758389213,same-bar rank 1
CL.v.0,2013-01-21,503306,553122,95.25,95.82,1.0056692913385827,0.5669291338582738,same-bar rank 1
CL.v.0,2013-02-21,553122,115211,94.77,92.93,0.99852273926348,-0.1477260736519992,same-bar rank 1
CL.v.0,2013-03-20,115211,204050,92.21,93.28,1.0035787875501574,0.3578787550157392,same-bar rank 1
CL.v.0,2013-04-22,204050,176503,88.0,89.38,1.0031818181818182,0.3181818181818174,same-bar rank 1
CL.v.0,2013-05-22,176503,453304,95.81,93.99,0.9982256549420728,-0.1774345057927173,same-bar rank 1
CL.v.0,2013-06-20,453304,8418,97.65,94.88,1.001331285202253,0.1331285202252896,same-bar rank 1
CL.v.0,2013-07-22,8418,53213,108.5,107.01,0.9979723502304148,-0.2027649769585249,same-bar rank 1
CL.v.0,2013-08-19,53213,603475,107.68,106.83,0.9983283803863298,-0.1671619613670238,same-bar rank 1
CL.v.0,2013-09-20,603475,353303,106.06,104.81,0.9949085423345276,-0.5091457665472476,same-bar rank 1
CL.v.0,2013-10-21,353303,176500,100.86,99.39,1.0028752726551655,0.2875272655165739,same-bar rank 1
CL.v.0,2013-11-21,176500,655870,93.34,95.28,1.0038568673666166,0.3856867366616612,same-bar rank 1
CL.v.0,2013-12-19,655870,706802,97.6,98.72,1.0026639344262296,0.2663934426229586,same-bar rank 1
CL.v.0,2014-01-20,706802,756241,94.09,93.95,1.002125624402168,0.2125624402168124,same-bar rank 1
