class,tf,rule,symbol,era,bars,ir,excess_cagr,spread_bps
us_stocks,1d,ibs,GOOGL,2010s,2516,-0.29216065494428894,-0.04128940611597964,7.704565703562554
us_stocks,1d,ibs,GOOGL,2020s,1654,-0.09971217599837295,0.008219680214736957,26.930285796166395
us_stocks,1d,ibs,META,2010s,1762,-0.4332810909437897,-0.09600445683621794,16.789367703285667
us_stocks,1d,ibs,META,2020s,1654,0.12519449034401683,0.10458743266467296,27.201148427849088
us_stocks,1d,ibs,TSLA,2010s,2264,-0.36234525815564045,-0.0863423615277199,17.732312338464826
us_stocks,1d,ibs,TSLA,2020s,1654,-0.8441632537771857,-0.36085268743497223,-13.034528226064772
us_stocks,1d,ibs,JPM,1980s,1263,-0.23510777983511283,-0.026097773480280195,-5.8436797969055165
us_stocks,1d,ibs,JPM,1990s,2528,-0.44725835632454225,-0.09542832091579934,4.1681505576654825
us_stocks,1d,ibs,JPM,2000s,2515,0.41987715522663793,0.2045029673938361,32.316669044340564
us_stocks,1d,ibs,JPM,2010s,2516,-0.39377453779737753,-0.05908235393963923,5.313584257926863
us_stocks,1d,ibs,JPM,2020s,1654,0.1139009711510758,0.05737733647285781,22.538874915114828
us_stocks,1d,ibs,JNJ,1970s,1768,-0.8830172065389864,-0.10353933551035432,-23.255848021899148
us_stocks,1d,ibs,JNJ,1980s,2528,-0.20733082106241602,-0.024366098903295663,10.328031999521023
us_stocks,1d,ibs,JNJ,1990s,2528,-0.04896601734704493,0.008459736826823105,18.92418477808516
us_stocks,1d,ibs,JNJ,2000s,2515,0.24836894742958912,0.04996498054930765,12.250048060578754
us_stocks,1d,ibs,JNJ,2010s,2516,-0.6018337290148762,-0.06064810679603405,1.807559240857484
us_stocks,1d,ibs,JNJ,2020s,1654,-0.771060463359666,-0.10850373890320242,-5.725081582802056
us_stocks,1d,ibs,XOM,1970s,1768,-0.8364197540832399,-0.10197817587173363,-13.615313031269014
us_stocks,1d,ibs,XOM,1980s,2528,-0.008306165208234954,0.014162071478437399,14.797107484256806
us_stocks,1d,ibs,XOM,1990s,2528,0.48542612410753794,0.10299523630359442,26.69785925648232
us_stocks,1d,ibs,XOM,2000s,2515,0.6758230977168022,0.17613670636919032,32.11213903443812
us_stocks,1d,ibs,XOM,2010s,2516,0.33557712064795203,0.057975969265605665,12.516579486739182
us_stocks,1d,ibs,XOM,2020s,1654,-0.19475694663571166,-0.021172031000755265,11.900877707170954
us_stocks,1d,ibs,UNH,1990s,2275,-0.9539338456031412,-0.2540157851773992,-18.41843202260201
us_stocks,1d,ibs,UNH,2000s,2515,-0.3997535153801203,-0.07074463870053305,2.7440967164658705
us_stocks,1d,ibs,UNH,2010s,2516,-0.5657413586693391,-0.09023266116729878,9.611029739938498
us_stocks,1d,ibs,UNH,2020s,1654,0.012309422480178304,0.03023709183265244,11.989934297425199
us_stocks,1d,ibs,V,2000s,252,0.25435678346780344,0.21040074364528438,70.54406119065686
us_stocks,1d,ibs,V,2010s,2516,-0.17288370976510897,-0.018408076822396424,18.864346520121057
us_stocks,1d,ibs,V,2020s,1654,0.6388299770027015,0.16022027239011827,31.2532622858388
us_stocks,1d,ibs,PG,1970s,1768,0.022400311814769893,0.01153345597177402,-1.5267028780901235
us_stocks,1d,ibs,PG,1980s,2528,-0.5032622020342857,-0.07342395217495823,2.6316651831426303
us_stocks,1d,ibs,PG,1990s,2528,0.16813411788800592,0.05699876967993811,26.451135691218024
us_stocks,1d,ibs,PG,2000s,2515,0.4923422201106639,0.10359487087055097,19.998384154676753
us_stocks,1d,ibs,PG,2010s,2516,-0.41847861244756007,-0.042053060912341955,3.421538494160557
us_stocks,1d,ibs,PG,2020s,1654,-0.10004040923266654,-0.004088728031115263,4.037855287458037
us_stocks,1d,ibs,HD,1980s,2022,-0.505152199319168,-0.14848644552851842,17.253996585081293
us_stocks,1d,ibs,HD,1990s,2528,-0.9951088173722694,-0.2692943502235341,2.3664308688166433
us_stocks,1d,ibs,HD,2000s,2515,0.09872022224325541,0.05720899871873142,4.762878225015079
us_stocks,1d,ibs,HD,2010s,2516,-0.7556867972313904,-0.11604918092788297,5.167468781943255
us_stocks,1d,ibs,HD,2020s,1654,0.08211446472328596,0.04541412157126001,14.432507860303364
us_stocks,1d,ibs,MA,2000s,756,0.2833118146750666,0.2743342041301713,57.51091889744987
us_stocks,1d,ibs,MA,2010s,2516,-0.27294963269014955,-0.041063795590367436,19.804698586676686
us_stocks,1d,ibs,MA,2020s,1654,0.3414125639148152,0.10922299626533594,25.58929307615823
us_stocks,1d,ibs,CVX,1970s,1768,-0.5732248189551422,-0.09363778335207495,-9.969522289771303
us_stocks,1d,ibs,CVX,1980s,2529,-0.3821083404704541,-0.06403286203755032,-1.7304374445853357
us_stocks,1d,ibs,CVX,1990s,2528,0.12502369769576283,0.03915171852561694,16.87112771762329
us_stocks,1d,ibs,CVX,2000s,2515,0.2712770768079782,0.08224011591604707,20.325427960043832
us_stocks,1d,ibs,CVX,2010s,2516,-0.1148594788303383,-0.0063823502763373785,7.059606062033005
us_stocks,1d,ibs,CVX,2020s,1654,0.12425450614349899,0.06370360794333085,19.504109643489876
us_stocks,1d,ibs,ABBV,2010s,1510,0.12619999602512164,0.0553356073066964,18.896983091832393
us_stocks,1d,ibs,ABBV,2020s,1654,-0.6558985777694398,-0.1216100998029066,1.8636322313654683
us_stocks,1d,ibs,PEP,1970s,1768,-0.439512586420199,-0.06233014597276332,-11.450589272203802
us_stocks,1d,ibs,PEP,1980s,2528,-0.4469983916385343,-0.08362434066105084,7.430254211722886
us_stocks,1d,ibs,PEP,1990s,2528,0.4446605941286146,0.13865321601182035,30.637623418241855
us_stocks,1d,ibs,PEP,2000s,2515,0.3907807815199881,0.08714928855961701,19.86732740570587
us_stocks,1d,ibs,PEP,2010s,2516,-0.6167616688442265,-0.06385898212666041,2.3508822162026144
us_stocks,1d,ibs,PEP,2020s,1654,0.46176066115484254,0.09552625641832413,17.426284739037047
us_stocks,1d,ibs,KO,1970s,1768,-0.06863826888535907,0.0030277108370392325,-7.157153487503072
us_stocks,1d,ibs,KO,1980s,2528,-0.058907192634028605,0.008184801159928812,18.82508076104729
us_stocks,1d,ibs,KO,1990s,2528,-0.32029947044933454,-0.04882980192444353,11.120862542089279
us_stocks,1d,ibs,KO,2000s,2515,0.7544400889909051,0.16061684869162596,26.515287475822237
us_stocks,1d,ibs,KO,2010s,2516,-0.014564921110461794,0.0047477587306810065,9.979736482654634
us_stocks,1d,ibs,KO,2020s,1654,0.07199391797136057,0.024744300564776722,12.63275145525973
us_stocks,1d,ibs,WMT,1970s,1768,-1.1875111576147954,-0.28808585711305923,-40.02729335771182
us_stocks,1d,ibs,WMT,1980s,2528,-1.169639883893175,-0.3194449478171899,-1.5323550811207394
us_stocks,1d,ibs,WMT,1990s,2528,-0.33292241757580177,-0.06144877176042729,15.1152938801522
us_stocks,1d,ibs,WMT,2000s,2515,1.0449042651672849,0.25052419523693803,35.45475348165118
us_stocks,1d,ibs,WMT,2010s,2516,-0.08905882227789512,-0.003591321116416024,8.602952744287379
us_stocks,1d,ibs,WMT,2020s,1654,-0.08368807329809702,0.000600548880824725,14.985399557199523
us_stocks,1d,macd_cross,AAPL,1980s,2022,-0.341704567500881,-0.06489142892723754,2.1823293277554847
us_stocks,1d,macd_cross,AAPL,1990s,2528,0.007641264762786518,0.06969875544042936,19.52915802874612
us_stocks,1d,macd_cross,AAPL,2000s,2515,-0.423172009076047,-0.09670096365296321,-0.08782418175794704
us_stocks,1d,macd_cross,AAPL,2010s,2516,-0.5370679025534247,-0.10547811738655999,4.435081318532723
us_stocks,1d,macd_cross,AAPL,2020s,1654,-0.2545297401416882,-0.0400022459018865,11.178616200240645
us_stocks,1d,macd_cross,MSFT,1980s,758,-0.3841361627286029,-0.10302699376798685,15.514606279310946
us_stocks,1d,macd_cross,MSFT,1990s,2528,-1.179593361498376,-0.36256886439790437,-6.33847538889155
us_stocks,1d,macd_cross,MSFT,2000s,2515,0.22438037408075615,0.09769023575590685,10.00446506882973
us_stocks,1d,macd_cross,MSFT,2010s,2516,-0.9621279174830724,-0.16082873050251223,-8.87973682431549
us_stocks,1d,macd_cross,MSFT,2020s,1654,-0.7965989051271295,-0.1728313724512538,-10.787906857621396
us_stocks,1d,macd_cross,AMZN,1990s,504,-1.0884388655146136,-1.5667868313369997,12.57671946870176
us_stocks,1d,macd_cross,AMZN,2000s,2515,-0.36310377889511236,-0.06141365525172582,-6.408742675432598
us_stocks,1d,macd_cross,AMZN,2010s,2516,-0.9395969821915547,-0.2242465176687427,-9.27051362012487
us_stocks,1d,macd_cross,AMZN,2020s,1654,-0.6312598205481535,-0.14780626343634862,-8.103003238105314
us_stocks,1d,macd_cross,NVDA,2000s,2515,-0.2694112012195018,-0.008257139668695901,11.381045783794352
us_stocks,1d,macd_cross,NVDA,2010s,2516,-0.8598381796380956,-0.24466814750467325,-13.628208883968432
us_stocks,1d,macd_cross,NVDA,2020s,1654,-0.9501652144036358,-0.4321158062341315,-4.213484349516305
us_stocks,1d,macd_cross,GOOGL,2000s,1259,-0.24888801207770825,-0.0386263687642725,12.538653393365104
us_stocks,1d,macd_cross,GOOGL,2010s,2516,-0.44726879480685366,-0.06825554743077622,1.7162901455326698
us_stocks,1d,macd_cross,GOOGL,2020s,1654,-0.6375982941524296,-0.15066774441318898,1.184234042642693
us_stocks,1d,macd_cross,META,2010s,1762,-1.0907858959448633,-0.26574245113670636,-11.478503728610214
us_stocks,1d,macd_cross,META,2020s,1654,-0.7005950563218428,-0.17919944293792633,-12.836931243462965
us_stocks,1d,macd_cross,TSLA,2010s,2264,-0.6244208455202543,-0.191698335648945,-0.038969099566191476
us_stocks,1d,macd_cross,TSLA,2020s,1654,-0.03508687721003239,0.14697943936338675,42.32262764427359
us_stocks,1d,macd_cross,JPM,1980s,1263,-0.00460970592384859,0.01908171101083811,1.6641766676507268
us_stocks,1d,macd_cross,JPM,1990s,2528,-0.5224185376277215,-0.11668796800483805,0.06473693223680177
us_stocks,1d,macd_cross,JPM,2000s,2515,-0.2381190860762689,-0.022497566663921664,-1.7829522780276268
us_stocks,1d,macd_cross,JPM,2010s,2516,-0.3985415227783647,-0.06424772090032849,1.8420776973508137
us_stocks,1d,macd_cross,JPM,2020s,1654,-0.4014178608502424,-0.07612058613599637,2.121715233343646
us_stocks,1d,macd_cross,JNJ,1970s,1768,-0.11244905913256174,-0.004944115309588493,-6.355658935306365
us_stocks,1d,macd_cross,JNJ,1980s,2528,-0.5683489688086909,-0.10500515303468272,-3.371069364538021
us_stocks,1d,macd_cross,JNJ,1990s,2528,-0.7704763706597597,-0.13875834722453595,-4.829317190340186
us_stocks,1d,macd_cross,JNJ,2000s,2515,-0.6347257991692925,-0.0898497196364243,-9.814485270518988
us_stocks,1d,macd_cross,JNJ,2010s,2516,-0.7476370416860352,-0.08372051955631332,-3.599008801338381
us_stocks,1d,macd_cross,JNJ,2020s,1654,-0.2095046026168888,-0.022595233518672098,5.474426800130064
us_stocks,1d,macd_cross,XOM,1970s,1768,-0.32785014355031566,-0.037570335212877226,-3.0974990364186326
us_stocks,1d,macd_cross,XOM,1980s,2528,-0.8732700637667575,-0.15242931692858686,-13.013886573638013
us_stocks,1d,macd_cross,XOM,1990s,2528,-1.2336582426186895,-0.18285052002460334,-17.389369296854813
us_stocks,1d,macd_cross,XOM,2000s,2515,-0.6040831958549593,-0.11054300680080076,-11.818435205735998
us_stocks,1d,macd_cross,XOM,2010s,2516,-0.4149005214438128,-0.04859323261129811,-5.082576058149765
us_stocks,1d,macd_cross,XOM,2020s,1654,-0.3469464007439321,-0.060712352820041726,4.107779535537753
us_stocks,1d,macd_cross,UNH,1990s,2275,-0.5381866036632369,-0.1400650091015534,-3.9135776034172007
us_stocks,1d,macd_cross,UNH,2000s,2515,-0.2596204527665972,-0.03834581253133296,4.076664952960733
us_stocks,1d,macd_cross,UNH,2010s,2516,-0.8766256703654818,-0.150996677723658,-4.217679606654815
us_stocks,1d,macd_cross,UNH,2020s,1654,-0.22712732165916266,-0.026632560730536436,1.1831201802342355
us_stocks,1d,macd_cross,V,2000s,252,-1.6065038483732799,-0.5891023129904562,-33.73041629167367
us_stocks,1d,macd_cross,V,2010s,2516,-1.2186427061964809,-0.2286398606093265,-14.407306893054477
us_stocks,1d,macd_cross,V,2020s,1654,-0.5069795892402185,-0.0882776508991383,-5.088434178554648
us_stocks,1d,macd_cross,PG,1970s,1768,-0.07252969958392341,8.087080700858174e-05,-4.560597737269475
us_stocks,1d,macd_cross,PG,1980s,2528,-0.6772286242807268,-0.11974346238334155,-6.434709751147386
us_stocks,1d,macd_cross,PG,1990s,2528,-0.8918266197661341,-0.1602588059970107,-7.016242154072927
us_stocks,1d,macd_cross,PG,2000s,2515,-0.4881018660765768,-0.07006682375526785,-8.18651894453302
us_stocks,1d,macd_cross,PG,2010s,2516,-0.9319282460991535,-0.10196414171411483,-7.084906433326873
us_stocks,1d,macd_cross,PG,2020s,1654,-0.1348447124219772,-0.009102149847200813,2.292317703058206
us_stocks,1d,macd_cross,HD,1980s,2022,-0.805764281526771,-0.328585613422661,-6.345000712798037
us_stocks,1d,macd_cross,HD,1990s,2528,-1.2715718229453015,-0.33701805290896014,-16.611942444323496
us_stocks,1d,macd_cross,HD,2000s,2515,-0.14506128292020792,-0.0003393790825725329,-6.1458165406362975
us_stocks,1d,macd_cross,HD,2010s,2516,-0.8161884839766338,-0.13374755394649873,0.25219956811396976
us_stocks,1d,macd_cross,HD,2020s,1654,-0.03629754484244458,0.017419884348286896,8.705373445309744
us_stocks,1d,macd_cross,MA,2000s,756,-1.0699890719283776,-0.3782957553794484,-27.173684084954488
us_stocks,1d,macd_cross,MA,2010s,2516,-1.2063426078838053,-0.2471640815581555,-14.29167870620835
us_stocks,1d,macd_cross,MA,2020s,1654,-0.4056811194214045,-0.07061125973512183,-3.3241897981031134
us_stocks,1d,macd_cross,CVX,1970s,1768,-0.12158426323178254,-0.006341202255342848,3.4066423977236306
us_stocks,1d,macd_cross,CVX,1980s,2529,-0.4568009229601664,-0.07906108900308584,-4.69507395951522
us_stocks,1d,macd_cross,CVX,1990s,2528,-0.9901968524737242,-0.15125791480214856,-14.624043841570202
us_stocks,1d,macd_cross,CVX,2000s,2515,-0.1267243247312019,-0.0042152632576992755,6.06521866273618
us_stocks,1d,macd_cross,CVX,2010s,2516,-0.20141725168212146,-0.020842378765311587,2.8833967760407444
us_stocks,1d,macd_cross,CVX,2020s,1654,-0.28654483183764023,-0.04382978052142694,1.7339607677529167
us_stocks,1d,macd_cross,ABBV,2010s,1510,-0.5833860298674002,-0.10219560591167709,-4.692687184229525
us_stocks,1d,macd_cross,ABBV,2020s,1654,-0.7464810723201225,-0.1369176896265838,-4.339425716811935
us_stocks,1d,macd_cross,PEP,1970s,1768,0.0947236769727582,0.035923317127733334,4.161703023658313
us_stocks,1d,macd_cross,PEP,1980s,2528,-1.3320576753769235,-0.2628400373784979,-21.677490475302918
us_stocks,1d,macd_cross,PEP,1990s,2528,-0.8353431109949176,-0.16349165274220845,-14.356809266673123
us_stocks,1d,macd_cross,PEP,2000s,2515,-0.703531099696631,-0.1092317206582688,-11.286892295668364
us_stocks,1d,macd_cross,PEP,2010s,2516,-0.8858678751099405,-0.09662135238465197,-4.361516025645816
us_stocks,1d,macd_cross,PEP,2020s,1654,-0.1040345822146615,-0.002826837044701991,2.248457091681158
us_stocks,1d,macd_cross,KO,1970s,1768,0.029969669323931532,0.02076052111486293,-5.083928314063828
us_stocks,1d,macd_cross,KO,1980s,2528,-0.9190334817003836,-0.19385050109633406,-12.746835852124129
us_stocks,1d,macd_cross,KO,1990s,2528,-0.47601907663088683,-0.08160766164084987,3.417287041472171
us_stocks,1d,macd_cross,KO,2000s,2515,-0.40612371726725194,-0.0581070457991788,-7.914379709453472
us_stocks,1d,macd_cross,KO,2010s,2516,-0.7985560474503052,-0.0873242803893215,-6.005299644760093
us_stocks,1d,macd_cross,KO,2020s,1654,-0.3565693291305831,-0.046934906604170434,0.9011255758596616
us_stocks,1d,macd_cross,WMT,1970s,1768,-0.02595454921522366,0.03914426204120214,13.173236910987345
us_stocks,1d,macd_cross,WMT,1980s,2528,-1.1176758285488904,-0.2994060126486331,-7.061535783905524
us_stocks,1d,macd_cross,WMT,1990s,2528,-0.8651228718541887,-0.19550962743868494,-7.529245437836529
us_stocks,1d,macd_cross,WMT,2000s,2515,-0.37381858087414405,-0.054595656594100705,-10.272856622045078
us_stocks,1d,macd_cross,WMT,2010s,2516,-0.632737889969715,-0.07850268425768037,-3.5501653964151862
us_stocks,1d,macd_cross,WMT,2020s,1654,-0.7849115868550056,-0.13205710492016132,-5.630903628157636
us_etfs,1d,ibs,SPY,2010s,1735,-0.8004019956798202,-0.07734411545231112,4.059413307289605
us_etfs,1d,ibs,SPY,2020s,1656,0.12821003798155514,0.035627738438206435,21.667290004699513
us_etfs,1d,ibs,TQQQ,2010s,1735,-0.8809029435356892,-0.32573988973880774,11.360562441140281
us_etfs,1d,ibs,TQQQ,2020s,1656,0.0545799989098491,0.27480086594309716,68.51667904683654
us_etfs,1d,ibs,SOXL,2010s,1735,-0.6555824224751083,-0.2973098297315282,24.186564921076112
us_etfs,1d,ibs,SOXL,2020s,1656,0.17366149308390008,0.9488743722026232,124.25673976392727
us_etfs,1d,macd_cross,SPY,2010s,1735,-0.6791225902754773,-0.07383451719994105,-0.38242340287029963
us_etfs,1d,macd_cross,SPY,2020s,1656,-0.4691941116735299,-0.07207047730744032,0.819027771827354
us_etfs,1d,macd_cross,TQQQ,2010s,1735,-0.6470667285724051,-0.243066930845796,-0.22545605922208792
us_etfs,1d,macd_cross,TQQQ,2020s,1656,-0.5559445115083481,-0.19067489476727806,-8.409538629531184
us_etfs,1d,macd_cross,SOXL,2010s,1735,-0.5371204717673401,-0.21712584261557066,12.851732845357366
us_etfs,1d,macd_cross,SOXL,2020s,1656,-0.6536070938880283,-0.23109710645722226,-15.451923234991717
crypto,1d,ibs,BTC/USD,2020s,2165,-0.7222607080416396,-0.2588082415918276,4.051018010601756
crypto,1d,ibs,ETH/USD,2020s,2160,-0.8569931436520006,-0.35274549164954094,-6.739208683993144
crypto,1d,ibs,XRP/USD,2020s,2165,-0.719781554833379,-0.31016540811163185,-11.26093097597053
crypto,1d,ibs,BNB/USD,2020s,2165,-0.9387799509731942,-0.5898186212939209,-3.51923141753952
crypto,1d,ibs,SOL/USD,2020s,1800,-0.6288699053023293,-0.17026545096841117,-13.923197516688248
crypto,1d,ibs,DOGE/USD,2020s,2165,-1.0653241655426957,-0.7922024866428145,-19.800175969349397
crypto,1d,ibs,ADA/USD,2020s,2165,-0.6886678649249676,-0.2442174638046195,-15.259231047419243
crypto,1d,ibs,TRX/USD,2020s,2165,-1.1424494420872437,-0.6765401457433566,-26.030727305627
crypto,1d,ibs,AVAX/USD,2020s,1800,-0.6610550615989154,-0.1287356000556834,-34.28959993455341
crypto,1d,ibs,LINK/USD,2020s,2165,-0.29398791009326536,0.04757444797225696,11.17770038992135
crypto,1d,macd_cross,BTC/USD,2020s,2165,-0.533692325372426,-0.16990502128989626,2.157733520405463
crypto,1d,macd_cross,ETH/USD,2020s,2160,-0.1858861727555725,0.07205725236432392,21.179223331211933
crypto,1d,macd_cross,XRP/USD,2020s,2165,-0.021980437246819015,0.3639919032076786,42.49347597503193
crypto,1d,macd_cross,BNB/USD,2020s,2165,-0.5078134612435173,-0.2078468296024829,17.37702578720023
crypto,1d,macd_cross,SOL/USD,2020s,1800,0.3433122962353712,0.5563675178541863,47.65209467149382
crypto,1d,macd_cross,DOGE/USD,2020s,2165,-0.17895472571039922,0.5900605021537653,52.00482859952924
crypto,1d,macd_cross,ADA/USD,2020s,2165,0.09554106122929582,0.3531572549472519,39.38755259759086
crypto,1d,macd_cross,TRX/USD,2020s,2165,-0.8987130271999593,-0.4103487907312331,-7.330557516370369
crypto,1d,macd_cross,AVAX/USD,2020s,1800,0.23734083046117285,0.2832929387477098,21.86941085021269
crypto,1d,macd_cross,LINK/USD,2020s,2165,-0.023498607551659178,0.25188887300384266,21.243685181619398
