class,tf,rule,symbol,mult,excess_cagr,ir
us_stocks,1d,ibs,WMT,0.5,-0.05971233625303629,-0.35096238119127715
us_stocks,1d,ibs,WMT,1.0,-0.06185196792366754,-0.3602009090955303
us_stocks,1d,ibs,WMT,2.0,-0.06611922082414856,-0.37869083370980905
us_stocks,1d,ibs,WMT,3.0,-0.07037050884839835,-0.39719773698190497
us_stocks,1d,ibs,WMT,5.0,-0.07882542472837795,-0.43426161068261615
us_stocks,1d,ibs,WMT,10.0,-0.0996874100127616,-0.5272030785880273
us_stocks,1d,macd_cross,AAPL,0.0,-0.04488655645531647,-0.28396947067967
us_stocks,1d,macd_cross,AAPL,0.5,-0.04560720258839024,-0.2858839897699914
us_stocks,1d,macd_cross,AAPL,1.0,-0.04632742544490154,-0.287798229664831
us_stocks,1d,macd_cross,AAPL,2.0,-0.047766602264565305,-0.2916258677987497
us_stocks,1d,macd_cross,AAPL,3.0,-0.049204088785751665,-0.29545237695119253
us_stocks,1d,macd_cross,AAPL,5.0,-0.05207399840874882,-0.30310197585824317
us_stocks,1d,macd_cross,AAPL,10.0,-0.05921932287042564,-0.3222056494499048
us_stocks,1d,macd_cross,MSFT,0.0,-0.12535096192990314,-0.557860654074669
us_stocks,1d,macd_cross,MSFT,0.5,-0.12605862834689585,-0.5603753522139723
us_stocks,1d,macd_cross,MSFT,1.0,-0.12676586557104286,-0.5628895228061426
us_stocks,1d,macd_cross,MSFT,2.0,-0.12817905342327363,-0.5679162723700222
us_stocks,1d,macd_cross,MSFT,3.0,-0.12959052745022182,-0.5729408848328803
us_stocks,1d,macd_cross,MSFT,5.0,-0.1324083418722013,-0.5829836269206841
us_stocks,1d,macd_cross,MSFT,10.0,-0.13942302303203524,-0.6080518352501094
us_stocks,1d,macd_cross,AMZN,0.0,-0.18112314798792006,-0.5817923754673114
us_stocks,1d,macd_cross,AMZN,0.5,-0.1818485346420129,-0.5834189609622948
us_stocks,1d,macd_cross,AMZN,1.0,-0.1825734671181174,-0.5850453280273623
us_stocks,1d,macd_cross,AMZN,2.0,-0.18402197061107195,-0.5882974044960647
us_stocks,1d,macd_cross,AMZN,3.0,-0.18546866061471223,-0.5915486001341925
us_stocks,1d,macd_cross,AMZN,5.0,-0.18835660873378668,-0.5980483299950994
us_stocks,1d,macd_cross,AMZN,10.0,-0.1955448928631487,-0.6142819096544483
us_stocks,1d,macd_cross,NVDA,0.0,-0.1882080136384634,-0.5714912935357241
us_stocks,1d,macd_cross,NVDA,0.5,-0.18895729739848455,-0.5730224225951799
us_stocks,1d,macd_cross,NVDA,1.0,-0.18970611868910714,-0.5745533590153027
us_stocks,1d,macd_cross,NVDA,2.0,-0.19120237493974557,-0.5776146519213567
us_stocks,1d,macd_cross,NVDA,3.0,-0.1926967845440879,-0.580675168224792
us_stocks,1d,macd_cross,NVDA,5.0,-0.19568007241691165,-0.586793854933875
us_stocks,1d,macd_cross,NVDA,10.0,-0.20310612609447953,-0.6020767001474687
us_stocks,1d,macd_cross,GOOGL,0.0,-0.08450991159698162,-0.4393690245766784
us_stocks,1d,macd_cross,GOOGL,0.5,-0.08526582187251708,-0.44238038424463094
us_stocks,1d,macd_cross,GOOGL,1.0,-0.08602125652202375,-0.44539108022158774
us_stocks,1d,macd_cross,GOOGL,2.0,-0.08753070007497121,-0.45141046620128944
us_stocks,1d,macd_cross,GOOGL,3.0,-0.08903824451828002,-0.4574271527573442
us_stocks,1d,macd_cross,GOOGL,5.0,-0.09204764511310204,-0.46945230891991413
us_stocks,1d,macd_cross,GOOGL,10.0,-0.09953807006522153,-0.4994658901379297
us_stocks,1d,macd_cross,META,0.0,-0.2204912829151271,-0.8612565631286008
us_stocks,1d,macd_cross,META,0.5,-0.22119933654204127,-0.8637494968522759
us_stocks,1d,macd_cross,META,1.0,-0.22190693089427582,-0.866241839708215
us_stocks,1d,macd_cross,META,2.0,-0.22332074290303905,-0.871224744629327
us_stocks,1d,macd_cross,META,3.0,-0.22473272119644516,-0.876205261541063
us_stocks,1d,macd_cross,META,5.0,-0.22755118564421006,-0.8861590661279863
us_stocks,1d,macd_cross,META,10.0,-0.23456541409388865,-0.9110006504317218
us_stocks,1d,macd_cross,TSLA,0.0,-0.06264184389060423,-0.3145204622942162
us_stocks,1d,macd_cross,TSLA,0.5,-0.06350723757318355,-0.31610979016745483
us_stocks,1d,macd_cross,TSLA,1.0,-0.06437209976014424,-0.3176989534444651
us_stocks,1d,macd_cross,TSLA,2.0,-0.06610023087939232,-0.3208767839311433
us_stocks,1d,macd_cross,TSLA,3.0,-0.06782623971103674,-0.32405394920015584
us_stocks,1d,macd_cross,TSLA,5.0,-0.07127190034882913,-0.330406265894704
us_stocks,1d,macd_cross,TSLA,10.0,-0.07984908378197786,-0.34627509853876476
us_stocks,1d,macd_cross,JPM,0.0,-0.054715734226739476,-0.32258010382566715
us_stocks,1d,macd_cross,JPM,0.5,-0.05539937190101751,-0.325009006351562
us_stocks,1d,macd_cross,JPM,1.0,-0.05608259286392081,-0.32743750737496286
us_stocks,1d,macd_cross,JPM,2.0,-0.05744778561456898,-0.33229329681413816
us_stocks,1d,macd_cross,JPM,3.0,-0.058811314395318615,-0.3371474559613034
us_stocks,1d,macd_cross,JPM,5.0,-0.06153338770327932,-0.34685081880037216
us_stocks,1d,macd_cross,JPM,10.0,-0.06830958526535968,-0.37107956881876414
us_stocks,1d,macd_cross,JNJ,0.0,-0.07818953617342328,-0.5291112546487421
us_stocks,1d,macd_cross,JNJ,0.5,-0.07887261504405196,-0.5330739172286555
us_stocks,1d,macd_cross,JNJ,1.0,-0.07955526225087173,-0.5370352665027203
us_stocks,1d,macd_cross,JNJ,2.0,-0.08091926270535232,-0.544953991812158
us_stocks,1d,macd_cross,JNJ,3.0,-0.08228153959994677,-0.5528673640832539
us_stocks,1d,macd_cross,JNJ,5.0,-0.08500093095016559,-0.5686777847345615
us_stocks,1d,macd_cross,JNJ,10.0,-0.09176939099601,-0.6081055503262246
us_stocks,1d,macd_cross,XOM,0.0,-0.10314597743957521,-0.6400129113328992
us_stocks,1d,macd_cross,XOM,0.5,-0.10385833492507468,-0.6439072334697954
us_stocks,1d,macd_cross,XOM,1.0,-0.10457020668157191,-0.6478002924389428
us_stocks,1d,macd_cross,XOM,2.0,-0.10599249426602608,-0.6555825915563528
us_stocks,1d,macd_cross,XOM,3.0,-0.10741284270794194,-0.6633597501749914
us_stocks,1d,macd_cross,XOM,5.0,-0.11024773220873063,-0.6788984128855304
us_stocks,1d,macd_cross,XOM,10.0,-0.11730119642298953,-0.7176510545297499
us_stocks,1d,macd_cross,UNH,0.0,-0.09047766287545533,-0.4406702001071046
us_stocks,1d,macd_cross,UNH,0.5,-0.09117341716350258,-0.4430948892357983
us_stocks,1d,macd_cross,UNH,1.0,-0.0918687501958908,-0.44551911877529915
us_stocks,1d,macd_cross,UNH,2.0,-0.09325815345621424,-0.450366191121856
us_stocks,1d,macd_cross,UNH,3.0,-0.09464587458018348,-0.45521140123743
us_stocks,1d,macd_cross,UNH,5.0,-0.09741627810374687,-0.4648961713024487
us_stocks,1d,macd_cross,UNH,10.0,-0.10431298379198561,-0.48907440014040876
us_stocks,1d,macd_cross,V,0.0,-0.1894372588251716,-0.9578040402216151
us_stocks,1d,macd_cross,V,0.5,-0.19014898306598305,-0.9611965644421823
us_stocks,1d,macd_cross,V,1.0,-0.19086023885093217,-0.9645879031745641
us_stocks,1d,macd_cross,V,2.0,-0.1922813462224775,-0.9713670041353656
us_stocks,1d,macd_cross,V,3.0,-0.19370058327655326,-0.9781413031134544
us_stocks,1d,macd_cross,V,5.0,-0.19653345576548653,-0.9916753358699957
us_stocks,1d,macd_cross,V,10.0,-0.20358306947418492,-1.0254236113089243
us_stocks,1d,macd_cross,PG,0.0,-0.08143122973989914,-0.5582375800959356
us_stocks,1d,macd_cross,PG,0.5,-0.0821339604303295,-0.5624134889947184
us_stocks,1d,macd_cross,PG,1.0,-0.082836226302335,-0.5665879509364745
us_stocks,1d,macd_cross,PG,2.0,-0.08423936475739646,-0.5749324967615267
us_stocks,1d,macd_cross,PG,3.0,-0.08564064743600475,-0.5832711433693502
us_stocks,1d,macd_cross,PG,5.0,-0.08843765477370735,-0.599930443523952
us_stocks,1d,macd_cross,PG,10.0,-0.09539785966264758,-0.641470317914433
us_stocks,1d,macd_cross,HD,0.0,-0.14408516123080806,-0.6065128812600337
us_stocks,1d,macd_cross,HD,0.5,-0.14482109266524046,-0.609027489937691
us_stocks,1d,macd_cross,HD,1.0,-0.14555655252568078,-0.6115415789073849
us_stocks,1d,macd_cross,HD,2.0,-0.14702605866869867,-0.616568189226309
us_stocks,1d,macd_cross,HD,3.0,-0.14849368194645418,-0.6215926952464809
us_stocks,1d,macd_cross,HD,5.0,-0.15142328903944802,-0.6316353266930264
us_stocks,1d,macd_cross,HD,10.0,-0.15871451618785626,-0.6567038992884673
us_stocks,1d,macd_cross,MA,0.0,-0.2026236786204043,-0.8773264070184451
us_stocks,1d,macd_cross,MA,0.5,-0.2033773946622055,-0.8803293260496394
us_stocks,1d,macd_cross,MA,1.0,-0.20413058709485488,-0.8833314311532852
us_stocks,1d,macd_cross,MA,2.0,-0.20563540251605228,-0.8893331863100707
us_stocks,1d,macd_cross,MA,3.0,-0.20713812764854023,-0.8953316459980729
us_stocks,1d,macd_cross,MA,5.0,-0.2101373180882491,-0.9073185733671895
us_stocks,1d,macd_cross,MA,10.0,-0.21759890698740358,-0.9372263807986136
us_stocks,1d,macd_cross,CVX,0.0,-0.05335062939559765,-0.3523840204509516
us_stocks,1d,macd_cross,CVX,0.5,-0.05404271598082522,-0.3556951011715995
us_stocks,1d,macd_cross,CVX,1.0,-0.054734365692930664,-0.3590053916559065
us_stocks,1d,macd_cross,CVX,2.0,-0.05611635554120675,-0.36562358231274733
us_stocks,1d,macd_cross,CVX,3.0,-0.05749660102581999,-0.37223855328074873
us_stocks,1d,macd_cross,CVX,5.0,-0.060251867233887646,-0.385458680110339
us_stocks,1d,macd_cross,CVX,10.0,-0.06710965191594287,-0.41844993313636897
us_stocks,1d,macd_cross,ABBV,0.0,-0.11849405477823982,-0.6588760350209976
us_stocks,1d,macd_cross,ABBV,0.5,-0.11918984812827049,-0.6622710414592607
us_stocks,1d,macd_cross,ABBV,1.0,-0.11988520728744612,-0.6656650569640737
us_stocks,1d,macd_cross,ABBV,2.0,-0.12127462405746292,-0.6724500936534265
us_stocks,1d,macd_cross,ABBV,3.0,-0.12266230713532567,-0.679231102129919
us_stocks,1d,macd_cross,ABBV,5.0,-0.1254324803913549,-0.6927808632591238
us_stocks,1d,macd_cross,ABBV,10.0,-0.13232771677384592,-0.7265817905553649
us_stocks,1d,macd_cross,PEP,0.0,-0.11002079774976015,-0.676230034098336
us_stocks,1d,macd_cross,PEP,0.5,-0.11071862543701605,-0.680051702605022
us_stocks,1d,macd_cross,PEP,1.0,-0.11141598925744212,-0.6838720637371294
us_stocks,1d,macd_cross,PEP,2.0,-0.11280932646784891,-0.691508835605709
us_stocks,1d,macd_cross,PEP,3.0,-0.11420081171932617,-0.6991402932879378
us_stocks,1d,macd_cross,PEP,5.0,-0.11697823568491594,-0.7143870414585324
us_stocks,1d,macd_cross,PEP,10.0,-0.12388954946530473,-0.7524070045281747
us_stocks,1d,macd_cross,KO,0.0,-0.0771029285524576,-0.5021709072580922
us_stocks,1d,macd_cross,KO,0.5,-0.077797276988947,-0.5059518420778981
us_stocks,1d,macd_cross,KO,1.0,-0.07849117495818048,-0.5097316119261287
us_stocks,1d,macd_cross,KO,2.0,-0.07987762060242254,-0.5172876285730696
us_stocks,1d,macd_cross,KO,3.0,-0.0812622676986614,-0.5248389010468711
us_stocks,1d,macd_cross,KO,5.0,-0.08402617508817856,-0.5399269898157509
us_stocks,1d,macd_cross,KO,10.0,-0.09090462342099137,-0.5775602949891068
us_stocks,1d,macd_cross,WMT,0.0,-0.11968627711435498,-0.6102900774690417
us_stocks,1d,macd_cross,WMT,0.5,-0.12038482888526936,-0.6133147473663644
us_stocks,1d,macd_cross,WMT,1.0,-0.12108294546397191,-0.6163385836118583
us_stocks,1d,macd_cross,WMT,2.0,-0.12247787406973987,-0.6223837401590037
us_stocks,1d,macd_cross,WMT,3.0,-0.12387106498023526,-0.628425517188767
us_stocks,1d,macd_cross,WMT,5.0,-0.12665224189833912,-0.6404988134522999
us_stocks,1d,macd_cross,WMT,10.0,-0.133574917489502,-0.6706208352309336
us_etfs,1d,ibs,SPY,0.0,-0.02012272691175787,-0.20563776720529506
us_etfs,1d,ibs,SPY,0.5,-0.022111940311544842,-0.22010675535709004
us_etfs,1d,ibs,SPY,1.0,-0.02409771003734007,-0.23458804618319146
us_etfs,1d,ibs,SPY,2.0,-0.028058941842713292,-0.2635870894872391
us_etfs,1d,ibs,SPY,3.0,-0.0320064689821411,-0.29263399805125595
us_etfs,1d,ibs,SPY,5.0,-0.0398605951049118,-0.35086776451800433
us_etfs,1d,ibs,SPY,10.0,-0.0592593148113707,-0.4972249770090097
us_etfs,1d,ibs,TQQQ,0.0,-0.04217858900170057,-0.2998072010142025
us_etfs,1d,ibs,TQQQ,0.5,-0.04459255297999132,-0.3037682371070116
us_etfs,1d,ibs,TQQQ,1.0,-0.04700241648794057,-0.30773027639203554
us_etfs,1d,ibs,TQQQ,2.0,-0.05180986940502752,-0.31565735584558036
us_etfs,1d,ibs,TQQQ,3.0,-0.056601002265883604,-0.32358842195049514
us_etfs,1d,ibs,TQQQ,5.0,-0.06613452498163541,-0.3394624441131525
us_etfs,1d,ibs,TQQQ,10.0,-0.08968651258404137,-0.3792160345359118
us_etfs,1d,ibs,SOXL,0.0,0.2612995376894065,-0.12767683645990766
us_etfs,1d,ibs,SOXL,0.5,0.25783369704964665,-0.13061532776755694
us_etfs,1d,ibs,SOXL,1.0,0.2543745753148401,-0.1335543198480714
us_etfs,1d,ibs,SOXL,2.0,0.24747643735702707,-0.13943380326601673
us_etfs,1d,ibs,SOXL,3.0,0.24060502164960362,-0.14531528058158233
us_etfs,1d,ibs,SOXL,5.0,0.22694195023148467,-0.15708419230659293
us_etfs,1d,ibs,SOXL,10.0,0.19324483270418003,-0.18654093287217344
us_etfs,1d,macd_cross,SPY,0.0,-0.07148250676872214,-0.5312772684349876
us_etfs,1d,macd_cross,SPY,0.5,-0.0722338679037724,-0.5362209031854308
us_etfs,1d,macd_cross,SPY,1.0,-0.0729847298676205,-0.5411631191221066
us_etfs,1d,macd_cross,SPY,2.0,-0.07448495754041362,-0.5510432310818575
us_etfs,1d,macd_cross,SPY,3.0,-0.07598319230263773,-0.5609174775947292
us_etfs,1d,macd_cross,SPY,5.0,-0.07897369314250957,-0.58064786923787
us_etfs,1d,macd_cross,SPY,10.0,-0.08641524481764273,-0.6298624049823285
us_etfs,1d,macd_cross,TQQQ,0.0,-0.2147981418188627,-0.5778795978342506
us_etfs,1d,macd_cross,TQQQ,0.5,-0.21560559372802368,-0.5791730193320366
us_etfs,1d,macd_cross,TQQQ,1.0,-0.21641254000491683,-0.5804663177046291
us_etfs,1d,macd_cross,TQQQ,2.0,-0.21802491685826242,-0.5830525438607573
us_etfs,1d,macd_cross,TQQQ,3.0,-0.21963527476995703,-0.5856382738771309
us_etfs,1d,macd_cross,TQQQ,5.0,-0.22284994331930208,-0.590808235800255
us_etfs,1d,macd_cross,TQQQ,10.0,-0.23085145007564312,-0.6037242888280991
us_etfs,1d,macd_cross,SOXL,0.0,-0.22422967761109236,-0.5864889371130516
us_etfs,1d,macd_cross,SOXL,0.5,-0.22510759551896276,-0.587429503950945
us_etfs,1d,macd_cross,SOXL,1.0,-0.22598493885757853,-0.5883700084550856
us_etfs,1d,macd_cross,SOXL,2.0,-0.22773790325029064,-0.5902508300105693
us_etfs,1d,macd_cross,SOXL,3.0,-0.2294885736336345,-0.5921314008767976
us_etfs,1d,macd_cross,SOXL,5.0,-0.2329830437332152,-0.5958917869336604
us_etfs,1d,macd_cross,SOXL,10.0,-0.2416792722875274,-0.605288301940111
crypto,1d,ibs,BTC/USD,0.0,-0.16926078537467104,-0.5290682153782782
crypto,1d,ibs,BTC/USD,0.5,-0.21491769257604365,-0.6253822098193005
crypto,1d,ibs,BTC/USD,1.0,-0.2588082415918276,-0.7222607080416396
crypto,1d,ibs,BTC/USD,2.0,-0.3415574549180962,-0.9176278169716308
crypto,1d,ibs,BTC/USD,3.0,-0.4180179701774014,-1.1149942003767264
crypto,1d,ibs,BTC/USD,5.0,-0.553925344833266,-1.5149567626700973
crypto,1d,ibs,BTC/USD,10.0,-0.8126967241949264,-2.53514082608534
crypto,1d,ibs,ETH/USD,0.0,-0.2617001635764722,-0.6814635181302217
crypto,1d,ibs,ETH/USD,0.5,-0.30825283857370056,-0.7690064334503239
crypto,1d,ibs,ETH/USD,1.0,-0.35274549164954094,-0.8569931436520006
crypto,1d,ibs,ETH/USD,2.0,-0.4359073135244982,-1.034248307569276
