class,tf,rule,symbol,floor,mode,cagr,excess_cagr,ir,vol,max_dd,mar,turnover_yr,weight
us_stocks,1d,ibs,AMZN,0.75,floor,0.27319892009274094,-0.005711994519791652,-0.36107321714706536,0.48039513642476145,-0.9068375040246803,0.30126557280686267,14.97498305609866,0.8601683126999583
us_stocks,1d,ibs,AMZN,1.0,floor,0.2789109146125326,0.0,,0.5372205277940668,-0.944042126811601,0.29544329293283095,0.0,1.0
us_stocks,1d,ibs,AMZN,0.4406732507998331,const,0.15389354405739875,-0.12501737055513384,-0.7220383058032686,0.2367387163794135,-0.6454132278582205,0.23844188097614402,0.0,0.440673250799833
us_stocks,1d,ibs,NVDA,0.0,floor,0.28874450743839764,-0.048617458235852284,-0.2903151566441468,0.436143770504766,-0.8256632476150771,0.34971219594966135,59.147428476820004,0.46776364996260283
us_stocks,1d,ibs,NVDA,0.25,floor,0.3195370264753423,-0.017824939198907597,-0.29031515664414664,0.44698203946165055,-0.8246581126649971,0.38747818225265995,44.360571357615,0.6008227374719521
us_stocks,1d,ibs,NVDA,0.5,floor,0.33822189455493,0.0008599288806800942,-0.2903151566441468,0.47805987328272204,-0.8308424115245636,0.40708308803628107,29.573714238410002,0.7338818249813014
us_stocks,1d,ibs,NVDA,0.75,floor,0.3442531799271402,0.006891214252890299,-0.29031515664414653,0.5258006134225226,-0.8643861822243808,0.3982631687161533,14.786857119205001,0.8669409124906508
us_stocks,1d,ibs,NVDA,1.0,floor,0.3373619656742499,0.0,,0.5861468002970952,-0.8972243189876287,0.37600626569608353,0.0,1.0
us_stocks,1d,ibs,NVDA,0.46776364996260283,const,0.19538040368464138,-0.14198156198960854,-0.7874811952397031,0.27417816672087014,-0.6242682486966025,0.3129750777691679,0.0,0.4677636499626028
us_stocks,1d,ibs,GOOGL,0.0,floor,0.17234890223448796,-0.05145520288789829,-0.3047701863782106,0.20692994766886222,-0.5475701231323074,0.3147522024185456,57.09004592956732,0.4453858905875852
us_stocks,1d,ibs,GOOGL,0.25,floor,0.1903638283495659,-0.033440276772820354,-0.30477018637821035,0.21413928057964932,-0.5692566737726756,0.33440772347551767,42.81753444717549,0.5840394179406889
us_stocks,1d,ibs,GOOGL,0.5,floor,0.20501778048030217,-0.018786324642084073,-0.3047701863782107,0.23441724021724664,-0.5948827653137332,0.3446356029026636,28.54502296478366,0.7226929452937926
us_stocks,1d,ibs,GOOGL,0.75,floor,0.21619490120578577,-0.007609203916600471,-0.30477018637821035,0.2647780888101197,-0.6238188029300014,0.3465668238763316,14.27251148239183,0.8613464726468963
us_stocks,1d,ibs,GOOGL,1.0,floor,0.22380410512238624,0.0,,0.3021979697082325,-0.6529478569615115,0.34275953697720546,0.0,1.0
us_stocks,1d,ibs,GOOGL,0.4453858905875852,const,0.10644832283404959,-0.11735578228833665,-0.8187864470557381,0.13459471187226124,-0.35361775082581426,0.3010265253524677,0.0,0.4453858905875852
us_stocks,1d,ibs,META,0.0,floor,0.2604964132129135,0.00360796094084459,-0.12357959813441867,0.27360287948099904,-0.44165223732864656,0.5898224693449711,60.55257540185071,0.45930913348946134
us_stocks,1d,ibs,META,0.25,floor,0.2681297624726542,0.011241310200585275,-0.12357959813441856,0.28177827711483727,-0.5325711580346135,0.503462792581846,45.41443155138803,0.594481850117096
us_stocks,1d,ibs,META,0.5,floor,0.27008569176216835,0.013197239490099433,-0.12357959813441872,0.30493128928473134,-0.6241467246757417,0.4327278844609558,30.276287700925355,0.7296545667447307
us_stocks,1d,ibs,META,0.75,floor,0.2663352173119904,0.009446765039921479,-0.12357959813441831,0.34001590676528853,-0.7020351407354474,0.37937590564623214,15.138143850462678,0.8648272833723654
us_stocks,1d,ibs,META,1.0,floor,0.2568884522720689,0.0,,0.38377359791877913,-0.767360916089979,0.33476874686428093,0.0,1.0
us_stocks,1d,ibs,META,0.45930913348946134,const,0.13125677794165558,-0.12563167433041333,-0.7877574030431234,0.1762707187162074,-0.4595159468659301,0.2856413990349534,0.0,0.45930913348946134
us_stocks,1d,ibs,TSLA,0.0,floor,0.19143682581357035,-0.20491418956549157,-0.5946997815837181,0.40113859384437967,-0.7276312272155755,0.2630959456566222,57.453868884843374,0.46248085758039814
us_stocks,1d,ibs,TSLA,0.25,floor,0.2585018622372308,-0.1378491531418311,-0.5946997815837178,0.41349032405571107,-0.6967674853144172,0.3710016148652251,43.09040166363253,0.5968606431852986
us_stocks,1d,ibs,TSLA,0.5,floor,0.3160183244979815,-0.08033269088108042,-0.594699781583718,0.44865339501158485,-0.6978532989068655,0.4528434915948672,28.726934442421687,0.7312404287901991
us_stocks,1d,ibs,TSLA,0.75,floor,0.36241488905653263,-0.03393612632252929,-0.5946997815837178,0.501855590558299,-0.7123621449667541,0.5087509093755207,14.363467221210843,0.8656202143950995
us_stocks,1d,ibs,TSLA,1.0,floor,0.3963510153790619,0.0,,0.5680508276952779,-0.7363221747932771,0.5382847739039472,0.0,1.0
us_stocks,1d,ibs,TSLA,0.46248085758039814,const,0.2143338401356829,-0.18201717524337901,-0.870265024605987,0.2627126339417671,-0.42342236273569256,0.5061939543081567,0.0,0.4624808575803981
us_stocks,1d,ibs,JPM,0.0,floor,0.13425375721506572,0.017797437961992957,-0.05733759567499826,0.26120564789792966,-0.631979789499983,0.21243362437473853,58.605272784269395,0.4674494081710577
us_stocks,1d,ibs,JPM,0.25,floor,0.1360936219550355,0.019637302701962733,-0.05733759567499807,0.2682915295776453,-0.65654554018084,0.2072874060153537,43.953954588202045,0.6005870561282932
us_stocks,1d,ibs,JPM,0.5,floor,0.13371800334331763,0.017261684090244866,-0.05733759567499824,0.28839495123849673,-0.7057734755017635,0.1894630614281048,29.302636392134698,0.7337247040855288
us_stocks,1d,ibs,JPM,0.75,floor,0.12715146864776572,0.01069514939469296,-0.057337595674998,0.31906472644904565,-0.7660061836056642,0.16599274440481881,14.651318196067349,0.8668623520427644
us_stocks,1d,ibs,JPM,1.0,floor,0.11645631925307276,0.0,,0.3575923658798672,-0.8167419547718363,0.14258642962158813,0.0,1.0
us_stocks,1d,ibs,JPM,0.4674494081710577,const,0.06967154919395502,-0.04678477005911774,-0.48633377323846044,0.16715633979703226,-0.514448769495781,0.135429518593739,0.0,0.4674494081710577
us_stocks,1d,ibs,JNJ,0.0,floor,0.0685340427670953,-0.03512103275339018,-0.28798729235587234,0.16252286169736047,-0.8073274903321281,0.08489001500357796,56.74208033944727,0.47449848249315274
us_stocks,1d,ibs,JNJ,0.25,floor,0.0795707847482865,-0.02408429077219898,-0.2879872923558722,0.16701396477679728,-0.7297827225371469,0.10903352777612,42.556560254585456,0.6058738618698646
us_stocks,1d,ibs,JNJ,0.5,floor,0.08912820586414472,-0.014526869656340757,-0.28798729235587245,0.1797264145242468,-0.649462849022155,0.13723372475937312,28.371040169723635,0.7372492412465763
us_stocks,1d,ibs,JNJ,0.75,floor,0.09716735839832347,-0.006487717122162007,-0.2879872923558722,0.1990915355210455,-0.5785622215628432,0.16794625500408547,14.185520084861817,0.8686246206232882
us_stocks,1d,ibs,JNJ,1.0,floor,0.10365507552048547,0.0,,0.2233858338069454,-0.5201147062014648,0.19929272194110004,0.0,1.0
us_stocks,1d,ibs,JNJ,0.47449848249315274,const,0.05446809344234094,-0.04918698207814454,-0.5534275267790353,0.10599623915186321,-0.2707494016831107,0.20117530492677227,0.0,0.47449848249315274
us_stocks,1d,ibs,XOM,0.0,floor,0.14397943719953954,0.04599993582753692,0.15435854135052327,0.1712252708922922,-0.4513084891831909,0.31902665394157204,59.87782688452199,0.4567325486712562
us_stocks,1d,ibs,XOM,0.25,floor,0.1354173173760811,0.03743781600407847,0.15435854135052343,0.17656075250187997,-0.44420183193024576,0.30485537798805395,44.90837016339149,0.5925494115034422
us_stocks,1d,ibs,XOM,0.5,floor,0.12486215848048521,0.02688265710848259,0.15435854135052315,0.19150082272334717,-0.49215454696445593,0.25370518112779505,29.938913442260993,0.7283662743356281
us_stocks,1d,ibs,XOM,0.75,floor,0.11236346019444121,0.014383958822438592,0.15435854135052343,0.21404366547787626,-0.550499150228003,0.20411195938795376,14.969456721130497,0.864183137167814
us_stocks,1d,ibs,XOM,1.0,floor,0.09797950137200262,0.0,,0.24207452614120425,-0.621399786278632,0.15767546680176872,0.0,1.0
us_stocks,1d,ibs,XOM,0.4567325486712562,const,0.05125319398260619,-0.046726307389396426,-0.5074111981586484,0.11056331529285884,-0.33823838026615727,0.151529799611373,0.0,0.4567325486712563
us_stocks,1d,ibs,UNH,0.0,floor,0.07420918140452049,-0.10370218138320997,-0.5253323585929992,0.2469908894355257,-0.718937752104635,0.10322059342033273,48.623181331547976,0.459375
us_stocks,1d,ibs,UNH,0.25,floor,0.10442227277093563,-0.07348909001679482,-0.525332358592999,0.2532166988457229,-0.7178075229275436,0.14547391805682727,36.46738599866098,0.59453125
us_stocks,1d,ibs,UNH,0.5,floor,0.13194464290330976,-0.04596671988442069,-0.5253323585929993,0.27103293686030505,-0.7227040146730288,0.18257079001146154,24.311590665773988,0.7296875
us_stocks,1d,ibs,UNH,0.75,floor,0.15652156287816377,-0.021389799909566687,-0.525332358592999,0.29837052188602986,-0.7313168055003454,0.21402702864332007,12.155795332886994,0.86484375
us_stocks,1d,ibs,UNH,1.0,floor,0.17791136278773045,0.0,,0.33289193888795904,-0.7441111730852215,0.23909244911627558,0.0,1.0
us_stocks,1d,ibs,UNH,0.459375,const,0.09334458864600315,-0.08456677414172731,-0.6604323190136703,0.15292223442665617,-0.42758130443023123,0.21830839580413472,0.0,0.459375
us_stocks,1d,ibs,V,0.0,floor,0.2777524861062981,0.060532121359553104,0.18468892158749012,0.18877574799291963,-0.2760137205741192,1.0062995619513486,60.36133214595297,0.452962460425147
us_stocks,1d,ibs,V,0.25,floor,0.2660793937590533,0.04885902901230832,0.18468892158749037,0.19402016006669368,-0.2822900739176689,0.9425743883458562,45.27099910946473,0.5897218453188603
us_stocks,1d,ibs,V,0.5,floor,0.2520486980890375,0.03482833334229252,0.18468892158749,0.20875076668258416,-0.2942824803830294,0.856485570466099,30.180666072976486,0.7264812302125735
us_stocks,1d,ibs,V,0.75,floor,0.23573436223982536,0.01851399749308036,0.18468892158749037,0.23116111970889505,-0.30684844576169656,0.7682436248117758,15.090333036488243,0.8632406151062868
us_stocks,1d,ibs,V,1.0,floor,0.217220364746745,0.0,,0.2592673611078256,-0.36364911348809725,0.5973350592365873,0.0,1.0
us_stocks,1d,ibs,V,0.452962460425147,const,0.10225920753345408,-0.11496115721329092,-0.8878435260275299,0.11743838179533578,-0.17731263660454477,0.5767169756858324,0.0,0.4529624604251471
us_stocks,1d,ibs,PG,0.0,floor,0.10027951774418375,0.008681690914521312,-0.022739451993703072,0.16013104571775025,-0.5469152407561564,0.1833547692061733,56.910066761504844,0.46250647716337256
us_stocks,1d,ibs,PG,0.25,floor,0.10043124499464695,0.008833418164984508,-0.022739451993702996,0.16453749965437606,-0.5121549162745234,0.19609544261567563,42.68255007112863,0.5968798578725294
us_stocks,1d,ibs,PG,0.5,floor,0.09903156300886828,0.007433736179205841,-0.022739451993703173,0.17697874694534818,-0.47969222307435033,0.20644813120832856,28.455033380752422,0.7312532385816863
us_stocks,1d,ibs,PG,0.75,floor,0.09608398602704882,0.004486159197386375,-0.022739451993702992,0.19593013049593877,-0.5088090116212356,0.18884096749955964,14.227516690376211,0.8656266192908432
us_stocks,1d,ibs,PG,1.0,floor,0.09159782682966244,0.0,,0.21971346406159048,-0.5422754536033203,0.1689138356180642,0.0,1.0
us_stocks,1d,ibs,PG,0.46250647716337256,const,0.0477635997309831,-0.043834227098679346,-0.5102378929054191,0.10161890024848748,-0.2890607086602056,0.165237260893627,0.0,0.46250647716337245
us_stocks,1d,ibs,HD,0.0,floor,0.1542197880474585,-0.07995125778147405,-0.4079621925460721,0.26558309715975836,-0.6588924712210228,0.23405911401850896,55.45153244744544,0.4738762794837561
us_stocks,1d,ibs,HD,0.25,floor,0.17943599358191986,-0.054735052247012694,-0.40796219254607186,0.2716258581156656,-0.6513259430063792,0.27549339237691384,41.58864933558408,0.6054072096128171
us_stocks,1d,ibs,HD,0.5,floor,0.20129911728052652,-0.03287192854840604,-0.40796219254607213,0.2890036345311388,-0.6473517823080053,0.31095784823953704,27.72576622372272,0.736938139741878
us_stocks,1d,ibs,HD,0.75,floor,0.21960436543239514,-0.014566680396537413,-0.4079621925460718,0.3158510145976718,-0.6640348766986163,0.3307120953107202,13.86288311186136,0.8684690698709391
us_stocks,1d,ibs,HD,1.0,floor,0.23417104582893256,0.0,,0.3499955638970066,-0.7058316961887465,0.33176612369971104,0.0,1.0
us_stocks,1d,ibs,HD,0.4738762794837561,const,0.12203005667965017,-0.11214098914928239,-0.7774269657412508,0.1658545956553327,-0.3758008735620457,0.32471999206117513,0.0,0.47387627948375605
us_stocks,1d,ibs,MA,0.0,floor,0.2906056719235117,0.054032494745226645,0.07029227219331764,0.22024767640595982,-0.31904815280591214,0.9108520747346155,59.02159693947649,0.4285424279334145
us_stocks,1d,ibs,MA,0.25,floor,0.2832463320976337,0.04667315491934865,0.07029227219331784,0.2277384514649978,-0.27471240239195593,1.031064959686464,44.266197704607364,0.5714068209500609
us_stocks,1d,ibs,MA,0.5,floor,0.2717101079229667,0.035136930744681605,0.07029227219331764,0.248692296274741,-0.33990242364865153,0.7993767888040318,29.510798469738244,0.7142712139667072
us_stocks,1d,ibs,MA,0.75,floor,0.25610545674731844,0.01953227956903336,0.07029227219331795,0.28010392145489404,-0.497425359591417,0.5148620829418153,14.755399234869122,0.8571356069833537
us_stocks,1d,ibs,MA,1.0,floor,0.23657317717828508,0.0,,0.31889786458942143,-0.6266535593150548,0.3775182852816864,0.0,1.0
us_stocks,1d,ibs,MA,0.4285424279334145,const,0.10888928627316852,-0.12768389090511656,-0.8245607912871858,0.1366612651539319,-0.31891365461025334,0.3414381438331416,0.0,0.4285424279334145
us_stocks,1d,ibs,CVX,0.0,floor,0.09564086507166558,0.0022825376705934985,-0.08648492217471013,0.18605928843171823,-0.5827819135088506,0.16411090127321376,58.57103519824967,0.4463360473723168
us_stocks,1d,ibs,CVX,0.25,floor,0.09893049623999972,0.005572168838927638,-0.08648492217470993,0.1922996294009904,-0.5658077757499472,0.17484824436863344,43.92827639868725,0.5847520355292376
us_stocks,1d,ibs,CVX,0.5,floor,0.09965236437915403,0.006294036978081952,-0.08648492217471021,0.20979448914993873,-0.5537293881847598,0.17996582176328987,29.285517599124834,0.7231680236861584
us_stocks,1d,ibs,CVX,0.75,floor,0.09779399177639347,0.004435664375321391,-0.08648492217470986,0.2360546535052716,-0.5548372124773978,0.17625708870487353,14.642758799562417,0.8615840118430792
us_stocks,1d,ibs,CVX,1.0,floor,0.09335832740107208,0.0,,0.26852069335376827,-0.5824090671049211,0.16029683031059946,0.0,1.0
us_stocks,1d,ibs,CVX,0.4463360473723168,const,0.0499730802549565,-0.04338524714611558,-0.46683396817254813,0.11985046490919486,-0.3075127042207848,0.16250736821291567,0.0,0.4463360473723166
us_stocks,1d,ibs,ABBV,0.0,floor,0.1379132636317717,-0.037366036965127414,-0.2634241175220244,0.17679817392150976,-0.33172457659036414,0.4157462948609813,53.50040046770118,0.44058154235145386
us_stocks,1d,ibs,ABBV,0.25,floor,0.15136612966917684,-0.02391317092772227,-0.26342411752202416,0.18355970498957838,-0.3062049299098162,0.49432949924665603,40.12530035077589,0.5804361567635904
us_stocks,1d,ibs,ABBV,0.5,floor,0.16213954501000383,-0.013139755586895285,-0.26342411752202444,0.2024521248528485,-0.29359705501812916,0.5522519461238873,26.75020023385059,0.7202907711757269
us_stocks,1d,ibs,ABBV,0.75,floor,0.17013781760315627,-0.005141482993742841,-0.26342411752202416,0.23051179359568,-0.3491662143865073,0.4872688438716562,13.375100116925296,0.8601453855878635
us_stocks,1d,ibs,ABBV,1.0,floor,0.1752793005968991,0.0,,0.26484077798491135,-0.45137133803929796,0.3883261647899289,0.0,1.0
us_stocks,1d,ibs,ABBV,0.44058154235145386,const,0.08319282928710625,-0.09208647130979286,-0.7434828190231011,0.11668395844215118,-0.216564578059108,0.38414790651682673,0.0,0.44058154235145386
us_stocks,1d,ibs,PEP,0.0,floor,0.12413373512500558,0.015692002647159864,-0.008385438658040815,0.16687576083159417,-0.638623200607553,0.19437711471633226,57.28605989565016,0.45910133984750906
us_stocks,1d,ibs,PEP,0.25,floor,0.12344842035398829,0.015006687876142566,-0.008385438658040636,0.17263923374973597,-0.6180172158194965,0.1997491610169703,42.96454492173763,0.5943260048856318
us_stocks,1d,ibs,PEP,0.5,floor,0.12059387795554821,0.012152145477702492,-0.00838543865804085,0.1887510772758901,-0.6242482907433875,0.19318255210909543,28.64302994782508,0.7295506699237545
us_stocks,1d,ibs,PEP,0.75,floor,0.11558355804074205,0.007141825562896331,-0.008385438658040652,0.21287440424452767,-0.6471192479056456,0.1786124557642503,14.32151497391254,0.8647753349618773
us_stocks,1d,ibs,PEP,1.0,floor,0.10844173247784572,0.0,,0.242631270570503,-0.6697601359604566,0.16191129727710196,0.0,1.0
us_stocks,1d,ibs,PEP,0.45910133984750906,const,0.05608609003136977,-0.05235564244647595,-0.5455889211149663,0.11139234140782141,-0.3884064824676555,0.14440049938157334,0.0,0.45910133984750906
us_stocks,1d,ibs,KO,0.0,floor,0.12112823997866173,0.02731245966177487,0.06623614737885787,0.16796823511502393,-0.666181624764645,0.1818246488282457,60.53110741474589,0.4499962987637871
us_stocks,1d,ibs,KO,0.25,floor,0.11709770098033667,0.023281920663449807,0.06623614737885805,0.17305301484435323,-0.6676880717787259,0.17537785371601375,45.39833056105942,0.5874972240728403
us_stocks,1d,ibs,KO,0.5,floor,0.11118245861062315,0.017366678293736282,0.06623614737885784,0.1873333135708243,-0.6709400474974606,0.16571146561503164,30.265553707372945,0.7249981493818936
us_stocks,1d,ibs,KO,0.75,floor,0.10340992456887865,0.009594144251991787,0.06623614737885804,0.20893204945094107,-0.6768078156042452,0.1527906773306919,15.132776853686472,0.8624990746909468
us_stocks,1d,ibs,KO,1.0,floor,0.09381578031688687,0.0,,0.23584706631577382,-0.6906354162674955,0.1358398050651812,0.0,1.0
us_stocks,1d,ibs,KO,0.4499962987637871,const,0.04839652734578048,-0.04541925297110638,-0.4984490961503519,0.10613030691639568,-0.3997089077539122,0.12107943157368074,0.0,0.44999629876378733
us_stocks,1d,ibs,WMT,0.0,floor,0.12066634785055208,-0.06185196792366754,-0.3602009090955303,0.20096793899943488,-0.8889945173642123,0.1357335118424766,59.70598155014716,0.46568954030646237
us_stocks,1d,ibs,WMT,0.25,floor,0.14051707783212075,-0.04200123794209887,-0.36020090909553004,0.20776764701026196,-0.849792950399586,0.16535448754434526,44.77948616261037,0.5992671552298467
us_stocks,1d,ibs,WMT,0.5,floor,0.15752261344966145,-0.024995702324558167,-0.3602009090955303,0.22690466548494193,-0.8242603745717428,0.19110783231755468,29.85299077507358,0.7328447701532311
us_stocks,1d,ibs,WMT,0.75,floor,0.17155802063993364,-0.01096029513428598,-0.36020090909552993,0.2556229816147961,-0.7971528743848628,0.21521345045932305,14.92649538753679,0.8664223850766156
us_stocks,1d,ibs,WMT,1.0,floor,0.18251831577421962,0.0,,0.29110056625948993,-0.7689646002196188,0.2373559403411962,0.0,1.0
us_stocks,1d,ibs,WMT,0.46568954030646237,const,0.09263965302530353,-0.0898786627489161,-0.7213518653805264,0.13556248888433278,-0.461392606290861,0.20078269951058486,0.0,0.4656895403064623
crypto,1d,macd_cross,BTC/USD,0.0,floor,0.16410845780282157,-0.16990502128989626,-0.533692325372426,0.40237184489479283,-0.7738527604683593,0.21206677314622246,18.394669100072022,0.5145496535796766
crypto,1d,macd_cross,BTC/USD,0.25,floor,0.22392594266007704,-0.1100875364326408,-0.5336923253724258,0.4150038531065642,-0.7494254022355098,0.29879684087584135,13.796001825054017,0.6359122401847576
crypto,1d,macd_cross,BTC/USD,0.5,floor,0.2731157243162776,-0.060897754776440216,-0.533692325372426,0.45168800055177327,-0.7306333397501197,0.3738068186290056,9.197334550036011,0.7572748267898384
crypto,1d,macd_cross,BTC/USD,0.75,floor,0.3102004183420539,-0.023813060750663917,-0.5336923253724257,0.5072323499260781,-0.7441146490961823,0.41687180694376874,4.5986672750180055,0.8786374133949192
crypto,1d,macd_cross,BTC/USD,1.0,floor,0.33401347909271784,0.0,,0.57620831215847,-0.7663060714798322,0.4358747653502162,0.0,1.0
crypto,1d,macd_cross,BTC/USD,0.5145496535796766,const,0.20890251878855803,-0.1251109603041598,-0.7880223990389286,0.29648778741087095,-0.49820379059544617,0.41931137966429494,0.0,0.5145496535796766
crypto,1d,macd_cross,ETH/USD,0.0,floor,0.37391518200110374,0.07205725236432392,-0.1858861727555725,0.5489353122276212,-0.623809319772018,0.5994062130039313,17.394684383903133,0.512962962962963
crypto,1d,macd_cross,ETH/USD,0.25,floor,0.3966515783346216,0.09479364869784179,-0.18588617275557265,0.5662982141729604,-0.63780239919106,0.6219035532599192,13.04601328792735,0.6347222222222222
crypto,1d,macd_cross,ETH/USD,0.5,floor,0.3919300382732811,0.09007210863650128,-0.1858861727555725,0.6160770945826719,-0.6832719767731577,0.5736076578527669,8.697342191951567,0.7564814814814815
crypto,1d,macd_cross,ETH/USD,0.75,floor,0.35981988180055957,0.05796195216377975,-0.18588617275557248,0.6913045163256659,-0.7355365317275389,0.4891937603091696,4.348671095975783,0.8782407407407408
crypto,1d,macd_cross,ETH/USD,1.0,floor,0.3018579296367798,0.0,,0.7846951706516316,-0.7929364774157909,0.38068362124106825,0.0,1.0
crypto,1d,macd_cross,ETH/USD,0.512962962962963,const,0.23625656265925388,-0.06560136697752594,-0.7277047530393312,0.40251955976018877,-0.5288426443387806,0.44674264677472975,0.0,0.512962962962963
crypto,1d,macd_cross,XRP/USD,0.0,floor,0.627567571247948,0.3639919032076786,-0.021980437246819015,0.7350166213570811,-0.6462949079918516,0.971023542793966,16.369986381039336,0.4868360277136259
crypto,1d,macd_cross,XRP/USD,0.25,floor,0.6066171371704894,0.34304146913021993,-0.02198043724681894,0.7582911312164385,-0.6517115303943564,0.9308062062419242,12.277489785779503,0.6151270207852194
crypto,1d,macd_cross,XRP/USD,0.5,floor,0.533438531268803,0.2698628632285336,-0.021980437246818994,0.8245826215120725,-0.6775384554356167,0.7873184569661569,8.184993190519668,0.7434180138568129
crypto,1d,macd_cross,XRP/USD,0.75,floor,0.415730448193419,0.15215478015314954,-0.021980437246818915,0.9246851430221139,-0.7593696873372657,0.547467794838085,4.092496595259834,0.8717090069284065
crypto,1d,macd_cross,XRP/USD,1.0,floor,0.26357566804026944,0.0,,1.0489631937107333,-0.8324122821359663,0.3166407724834807,0.0,1.0
crypto,1d,macd_cross,XRP/USD,0.4868360277136259,const,0.27189359127033974,0.008317923230070301,-0.7170371499183451,0.5106730744439321,-0.49025339920221855,0.5545980746136341,0.0,0.4868360277136259
crypto,1d,macd_cross,BNB/USD,0.0,floor,0.5196548911162664,-0.2078468296024829,-0.5078134612435173,0.6363401925921506,-0.5283789400114811,0.9834890298712035,17.0447179407357,0.5376443418013857
crypto,1d,macd_cross,BNB/USD,0.25,floor,0.6094206177609789,-0.11808110295777041,-0.5078134612435173,0.6489104024263342,-0.5551780951629858,1.097702922846891,12.783538455551776,0.6532332563510392
crypto,1d,macd_cross,BNB/USD,0.5,floor,0.6762112724085729,-0.05129044831017637,-0.5078134612435171,0.6859934369803222,-0.5885190847081063,1.1490048326027698,8.52235897036785,0.7688221709006928
crypto,1d,macd_cross,BNB/USD,0.75,floor,0.7164672703960664,-0.01103445032268291,-0.5078134612435171,0.7439325885570008,-0.6441463717701957,1.1122740137883935,4.261179485183925,0.8844110854503464
crypto,1d,macd_cross,BNB/USD,1.0,floor,0.7275017207187493,0.0,,0.8183097290074467,-0.7084836863278706,1.026843291889261,0.0,1.0
crypto,1d,macd_cross,BNB/USD,0.5376443418013857,const,0.45092460143938395,-0.27657711927936535,-1.0598155929391369,0.4399595956418789,-0.44848866392423614,1.005431436089897,0.0,0.5376443418013857
crypto,1d,macd_cross,SOL/USD,0.0,floor,0.5029158921795294,0.5563675178541863,0.3433122962353712,0.687046589095186,-0.7230077885908854,0.695588484820742,16.443779202931747,0.5516666666666666
crypto,1d,macd_cross,SOL/USD,0.25,floor,0.39923229165252105,0.45268391732717794,0.3433122962353712,0.7071138654499972,-0.8104499284383632,0.4926057460721754,12.33283440219881,0.66375
crypto,1d,macd_cross,SOL/USD,0.5,floor,0.2658879446010449,0.3193395702757018,0.3433122962353712,0.76428663567542,-0.882541579415986,0.30127526090837997,8.221889601465874,0.7758333333333334
crypto,1d,macd_cross,SOL/USD,0.75,floor,0.11181797402830007,0.16526959970295696,0.34331229623537135,0.8511199350670708,-0.9315287150426648,0.12003706619304669,4.110944800732937,0.8879166666666667
