ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,op,exposure,long_frac,short_frac
-0.09404365237349518,0.3,-0.09404365237349518,0.0,-0.1865941516909765,,META,20,20,3.9367431513584585,False,False,False,False,0,False,230.3147619877904,157.7402592607148,72.57450272707561,us_stocks,4h,MAXINDEX~MINMAX|or,gross,fixed_combo,5.0,0.0,False,False,True,or,0.9961098946371063,0.9383678171456428,0.05774207749146352
-0.12496886082096056,0.5,-0.12496886082096056,0.0,-0.24795356182111458,,META,20,20,3.9367431513584585,False,False,False,False,0,False,156.98977755424306,157.7402592607148,-0.7504817064717315,us_stocks,4h,MAXINDEX~ADXR|or,gross,fixed_combo,5.0,0.0,False,False,True,or,1.0,0.9072978003243828,0.09270219967561727
-0.14765679924333508,0.3,-0.14765679924333508,0.0,-0.29296921696312195,,META,20,20,3.9367431513584585,False,False,False,False,0,False,148.30008059417358,157.7402592607148,-9.440178666541215,us_stocks,4h,MAXINDEX~ADX|or,gross,fixed_combo,5.0,0.0,False,False,True,or,1.0,0.9101405416747825,0.08985945832521747
-0.1548757996211915,0.35,-0.1548757996211915,0.0,-0.30729259996204294,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,163.8855427577701,157.7402592607148,6.145283497055317,us_stocks,4h,MAXINDEX~TSF_100|or,gross,fixed_combo,5.0,0.0,False,False,True,or,1.0,0.8955765754414088,0.10442342455859115
-0.1599768567251177,0.35,-0.1599768567251177,0.0,-0.317413723493636,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,162.3866288871131,157.7402592607148,4.646369626398297,us_stocks,4h,MAXINDEX~LINEARREG_100|or,gross,fixed_combo,5.0,0.0,False,False,True,or,1.0,0.8958682742441649,0.10413172575583514
-0.18794898588958575,0.3684210526315789,-0.18794898588958575,0.0,-0.3729138617879816,,MSFT,20,19,3.9367431513584585,False,False,False,False,0,False,154.9949159754937,157.7402592607148,-2.7453432852210824,us_stocks,4h,MAXINDEX~MININDEX|or,gross,fixed_combo,5.0,0.0,False,False,True,or,0.9961342018806649,0.9961342018806649,0.0
-0.18794898588958575,0.3684210526315789,-0.18794898588958575,0.0,-0.3729138617879816,,MSFT,20,19,3.9367431513584585,False,False,False,False,0,False,154.9949159754937,157.7402592607148,-2.7453432852210824,us_stocks,4h,MAXINDEX~MININDEX|vote,gross,fixed_combo,5.0,0.0,False,False,True,vote,0.9961342018806649,0.9961342018806649,0.0
-0.27283654278152614,0.3,-0.27283654278152614,0.0,-0.5413411959844919,,ABBV,20,20,3.9367431513584585,False,False,False,False,0,False,123.52702305231821,157.7402592607148,-34.21323620839658,us_stocks,4h,MININDEX~HT_PHASOR|or,gross,fixed_combo,5.0,0.0,False,False,True,or,1.0,0.9405073861468936,0.05949261385310658
-0.3147538745839667,0.3,-0.3147538745839667,0.0,-0.6245103283121297,,META,20,20,3.9367431513584585,False,False,False,False,0,False,114.00703137779105,157.7402592607148,-43.73322788292374,us_stocks,4h,MAXINDEX~HT_PHASOR|or,gross,fixed_combo,5.0,0.0,False,False,True,or,1.0,0.9183580224345247,0.08164197756547534
-0.3221648903291906,0.2,-0.3221648903291906,0.0,-0.639214693372905,,JNJ,20,20,3.9367431513584585,False,False,False,False,0,False,121.08681494381649,157.7402592607148,-36.6534443168983,us_stocks,4h,MININDEX~MINMAX|or,gross,fixed_combo,5.0,0.0,False,False,True,or,0.9961342018806649,0.9386587462264263,0.05747545565423856
-0.34025534004288627,0.25,-0.3402553400428862,0.0,-0.6751083665006692,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,144.05452969876714,157.7402592607148,-13.685729561947653,us_stocks,4h,MAXINDEX~ADXR|gate,gross,fixed_combo,5.0,0.0,False,False,True,gate,0.85602056260268,0.85602056260268,0.0
-0.34025534004288627,0.25,-0.3402553400428862,0.0,-0.6751083665006692,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,144.05452969876714,157.7402592607148,-13.685729561947653,us_stocks,4h,MAXINDEX~ADX|gate,gross,fixed_combo,5.0,0.0,False,False,True,gate,0.85602056260268,0.85602056260268,0.0
-0.34025534004288627,0.25,-0.3402553400428862,0.0,-0.6751083665006692,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,144.05452969876714,157.7402592607148,-13.685729561947653,us_stocks,4h,MAXINDEX~HT_PHASOR|gate,gross,fixed_combo,5.0,0.0,False,False,True,gate,0.85602056260268,0.85602056260268,0.0
-0.34025534004288627,0.25,-0.3402553400428862,0.0,-0.6751083665006692,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,144.05452969876714,157.7402592607148,-13.685729561947653,us_stocks,4h,MAXINDEX~LINEARREG_100|gate,gross,fixed_combo,5.0,0.0,False,False,True,gate,0.85602056260268,0.85602056260268,0.0
-0.34025534004288627,0.25,-0.3402553400428862,0.0,-0.6751083665006692,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,144.05452969876714,157.7402592607148,-13.685729561947653,us_stocks,4h,MAXINDEX~MINMAX|gate,gross,fixed_combo,5.0,0.0,False,False,True,gate,0.85602056260268,0.85602056260268,0.0
-0.34025534004288627,0.25,-0.3402553400428862,0.0,-0.6751083665006692,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,144.05452969876714,157.7402592607148,-13.685729561947653,us_stocks,4h,MAXINDEX~TSF_100|gate,gross,fixed_combo,5.0,0.0,False,False,True,gate,0.85602056260268,0.85602056260268,0.0
-0.3705283325485282,0.2,-0.3705283325485281,0.0,-0.7351737001321559,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,104.08404725783623,157.7402592607148,-53.65621200287856,us_stocks,4h,MAXINDEX~ADXR|vote,gross,fixed_combo,5.0,0.0,False,False,True,vote,0.5772775492368271,0.48457534956120984,0.09270219967561727
-0.4089673371637269,0.2,-0.4089673371637269,0.0,-0.81144140429929,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,106.48372235995753,157.7402592607148,-51.25653690075727,us_stocks,4h,IS#1[combo],gross,wf_combo,5.0,3.0,False,False,True,,,,
-0.41184926414280554,0.15,-0.4118492641428054,0.0,-0.8171595012290098,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,41.25897784794707,157.7402592607148,-116.48128141276771,us_stocks,4h,ADXR~MININDEX|gate,gross,fixed_combo,5.0,0.0,False,False,True,gate,0.8559480902225637,0.43322796949919395,0.4227201207233698
