symbol,scenario,fold,rule,ir_is,ir_oos
SOXL,gross,0,HT_TRENDMODE,0.6743852344574321,-1.5825897507292377
SOXL,gross,1,TSF_9,0.5639474773996805,-0.2672917731905937
SOXL,gross,2,MININDEX,0.6785197622438076,-0.7143753333679649
SOXL,gross,3,MININDEX,-0.12002744363672993,0.813656021610227
SOXL,pessimistic,0,HT_TRENDMODE,0.635848793527398,-1.6630338730057734
SOXL,pessimistic,1,TSF_9,0.48284293670515444,-0.348472444969971
SOXL,pessimistic,2,MININDEX,0.6612964844690753,-0.7286896877842719
SOXL,pessimistic,3,MININDEX,-0.1383493978342867,0.8013447622512992
SOXL,retail,0,HT_TRENDMODE,0.6683985723371995,-1.5951720450737286
SOXL,retail,1,TSF_9,0.5507953621315759,-0.28044572023118103
SOXL,retail,2,MININDEX,0.6758339423156813,-0.7165906450182925
SOXL,retail,3,MININDEX,-0.12287950346070287,0.8117161171938582
SOXL,wide,0,HT_TRENDMODE,0.6590997418143458,-1.614582496518116
SOXL,wide,1,TSF_9,0.5313572533689325,-0.29990706197485467
SOXL,wide,2,MININDEX,0.6716821345316549,-0.72004969776551
SOXL,wide,3,MININDEX,-0.12730004649941026,0.8087553184275585
SPY,gross,0,HT_TRENDMODE,0.7065053130251783,-1.27324833921723
SPY,gross,1,HT_TRENDMODE,0.26886706896499346,-1.9052203509798549
SPY,gross,2,TSF_9,0.3622558776707232,-0.6663559552282663
SPY,gross,3,MAXINDEX,0.14578817598010327,0.911409899601594
SPY,pessimistic,0,HT_TRENDMODE,0.5611830517048499,-1.5262823512788513
SPY,pessimistic,1,MAXINDEX,0.12158236787936347,0.2817474436391168
SPY,pessimistic,2,MAXINDEX,0.03053604580533532,-0.1875907845314472
SPY,pessimistic,3,MAXINDEX,0.06685358526868418,0.7699489166918251
SPY,retail,0,HT_TRENDMODE,0.6839256756444902,-1.3126370795751283
SPY,retail,1,HT_TRENDMODE,0.23421924956451665,-1.9539734126345996
SPY,retail,2,TSF_9,0.28821043380511685,-0.7518135066165329
SPY,retail,3,MAXINDEX,0.13349464606824152,0.889455738603951
SPY,wide,0,HT_TRENDMODE,0.648875660781973,-1.3737580744665412
SPY,wide,1,ADX,0.18663541626479868,-1.3679041147534623
SPY,wide,2,TSF_9,0.17982302430716812,-0.876285586823195
SPY,wide,3,MAXINDEX,0.11443205175676074,0.8553466203789811
TQQQ,gross,0,MININDEX,0.6922814182749615,-1.4829530698936815
TQQQ,gross,1,MININDEX,0.7593319259590124,0.1634004095604816
TQQQ,gross,2,TSF_9,0.8686846233307023,-0.6600947550917596
TQQQ,gross,3,CDLSHORTLINE,-0.01521036076233985,-0.38156887843507137
TQQQ,pessimistic,0,MININDEX,0.6704564809967186,-1.5174162000238536
TQQQ,pessimistic,1,MININDEX,0.7301183472325864,0.12555769211434292
TQQQ,pessimistic,2,TSF_9,0.7531499731170369,-0.8095329721118595
TQQQ,pessimistic,3,CDLSHORTLINE,-0.09264959453423226,-0.4423233945340302
TQQQ,retail,0,MININDEX,0.6888966397956169,-1.4883269785307685
TQQQ,retail,1,MININDEX,0.7547761360356335,0.15751235147529732
TQQQ,retail,2,TSF_9,0.8499099123357583,-0.6845142230110454
TQQQ,retail,3,CDLSHORTLINE,-0.02784568059111986,-0.39168796583848725
TQQQ,wide,0,MININDEX,0.6836306689024326,-1.4966472153870727
TQQQ,wide,1,MININDEX,0.7477367048769353,0.14838346979231753
TQQQ,wide,2,TSF_9,0.822221404911349,-0.7203080306769587
TQQQ,wide,3,CDLSHORTLINE,-0.04636734737549446,-0.40616245503035536
