ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,strategy,family,source,anchor,excess_cagr,excess_cagr_min,excess_cagr_hit,long_frac,exposure,turnover_yr,ir_random,ir_vs_random
-0.3194555615647457,0.0,-0.31945556156474564,0.0,-0.5936631921731226,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,505.1980981201187,460.40263115312473,44.795466966993956,us_etfs,4h,monday_effect,gross,published,4.0,0.0,False,False,True,monday_effect,calendar,"French (1980), 'Stock Returns and the Weekend Effect', JFE",False,0.008099933622373342,-0.10427736825288414,0.3333333333333333,0.8105625717566016,0.8105625717566016,95.57472976359725,-0.7281522972046348,0.4086967356398891
-0.4394877379522253,0.0,-0.4394877379522253,0.0,-0.8167260953470155,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,246.74440344721313,460.40263115312473,-213.6582277059116,us_etfs,4h,tsmom12@lookback_months=9.0,gross,grid_cell,4.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,-0.1821595827466865,-0.40450931221703934,0.0,0.8507462686567164,0.8507462686567164,5.600192903955121,-0.668872700207012,0.22938496225478666
-0.5345446212271773,0.0,-0.5345446212271773,0.0,-0.9933759319835224,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,286.1173276940413,460.40263115312473,-174.28530345908342,us_etfs,4h,faber_gtaa@ma_months=6.0,gross,grid_cell,4.0,0.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.15320916834566214,-0.25939460642052303,0.0,0.7979334098737083,0.7979334098737083,9.075165639916824,-0.7467830276896021,0.21223840646242487
-0.5399782743167353,0.0,-0.5399782743167353,0.0,-1.003473611368123,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,267.1835827271335,460.40263115312473,-193.21904842599122,us_etfs,4h,faber_gtaa@ma_months=8.0,gross,grid_cell,4.0,0.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.17485267613546518,-0.3415583348230684,0.0,0.8182166092613854,0.8182166092613854,6.4674316430428815,-0.7168609453955638,0.1768826710788285
-0.5598351887280538,0.0,-0.5598351887280538,0.0,-1.0403748915912336,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,255.4695173606136,460.40263115312473,-204.93311379251114,us_etfs,4h,WFO[momo_regime],gross,wfo,4.0,1.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.18691221337276084,-0.36671896913482205,0.0,0.7592805204745504,0.7592805204745504,9.366201981283531,-0.8038043543254105,0.2439691655973567
-0.5655063740054104,0.0,-0.5655063740054104,0.0,-1.0509139911100203,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,209.9970903754098,460.40263115312473,-250.40554077771492,us_etfs,4h,tsmom12,gross,published,4.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,-0.2198292875853017,-0.39676077918093244,0.0,0.8453884424033679,0.8453884424033679,5.31045451505346,-0.6767766464733616,0.11127027246795118
-0.5786731527519106,0.0,-0.5786731527519107,0.0,-1.0753825959544543,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,199.79817507750454,460.40263115312473,-260.6044560756202,us_etfs,4h,atr_chandelier@atr_days=14.0,gross,grid_cell,4.0,0.0,False,False,True,atr_chandelier,volatility,LeBeau's chandelier exit; Tradeciety / TrendSpider write-ups,False,-0.24507252707056293,-0.5373599412444727,0.0,0.7116341370072714,0.7116341370072714,29.059651247457523,-0.8413542364900165,0.26268108373810595
-0.5789993099354477,0.0,-0.5789993099354477,0.0,-1.0759887131676917,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,470.8873210131158,460.40263115312473,10.484689859991079,us_etfs,4h,"sell_in_may@end_month=5,start_month=10",gross,grid_cell,4.0,0.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,-0.03147502447377285,-0.16333476422073234,0.3333333333333333,0.6595866819747417,0.6595866819747417,2.027342752561154,-0.87819787196009,0.29919856202464234
-0.5801351489283814,0.0,-0.5801351489283814,0.0,-1.0780995100467219,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,250.39882120690106,460.40263115312473,-210.00380994622367,us_etfs,4h,WFO[faber_gtaa],gross,wfo,4.0,2.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.18532489150572573,-0.29344974123928047,0.0,0.8381171067738231,0.8381171067738231,6.661416538727806,-0.6875034306919793,0.10736828176359792
-0.5988682385205792,0.0,-0.5988682385205794,0.0,-1.1129123200416273,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,401.9380700261913,460.40263115312473,-58.464561126933404,us_etfs,4h,RANDOM_90,gross,control,4.0,0.0,False,False,True,,control,,False,-0.054590452780199104,-0.10758226344211241,0.0,0.8981853552749076,0.8981853552749076,4.505018470896949,-0.5988898426403738,2.1604119794571552e-05
-0.6147376849107486,0.0,-0.6147376849107486,0.0,-1.1424034522537638,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,389.93584599487366,460.40263115312473,-70.46678515825107,us_etfs,4h,WFO[sell_in_may],gross,wfo,4.0,1.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,-0.07700318147977477,-0.15424377644170706,0.3333333333333333,0.6507845388442403,0.6507845388442403,2.027342752561154,-0.884428780899882,0.2696910959891333
-0.6153702159218936,0.0,-0.6153702159218936,0.0,-1.1435789220980999,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,200.239484340985,460.40263115312473,-260.16314681213976,us_etfs,4h,faber_gtaa,gross,published,4.0,0.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.2349449909987941,-0.4270931851784574,0.0,0.8406046689628779,0.8406046689628779,8.979618639137707,-0.6838337413540312,0.06846352543213763
-0.6162893408803426,0.0,-0.6162893408803425,0.0,-1.1452869864503563,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,421.50046935054644,460.40263115312473,-38.90216180257829,us_etfs,4h,WFO[volmanaged],gross,wfo,4.0,1.0,False,False,True,volmanaged,volatility,"Moreira & Muir (2017), 'Volatility-Managed Portfolios', JF",True,-0.03397803722215875,-0.05680319695669289,0.0,1.0,1.0,1.8645298135820891,0.0,-0.6162893408803426
-0.6217976388968802,0.0,-0.6217976388968802,0.0,-1.155523382924161,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,433.46081568567416,460.40263115312473,-26.941815467450567,us_etfs,4h,sell_in_may@end_month=5,gross,grid_cell,4.0,0.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,-0.06133758921217539,-0.2133827099176362,0.3333333333333333,0.5815154994259472,0.5815154994259472,2.027342752561154,-0.9334633251652004,0.31166568626832014
-0.6239108960710948,0.0,-0.6239108960710948,0.0,-1.1594505739042833,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,708.6230106155031,460.40263115312473,248.22037946237833,us_etfs,4h,"ibs@buy=0.3,sell=0.7",gross,grid_cell,4.0,0.0,False,False,True,ibs,reversion,"QuantifiedStrategies, 'Internal Bar Strength'",False,0.009793327768730173,-0.40637631758266046,0.3333333333333333,0.40566398775354,0.40566398775354,157.36414034802567,-1.0602666592412575,0.43635576317016267
-0.6294825438710951,0.0,-0.6294825438710951,0.0,-1.1698046970330558,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,265.9446629235171,460.40263115312473,-194.45796822960762,us_etfs,4h,ichimoku,gross,published,4.0,0.0,False,False,True,ichimoku,regime,"QuantConnect, 'Ichimoku Clouds in the Energy Sector'",False,-0.17838655924316527,-0.28282664580506967,0.0,0.6685801760428626,0.6685801760428626,13.901778874705053,-0.8718315084781288,0.2423489646070337
-0.6341233554830225,0.0,-0.6341233554830225,0.0,-1.1784289921378774,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,443.5379116310605,460.40263115312473,-16.864719522064206,us_etfs,4h,WFO[ibs],gross,wfo,4.0,1.0,False,False,True,ibs,reversion,"QuantifiedStrategies, 'Internal Bar Strength'",False,-0.06688953668891136,-0.2513725325781133,0.3333333333333333,0.3857634902411022,0.3857634902411022,93.7551479022023,-1.0748211832788592,0.44069782779583677
-0.635798772819725,0.0,-0.635798772819725,0.0,-1.1815425194136497,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,282.1791949363004,460.40263115312473,-178.22343621682433,us_etfs,4h,"atr_chandelier@entry_ma_days=200.0,mult=4.0",gross,grid_cell,4.0,0.0,False,False,True,atr_chandelier,volatility,LeBeau's chandelier exit; Tradeciety / TrendSpider write-ups,False,-0.15561091517801984,-0.2705675497889821,0.0,0.8430922311519327,0.8430922311519327,22.397231745461273,-0.680164052016083,0.04436527919635802
-0.6449722855638685,0.0,-0.6449722855638685,0.0,-1.1985902015152035,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,436.62460596049823,460.40263115312473,-23.7780251926265,us_etfs,4h,volmanaged,gross,published,4.0,0.0,False,False,True,volmanaged,volatility,"Moreira & Muir (2017), 'Volatility-Managed Portfolios', JF",True,-0.025815023892743483,-0.06230476440753607,0.3333333333333333,1.0,1.0,2.054359531309958,0.0,-0.6449722855638685
-0.6493916135741019,0.0,-0.6493916135741019,0.0,-1.2068029005239933,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,280.416701978419,460.40263115312473,-179.98592917470575,us_etfs,4h,"golden_cross@fast_days=20.0,slow_days=100.0",gross,grid_cell,4.0,0.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,-0.1690784738401608,-0.31389954935845066,0.0,0.7742058936088787,0.7742058936088787,2.6064950422482176,-0.7817862182977221,0.1323946047236202
-0.6553344591050814,0.0,-0.6553344591050814,0.0,-1.2178468423831743,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,206.39131498104948,460.40263115312473,-254.01131617207525,us_etfs,4h,WFO[tsmom12],gross,wfo,4.0,1.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,-0.22905247066537582,-0.33545934181730686,0.0,0.8373517030233448,0.8373517030233448,8.013706013786857,-0.6886325658728862,0.03329810676780487
-0.6647704464528815,0.0,-0.6647704464528815,0.0,-1.235382296587702,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,219.6572321820834,460.40263115312473,-240.74539897104134,us_etfs,4h,WFO[atr_chandelier],gross,wfo,4.0,1.0,False,False,True,atr_chandelier,volatility,LeBeau's chandelier exit; Tradeciety / TrendSpider write-ups,False,-0.2185870338695691,-0.32377905492171055,0.0,0.749521622655951,0.749521622655951,34.365651425642305,-0.8145342371404778,0.14976379068759627
-0.6734856604304277,0.0,-0.6734856604304277,0.0,-1.2515782949451548,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,240.2511819112427,460.40263115312473,-220.15144924188203,us_etfs,4h,"golden_cross@fast_days=10.0,slow_days=50.0",gross,grid_cell,4.0,0.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,-0.19973025199388958,-0.2967908394781902,0.0,0.6888633754305395,0.6888633754305395,6.371589653067162,-0.8574733270081738,0.18398766657774612
-0.6755120708877355,0.0,-0.6755120708877355,0.0,-1.2553440935271105,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,211.91179294100797,460.40263115312473,-248.49083821211676,us_etfs,4h,tsmom12@lookback_months=6.0,gross,grid_cell,4.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,-0.22833070369934316,-0.356127051962583,0.0,0.8145809414466131,0.8145809414466131,7.04764589383771,-0.7222243375048726,0.04671226661713712
-0.6798817181540798,0.0,-0.6798817181540798,0.0,-1.263464467866822,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,188.6026396506629,460.40263115312473,-271.7999915024618,us_etfs,4h,"rsi2_raw@buy=15.0,exit_ma_days=10.0",gross,grid_cell,4.0,0.0,False,False,True,rsi2_raw,reversion,"Connors & Alvarez, ibid — the unfiltered variant",False,-0.2555844296569904,-0.4331735008546207,0.0,0.18388825105243015,0.18388825105243015,17.569674545243917,-1.1977120234603902,0.5178303053063104
-0.6852114156915157,0.0,-0.6852114156915157,0.0,-1.273368960491378,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,173.35971973124654,460.40263115312473,-287.0429114218782,us_etfs,4h,tsmom12@lookback_months=3.0,gross,grid_cell,4.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,-0.2690869212702574,-0.42351299534381837,0.0,0.759854573287409,0.759854573287409,12.647337316158607,-0.8029575029397304,0.11774608724821478
-0.6853043044226265,0.0,-0.6853043044226265,0.0,-1.273541581122423,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,351.6715167233286,460.40263115312473,-108.73111442979615,us_etfs,4h,volmanaged@var_months=0.5,gross,grid_cell,4.0,0.0,False,False,True,volmanaged,volatility,"Moreira & Muir (2017), 'Volatility-Managed Portfolios', JF",True,-0.0859628652203243,-0.14015698127007936,0.0,1.0,1.0,5.2704316335869565,0.0,-0.6853043044226265
-0.6939897691322242,0.0,-0.6939897691322242,0.0,-1.2896822946531272,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,223.27247465641767,460.40263115312473,-237.13015649670706,us_etfs,4h,faber_gtaa@ma_months=12.0,gross,grid_cell,4.0,0.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.21366095215695888,-0.39718312676465284,0.0,0.8342900880214313,0.8342900880214313,7.91756903461454,-0.6931491065965146,-0.0008406625357095798
-0.7006367877384526,0.0,-0.7006367877384526,0.0,-1.3020348430478996,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,130.51243998600592,460.40263115312473,-329.8901911671188,us_etfs,4h,atr_chandelier,gross,published,4.0,0.0,False,False,True,atr_chandelier,volatility,LeBeau's chandelier exit; Tradeciety / TrendSpider write-ups,False,-0.33812718370366796,-0.6918273004285294,0.0,0.7131649445082281,0.7131649445082281,30.12217283469525,-0.8402706001526614,0.1396338124142088
-0.7031243560292907,0.0,-0.7031243560292907,0.0,-1.3066576385473865,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,166.6174866910862,460.40263115312473,-293.7851444620385,us_etfs,4h,"ichimoku@kijun_days=60.0,senkou_days=120.0,tenkan_days=20.0",gross,grid_cell,4.0,0.0,False,False,True,ichimoku,regime,"QuantConnect, 'Ichimoku Clouds in the Energy Sector'",False,-0.2806961828667762,-0.42353694114693785,0.0,0.7613853807883659,0.7613853807883659,9.460657522035223,-0.800699232577916,0.09757487654862529
-0.7048820984541488,0.0,-0.7048820984541488,0.0,-1.3099241554107905,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,386.79529655108325,460.40263115312473,-73.60733460204148,us_etfs,4h,st_reversal,gross,published,4.0,0.0,False,False,True,st_reversal,reversion,"Jegadeesh (1990), 'Evidence of Predictable Behavior of Security Returns', JF",True,-0.10691789091129822,-0.29930246217217027,0.3333333333333333,0.40891695369307307,0.40891695369307307,66.3235420307866,-1.0578875543504958,0.3530054558963469
-0.7193418222395378,0.0,-0.7193418222395378,0.0,-1.3367955166052201,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,122.3168783658778,460.40263115312473,-338.0857527872469,us_etfs,4h,momo_regime,gross,published,4.0,0.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.3414872699053968,-0.6456111889589442,0.0,0.7479908151549943,0.7479908151549943,9.365376011533048,-0.8156178734778328,0.09627605123829497
-0.726505224439529,0.0,-0.726505224439529,0.0,-1.3501076912189178,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,250.47121575766138,460.40263115312473,-209.93141539546335,us_etfs,4h,voltgt_tsmom@lookback_months=6.0,gross,grid_cell,4.0,0.0,False,False,True,voltgt_tsmom,volatility,"Baltas & Kosowski (2013), 'Momentum Strategies in Futures Markets'",False,-0.19374220371007814,-0.33837226628880623,0.0,0.8145809414466131,0.8145809414466131,7.624647343661223,-0.7222243375048726,-0.004280886934656447
-0.7310322665296236,0.0,-0.7310322665296236,0.0,-1.3585205616824767,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,96.3741422704049,460.40263115312473,-364.02848888271984,us_etfs,4h,momo_regime@ma_days=100.0,gross,grid_cell,4.0,0.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.3818104810895811,-0.6864256357454255,0.0,0.6724071947952545,0.6724071947952545,12.937311696417552,-0.8691224176347411,0.13809015110511746
-0.7310403507707165,0.0,-0.7310403507707165,0.0,-1.3585355851065486,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,165.83425638121722,460.40263115312473,-294.56837477190754,us_etfs,4h,momo_regime@lookback_months=6.0,gross,grid_cell,4.0,0.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.27913150061305897,-0.4177893639120087,0.0,0.7887485648679678,0.7887485648679678,8.786194222926325,-0.7603326498604872,0.029292299089770713
-0.7420989256718423,0.0,-0.7420989256718423,0.0,-1.3790863898711647,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,150.53983610350716,460.40263115312473,-309.8627950496176,us_etfs,4h,WFO[ichimoku],gross,wfo,4.0,2.0,False,False,True,ichimoku,regime,"QuantConnect, 'Ichimoku Clouds in the Energy Sector'",False,-0.307051369663111,-0.47448144548892546,0.0,0.6442786069651741,0.6442786069651741,19.886696688867413,-0.8890342353336411,0.1469353096617988
-0.7425872986675808,0.0,-0.7425872986675808,0.0,-1.3799939623366466,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,274.81343102869005,460.40263115312473,-185.58920012443468,us_etfs,4h,"momo_regime@lookback_months=3.0,ma_days=50.0",gross,grid_cell,4.0,0.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.19636581255561025,-0.4140003040812963,0.0,0.628779181017987,0.628779181017987,21.0445882833663,-0.9000060532493614,0.15741875458178067
-0.7455866466147448,0.0,-0.7455866466147448,0.0,-1.3855678282854178,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,218.74645882644452,460.40263115312473,-241.6561723266802,us_etfs,4h,voltgt_tsmom,gross,published,4.0,0.0,False,False,True,voltgt_tsmom,volatility,"Baltas & Kosowski (2013), 'Momentum Strategies in Futures Markets'",False,-0.21411791631904356,-0.33028590408452096,0.0,0.8453884424033679,0.8453884424033679,6.565555160663242,-0.6767766464733616,-0.06881000014138328
-0.7514330937388332,0.0,-0.7514330937388332,0.0,-1.3964326272751646,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,183.3569248039487,460.40263115312473,-277.04570634917604,us_etfs,4h,"voltgt_tsmom@lookback_months=3.0,vol_days=10.0",gross,grid_cell,4.0,0.0,False,False,True,voltgt_tsmom,volatility,"Baltas & Kosowski (2013), 'Momentum Strategies in Futures Markets'",False,-0.2587893108319163,-0.3794754168982457,0.0,0.759854573287409,0.759854573287409,14.236187162142045,-0.8029575029397304,0.05152440920089729
-0.7539095035339103,0.0,-0.7539095035339103,0.0,-1.4010346862810346,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,559.5501925055006,460.40263115312473,99.14756135237587,us_etfs,4h,ibs@sell=0.6,gross,grid_cell,4.0,0.0,False,False,True,ibs,reversion,"QuantifiedStrategies, 'Internal Bar Strength'",False,-0.052810847916591186,-0.383961965704795,0.3333333333333333,0.28473019517795634,0.28473019517795634,130.81667609666297,-1.148713382238991,0.3948038787050807
-0.7589003769352439,0.0,-0.7589003769352439,0.0,-1.4103095219441075,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,126.8999604506663,460.40263115312473,-333.50267070245843,us_etfs,4h,atr_chandelier@mult=2.0,gross,grid_cell,4.0,0.0,False,False,True,atr_chandelier,volatility,LeBeau's chandelier exit; Tradeciety / TrendSpider write-ups,False,-0.3328830104248235,-0.5389417052463628,0.0,0.6716417910447762,0.6716417910447762,51.84343683614495,-0.8696642358034186,0.11076385886817464
-0.767728162990041,0.0,-0.767728162990041,0.0,-1.4267147196606293,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,377.0972472159768,460.40263115312473,-83.30538393714795,us_etfs,4h,WFO[st_reversal],gross,wfo,4.0,1.0,False,False,True,st_reversal,reversion,"Jegadeesh (1990), 'Evidence of Predictable Behavior of Security Returns', JF",True,-0.13512399589344168,-0.4033725826072867,0.3333333333333333,0.42441637964026024,0.42441637964026024,80.89645082667896,-1.046551819282748,0.2788236562927071
-0.7775304780016744,0.0,-0.7775304780016744,0.0,-1.4449309422613226,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,147.03321013494204,460.40263115312473,-313.3694210181827,us_etfs,4h,"donchian_s1@entry_days=40.0,exit_days=20.0",gross,grid_cell,4.0,0.0,False,False,True,donchian_s1,trend,Dennis & Eckhardt Turtle rules; QuantifiedStrategies 'Donchian Channels',False,-0.30871684327318016,-0.5010252882499657,0.0,0.5796019900497512,0.5796019900497512,4.634044287246993,-0.9348178705868943,0.15728739258521984
-0.7781350304795297,0.0,-0.7781350304795297,0.0,-1.446054417940011,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,215.3845900266696,460.40263115312473,-245.01804112645513,us_etfs,4h,"ibs@buy=0.1,sell=0.9",gross,grid_cell,4.0,0.0,False,False,True,ibs,reversion,"QuantifiedStrategies, 'Internal Bar Strength'",False,-0.23543027773079186,-0.3466412409782096,0.0,0.38365862992728667,0.38365862992728667,59.66327594992553,-1.0763606040905287,0.298225573610999
-0.7816487978335213,0.0,-0.7816487978335213,0.0,-1.452584259942782,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,144.6107069487037,460.40263115312473,-315.79192420442104,us_etfs,4h,dyn_breakout2,gross,published,4.0,0.0,False,False,True,dyn_breakout2,regime,"QuantConnect, 'Dynamic Breakout II'; Pruitt's Dynamic Break Out II",False,-0.3109187770442468,-0.4624284455429606,0.0,0.6446613088404133,0.6446613088404133,5.213285073693036,-0.8887633262493023,0.10711452841578106
-0.7817113133312743,0.0,-0.7817113133312743,0.0,-1.4527004361951992,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,167.08959183042097,460.40263115312473,-293.31303932270373,us_etfs,4h,st_reversal@lookback_weeks=4.0,gross,grid_cell,4.0,0.0,False,False,True,st_reversal,reversion,"Jegadeesh (1990), 'Evidence of Predictable Behavior of Security Returns', JF",True,-0.28625467221103834,-0.5212263513472088,0.0,0.352851128970532,0.352851128970532,38.035553022718055,-1.0988921268795082,0.3171808135482339
-0.7880148470652447,0.0,-0.7880148470652447,0.0,-1.4644146663064235,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,114.47076419927116,460.40263115312473,-345.93186695385356,us_etfs,4h,"ichimoku@kijun_days=13.0,senkou_days=26.0,tenkan_days=5.0",gross,grid_cell,4.0,0.0,False,False,True,ichimoku,regime,"QuantConnect, 'Ichimoku Clouds in the Energy Sector'",False,-0.35439242167639673,-0.5007311158116814,0.0,0.6305013394565634,0.6305013394565634,23.555241335638797,-0.898786962369837,0.1107721153045923
-0.7934091888526273,0.0,-0.7934091888526273,0.0,-1.474439291169689,,SPY,3,3,3.453499036620149,False,False,False,False,0,False,196.53574956842166,460.40263115312473,-263.86688158470304,us_etfs,4h,voltgt_tsmom@vol_days=60.0,gross,grid_cell,4.0,0.0,False,False,True,voltgt_tsmom,volatility,"Baltas & Kosowski (2013), 'Momentum Strategies in Futures Markets'",False,-0.2390522724739678,-0.378568023189118,0.0,0.8453884424033679,0.8453884424033679,5.652167188182392,-0.6767766464733616,-0.11663254237926579
-0.8070627009131096,0.0,-0.8070627009131096,0.0,-1.4998124213618749,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,139.256604632878,460.40263115312473,-321.1460265202467,us_etfs,4h,IS#1,gross,is1_selection,4.0,3.0,False,False,True,,is1_selection,,False,-0.3196721542906325,-0.5512026451521825,0.0,0.4789513968618446,0.4789513968618446,67.96238401142402,-1.0066668255258588,0.19960412461274923
-0.8111516934043322,0.0,-0.8111516934043322,0.0,-1.507411238309124,,TQQQ,3,3,3.453499036620149,False,False,False,False,0,False,221.3064380713569,460.40263115312473,-239.09619308176784,us_etfs,4h,RANDOM_75,gross,control,4.0,0.0,False,False,True,,control,,False,-0.21446977079916785,-0.3560833936549097,0.0,0.7542894501849725,0.7542894501849725,9.420578323190346,-0.8111591614647572,7.468060424953293e-06
-0.8114940153181899,0.0,-0.8114940153181899,0.0,-1.5080473953981919,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,166.147953597767,460.40263115312473,-294.2546775553577,us_etfs,4h,"dyn_breakout2@base_days=40.0,hi_days=80.0",gross,grid_cell,4.0,0.0,False,False,True,dyn_breakout2,regime,"QuantConnect, 'Dynamic Breakout II'; Pruitt's Dynamic Break Out II",False,-0.28736427447208795,-0.40823633530113956,0.0,0.6863758132414849,0.6863758132414849,3.3787177611107424,-0.8592342360563757,0.047740220738185846
-0.8143013188825581,0.0,-0.814301318882558,0.0,-1.513264373895165,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,165.59810634235427,460.40263115312473,-294.80452481077043,us_etfs,4h,"macd_cross@fast_days=5.0,signal_days=5.0,slow_days=35.0",gross,grid_cell,4.0,0.0,False,False,True,macd_cross,trend,"QuantifiedStrategies, 'Bitcoin MACD Trading Strategy'",False,-0.2962217594847622,-0.4546289231803029,0.0,0.5066972828166858,0.5066972828166858,37.554071656025634,-0.986426051153431,0.17212473227087288
-0.8253638555634928,0.0,-0.8253638555634928,0.0,-1.5338225410698658,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,137.77393090771423,460.40263115312473,-322.6287002454105,us_etfs,4h,donchian_s1,gross,published,4.0,0.0,False,False,True,donchian_s1,trend,Dennis & Eckhardt Turtle rules; QuantifiedStrategies 'Donchian Channels',False,-0.3266231352471994,-0.44988803767479624,0.0,0.4908151549942595,0.4908151549942595,9.267380600422142,-0.997990090041904,0.1726262344784112
-0.8314368501619015,0.0,-0.8314368501619015,0.0,-1.5451083466500912,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,197.50230752618214,460.40263115312473,-262.9003236269426,us_etfs,4h,WFO[voltgt_tsmom],gross,wfo,4.0,2.0,False,False,True,voltgt_tsmom,volatility,"Baltas & Kosowski (2013), 'Momentum Strategies in Futures Markets'",False,-0.24669438307384461,-0.34690282894889823,0.0,0.8027171833141983,0.8027171833141983,10.987501592760266,-0.7397259328089326,-0.09171091735296888
-0.8319616007633043,0.0,-0.8319616007633043,0.0,-1.5460835217749118,,SOXL,3,3,3.453499036620149,False,False,False,False,0,False,294.47511275497345,460.40263115312473,-165.92751839815128,us_etfs,4h,WFO[golden_cross],gross,wfo,4.0,2.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,-0.1712606683034034,-0.33047978376555975,0.0,0.7648296976655186,0.7648296976655186,2.2202951860579745,-0.7956181242638342,-0.03634347649947012
