ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,contaminated,prior
-0.09414388312608976,0.5,-0.07891655289765553,0.0,-0.22916472771821333,,BTC/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,tsmom12,binance,prereg,6.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.1710735401599381,0.3,-0.15361294381730844,0.0,-0.41642664343933966,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,faber_gtaa,binance,prereg,6.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.21506015327435363,0.3,-0.21196847693270202,0.0,-0.523498711033054,,XRP/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,golden_cross,binance,prereg,6.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.47381914165520583,0.0,-0.460816560714033,0.0,-1.1533689813884644,,SOL/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,volmanaged,binance,prereg,6.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-0.8005300736897576,0.0,-0.6830942272581382,0.0,-1.9486476473638763,,LINK/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,st_reversal,binance,prereg,6.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.16429911869387293,0.3,-0.07891655289765553,0.0,-0.39993636919985465,,BTC/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,tsmom12,coinbase,prereg,6.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.22936696029528164,0.3,-0.21196847693270202,0.0,-0.5583242931802961,,XRP/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,golden_cross,coinbase,prereg,6.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.2513302458389222,0.2,-0.15361294381730844,0.0,-0.6117872499256072,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,faber_gtaa,coinbase,prereg,6.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.5340445573761682,0.0,-0.460816560714033,0.0,-1.2999694883691009,,SOL/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,volmanaged,coinbase,prereg,6.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-1.3510341191990163,0.0,-0.6830942272581382,0.0,-3.2886827670958665,,LINK/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,st_reversal,coinbase,prereg,6.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.07891655289765552,0.5,-0.07891655289765553,0.0,-0.19209841103568634,,BTC/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,tsmom12,gross,prereg,6.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.1536129438173084,0.3,-0.15361294381730844,0.0,-0.37392411779678425,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,,,,crypto,1d,faber_gtaa,gross,prereg,6.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
