ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.834674144134883,0.05,-0.8346342118570176,0.0,-1.3836451072303297,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLABANDONEDBABY,pessimistic,-0.6365942108127284,16.57592092785487,1.2045546762895487e-05,0.011107377976291681,-0.0010789203916341862,2.0029376597297876e-05,0.043668245540477144,6,False,False,True
-0.834681108313602,0.05,-0.8346811083136018,0.0,-1.3836566517976057,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,ACOS,pessimistic,-0.6367135284338452,0.0,0.0,,0.0,0.0,0.0,0,False,True,True
-0.834681108313602,0.05,-0.8346811083136018,0.0,-1.3836566517976057,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,ASIN,pessimistic,-0.6367135284338452,0.0,0.0,,0.0,0.0,0.0,0,False,True,True
-0.834681108313602,0.05,-0.8346811083136018,0.0,-1.3836566517976057,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDL3STARSINSOUTH,pessimistic,-0.6367135284338452,0.0,0.0,,0.0,0.0,0.0,0,False,False,True
-0.834681108313602,0.05,-0.8346811083136018,0.0,-1.3836566517976057,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,TANH,pessimistic,-0.6506345782988152,-9366.836688270105,-0.011452174827525424,-0.5046368096807607,-0.05172660325026346,0.019232129984301193,27.83122849113077,2063,False,True,True
-0.8347616665754283,0.05,-0.8346495219639436,0.0,-1.3837901937859447,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLCONCEALBABYSWALL,pessimistic,-0.636917397436384,-64.15293433774895,-4.696895564354486e-05,-0.1327098137876223,-0.0008176915929234863,2.6624758830001596e-05,0.05822239399577993,8,False,False,True
-0.8347619713718046,0.05,-0.834693807114896,0.0,-1.3837906990490079,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLKICKING,pessimistic,-0.6371305707306464,-115.83429503129184,-8.448939171158965e-05,-0.25801940374551346,-0.00112537874158683,2.006439195663974e-05,0.04366824554047715,6,False,False,True
-0.8347619713718046,0.05,-0.834693807114896,0.0,-1.3837906990490079,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLKICKINGBYLENGTH,pessimistic,-0.6371305707306464,-115.83429503129184,-8.448939171158965e-05,-0.25801940374551346,-0.00112537874158683,2.006439195663974e-05,0.04366824554047715,6,False,False,True
-0.8352853159399617,0.05,-0.8346207841877895,0.0,-1.384658250962787,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLUPSIDEGAP2CROWS,pessimistic,-0.6386780053320088,-920.3056045831058,-0.0006777327226627772,-0.13572730921947956,-0.0075867756151044245,0.0001806325253993364,0.3930142098642944,54,False,False,True
-0.8357213654512721,0.05,-0.8353196633490054,0.0,-1.3853810932564823,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLBREAKAWAY,pessimistic,-0.6370415447590397,-466.49035001652953,-0.0003564628689811444,-0.10071330978965631,-0.010332840499438212,0.0002204563542488833,0.4803487675537258,66,False,False,True
