ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,op,leg_a,leg_b,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.7354721620669752,0.05,-0.7354721620669752,0.0,-1.1918625765483115,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS or CDLSTICKSANDWICH,or,BBANDS,CDLSTICKSANDWICH,gross,-0.5505062334073658,-8106.752426821493,-0.01018435948737248,0.10167020283047515,-0.23839641957179208,0.3567519355820657,203.91796904741304,26763,False,False,True
-0.7357337154207364,0.05,-0.7357337154207364,0.0,-1.1922864344047974,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS vote CDLSTICKSANDWICH,vote,BBANDS,CDLSTICKSANDWICH,gross,-0.5519889228710466,-8440.993323288683,-0.010496306026351643,0.09907417126907167,-0.2374766517723767,0.3557402002334279,210.04098552656941,27567,False,False,True
-0.7370013558419213,0.05,-0.7370013558419213,0.0,-1.1943406973075346,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS or CDLMATHOLD,or,BBANDS,CDLMATHOLD,gross,-0.5606671774483585,-11157.702495349546,-0.01250784172479293,-0.06211544206883543,-0.22469450403337596,0.3532651564843908,180.41591143164484,23677,False,False,True
-0.7371640668392347,0.05,-0.7371640668392346,0.0,-1.1946043771019483,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS vote CDLMATHOLD,vote,BBANDS,CDLMATHOLD,gross,-0.5606064570164452,-11163.932109770385,-0.012510798076162167,-0.06215628382257887,-0.2247126291211888,0.3532585190256009,180.4463741409471,23681,False,False,True
-0.7374073405026846,0.05,-0.7374073405026845,0.0,-1.1949986119761968,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS or CDLABANDONEDBABY,or,BBANDS,CDLABANDONEDBABY,gross,-0.5605540691678285,-11145.063253992776,-0.012542170195785112,-0.036874711211453894,-0.22456970795164316,0.3532854888446824,180.5682258382809,23697,False,False,True
-0.7374696611557597,0.05,-0.7374696611557596,0.0,-1.1950996051313116,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS or ACOS,or,BBANDS,ACOS,gross,-0.5605767005951222,-11176.121111701137,-0.012557930008487877,-0.050869945125792425,-0.2236790190144286,0.3532229738471911,180.14174612163748,23641,False,False,True
-0.7374696611557597,0.05,-0.7374696611557596,0.0,-1.1950996051313116,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS or ASIN,or,BBANDS,ASIN,gross,-0.5605767005951222,-11176.121111701137,-0.012557930008487877,-0.050869945125792425,-0.2236790190144286,0.3532229738471911,180.14174612163748,23641,False,False,True
-0.7374696611557597,0.05,-0.7374696611557596,0.0,-1.1950996051313116,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS or CDL3STARSINSOUTH,or,BBANDS,CDL3STARSINSOUTH,gross,-0.5605767005951222,-11176.121111701137,-0.012557930008487877,-0.050869945125792425,-0.2236790190144286,0.3532229738471911,180.14174612163748,23641,False,False,True
-0.7374696611557597,0.05,-0.7374696611557596,0.0,-1.1950996051313116,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS or CDLCONCEALBABYSWALL,or,BBANDS,CDLCONCEALBABYSWALL,gross,-0.5607985894440249,-11311.65915290642,-0.01266080976244977,-0.048346308467563714,-0.22514382836010016,0.3532370274768801,180.23313460241573,23653,False,False,True
-0.7374696611557597,0.05,-0.7374696611557596,0.0,-1.1950996051313116,,PG,20,20,2.6261521788729185,False,False,False,False,0,False,us_stocks,5m,BBANDS or TANH,or,BBANDS,TANH,gross,-0.5398919763866934,-6206.191492294985,-0.009388928839287585,-0.01816260746876545,-0.24395381645430625,0.36933759270787053,260.3962185987017,29866,False,False,True
