ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.3929483421408906,0.15,-0.3929483421408905,0.0,-0.626632544442204,,PEP,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,NATR,gross,-0.6911422331090337,75244.91423265837,0.02184247418318009,0.1566790808210365,-0.5014211478132491,0.9973613044767798,18729.091901315733,1222665,False,True,True
-0.41322661163285945,0.15,-0.41322661163285945,0.0,-0.658970188467894,,PEP,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,ATR,gross,-0.7069244131731666,57353.16180126805,0.015276460952919568,0.12823430650038725,-0.5025196333486399,0.9973613044767798,18737.00366225146,1223168,False,True,True
-0.4156256232530405,0.15,-0.41562562325304053,0.0,-0.6627958790090731,,PEP,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,DIV,gross,-0.44537338768209656,403083.8406645274,0.10339235924378778,0.36680935519431046,-0.5278361227909628,0.9973005740839718,85385.14577216472,5460477,False,True,True
-0.42298565164931035,0.15,-0.42298565164931035,0.0,-0.6745328755211181,,PEP,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,SUB,gross,-0.44688944593464336,411956.5602481282,0.10281975018237324,0.3600596784676103,-0.5281577233749132,0.9973000894016367,85401.89737198767,5461548,False,True,True
-0.4312193927578293,0.05,-0.4312193927578294,0.0,-0.6876631768553826,,UNH,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,HT_DCPERIOD,gross,-0.6159707058353806,47692.000222421164,0.014111612545219232,0.14703251565950193,-0.4870143020405474,0.997332165507812,11149.15340822133,740761,False,False,True
-0.45388904590492307,0.15,-0.45388904590492307,0.0,-0.7238143471486327,,PEP,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,TRANGE,gross,-0.4201010079623613,372353.99798059603,0.10020494069336135,0.35693174541212147,-0.5454806410971784,0.9973810573163474,85490.02847724975,5467087,False,True,True
-0.4650161247972756,0.25,-0.4650161247972756,0.0,-0.7415586382188925,,WMT,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,COS,gross,-0.6503607575987453,116874.41669889874,0.015083227680243538,0.1274283780014924,-0.5308884761796759,0.997378885406864,27423.24370600422,1775412,False,True,True
-0.4727567105739112,0.15,-0.4727567105739112,0.0,-0.7539025074772775,,UNH,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,VAR,gross,-0.4919039043427211,143356.59907597874,0.047656409147694555,0.22591876021014062,-0.48721079267965484,0.9973739436341885,37846.38497264507,2438074,False,True,True
-0.48688920324865725,0.25,-0.48688920324865725,0.0,-0.7764395152575818,,JNJ,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,MININDEX,gross,-0.9400502734937275,120448.47928209751,0.06443176368564835,0.42836614949544005,-0.38328255203312184,0.8506565398236356,3581.905547213099,455448,False,True,True
-0.49279517149005586,0.1,-0.49279517149005586,0.0,-0.78585773009554,,HD,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,STDDEV,gross,-0.4878733546738056,158498.4919840828,0.05673733122421167,0.2571319212973955,-0.4912493576166822,0.9973739436341885,40305.874239423465,2594439,False,True,True
-0.5134142523139411,0.25,-0.5134142523139412,0.0,-0.8187388640642846,,UNH,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,TRIX,gross,-0.49987834443099377,206935.71487752587,0.05364023989789739,0.24047918002437324,-0.4695267754521087,0.9972722687382662,2830.3036750153447,211880,False,False,True
-0.5161495108955017,0.2,-0.5161495108955017,0.0,-0.8231007657721078,,PG,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,CDLHIKKAKE,gross,-0.5671063929356127,97151.90052437565,0.04979886692120793,0.3966049710916327,-0.34529662604790995,0.4374190540658932,12496.330328428761,1392349,False,False,True
-0.5316949691914059,0.15,-0.5316949691914059,0.0,-0.847891022001233,,PEP,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,BBANDS,gross,-0.7404450439486047,11574.659689018938,-0.004143797646927977,0.09209643387709565,-0.4514157648211478,0.85917547904724,450.3723804206026,56118,False,False,True
-0.5392431207277363,0.1,-0.5392431207277362,0.0,-0.8599280174426087,,PEP,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,MINMAX,gross,-0.6952668381956093,37133.272958253794,0.0020219714646548094,0.09489618185620345,-0.5484090892839617,0.9913054390614947,11740.506752818488,800816,False,True,True
-0.5562766570116049,0.2,-0.5562766570116049,0.0,-0.8870913033958095,,HD,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,CDLHANGINGMAN,gross,-0.6985389941944948,55003.78515993782,0.03631471380187508,0.49525175273240185,-0.14350882038166163,0.11335672883034904,3419.940021225634,434854,False,False,True
-0.5635137630058245,0.15,-0.5635137630058245,0.0,-0.8986322762342437,,PEP,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,HT_DCPHASE,gross,-0.7137555034131742,7106.939466118134,-0.020575680830044817,0.05343792527828206,-0.46949066782126386,0.9972819817279222,16488.775693405238,1080234,False,False,True
-0.5931493365670527,0.15,-0.5931493365670527,0.0,-0.945891961223621,,PG,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,HT_TRENDMODE,gross,-0.9616147528921198,57802.00670260556,0.03335840144009056,0.26736515253466087,-0.36964456593082873,0.42263956740225267,9357.697476791074,1189854,False,False,True
-0.6062922364519876,0.15,-0.6062922364519876,0.0,-0.9668508708639446,,HD,20,20,2.54305042208533,False,False,False,False,0,False,us_stocks,1m,CDLINVERTEDHAMMER,gross,-0.7513441108904868,60248.70370851329,0.03951370892602658,0.6719439888631672,-0.11663920467070402,0.08133679675249043,2501.6728152702217,318094,False,False,True
