class,tf,side,rule,n_assets,years,edge_dsharpe,fold_sd,edge_t,n_folds_scored,exposure,fold_coverage,edge_vs_random,edge_vs_constant,edge_wealth,edge_headroom,sharpe,bench_sharpe,max_dd,bench_max_dd,profit_factor,trades_per_asset,expectancy,win_rate,avg_win,avg_loss,expectancy_r,roi,roi_ann,roe_ann,bench_roi,avg_pnl_per_asset,avg_bench_pnl_per_asset,wealth,bench_wealth,breadth,long_frac,short_frac,turnover_yr,max_leverage,noise_ceiling,n_trials,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,above_ceiling,edge_t_bar_corrected,edge_t_bar_source,edge_t_uncorrected_pass
commodities,15m,long,mc_rolling_window_upper_envelope_forecast,3,3.045267758098128,0.19370555555555555,0.07101013247287188,4.724788593497591,3,0.7888887251072361,1.0,0.4853927380239988,0.35976663767375516,2852.15659951419,20.0,0.9571892832401103,0.9806444513021841,-0.3190048827783978,-0.42657939975463055,3.964198797101702,19.0,0.05487087090629611,0.7368421052631579,0.10692989326121427,0.04812038598410814,1.1402832663149738,1.5208152469056242,0.3547444371276274,0.453858589478777,1.4234593848042545,15431.600986936035,11323.722082055443,25208.152469056244,24234.593848042547,0.6666666666666666,0.7888887251072361,0.0,11.821620579755919,1.0,0.11457628604700948,384,True,True,True,True,True,True,6,6,False,True,underpowered,True,3.8260642226222594,bonferroni,True
commodities,15m,long,volmanaged,3,3.045267758098128,0.1310451111111111,0.2037979060748208,1.1137346545877793,3,0.8175851071792435,1.0,0.3305652505007719,0.30669941734091233,616.7512499664081,5.0,1.311209701802956,0.9806444513021841,-0.3291529179467907,-0.42657939975463055,1.050366861128824,47976.0,1.8687765934345122e-05,0.5168625979656495,0.0011213756859968752,0.001142127452577021,0.016362242140471522,1.370744061167612,0.32024357278892945,0.3202435727889157,1.4234593848042545,12010.840250951893,11323.722082055443,23707.44061167612,24234.593848042547,0.6666666666666666,1.0,0.0,4.655760440974921,1.0,0.32883204648478626,384,True,False,True,True,True,True,5,6,False,True,underpowered,False,,,
commodities,15m,short,mc_rolling_window_upper_envelope_forecast,3,3.045267758098128,0.07601422222222222,0.03125859320310236,4.211977619442355,3,1.0,1.0,0.7124677831270254,0.44342870190428907,4515.669506352326,10.0,0.772411801430133,0.9806444513021841,-0.35381709572366693,-0.42657939975463055,2.281535304266393,37.0,0.03393464562913266,0.6206896551724138,0.09313875305030332,0.0567011296342483,0.5984827083345381,1.6560792706878025,0.4016779020367669,0.4016779020367839,1.4234593848042545,13982.99353629483,11323.722082055443,26560.792706878026,24234.593848042547,0.6666666666666666,0.7888887251072361,0.21111127489276396,23.643241159511838,1.0,0.05043637283220118,384,False,True,True,True,True,True,5,6,False,True,underpowered,True,3.8260642226222594,bonferroni,True
commodities,15m,long,mc_weighted_median_score,1,2.8929162137894013,0.23898100000000003,0.43254772080892995,0.956951601246473,3,0.52777818723191,1.0,0.26515332271093167,-0.17908702699456774,4416.339569364189,20.0,0.411667029783288,0.35351280661178114,-0.3190048827784,-0.42657939975463055,1.7093210931939433,23.0,0.013942439247136533,0.6956521739130435,0.048297804730176974,0.06458411042838448,0.21588033271120013,0.3875114654351186,0.11986893281269251,0.1962803371217205,-0.05412249150130033,3875.114654351186,-541.2249150130028,13875.114654351186,9458.775084986997,1.0,0.52777818723191,0.0,15.900909877975716,1.0,0.6979245026379767,384,True,False,True,False,True,True,4,6,False,True,underpowered,False,,,
commodities,15m,long,mc_high_low_range_break,3,3.045267758098128,0.09200966666666666,0.3154075044356639,0.5052683123037428,3,0.4070934049140898,1.0,0.7390143714904488,0.05744236728619073,1522.5007101820738,5.0,0.5637444429060636,0.9806444513021841,-0.2911035283180903,-0.42657939975463055,2.8817784671613396,23.0,0.022296031181532474,0.782608695652174,0.057054778667162825,0.030682956714532972,0.7266584960820274,0.6783680864417001,0.19601658586152682,0.33200202948000457,1.4234593848042545,10929.52126874529,11323.722082055443,16783.680864417,24234.593848042547,0.6666666666666666,0.4070934049140898,0.0,14.777025724694898,1.0,0.5089163925077873,384,False,False,True,True,True,True,4,6,False,True,underpowered,False,,,
commodities,15m,long,mc_sinc_filter_projection,2,3.000009911523928,0.0540941666666667,0.49297333058729786,0.19005864870650196,3,0.4282035055797646,1.0,0.7173368243968516,0.16276365956280836,3880.9124634875316,10.0,0.6908909915519468,0.8276531734309485,-0.23614541136896966,-0.3589119026157227,3.291648021617778,30.5,0.019919873899586747,0.8087912087912088,0.03618086385130154,0.048502027650013414,0.41070187917352435,1.0727596930002303,0.2655123238134316,0.5966216519673733,0.6846684466514771,10727.596930002303,6846.684466514772,20727.596930002303,16846.684466514773,0.5,0.4282035055797646,0.0,20.30551860388854,1.0,0.795422447078176,384,False,False,True,True,True,True,4,6,False,True,underpowered,False,,,
commodities,15m,long,voltgt_tsmom,3,3.045267758098128,0.024124777777777783,0.23161287118099397,0.1804102708945158,3,0.7736534793728722,1.0,0.3998569365303075,0.1773053634798194,826.1661361167426,3.0,1.3366615728410223,0.9806444513021841,-0.25912471062940823,-0.42657939975463055,1.0505834600250155,47838.0,1.863405342617094e-05,0.5122405094698536,0.0011266337942384798,0.0011470856344697993,0.01624469252008712,1.3195294735028353,0.31099625714915957,0.3170561558467013,1.4234593848042545,11757.372563825358,11323.722082055443,23195.294735028354,24234.593848042547,0.6666666666666666,0.956360543765697,0.0,21.363605891226626,1.0,0.37371205568079774,384,False,False,True,True,True,True,4,6,False,True,underpowered,False,,,
commodities,15m,long,mc_rolling_window_l_infinity_norm,3,3.045267758098128,0.022210666666666667,0.09427708698476704,0.4080525222725538,3,0.9712120988782594,1.0,0.059831974738059956,0.09168455759360321,673.614221795764,10.0,0.9806444513021841,0.9806444513021841,-0.4141314390097729,-0.42657939975463055,5.281859206110406,4.0,0.19762426546038217,0.8333333333333334,0.2675004192363116,0.0881072807137104,2.242995855274759,1.4908208069838311,0.34140559105435564,0.357677908930275,1.4234593848042545,12032.590184446812,11323.722082055443,24908.20806983831,24234.593848042547,0.6666666666666666,0.9712120988782594,0.0,2.074031723214224,1.0,0.1521179880937715,384,False,False,True,True,True,True,4,6,False,True,underpowered,False,,,
commodities,15m,short,mc_rolling_window_l_infinity_norm,3,3.045267758098128,-0.014646999999999993,0.14084914080241234,-0.18011716673550932,3,1.0,1.0,0.08566559352388692,0.0,629.5663079950064,5.0,0.9806444513021841,0.9806444513021841,-0.4278779789250453,-0.42657939975463055,3.3896453719401447,7.0,0.10904092801325084,0.6363636363636364,0.2090520769119099,0.049894277678425886,2.1854395551335895,1.4973430395092473,0.34253505653315397,0.34253505653315663,1.4234593848042545,11779.856367070419,11323.722082055443,24973.430395092473,24234.593848042547,0.6666666666666666,0.9712120988782594,0.02878790112174054,4.148063446428448,1.0,0.22726293958426183,384,False,False,True,True,True,True,4,6,False,True,underpowered,False,,,
commodities,15m,long,mc_intercept_only_trend,3,3.045267758098128,0.14469511111111108,0.7230159941312451,0.34663034578149987,3,0.38886157362497176,1.0,0.7042135277990423,0.04311678522604334,-7731.206153118994,0.0,0.833424178454897,0.9806444513021841,-0.21490370284923277,-0.42657939975463055,3.7342938091116693,29.0,0.027632472540408817,0.8285714285714286,0.04737809984032018,0.042271839793411294,0.6536851169821986,1.254659116001779,0.30600283537625717,0.8680411703667226,1.4234593848042545,11988.331019734816,11323.722082055443,22546.59116001779,24234.593848042547,0.3333333333333333,0.38886157362497176,0.0,18.71756591794687,1.0,1.166600940954337,384,True,False,True,True,False,False,3,6,False,True,underpowered,False,,,
