ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,contaminated,prior
-0.42110007013635997,0.13846153846153847,-0.42110007013636,,-0.7829596599485926,,SQQQ,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,tsmom12,gross,prereg,4.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.5396102062138826,0.09230769230769231,-0.5396102062138827,,-1.003307891697098,,SQQQ,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,faber_gtaa,gross,prereg,4.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.5467476297471192,0.12307692307692308,-0.5467476297471192,,-1.0165786439453284,,SQQQ,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,st_reversal,gross,prereg,4.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.5716428830030965,0.09230769230769231,-0.5716428830030965,,-1.0628668789896072,,WEAT,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,volmanaged,gross,prereg,4.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-0.6531674927399659,0.12698412698412698,-0.6531674927399659,,-1.214447192657927,,SQQQ,65,63,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,golden_cross,gross,prereg,4.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.46381398581207367,0.1076923076923077,-0.42110007013636,,-0.8623784852214075,,SQQQ,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,tsmom12,pessimistic,prereg,4.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.5856558053870361,0.09230769230769231,-0.5396102062138827,,-1.0889213817615078,,SQQQ,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,faber_gtaa,pessimistic,prereg,4.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.6004809175718332,0.09230769230769231,-0.5716428830030965,,-1.1164860050377512,,WEAT,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,volmanaged,pessimistic,prereg,4.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-0.6619847283241101,0.12698412698412698,-0.6531674927399659,,-1.2308412525601558,,SQQQ,65,63,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,golden_cross,pessimistic,prereg,4.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.8087123149496992,0.07692307692307693,-0.5467476297471192,,-1.5036547462559609,,SQQQ,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,st_reversal,pessimistic,prereg,4.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.42778144627295883,0.13846153846153847,-0.42110007013636,,-0.7953824742839265,,SQQQ,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,tsmom12,retail,prereg,4.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.5468982584780688,0.09230769230769231,-0.5396102062138827,,-1.0168587109135543,,SQQQ,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,faber_gtaa,retail,prereg,4.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.5761296252878316,0.09230769230769231,-0.5716428830030965,,-1.0712091673497008,,WEAT,65,65,3.457069781006823,False,False,False,False,0,False,,,,us_etfs,4h,volmanaged,retail,prereg,4.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
