symbol,scenario,fold,rule,ir_is,ir_oos
AGG,gross,0,supertrend,1.2327036181458122,0.11963214583990699
AGG,gross,1,supertrend,1.251581329558713,-0.39792641252867017
AGG,gross,2,supertrend@atr_days=7.0,0.9867824788000633,-1.4258263346597948
AGG,gross,3,tsmom12,0.09042295040657097,
AGG,pessimistic,0,supertrend_lf,1.0880280733369223,-0.05442484443452575
AGG,pessimistic,1,supertrend_pullback@buy=35.0,1.1402234458728484,-1.4301853389088046
AGG,pessimistic,2,supertrend_lf@atr_days=7.0,0.8307515360483735,-1.6847440732881427
AGG,pessimistic,3,tsmom12,-0.04278911900937553,
AGG,retail,0,supertrend,1.1992281765180977,0.07535821389205885
AGG,retail,1,supertrend_lf,1.2268963912275848,-0.43332138214832705
AGG,retail,2,supertrend_lf@atr_days=7.0,0.9626965212052501,-1.4675594201275521
AGG,retail,3,tsmom12,0.06975893843047835,
AGG,wide,0,supertrend_lf,1.1653637785066284,0.05010669992201134
AGG,wide,1,supertrend_pullback@buy=35.0,1.2011197004752865,-1.3554893597651443
AGG,wide,2,supertrend_lf@atr_days=7.0,0.924910823017993,-1.530611314783223
AGG,wide,3,tsmom12,0.037516311147726474,
COPX,gross,0,"sell_in_may@end_month=5,start_month=10",0.19575495757620484,-0.039019343025658716
COPX,gross,1,"sell_in_may@end_month=5,start_month=10",0.6197608719714328,-0.10759728672967843
COPX,gross,2,sell_in_may@end_month=5,0.46772573253236716,-1.9353675797166152
COPX,gross,3,monday_effect,0.44644267627732354,-0.7883622767715504
COPX,pessimistic,0,"sell_in_may@end_month=5,start_month=10",0.19144574209212892,-0.044054259783660975
COPX,pessimistic,1,"sell_in_may@end_month=5,start_month=10",0.6158532615745266,-0.11163093996630291
COPX,pessimistic,2,sell_in_may@end_month=5,0.4640806547455386,-1.940021411606039
COPX,pessimistic,3,monday_effect,0.16248154949270527,-0.9387803157967259
COPX,retail,0,"sell_in_may@end_month=5,start_month=10",0.19510332058193403,-0.039801955990329624
COPX,retail,1,"sell_in_may@end_month=5,start_month=10",0.6191540367166388,-0.10822521965677231
COPX,retail,2,sell_in_may@end_month=5,0.4671604119891813,-1.936076702948651
COPX,retail,3,monday_effect,0.4022613628275648,-0.8116967893649611
COPX,wide,0,"sell_in_may@end_month=5,start_month=10",0.1940583292581304,-0.0410165770454831
COPX,wide,1,"sell_in_may@end_month=5,start_month=10",0.6182112578611776,-0.10919838019676414
COPX,wide,2,sell_in_may@end_month=5,0.4662806245627123,-1.9372047301744992
COPX,wide,3,monday_effect,0.3338105280272655,-0.8480233981343526
CORN,gross,0,ibs,0.3952300921813862,1.3211691178211282
CORN,gross,1,"ibs@buy=0.3,sell=0.7",0.7409099611911609,1.6498123706343064
CORN,gross,2,"ibs@buy=0.3,sell=0.7",1.1598747959939868,0.49691854272060015
CORN,gross,3,"ibs@buy=0.3,sell=0.7",1.698248897528095,0.45494372560375124
CORN,pessimistic,0,tsmom12@lookback_months=6.0,0.2110721799043487,0.9891165524105545
CORN,pessimistic,1,golden_cross,0.6469925759303502,-0.08904753933795609
CORN,pessimistic,2,supertrend_pullback@buy=35.0,0.815414322611028,0.9454683378878095
CORN,pessimistic,3,supertrend_adx@adx_min=20.0,1.1866906803196198,-1.001718305955851
CORN,retail,0,ibs,0.3499391487658917,1.275312300492796
CORN,retail,1,"ibs@buy=0.1,sell=0.9",0.69123107378063,0.05731703355630494
CORN,retail,2,"ibs@buy=0.3,sell=0.7",1.086973415522335,0.3918907035165145
CORN,retail,3,"ibs@buy=0.3,sell=0.7",1.6105498156934164,0.36932156383294296
CORN,wide,0,ibs,0.27964150606305066,1.204496168092018
CORN,wide,1,"ibs@buy=0.1,sell=0.9",0.6571789830059104,-0.016018714739578888
CORN,wide,2,"ibs@buy=0.3,sell=0.7",0.9740998746586815,0.22846554762745808
CORN,wide,3,"ibs@buy=0.3,sell=0.7",1.4751695496438373,0.23623483115683178
DBA,gross,0,faber_gtaa@ma_months=6.0,0.4964486567134112,-1.8222504495239062
DBA,gross,1,st_reversal@lookback_weeks=4.0,0.13623003148150487,-1.1588437458805092
DBA,gross,2,"sell_in_may@end_month=5,start_month=10",0.11505588175712196,-0.12253009577360668
DBA,gross,3,"supertrend@atr_days=14.0,mult=2.0",0.08851124747282385,-1.2008376958315914
DBA,pessimistic,0,faber_gtaa@ma_months=6.0,0.4766333600906546,-1.9954076902801146
DBA,pessimistic,1,"sell_in_may@end_month=5,start_month=10",0.0709668876416943,-0.1928306844438408
DBA,pessimistic,2,"sell_in_may@end_month=5,start_month=10",0.10553478026635206,-0.1349376843890034
DBA,pessimistic,3,"supertrend_lf@atr_days=14.0,mult=2.0",-0.05432773748423964,-1.398957419403794
DBA,retail,0,faber_gtaa@ma_months=6.0,0.49342025060280115,-1.85101907489622
DBA,retail,1,st_reversal@lookback_weeks=4.0,0.1104884474530435,-1.1746033474018103
DBA,retail,2,"sell_in_may@end_month=5,start_month=10",0.11357413629278945,-0.12446256802428265
DBA,retail,3,"supertrend_lf@atr_days=14.0,mult=2.0",0.06618304483423414,-1.232954396685366
DBA,wide,0,faber_gtaa@ma_months=6.0,0.4886249992994147,-1.8930355749676209
DBA,wide,1,"sell_in_may@end_month=5,start_month=10",0.07663889919073687,-0.18745708566116337
DBA,wide,2,"sell_in_may@end_month=5,start_month=10",0.1112778089910346,-0.127456605424485
DBA,wide,3,"supertrend_lf@atr_days=14.0,mult=2.0",0.031562977749128814,-1.2808685761003125
DBC,gross,0,golden_cross@slow_days=150.0,0.3486477828528371,-0.14228527183361306
DBC,gross,1,golden_cross@slow_days=150.0,0.2288186215833535,-0.9113102218218041
DBC,gross,2,st_reversal@lookback_weeks=4.0,0.46235131673814167,-0.23992281689118394
DBC,gross,3,"ibs@buy=0.3,sell=0.7",0.42287645746202007,-0.8771256023976853
DBC,pessimistic,0,golden_cross@slow_days=150.0,0.3465504792657526,-0.1491667559152859
DBC,pessimistic,1,golden_cross@slow_days=150.0,0.22489466007039682,-0.9215130253471568
