ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,strategy,family,source,anchor,excess_cagr,excess_cagr_min,excess_cagr_hit,long_frac,exposure,turnover_yr,ir_random,ir_vs_random
0.06836102091490359,0.59375,0.09899780261900318,,0.15940440762937239,0.6814701434313036,GRT/USD,32,32,5.437303455509289,False,False,False,False,0,False,368.59975705128534,187.23023585932532,181.36952119196002,crypto,1d,"ichimoku@kijun_days=13.0,senkou_days=26.0,tenkan_days=5.0",binance,grid_cell,6.0,0.0,False,False,True,ichimoku,regime,"QuantConnect, 'Ichimoku Clouds in the Energy Sector'",False,0.27172778883831317,-0.3182080802064672,0.75,0.33400048475251154,0.33400048475251154,19.420013416921787,-0.20526993566591065,0.27363095658081427
0.06310882473062222,0.53125,0.08549829491695848,,0.14715732280963564,0.5552183272470661,ARB/USD,32,32,5.437303455509289,False,False,False,False,0,False,454.7688311975203,187.23023585932532,267.53859533819497,crypto,1d,"macd_cross@fast_days=20.0,slow_days=50.0",binance,grid_cell,6.0,0.0,False,False,True,macd_cross,trend,"QuantifiedStrategies, 'Bitcoin MACD Trading Strategy'",False,0.2153761917161284,-0.2025799631065177,0.8125,0.5231831436028205,0.5231831436028205,12.886759306804583,-0.18230862667106024,0.24541745140168247
0.053705430217850646,0.59375,0.06576453012198494,,0.12523046285417155,0.7020283722815249,GRT/USD,32,32,5.437303455509289,False,False,False,False,0,False,241.784284231183,187.23023585932532,54.554048371857675,crypto,1d,tsmom12,binance,published,6.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,0.20347527177370006,-0.3490702731774671,0.875,0.442566189072497,0.442566189072497,6.445659670477736,-0.19365370854741887,0.24735913876526952
0.050294255850901914,0.5,0.061438318915479156,,0.11727627753033276,0.45487565243185435,OP/USD,32,32,5.437303455509289,False,False,False,False,0,False,411.66736023204305,187.23023585932532,224.43712437271773,crypto,1d,"golden_cross@fast_days=10.0,slow_days=50.0",binance,grid_cell,6.0,0.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,0.21642684740310003,-0.3332810301277953,0.875,0.4106858727658866,0.4106858727658866,6.339826060292468,-0.1970648133447077,0.24735906919560963
0.0385606738283283,0.46875,0.043253707678757046,,0.0899158802359847,0.343777993588389,SAND/USD,32,32,5.437303455509289,False,False,False,False,0,False,480.85231066929373,187.23023585932532,293.6220748099684,crypto,1d,"sell_in_may@end_month=5,start_month=10",binance,grid_cell,6.0,0.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,0.10259581195082448,-0.1650567582148148,0.8125,0.6736241092722637,0.6736241092722637,2.0242719069364132,-0.14760246627485946,0.18616314010318774
0.021287016516867294,0.46875,0.040826732821385034,,0.04963712087172949,-0.6032625792408033,ARB/USD,32,32,5.437303455509289,False,False,False,False,0,False,252.6496461937902,187.23023585932532,65.41941033446489,crypto,1d,supertrend_regime@ma_days=50.0,binance,grid_cell,6.0,0.0,False,False,True,supertrend_regime,trend,Supertrend + the Faber/GTAA regime filter,False,0.24412339009940212,-0.47634669741640834,0.75,0.29622534424446395,0.29622534424446395,13.012283966878666,-0.20931177018743774,0.23059878670430503
0.020404182166074022,0.5,0.03448130991446399,,0.047578525420116174,-0.5237692415474805,OP/USD,32,32,5.437303455509289,False,False,False,False,0,False,179.04961315678688,187.23023585932532,-8.180622702538443,crypto,1d,supertrend_lf@atr_days=7.0,binance,grid_cell,6.0,0.0,False,False,True,supertrend_lf,trend,"Seban, ibid — the long-only variant retail platforms ship by default",False,0.2025065798270033,-0.3408689983800175,0.65625,0.4053071513259908,0.4053071513259908,8.685369751671283,-0.19764032151502986,0.2180445036811039
0.020002816212382583,0.5,0.03414916923663808,,0.04664261923798902,-0.554991664282213,OP/USD,32,32,5.437303455509289,False,False,False,False,0,False,33.93885652634808,187.23023585932532,-153.29137933297724,crypto,1d,supertrend@atr_days=7.0,binance,grid_cell,6.0,0.0,False,False,True,supertrend,trend,"Seban, 'SuperTrend' (2007); the TradingView/MT4 default",False,-8.098243196353119e-05,-1.4347066850204453,0.5,0.4053071513259908,1.0,17.370739503342566,-0.19764032151502986,0.21764313772741245
0.013681372229721447,0.46875,0.026965183769105748,,0.03190225960127864,-0.7840441416855779,OP/USD,32,32,5.437303455509289,False,False,False,False,0,False,219.8610400510616,187.23023585932532,32.630804191736274,crypto,1d,supertrend_regime@ma_days=100.0,binance,grid_cell,6.0,0.0,False,False,True,supertrend_regime,trend,Supertrend + the Faber/GTAA regime filter,False,0.26016840660471174,-0.532933617267582,0.78125,0.2436571897907521,0.2436571897907521,9.158581468772264,-0.21544967156129424,0.22913104379101568
0.010765921743018835,0.53125,0.014385445520250666,,0.025104004519861667,-1.101842723279611,SAND/USD,32,32,5.437303455509289,False,False,False,False,0,False,354.617121734684,187.23023585932532,167.3868858753587,crypto,1d,sell_in_may,binance,published,6.0,0.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,0.1575480861682605,-0.2700892553848817,0.71875,0.5018752361602428,0.5018752361602428,2.0242719069364132,-0.18722428013099884,0.19799020187401767
