fold,rule,is_excess_cagr
2022-06-21,ibs@sell=0.6,0.4047565059365621
2023-06-21,ibs@sell=0.6,0.42487046151240726
2024-06-21,ibs@sell=0.6,0.22327370535967206
2025-06-21,"ibs@buy=0.3,sell=0.7",0.15317580436092948
2026-06-21,ibs@sell=0.6,0.0652208502103735
