class,tf,side,rule,n_assets,years,edge_dsharpe,fold_sd,edge_t,n_folds_scored,exposure,fold_coverage,edge_vs_random,edge_vs_constant,edge_wealth,edge_headroom,sharpe,bench_sharpe,max_dd,bench_max_dd,profit_factor,trades_per_asset,expectancy,win_rate,avg_win,avg_loss,expectancy_r,roi,roi_ann,roe_ann,bench_roi,avg_pnl_per_asset,avg_bench_pnl_per_asset,wealth,bench_wealth,breadth,long_frac,short_frac,turnover_yr,max_leverage,noise_ceiling,n_trials,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,above_ceiling,edge_t_bar_corrected,edge_t_uncorrected_pass
commodities,1d,long,MININDEX~SAREXT|and,5,23.651305401364116,0.0014043194444444546,0.5250192910560626,0.013103770217046545,24,0.44150453955901425,1.0,0.19125222238403605,0.0265007423908189,11415.947851785008,5.0,0.40622131726583677,0.2692926729015138,-0.421316178990195,-0.7325361862806792,1.4360928352853783,271.0,0.006389924956274546,0.4491017964071856,0.05738291390800863,0.029582493732654914,0.21600359368016925,3.1240630738469504,0.0753905171807141,0.15499250807195403,1.4510330158730183,75031.11503873448,51378.71484567817,41240.6307384695,24510.330158730183,0.8,0.44150453955901425,0.0,24.463733873629117,1.0,0.3361159048605581,1168,False,False,True,True,True,True,4,6,True,True,fail,False,,
commodities,1d,long,MININDEX,5,23.651305401364116,0.04279415,0.19321215235471037,1.0850645800341059,24,0.8511620503024514,1.0,0.02670541080799982,-0.003199918660298215,848.4752609888073,3.0,0.25341088387524263,0.2692926729015138,-0.6286084393023914,-0.7325361862806792,1.7202050856712339,98.0,0.030226204446262568,0.5882352941176471,0.08309533888403023,0.07686383733990987,0.3932435003549878,0.8664268707099159,0.04705549455616187,0.054134834798199305,1.4510330158730183,79265.49638175753,51378.71484567817,18664.26870709916,24510.330158730183,0.6,0.8511620503024514,0.0,8.666987110389924,1.0,0.12369388806291479,1168,False,False,True,False,True,True,3,6,True,True,fail,False,,
commodities,1d,long,MININDEX~SAREXT|gate,5,23.651305401364116,0.04279415,0.19321215235471037,1.0850645800341059,24,0.8511620503024514,1.0,0.02670541080799982,-0.003199918660298215,848.4752609888073,3.0,0.25341088387524263,0.2692926729015138,-0.6286084393023914,-0.7325361862806792,1.7202050856712339,98.0,0.030226204446262568,0.5882352941176471,0.08309533888403023,0.07686383733990987,0.3932435003549878,0.8664268707099159,0.04705549455616187,0.054134834798199305,1.4510330158730183,79265.49638175753,51378.71484567817,18664.26870709916,24510.330158730183,0.6,0.8511620503024514,0.0,8.666987110389924,1.0,0.12369388806291479,1168,False,False,True,False,True,True,3,6,True,True,fail,False,,
commodities,1d,long,MININDEX~TRIMA_9|gate,5,23.651305401364116,0.04279415,0.19321215235471037,1.0850645800341059,24,0.8511620503024514,1.0,0.02670541080799982,-0.003199918660298215,848.4752609888073,3.0,0.25341088387524263,0.2692926729015138,-0.6286084393023914,-0.7325361862806792,1.7202050856712339,98.0,0.030226204446262568,0.5882352941176471,0.08309533888403023,0.07686383733990987,0.3932435003549878,0.8664268707099159,0.04705549455616187,0.054134834798199305,1.4510330158730183,79265.49638175753,51378.71484567817,18664.26870709916,24510.330158730183,0.6,0.8511620503024514,0.0,8.666987110389924,1.0,0.12369388806291479,1168,False,False,True,False,True,True,3,6,True,True,fail,False,,
commodities,1d,long,MININDEX~MIDPOINT_9|gate,5,23.651305401364116,0.038645475000000006,0.19497762437059912,0.971000594791921,24,0.848455905762496,1.0,0.03186972432309165,-0.004396958843146562,752.5943553223387,3.0,0.2584050632218889,0.2692926729015138,-0.629019498093226,-0.7325361862806792,1.7151055682764835,100.0,0.030226204446262568,0.58,0.08024454476540527,0.06585710664327357,0.45896648041323834,0.9096120795329898,0.048821808535374434,0.05630794172977688,1.4510330158730183,76327.58837615549,51378.71484567817,19096.120795329898,24510.330158730183,0.6,0.848455905762496,0.0,9.936026617221987,1.0,0.12482413838749395,1168,False,False,True,False,True,True,3,6,True,True,fail,False,,
commodities,1d,long,MININDEX~MIDPOINT_9|and,5,23.651305401364116,0.017582411111111113,0.5171808761595578,0.16654883293394077,24,0.44921999363260107,1.0,0.21556309245664243,0.08462195006897291,2356.1922110298547,1.0,0.4406997468872374,0.2692926729015138,-0.45429489054223693,-0.7325361862806792,1.4289249658410528,480.0,0.004915900544521305,0.3644859813084112,0.04248280006578237,0.018576145373986937,0.2646351245401683,9.379882240253496,0.10398346581496742,0.22612557249132242,1.4510330158730183,70364.60681997327,51378.71484567817,103798.82240253496,24510.330158730183,0.8,0.44921999363260107,0.0,42.3722073467624,1.0,0.3310977732214106,1168,False,False,True,True,True,False,3,6,True,True,fail,False,,
commodities,1d,long,MININDEX~MIDPOINT_9|vote,5,23.651305401364116,-0.007762266666666674,0.4781878589703463,-0.07952352709953212,24,0.6006049028971665,1.0,0.19684248340004673,0.05062913269965219,1717.2032323036037,1.0,0.47403890407863025,0.2692926729015138,-0.5619409854404831,-0.7325361862806792,1.3940044381142962,629.0,0.00438820071961968,0.334841628959276,0.04675985618079339,0.018522163778141757,0.2369162033216795,10.88646150347497,0.11033558869778926,0.1853735723600335,1.4510330158730183,80139.61118141498,51378.71484567817,118864.6150347497,24510.330158730183,0.8,0.5370900986946833,0.06351480420248329,54.45404584479132,1.0,0.306134550956887,1168,False,False,True,True,True,False,3,6,True,True,fail,False,,
commodities,1d,long,MININDEX~SAREXT|vote,5,23.651305401364116,-0.030574005555555533,0.47629220162255226,-0.3144738156493181,24,0.5896955503512881,1.0,0.20162002779341237,0.006997181960673893,1430.1058388971396,2.0,0.5004904154077563,0.2692926729015138,-0.5591656505187491,-0.7325361862806792,1.4920908332141152,351.0,0.00618472595053126,0.4369747899159664,0.05645232927808416,0.031571606631787374,0.19589519224226828,6.035364169299561,0.09008644060700433,0.1446238288651036,1.4510330158730183,54842.922906334126,51378.71484567817,70353.64169299562,24510.330158730183,0.6,0.5202164915631964,0.06224132441897485,32.12560814695068,1.0,0.30492095634119637,1168,False,False,True,True,True,False,3,6,True,True,fail,False,,
commodities,1d,long,CDLRISEFALL3METHODS,5,23.651305401364116,0.3931783888888889,0.8501108486585652,1.3875074862624297,9,0.001873536299765808,0.375,0.028863022531257554,-2.3788189921364014,-8851.820349061749,0.0,0.2714258735187904,0.2692926729015138,-0.009293395889464873,-0.7325361862806792,10.456561736674761,2.0,0.019345622168636924,0.6666666666666666,0.06224663975302805,0.0235553954157542,0.82128199621299,0.5530152688450594,0.01878495916995071,1.26873515253815,1.4510330158730183,5608.904033878514,51378.71484567817,15530.152688450593,24510.330158730183,0.2,0.000936768149882904,0.000936768149882904,0.1679770360624872,1.0,0.8887379532473503,1168,True,False,True,False,False,False,2,6,False,False,unrankable,False,,
commodities,1d,long,MININDEX~TRIMA_9|or,5,23.651305401364116,0.04199515833333333,0.211021333225344,0.974941329502519,24,1.0,1.0,0.04270903015213534,-0.006380246441859319,2660.8718391491784,2.0,0.29522852269123784,0.2692926729015138,-0.7214048606068025,-0.7325361862806792,1.5849009226154236,232.0,0.013979073843957858,0.4068441064638783,0.06667809951827783,0.031109319665739512,0.44935324829211615,1.2188702642540687,0.060486286856521465,0.06048628685652076,1.4510330158730183,91035.71001225464,51378.71484567817,22188.702642540688,24510.330158730183,0.6,0.935689270932824,0.06431072906717605,22.1552253081886,1.0,0.1350952766311668,1168,False,False,True,False,True,False,2,6,True,True,fail,False,,
