ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,base_rule,variant
-0.18093471655300264,0.16761363636363635,-0.18093471655300264,,-1.000790721915143,,OGN,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,MAXINDEX|base,gross,fixed_transform,54.0,0.0,False,False,True,MAXINDEX,base
-0.18093471655300264,0.16761363636363635,-0.18093471655300264,,-1.000790721915143,,OGN,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,MAXINDEX|long_only,gross,fixed_transform,54.0,0.0,False,False,True,MAXINDEX,long_only
-0.1894357001262019,0.1534090909090909,-0.1894357001262019,,-1.04781157921269,,VNT,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,MAXINDEX|confirm2,gross,fixed_transform,54.0,0.0,False,False,True,MAXINDEX,confirm2
-0.20002678761954415,0.16477272727272727,-0.20002678761954418,,-1.1063932726558245,,SW,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,HT_TRENDMODE|confirm2,gross,fixed_transform,54.0,0.0,False,False,True,HT_TRENDMODE,confirm2
-0.20037058439809874,0.15056818181818182,-0.20037058439809874,,-1.1082948901715597,,OGN,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,MAXINDEX|hold10,gross,fixed_transform,54.0,0.0,False,False,True,MAXINDEX,hold10
-0.20655590955214712,0.12215909090909091,-0.20655590955214712,,-1.142507318522128,,OGN,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,MININDEX|confirm2,gross,fixed_transform,54.0,0.0,False,False,True,MININDEX,confirm2
-0.2106909484971709,0.14914772727272727,-0.2106909484971709,,-1.1653791514670526,,LSI,704,704,30.59445576919198,False,False,False,False,0,False,1.416447807984857e+25,25355.891326432382,1.416447807984857e+25,us_stocks,1d,BEST[STOCHF],gross,wf_transform,31.0,13.0,False,False,True,STOCHF,
-0.2115740845827176,0.11931818181818182,-0.2115740845827176,,-1.1702639763223461,,CPAY,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,MININDEX|hold10,gross,fixed_transform,54.0,0.0,False,False,True,MININDEX,hold10
-0.21195541063216536,0.15482954545454544,-0.2119554106321653,,-1.172373176699047,,ABNB,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,HT_TRENDMODE|base,gross,fixed_transform,54.0,0.0,False,False,True,HT_TRENDMODE,base
-0.21195541063216536,0.15482954545454544,-0.2119554106321653,,-1.172373176699047,,ABNB,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,HT_TRENDMODE|long_only,gross,fixed_transform,54.0,0.0,False,False,True,HT_TRENDMODE,long_only
-0.21204607162592923,0.11079545454545454,-0.21204607162592926,,-1.1728746431015542,,CPAY,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,MININDEX|base,gross,fixed_transform,54.0,0.0,False,False,True,MININDEX,base
-0.21204607162592923,0.11079545454545454,-0.21204607162592926,,-1.1728746431015542,,CPAY,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,MININDEX|long_only,gross,fixed_transform,54.0,0.0,False,False,True,MININDEX,long_only
-0.2125505249350735,0.1434659090909091,-0.2125505249350735,,-1.1756648881194753,,RE,704,704,30.59445576919198,False,False,False,False,0,False,5.469162332001509e+27,25355.891326432382,5.469162332001509e+27,us_stocks,1d,BEST[DEMA_9],gross,wf_transform,31.0,13.0,False,False,True,DEMA_9,
