symbol,scenario,fold,rule,ir_is,ir_oos
AAPL,gross,0,APO,0.2567520089821426,-0.5318482581975007
AAPL,gross,1,DEMA_100,0.38379897560855225,-0.7844920672763961
AAPL,gross,2,DEMA_1000,0.41589030751356904,-0.6538685396817181
AAPL,gross,3,MIDPRICE_50,0.06949393998024564,-0.5547490099924255
AAPL,pessimistic,0,TRIMA_1000,-0.16875423979603488,-0.328207512704478
AAPL,pessimistic,1,EMA_1000,-0.09317575822613368,-0.7717780055863591
AAPL,pessimistic,2,DEMA_1000,0.16324980806100892,-0.913688378614615
AAPL,pessimistic,3,MIDPRICE_1000,-0.48083801159296236,-1.2826888752366425
AAPL,retail,0,APO,0.1824388407818055,-0.6272055526373058
AAPL,retail,1,DEMA_100,0.24562241525036144,-0.9544123263008375
AAPL,retail,2,DEMA_1000,0.37479073182019346,-0.6956410016016153
AAPL,retail,3,TEMA_200,-0.048823335071127245,-0.9811825155567007
AAPL,wide,0,APO,0.06973415322280188,-0.771561705567278
AAPL,wide,1,DEMA_100,0.035237125046573045,-1.2120314936753849
AAPL,wide,2,DEMA_1000,0.3142564965328897,-0.7580779572167071
AAPL,wide,3,TEMA_200,-0.21239306600170338,-1.172059884543537
ABBV,gross,0,MACDEXT,0.23490989109112032,-0.7124714539883849
ABBV,gross,1,MININDEX,0.22469300245656568,-1.350073731873856
ABBV,gross,2,MIDPOINT_1000,0.005803123083981082,-0.8093161889456368
ABBV,gross,3,DIV,0.11426129303994931,-0.9425465818886734
ABBV,pessimistic,0,MIDPRICE_1000,-0.3075921338230578,-0.25095662964338655
ABBV,pessimistic,1,MIDPRICE_1000,-0.4069732265138888,-0.1905460143737046
ABBV,pessimistic,2,MIDPOINT_1000,-0.11199405861650479,-0.9992102074092517
ABBV,pessimistic,3,TRIX,-0.23772652630766009,-1.861963401937861
ABBV,retail,0,MACDEXT,0.10278013675727944,-0.8885927421234564
ABBV,retail,1,MININDEX,0.10049494749424356,-1.4938623922395562
ABBV,retail,2,MIDPOINT_1000,-0.014382724705143925,-0.8405740892290046
ABBV,retail,3,TRIX,-0.0812824919544058,-1.7046467198717083
ABBV,wide,0,MACDEXT,-0.0988865611864529,-1.1569730554649975
ABBV,wide,1,MININDEX,-0.09245076642725389,-1.7170097245138447
ABBV,wide,2,MIDPOINT_1000,-0.042298189208519806,-0.885999055861989
ABBV,wide,3,TRIX,-0.12599549149041483,-1.7496461661076792
AMZN,gross,0,MAXINDEX,1.2013022647288603,-0.8144840656711344
AMZN,gross,1,TSF_200,1.1726758399058073,-0.8146545934752626
AMZN,gross,2,MAXINDEX,0.9338598966674195,-0.4079793642289119
AMZN,gross,3,ADXR,0.30100023807213455,-0.04362670997382757
AMZN,pessimistic,0,MAXINDEX,0.5825150502798059,-1.4444255090570242
AMZN,pessimistic,1,TSF_200,0.7263512811250199,-1.319546337141605
AMZN,pessimistic,2,MAXINDEX,0.33099862858440804,-1.128211460935488
AMZN,pessimistic,3,LINEARREG_INTERCEPT_1000,-0.08278338119920566,-0.9420634848445005
AMZN,retail,0,MAXINDEX,1.104955989400942,-0.913169787834963
AMZN,retail,1,TSF_200,1.1017088156745984,-0.8954784075701525
AMZN,retail,2,MAXINDEX,0.8399076567794621,-0.5208184402133463
AMZN,retail,3,ADXR,0.22398799784818255,-0.13635374218247387
AMZN,wide,0,MAXINDEX,0.9554569931776992,-1.0655242120316168
AMZN,wide,1,TSF_200,0.9941743387757048,-1.017170117757522
AMZN,wide,2,MAXINDEX,0.6942302146447358,-0.6951779419978869
AMZN,wide,3,ADXR,0.10724773296985939,-0.2769735268127555
CVX,gross,0,TSF_1000,0.14632511804020942,-0.44024640310063956
CVX,gross,1,TRANGE,-0.34963280748260633,0.8517740309607404
CVX,gross,2,STOCHF,0.223601981029245,0.29072638643972615
CVX,gross,3,STOCHF,0.5883636016655455,-1.4117732737537911
CVX,pessimistic,0,TSF_1000,-0.017183146477807255,-0.7445785143654429
CVX,pessimistic,1,LINEARREG_INTERCEPT_200,-0.7987456613328048,-0.12817737241482569
CVX,pessimistic,2,MA_1000,-0.3929927584721722,0.12380757373590394
CVX,pessimistic,3,MA_1000,-0.13790536177562993,-1.9246980646027358
CVX,retail,0,TSF_1000,0.11970103651352204,-0.4895609346635985
CVX,retail,1,MININDEX,-0.48559771039510113,-0.4094405351296484
CVX,retail,2,CDLHIKKAKE,-0.09037265956533044,-0.44380362661910217
CVX,retail,3,CDLHIKKAKE,0.2791567511399121,-0.6586464211957701
CVX,wide,0,TSF_1000,0.08055243058321414,-0.5626328090010947
CVX,wide,1,LINEARREG_INTERCEPT_200,-0.6400249313808766,0.06506144020070771
CVX,wide,2,MA_1000,-0.2898182043351464,0.1874823693615541
CVX,wide,3,TEMA_1000,0.017521106343298856,-0.9232369379840111
GOOGL,gross,0,MAXINDEX,-0.020736000384484008,-0.11169184949145415
GOOGL,gross,1,COS,0.019521908782754283,-1.3961126718490264
GOOGL,gross,2,MINMAXINDEX,0.4039623009522334,-1.7967884837038812
GOOGL,gross,3,DIV,0.1323924579064572,-1.2917085783908202
GOOGL,pessimistic,0,LINEARREG_INTERCEPT_1000,-0.3075679134097124,-1.4414621684907571
GOOGL,pessimistic,1,CDLINVERTEDHAMMER,-0.6142080923974279,-0.31460860273120955
GOOGL,pessimistic,2,CDLINVERTEDHAMMER,-0.08665886853930581,-1.4591000912110539
GOOGL,pessimistic,3,EMA_1000,-0.6415159307845525,-1.0096959242993828
GOOGL,retail,0,MAXINDEX,-0.1307805086977421,-0.21874681138246685
GOOGL,retail,1,AROON,-0.19877093444606656,-1.071801496132445
GOOGL,retail,2,MINMAXINDEX,0.2699199984565378,-1.9257536171754264
GOOGL,retail,3,MAXINDEX,-0.1645490930352896,-0.02271404072100037
GOOGL,wide,0,APO,-0.2621867344629337,-0.860003094804537
GOOGL,wide,1,AROON,-0.4543192942441948,-1.3528429931099584
GOOGL,wide,2,TSF_100,0.09398038533334076,-1.5911177572603743
GOOGL,wide,3,MAXINDEX,-0.3094245987678095,-0.160012002353565
HD,gross,0,APO,0.376717242238405,-1.36348646857197
HD,gross,1,CDLLONGLINE,0.25671043318204867,-1.1092551683450587
HD,gross,2,DX,0.48722973797127417,-0.48185547366759435
HD,gross,3,DX,-0.007646161820189463,1.1559735078753446
HD,pessimistic,0,TRIX,-0.030640434293862123,-1.9398224833972526
HD,pessimistic,1,CDLDRAGONFLYDOJI,-0.18195413146235645,-1.4893373953999154
HD,pessimistic,2,MIDPRICE_1000,0.21060500466248858,-0.7699570740680277
HD,pessimistic,3,MIDPOINT_1000,-0.4190982663048279,0.40299498353605573
HD,retail,0,APO,0.29631523475585203,-1.4717685972693437
HD,retail,1,CDLDRAGONFLYDOJI,0.1851949902312501,-1.0973001243530522
HD,retail,2,MIDPRICE_1000,0.32197203458729745,-0.6040694673481719
HD,retail,3,ADX,-0.17430579329010873,1.0027243469586786
HD,wide,0,APO,0.1743595217234254,-1.635638168427974
HD,wide,1,CDLDRAGONFLYDOJI,0.0802708551255912,-1.2094234575441503
HD,wide,2,MIDPRICE_1000,0.29012211892878376,-0.6515459598346761
HD,wide,3,MIDPOINT_1000,-0.3301742410332678,0.4770417672414762
JNJ,gross,0,MININDEX,0.28698172888525086,-0.13901733758656168
JNJ,gross,1,MININDEX,0.6728937466607932,0.5916879534802758
JNJ,gross,2,MININDEX,0.5785364071221816,-0.8626016074302614
JNJ,gross,3,ADX,0.5667639125537226,-2.253378817262466
JNJ,pessimistic,0,CDLUPSIDEGAP2CROWS,-0.5812584325774242,-0.008349999657143978
JNJ,pessimistic,1,CDLLADDERBOTTOM,-0.37367874606422785,-0.6092561324902669
JNJ,pessimistic,2,BBANDS,-0.15474444459490297,
JNJ,pessimistic,3,BBANDS,-0.02166865936156582,
JNJ,retail,0,MININDEX,0.131037692145049,-0.3501106774551879
JNJ,retail,1,MININDEX,0.46952513408992197,0.3828205693890018
JNJ,retail,2,MININDEX,0.3715582323140221,-1.0204686166364154
JNJ,retail,3,ADX,0.38007022599048973,-2.40117679777689
JNJ,wide,0,MININDEX,-0.11125038448342552,-0.6777785815747164
JNJ,wide,1,MININDEX,0.15344363341118666,0.0581227782537981
JNJ,wide,2,MININDEX,0.04991188894594333,-1.2661502447312538
JNJ,wide,3,ADX,0.09567445003285885,-2.625394246365353
JPM,gross,0,SUB,0.7530561338367473,-1.7833128243531344
JPM,gross,1,STDDEV,0.05774154650166368,-2.7079861781529315
JPM,gross,2,TRIMA_9,0.7326958344871044,-1.0363231708473677
JPM,gross,3,TAN,-0.31289868413835936,-0.060323222918657
JPM,pessimistic,0,CDLSEPARATINGLINES,-0.09379760326831409,-1.2879165262587915
JPM,pessimistic,1,MA_1000,-0.27664332610680054,-1.3710865457789092
JPM,pessimistic,2,LINEARREG_INTERCEPT_200,-0.14032898524553689,-1.0001128036881928
JPM,pessimistic,3,LINEARREG_INTERCEPT_200,-0.702053768728634,-0.5883456949588752
JPM,retail,0,MAXINDEX,0.33154295027007613,-2.049990290542987
JPM,retail,1,MINUS_DI,-0.13174940849407468,-0.6616119631439652
JPM,retail,2,TRIMA_9,0.30190604173026203,-1.4438861767110567
JPM,retail,3,TRIMA_200,-0.4473570233094483,-1.1067933660255969
JPM,wide,0,MAXINDEX,0.18774554280432407,-2.265028018864183
JPM,wide,1,MA_1000,-0.18589561863786075,-1.1906079141417125
JPM,wide,2,TRIMA_200,0.02880291361191291,-1.1318094294554208
JPM,wide,3,MIDPOINT_200,-0.533826339352964,-1.160814588335399
KO,gross,0,DIV,0.41453712705188517,-1.186907627644483
KO,gross,1,MININDEX,0.45921354075563076,-0.4314774860241144
KO,gross,2,MININDEX,0.12792572699530597,1.899818017553243
KO,gross,3,MININDEX,0.6044705244170471,0.14261005651761546
KO,pessimistic,0,CDLADVANCEBLOCK,-0.14682975400566875,-0.49374709214748896
KO,pessimistic,1,CDLEVENINGDOJISTAR,-0.4017579604902515,-2.0485414231478227
KO,pessimistic,2,MIDPRICE_1000,-0.45990618065901545,0.003312099356231947
KO,pessimistic,3,MIDPRICE_1000,-0.08851616009669105,-2.389680031930981
KO,retail,0,CDLADVANCEBLOCK,0.012502471662831537,-0.2061831091983706
KO,retail,1,MININDEX,0.262041794660733,-0.655008595160796
KO,retail,2,MININDEX,-0.07294015156643158,1.6969369952368565
KO,retail,3,MININDEX,0.3941464282843901,-0.061270887816551496
KO,wide,0,CDLADVANCEBLOCK,-0.03302444120627041,-0.28843108077029184
KO,wide,1,MININDEX,-0.044546260651746626,-1.0024302116510664
KO,wide,2,TEMA_1000,-0.3021206269813375,0.24116175765326128
KO,wide,3,WMA_1000,0.07994960963084893,-2.4660309210239384
MA,gross,0,HT_PHASOR,0.4599768984053093,-0.7094285177457386
MA,gross,1,COSH,0.43089967594599643,-1.0349411136444024
MA,gross,2,MININDEX,0.41259740462338207,0.4147718791595911
MA,gross,3,MIDPRICE_9,-0.10517351211124995,0.19593276292506676
MA,pessimistic,0,KAMA_1000,-0.06288922243364267,-2.422180685276624
MA,pessimistic,1,CDL3LINESTRIKE,-0.2522276652931664,-1.2258978425580496
MA,pessimistic,2,MININDEX,-0.3765865922353804,-0.6309616630256984
MA,pessimistic,3,MA_1000,-0.638153884289,-0.19278073292814496
MA,retail,0,HT_PHASOR,0.14587733020731194,-1.2846485005965627
MA,retail,1,COSH,0.23405918295228126,-1.4440690107516831
MA,retail,2,MININDEX,0.2903321279567702,0.2525487815759491
MA,retail,3,MININDEX,-0.27705283816628407,-0.25817106605631
MA,wide,0,KAMA_1000,0.0746086586267124,-2.03838576280229
MA,wide,1,COSH,-0.06690508644674131,-2.065113449942341
MA,wide,2,MININDEX,0.10041684139525783,0.0007801648144482117
MA,wide,3,MININDEX,-0.5240706819909302,-0.48616260726194155
META,gross,0,MACDEXT,0.81439673121826,-0.6865051798839895
META,gross,1,MACDEXT,0.6179117280086881,-2.8088562717973096
META,gross,2,STDDEV,0.5329889209289191,-0.2591847348560955
META,gross,3,STDDEV,-0.2319243355124843,1.6935628467077832
META,pessimistic,0,ADXR,0.3591230897637724,-1.2652567363237313
META,pessimistic,1,MACDEXT,0.09652704521687047,-3.4421557920048285
META,pessimistic,2,TRIMA_1000,0.11695865238993564,-0.9804502055723646
META,pessimistic,3,LINEARREG_INTERCEPT_1000,-0.3979059854629782,-0.8665581272107377
META,retail,0,MACDEXT,0.7230205798772874,-0.7632206464260156
META,retail,1,MACDEXT,0.535677391057357,-2.909232551421115
META,retail,2,STDDEV,0.3546951062326307,-0.5008889065360422
META,retail,3,LINEARREG_INTERCEPT_1000,-0.37636397009542966,-0.7890033094250016
META,wide,0,ADXR,0.5891312227001956,-1.0774799400218937
META,wide,1,MACDEXT,0.41010130270746736,-3.061935156360336
META,wide,2,TRIMA_1000,0.16885371375232647,-0.9095193629166741
META,wide,3,LINEARREG_INTERCEPT_1000,-0.38252213751683356,-0.8111791031295523
MSFT,gross,0,TRANGE,0.17331552573960227,-2.235707844038042
MSFT,gross,1,TSF_100,0.045056735265265165,-2.0816531457262015
MSFT,gross,2,CDLHIKKAKE,0.25295578243593597,0.1001103282493019
MSFT,gross,3,MINMAXINDEX,-0.05769702040378926,1.3754679773905192
MSFT,pessimistic,0,TSF_1000,-0.4219484522285681,-1.1501595701035092
MSFT,pessimistic,1,T3_200,-0.5856692392141876,-1.2178205238255817
MSFT,pessimistic,2,LINEARREG_1000,-0.20965801184825414,-1.1856325824173173
