ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,contaminated,prior
-0.24616969569602817,0.12357954545454546,-0.24616969569602823,,-1.3616201034426119,,RE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,st_reversal,gross,prereg,54.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.28332141415035744,0.026988636363636364,-0.28332141415035744,,-1.5671146367230981,,CVC,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,volmanaged,gross,prereg,54.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-0.31778769893446385,0.04261363636363636,-0.31778769893446385,,-1.7577554307506738,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,golden_cross,gross,prereg,54.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.3184151918241605,0.029829545454545456,-0.3184151918241605,,-1.7612262354366952,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,tsmom12,gross,prereg,54.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.3402604045392306,0.028409090909090908,-0.3402604045392306,,-1.882057033527898,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,faber_gtaa,gross,prereg,54.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
-0.2945780324086089,0.026988636363636364,-0.28332141415035744,,-1.6293775309184118,,CVC,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,volmanaged,pessimistic,prereg,54.0,0.0,False,False,True,True,"Moreira/Muir 2017: inverse prior-month variance, capped 1.0"
-0.32027830720001904,0.04261363636363636,-0.31778769893446385,,-1.7715315467530588,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,golden_cross,pessimistic,prereg,54.0,0.0,False,False,True,False,Long while the 50d SMA is above the 200d SMA
-0.3285999753510925,0.028409090909090908,-0.3184151918241605,,-1.817560570011353,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,tsmom12,pessimistic,prereg,54.0,0.0,False,False,True,False,Moskowitz/Ooi/Pedersen 2012: long if trailing 12m return > 0
-0.33384093172683493,0.08380681818181818,-0.24616969569602823,,-1.8465494816736905,,RE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,st_reversal,pessimistic,prereg,54.0,0.0,False,False,True,False,Jegadeesh 1990: long after a down week
-0.3527583301621828,0.028409090909090908,-0.3402604045392306,,-1.9511858786988139,,SLE,704,704,30.59445576919198,False,False,False,False,0,False,,,,us_stocks,1d,faber_gtaa,pessimistic,prereg,54.0,0.0,False,False,True,True,Faber 2007: long above the 10-month moving average
