engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades
manifoldbt,at_close,AAPL,SMA_CROSS,2848,43403.23300958048,3.3403233009580475,69
manifoldbt,at_close,AAPL,RSI_TREND,2848,91659.48094997655,8.165948094997656,259
manifoldbt,at_close,AAPL,MACD_CROSS,2848,94385.82564509187,8.438582564509186,201
manifoldbt,at_close,AAPL,CCI_ZERO,2848,121342.45060283308,11.134245060283307,213
manifoldbt,at_close,AAPL,BBANDS_DIP,2848,12378.241809206198,0.23782418092061985,126
manifoldbt,at_close,MSFT,SMA_CROSS,2848,26134.359878495656,1.6134359878495657,60
manifoldbt,at_close,MSFT,RSI_TREND,2848,21361.257314263974,1.1361257314263975,325
manifoldbt,at_close,MSFT,MACD_CROSS,2848,14331.185125793256,0.43311851257932554,239
manifoldbt,at_close,MSFT,CCI_ZERO,2848,21604.228612426068,1.1604228612426066,321
manifoldbt,at_close,MSFT,BBANDS_DIP,2848,26172.597836269866,1.6172597836269866,136
manifoldbt,at_close,AMZN,SMA_CROSS,2848,37750.09896354684,2.7750098963546845,58
manifoldbt,at_close,AMZN,RSI_TREND,2848,36012.111849126035,2.6012111849126036,334
manifoldbt,at_close,AMZN,MACD_CROSS,2848,19198.583526912404,0.9198583526912403,238
manifoldbt,at_close,AMZN,CCI_ZERO,2848,48885.03738696739,3.8885037386967394,278
manifoldbt,at_close,AMZN,BBANDS_DIP,2848,11152.281413806273,0.11522814138062731,132
manifoldbt,at_close,NVDA,SMA_CROSS,2848,555070.0941486816,54.507009414868165,62
manifoldbt,at_close,NVDA,RSI_TREND,2848,189770.83969656285,17.977083969656285,322
manifoldbt,at_close,NVDA,MACD_CROSS,2848,112134.78124452021,10.213478124452022,236
manifoldbt,at_close,NVDA,CCI_ZERO,2848,408073.6315092752,39.807363150927515,266
manifoldbt,at_close,NVDA,BBANDS_DIP,2848,21916.61349053082,1.1916613490530823,136
manifoldbt,at_close,GOOGL,SMA_CROSS,2848,53795.61259748357,4.379561259748357,60
manifoldbt,at_close,GOOGL,RSI_TREND,2848,46958.71815192669,3.6958718151926693,292
manifoldbt,at_close,GOOGL,MACD_CROSS,2848,31483.87578443679,2.1483875784436792,240
manifoldbt,at_close,GOOGL,CCI_ZERO,2848,52795.22894614628,4.279522894614628,284
manifoldbt,at_close,GOOGL,BBANDS_DIP,2848,18906.114022458736,0.8906114022458735,132
manifoldbt,at_close,META,SMA_CROSS,2848,81677.6783797298,7.1677678379729795,55
manifoldbt,at_close,META,RSI_TREND,2848,15802.648255509752,0.5802648255509752,332
manifoldbt,at_close,META,MACD_CROSS,2848,10804.143933936271,0.08041439339362721,234
manifoldbt,at_close,META,CCI_ZERO,2848,18603.27846807588,0.8603278468075881,300
manifoldbt,at_close,META,BBANDS_DIP,2848,15259.363329122967,0.5259363329122968,148
manifoldbt,at_close,TSLA,SMA_CROSS,2848,48963.23524512081,3.8963235245120815,68
manifoldbt,at_close,TSLA,RSI_TREND,2848,117186.98402331764,10.718698402331764,302
manifoldbt,at_close,TSLA,MACD_CROSS,2848,472186.2539364675,46.218625393646754,218
manifoldbt,at_close,TSLA,CCI_ZERO,2848,195735.81439566377,18.573581439566375,272
