engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades
reference,at_close,JPM,BBANDS_DIP,2848,15320.267560651982,0.5320267560651983,150
reference,next_open,JPM,SMA_CROSS,2848,38767.60630114011,2.876760630114011,55
reference,next_open,JPM,RSI_TREND,2848,21672.29249282678,1.167229249282678,327
reference,next_open,JPM,MACD_CROSS,2848,26984.4657298424,1.6984465729842397,221
reference,next_open,JPM,CCI_ZERO,2848,15161.597838447324,0.5161597838447323,315
reference,next_open,JPM,BBANDS_DIP,2848,13893.971770143668,0.3893971770143667,150
reference,at_close,JNJ,SMA_CROSS,2848,17011.296406089896,0.7011296406089895,71
reference,at_close,JNJ,RSI_TREND,2848,22765.872584087305,1.2765872584087306,301
reference,at_close,JNJ,MACD_CROSS,2848,22552.620728535687,1.2552620728535686,217
reference,at_close,JNJ,CCI_ZERO,2848,16536.77021268414,0.653677021268414,299
reference,at_close,JNJ,BBANDS_DIP,2848,12276.830580397194,0.22768305803971933,166
reference,next_open,JNJ,SMA_CROSS,2848,15196.025138972513,0.5196025138972513,71
reference,next_open,JNJ,RSI_TREND,2848,22393.93846795281,1.2393938467952808,301
reference,next_open,JNJ,MACD_CROSS,2848,22459.096794880745,1.2459096794880744,217
reference,next_open,JNJ,CCI_ZERO,2848,19401.38095299693,0.9401380952996929,299
reference,next_open,JNJ,BBANDS_DIP,2848,10791.484021452925,0.0791484021452924,166
reference,at_close,XOM,SMA_CROSS,2848,14662.448810059148,0.46624488100591477,64
reference,at_close,XOM,RSI_TREND,2848,18519.321601981526,0.8519321601981527,307
reference,at_close,XOM,MACD_CROSS,2848,19098.073073084153,0.9098073073084154,219
reference,at_close,XOM,CCI_ZERO,2848,19618.24634671391,0.961824634671391,323
reference,at_close,XOM,BBANDS_DIP,2848,10204.605492801518,0.02046054928015173,146
reference,next_open,XOM,SMA_CROSS,2848,13649.58865561121,0.3649588655611209,64
reference,next_open,XOM,RSI_TREND,2848,15210.305061047062,0.5210305061047062,307
reference,next_open,XOM,MACD_CROSS,2848,17304.61137631662,0.7304611376316621,219
reference,next_open,XOM,CCI_ZERO,2848,16686.085227171614,0.6686085227171614,323
reference,next_open,XOM,BBANDS_DIP,2848,9603.516787855635,-0.03964832121443651,146
reference,at_close,UNH,SMA_CROSS,2848,13112.042188888903,0.3112042188888904,63
reference,at_close,UNH,RSI_TREND,2848,12079.2363972164,0.20792363972163996,335
reference,at_close,UNH,MACD_CROSS,2848,12719.424434303231,0.27194244343032326,230
reference,at_close,UNH,CCI_ZERO,2848,12525.461136905322,0.25254611369053226,312
reference,at_close,UNH,BBANDS_DIP,2848,15777.99238512421,0.5777992385124209,168
reference,next_open,UNH,SMA_CROSS,2848,12529.907751509467,0.2529907751509466,63
reference,next_open,UNH,RSI_TREND,2848,11352.96270482235,0.13529627048223491,334
reference,next_open,UNH,MACD_CROSS,2848,13266.955773624248,0.3266955773624247,230
reference,next_open,UNH,CCI_ZERO,2848,10759.062483322288,0.07590624833222881,312
reference,next_open,UNH,BBANDS_DIP,2848,16717.445325303957,0.6717445325303957,168
reference,at_close,V,SMA_CROSS,2848,25938.793975221466,1.5938793975221466,59
reference,at_close,V,RSI_TREND,2848,14469.349515430804,0.4469349515430805,323
reference,at_close,V,MACD_CROSS,2848,12487.759029263058,0.2487759029263057,242
reference,at_close,V,CCI_ZERO,2848,17005.495398942236,0.7005495398942236,301
reference,at_close,V,BBANDS_DIP,2848,20828.950632790642,1.0828950632790644,128
reference,next_open,V,SMA_CROSS,2848,28484.033061133294,1.8484033061133296,59
reference,next_open,V,RSI_TREND,2848,15303.872143913713,0.5303872143913713,323
reference,next_open,V,MACD_CROSS,2848,13375.948002487074,0.33759480024870747,242
reference,next_open,V,CCI_ZERO,2848,17981.3705436131,0.7981370543613098,301
reference,next_open,V,BBANDS_DIP,2848,17386.60917114941,0.7386609171149408,128
reference,at_close,PG,SMA_CROSS,2848,14625.771094530472,0.4625771094530471,67
reference,at_close,PG,RSI_TREND,2848,12728.308616619017,0.27283086166190174,331
reference,at_close,PG,MACD_CROSS,2848,12120.058478808987,0.21200584788089882,248
reference,at_close,PG,CCI_ZERO,2848,11206.461670030922,0.12064616700309205,311
reference,at_close,PG,BBANDS_DIP,2848,10607.138001289479,0.06071380012894778,154
reference,next_open,PG,SMA_CROSS,2848,13608.37803784533,0.360837803784533,67
reference,next_open,PG,RSI_TREND,2848,15267.656368956305,0.5267656368956304,331
reference,next_open,PG,MACD_CROSS,2848,13980.915732011421,0.3980915732011421,248
reference,next_open,PG,CCI_ZERO,2848,11179.354791041744,0.11793547910417446,311
reference,next_open,PG,BBANDS_DIP,2848,10547.729045959026,0.05477290459590267,154
reference,at_close,HD,SMA_CROSS,2848,19407.91592081439,0.9407915920814389,61
