engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades
nautilus_inject,at_close,MA,BBANDS_DIP,2848,15856.17,0.585617,140
nautilus_inject,at_close,CVX,SMA_CROSS,2848,10011.3,0.0011299999999998533,66
nautilus_inject,at_close,CVX,RSI_TREND,2848,13934.06,0.3934059999999999,337
nautilus_inject,at_close,CVX,MACD_CROSS,2848,19920.18,0.9920180000000001,233
nautilus_inject,at_close,CVX,CCI_ZERO,2848,18064.78,0.8064779999999998,331
nautilus_inject,at_close,CVX,BBANDS_DIP,2848,10930.81,0.09308099999999997,150
nautilus_inject,at_close,ABBV,SMA_CROSS,2848,15526.25,0.5526249999999999,71
nautilus_inject,at_close,ABBV,RSI_TREND,2848,31907.760000000002,2.190776,293
nautilus_inject,at_close,ABBV,MACD_CROSS,2848,17730.19,0.7730189999999999,236
nautilus_inject,at_close,ABBV,CCI_ZERO,2848,32571.95,2.2571950000000003,249
nautilus_inject,at_close,ABBV,BBANDS_DIP,2848,13076.57,0.30765700000000007,142
nautilus_inject,at_close,PEP,SMA_CROSS,2848,8440.03,-0.15599699999999994,72
nautilus_inject,at_close,PEP,RSI_TREND,2848,11428.6,0.14286,337
nautilus_inject,at_close,PEP,MACD_CROSS,2848,16932.48,0.6932479999999999,229
nautilus_inject,at_close,PEP,CCI_ZERO,2848,14686.560000000001,0.4686560000000002,289
nautilus_inject,at_close,PEP,BBANDS_DIP,2848,17286.89,0.7286889999999999,164
nautilus_inject,at_close,KO,SMA_CROSS,2848,13202.89,0.32028900000000005,69
nautilus_inject,at_close,KO,RSI_TREND,2848,13610.47,0.3610469999999999,341
nautilus_inject,at_close,KO,MACD_CROSS,2848,15124.62,0.512462,239
nautilus_inject,at_close,KO,CCI_ZERO,2848,13979.94,0.39799399999999996,307
nautilus_inject,at_close,KO,BBANDS_DIP,2848,12314.51,0.23145100000000007,142
nautilus_inject,at_close,WMT,SMA_CROSS,2848,17873.43,0.7873430000000001,58
nautilus_inject,at_close,WMT,RSI_TREND,2848,17138.35,0.7138349999999998,332
nautilus_inject,at_close,WMT,MACD_CROSS,2848,15953.27,0.5953269999999999,231
nautilus_inject,at_close,WMT,CCI_ZERO,2848,15201.39,0.5201389999999999,291
nautilus_inject,at_close,WMT,BBANDS_DIP,2848,15550.36,0.5550360000000001,142
nautilus_native,at_close,AAPL,SMA_CROSS,2908,43403.29,3.3403289999999997,69
nautilus_native,at_close,AAPL,RSI_TREND,2908,91659.32,8.165932000000002,259
nautilus_native,at_close,AAPL,MACD_CROSS,2908,94385.84000000001,8.438584,201
nautilus_native,at_close,AAPL,CCI_ZERO,2908,121342.23999999999,11.134224,213
nautilus_native,at_close,AAPL,BBANDS_DIP,2908,12378.27,0.237827,126
nautilus_native,at_close,MSFT,SMA_CROSS,2908,26134.35,1.613435,60
nautilus_native,at_close,MSFT,RSI_TREND,2908,21361.29,1.136129,325
nautilus_native,at_close,MSFT,MACD_CROSS,2908,14331.18,0.4331180000000001,239
nautilus_native,at_close,MSFT,CCI_ZERO,2908,21604.31,1.160431,321
nautilus_native,at_close,MSFT,BBANDS_DIP,2908,26172.63,1.617263,136
nautilus_native,at_close,AMZN,SMA_CROSS,2908,37750.07,2.775007,58
nautilus_native,at_close,AMZN,RSI_TREND,2908,36012.26,2.601226,334
nautilus_native,at_close,AMZN,MACD_CROSS,2908,19198.61,0.919861,238
nautilus_native,at_close,AMZN,CCI_ZERO,2908,48884.97,3.888497,278
