engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades
manifoldbt_batch,at_close,PG,BBANDS_DIP,2848,10607.138001289479,0.06071380012894778,154
manifoldbt_batch,at_close,HD,SMA_CROSS,2848,19407.91592081439,0.9407915920814389,61
manifoldbt_batch,at_close,HD,RSI_TREND,2848,24750.399962523672,1.475039996252367,329
manifoldbt_batch,at_close,HD,MACD_CROSS,2848,37601.022232963514,2.7601022232963515,220
manifoldbt_batch,at_close,HD,CCI_ZERO,2848,32070.043672094314,2.2070043672094313,267
manifoldbt_batch,at_close,HD,BBANDS_DIP,2848,13124.220335502316,0.3124220335502317,142
manifoldbt_batch,at_close,MA,SMA_CROSS,2848,26459.008396396737,1.645900839639674,59
manifoldbt_batch,at_close,MA,RSI_TREND,2848,15663.11398707557,0.566311398707557,345
manifoldbt_batch,at_close,MA,MACD_CROSS,2848,14213.68058818796,0.421368058818796,261
manifoldbt_batch,at_close,MA,CCI_ZERO,2848,23712.21669323291,1.3712216693232908,291
manifoldbt_batch,at_close,MA,BBANDS_DIP,2848,15856.150599840308,0.5856150599840309,140
manifoldbt_batch,at_close,CVX,SMA_CROSS,2848,10011.294750986348,0.0011294750986348134,66
manifoldbt_batch,at_close,CVX,RSI_TREND,2848,13934.0593403166,0.39340593403166,337
manifoldbt_batch,at_close,CVX,MACD_CROSS,2848,19920.166254110867,0.9920166254110867,233
manifoldbt_batch,at_close,CVX,CCI_ZERO,2848,18064.810967747497,0.8064810967747498,331
manifoldbt_batch,at_close,CVX,BBANDS_DIP,2848,10930.775498750403,0.09307754987504024,150
manifoldbt_batch,at_close,ABBV,SMA_CROSS,2848,15526.27195436705,0.552627195436705,71
manifoldbt_batch,at_close,ABBV,RSI_TREND,2848,31907.693931044716,2.1907693931044716,293
manifoldbt_batch,at_close,ABBV,MACD_CROSS,2848,17730.10025595357,0.7730100255953569,236
manifoldbt_batch,at_close,ABBV,CCI_ZERO,2848,32571.96350347232,2.257196350347232,249
manifoldbt_batch,at_close,ABBV,BBANDS_DIP,2848,13076.546880845306,0.30765468808453056,142
manifoldbt_batch,at_close,PEP,SMA_CROSS,2848,8440.036832039666,-0.15599631679603332,72
manifoldbt_batch,at_close,PEP,RSI_TREND,2848,11428.587407892956,0.1428587407892956,337
manifoldbt_batch,at_close,PEP,MACD_CROSS,2848,16932.483171754553,0.6932483171754553,229
manifoldbt_batch,at_close,PEP,CCI_ZERO,2848,14686.555926913654,0.46865559269136536,289
manifoldbt_batch,at_close,PEP,BBANDS_DIP,2848,17286.81284358351,0.728681284358351,164
manifoldbt_batch,at_close,KO,SMA_CROSS,2848,13202.877966328308,0.3202877966328308,69
manifoldbt_batch,at_close,KO,RSI_TREND,2848,13610.478747161938,0.3610478747161938,341
manifoldbt_batch,at_close,KO,MACD_CROSS,2848,15124.58366536701,0.5124583665367011,239
manifoldbt_batch,at_close,KO,CCI_ZERO,2848,13979.897601806164,0.3979897601806164,307
manifoldbt_batch,at_close,KO,BBANDS_DIP,2848,12314.48907997034,0.2314489079970341,142
manifoldbt_batch,at_close,WMT,SMA_CROSS,2848,17873.46066884499,0.7873460668844989,58
manifoldbt_batch,at_close,WMT,RSI_TREND,2848,17138.3591719262,0.7138359171926201,332
manifoldbt_batch,at_close,WMT,MACD_CROSS,2848,15953.295256912606,0.5953295256912607,231
manifoldbt_batch,at_close,WMT,CCI_ZERO,2848,15201.333872610743,0.5201333872610743,291
manifoldbt_batch,at_close,WMT,BBANDS_DIP,2848,15550.347047067962,0.5550347047067963,142
