ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable
-0.8137905127826832,0.05,-0.8137905127826832,0.0,-1.6146602833307846,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,-35.91162408544328,157.7402592607148,-193.65188334615806,us_stocks,4h,AVGDEV,gross,fixed,5.0,0.0,False,True,True
-0.8143331106952505,0.0,-0.8143331106952505,0.0,-1.6157368642020027,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,-2.273101921358408,157.7402592607148,-160.0133611820732,us_stocks,4h,CDLSTALLEDPATTERN,gross,fixed,5.0,0.0,False,False,True
-0.8158075726714623,0.05,-0.8158075726714623,0.0,-1.6186623777769027,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,-11.146900736964211,157.7402592607148,-168.887159997679,us_stocks,4h,CDLHANGINGMAN,gross,fixed,5.0,0.0,False,False,True
-0.8176928310392823,0.0,-0.8176928310392821,0.0,-1.6224029618246658,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,-16.44069321541157,157.7402592607148,-174.18095247612638,us_stocks,4h,LINEARREG_INTERCEPT_200,gross,fixed,5.0,0.0,False,False,True
-0.8194520087710812,0.05,-0.8194520087710812,0.0,-1.6258933864121226,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,-35.03901128862386,157.7402592607148,-192.77927054933866,us_stocks,4h,TYPPRICE,gross,fixed,5.0,0.0,False,False,True
-0.8199288492940063,0.05,-0.8199288492940061,0.0,-1.6268394965495057,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,-35.14745967755563,157.7402592607148,-192.88771893827044,us_stocks,4h,MEDPRICE,gross,fixed,5.0,0.0,False,False,True
-0.8199288492940063,0.05,-0.8199288492940061,0.0,-1.6268394965495057,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,-35.14745967755563,157.7402592607148,-192.88771893827044,us_stocks,4h,WCLPRICE,gross,fixed,5.0,0.0,False,False,True
-0.8265122988594481,0.05,-0.8265122988594481,0.0,-1.6399018687124371,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,-9.515168601879566,157.7402592607148,-167.25542786259436,us_stocks,4h,CDL3OUTSIDE,gross,fixed,5.0,0.0,False,False,True
-0.8343617346399961,0.0,-0.8343617346399961,0.0,-1.6554761129464577,,META,20,20,3.9367431513584585,False,False,False,False,0,False,-22.81918238330252,157.7402592607148,-180.5594416440173,us_stocks,4h,MIDPRICE_200,gross,fixed,5.0,0.0,False,False,True
-0.8393867519019856,0.0,-0.8393867519019856,0.0,-1.6654463640965258,,META,20,20,3.9367431513584585,False,False,False,False,0,False,-28.811503022569877,157.7402592607148,-186.55176228328466,us_stocks,4h,T3_200,gross,fixed,5.0,0.0,False,False,True
-0.8400946714646957,0.0,-0.8400946714646957,0.0,-1.6668509634175384,,META,20,20,3.9367431513584585,False,False,False,False,0,False,-26.19674376250392,157.7402592607148,-183.93700302321872,us_stocks,4h,MA_200,gross,fixed,5.0,0.0,False,False,True
-0.8400946714646957,0.0,-0.8400946714646957,0.0,-1.6668509634175384,,META,20,20,3.9367431513584585,False,False,False,False,0,False,-26.19674376250392,157.7402592607148,-183.93700302321872,us_stocks,4h,SMA_200,gross,fixed,5.0,0.0,False,False,True
-0.8599719303803701,0.05,-0.8599719303803701,0.0,-1.7062898853618065,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,-22.81921483487864,157.7402592607148,-180.55947409559343,us_stocks,4h,CDLBELTHOLD,gross,fixed,5.0,0.0,False,False,True
-0.9008486161928403,0.05,-0.9008486161928403,0.0,-1.7873942482891878,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,-29.60526050127831,157.7402592607148,-187.3455197619931,us_stocks,4h,CDLCLOSINGMARUBOZU,gross,fixed,5.0,0.0,False,False,True
-0.9193893673835696,0.0,-0.9193893673835696,0.0,-1.8241813748291884,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,-22.799933121043686,157.7402592607148,-180.5401923817585,us_stocks,4h,CDLMARUBOZU,gross,fixed,5.0,0.0,False,False,True
-0.9364850995147227,0.0,-0.9364850995147227,0.0,-1.858101406155489,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,-38.01952220281141,157.7402592607148,-195.7597814635262,us_stocks,4h,CDLLONGLINE,gross,fixed,5.0,0.0,False,False,True
,,,,,,,20,0,3.9367431513584585,False,False,False,False,0,False,157.7402592607148,157.7402592607148,0.0,us_stocks,4h,BUYHOLD,gross,fixed,5.0,0.0,True,False,False
-0.41011763366663506,0.25,-0.3402553400428862,0.0,-0.8137237337785919,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,137.5048274022908,157.7402592607148,-20.235431858423993,us_stocks,4h,MAXINDEX,pessimistic,fixed,5.0,0.0,False,True,True
-0.4891441598757845,0.05,-0.412205795120263,0.0,-0.9705220635639722,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,31.86917392602776,157.7402592607148,-125.87108533468704,us_stocks,4h,ADXR,pessimistic,fixed,5.0,0.0,False,True,True
-0.580456942108664,0.05,-0.5078056814929713,0.0,-1.1516978336374137,,NVDA,20,20,3.9367431513584585,False,False,False,False,0,False,129.26385061524553,157.7402592607148,-28.476408645469263,us_stocks,4h,MININDEX,pessimistic,fixed,5.0,0.0,False,True,True
-0.5811798669185081,0.05,-0.4913001981420645,0.0,-1.153132205210877,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,-8.839673931021123,157.7402592607148,-166.5799331917359,us_stocks,4h,MINMAX,pessimistic,fixed,5.0,0.0,False,True,True
-0.5878590202986127,0.15,-0.4873915435691307,0.0,-1.1663844654912934,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,19.16380856831288,157.7402592607148,-138.57645069240192,us_stocks,4h,TSF_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.5913404125607999,0.1,-0.4912480508133982,0.0,-1.1732919751367763,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,15.976093119682897,157.7402592607148,-141.7641661410319,us_stocks,4h,LINEARREG_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.5996115848838727,0.15,-0.5256863787737598,0.0,-1.1897029964461592,,JNJ,20,20,3.9367431513584585,False,False,False,False,0,False,-10.481690092667648,157.7402592607148,-168.22194935338246,us_stocks,4h,LINEARREG_200,pessimistic,fixed,5.0,0.0,False,False,True
-0.6036090569831363,0.15,-0.5307887617323443,0.0,-1.1976344718455627,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-10.057205127323495,157.7402592607148,-167.7974643880383,us_stocks,4h,TSF_200,pessimistic,fixed,5.0,0.0,False,False,True
-0.6130935394400373,0.0,-0.5682584729959136,0.0,-1.2164528494139373,,JNJ,20,20,3.9367431513584585,False,False,False,False,0,False,4.772321645716322,157.7402592607148,-152.96793761499848,us_stocks,4h,MAX,pessimistic,fixed,5.0,0.0,False,True,True
-0.6144958743099688,0.15,-0.5319768556215994,0.0,-1.2192352539552063,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,3.3184432947698377,157.7402592607148,-154.42181596594494,us_stocks,4h,CORREL,pessimistic,fixed,5.0,0.0,False,True,True
-0.6208959193803192,0.05,-0.5375776946133964,0.0,-1.2319337290840033,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-10.376596675717115,157.7402592607148,-168.1168559364319,us_stocks,4h,ADX,pessimistic,fixed,5.0,0.0,False,True,True
-0.6291320519734679,0.1,-0.503615502681785,0.0,-1.2482752272675226,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-4.597732600917274,157.7402592607148,-162.33799186163208,us_stocks,4h,LINEARREG[WF],pessimistic,family_reopt,5.0,2.0,False,False,True
-0.6417733863210426,0.0,-0.5822036115359839,0.0,-1.2733571865417086,,MA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.172076168805756,157.7402592607148,-172.91233542952054,us_stocks,4h,LINEARREG_INTERCEPT_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.6423831254315872,0.05,-0.6021126199200363,0.0,-1.2745669837923832,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-12.325826214780829,157.7402592607148,-170.0660854754956,us_stocks,4h,SUM,pessimistic,fixed,5.0,0.0,False,True,True
-0.6425155499544253,0.0,-0.5601889300045301,0.0,-1.2748297303029497,,JNJ,20,20,3.9367431513584585,False,False,False,False,0,False,-13.066370348287716,157.7402592607148,-170.8066296090025,us_stocks,4h,WMA_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.6498004720274434,0.0,-0.5646838676896653,0.0,-1.2892839100380276,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-6.910646819383395,157.7402592607148,-164.6509060800982,us_stocks,4h,MIDPRICE_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.6554903485695387,0.05,-0.5410291707781747,0.0,-1.3005733236220738,,META,20,20,3.9367431513584585,False,False,False,False,0,False,32.278171130334385,157.7402592607148,-125.46208813038041,us_stocks,4h,IS#1,pessimistic,is1_selection,5.0,3.0,False,False,True
-0.6576368108240267,0.1,-0.578620099948439,0.0,-1.3048321682479953,,JNJ,20,20,3.9367431513584585,False,False,False,False,0,False,-15.489179541444514,157.7402592607148,-173.2294388021593,us_stocks,4h,HT_DCPERIOD,pessimistic,fixed,5.0,0.0,False,False,True
-0.6660707777680548,0.05,-0.5805879128727749,0.0,-1.321566194071031,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,-22.331176527807322,157.7402592607148,-180.0714357885221,us_stocks,4h,TEMA_200,pessimistic,fixed,5.0,0.0,False,False,True
-0.667626002436679,0.0,-0.575998095312616,0.0,-1.3246519507426064,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.064699638013426,157.7402592607148,-172.80495889872822,us_stocks,4h,MA_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.667626002436679,0.0,-0.575998095312616,0.0,-1.3246519507426064,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.064699638013426,157.7402592607148,-172.80495889872822,us_stocks,4h,SMA_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.6677401510000692,0.1,-0.5494071478410412,0.0,-1.324878435505958,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-12.336785543152379,157.7402592607148,-170.07704480386718,us_stocks,4h,TEMA_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.6717444875680139,0.05,-0.5916265407387925,0.0,-1.3328235308539496,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,7.0728467330377764,157.7402592607148,-150.66741252767702,us_stocks,4h,MIDPRICE[WF],pessimistic,family_reopt,5.0,2.0,False,False,True
-0.6743642922037544,0.0,-0.598900636645342,0.0,-1.3380215448747221,,JNJ,20,20,3.9367431513584585,False,False,False,False,0,False,-19.730060138260274,157.7402592607148,-177.47031939897508,us_stocks,4h,T3_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.6746141213387633,0.0,-0.6131807839603354,0.0,-1.3385172365491538,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,-16.56583134019953,157.7402592607148,-174.30609060091433,us_stocks,4h,TRIMA_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.6759776346771271,0.05,-0.5511055122803826,0.0,-1.3412226144058206,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-4.373165630896182,157.7402592607148,-162.11342489161098,us_stocks,4h,HT_TRENDLINE,pessimistic,fixed,5.0,0.0,False,False,True
-0.6827079062363106,0.0,-0.5252968210769267,0.0,-1.354576299429114,,CVX,20,20,3.9367431513584585,False,False,False,False,0,False,49.38494573713582,157.7402592607148,-108.35531352357897,us_stocks,4h,CDLLONGLEGGEDDOJI,pessimistic,fixed,5.0,0.0,False,False,True
-0.6843961160006924,0.0,-0.5978692616099897,0.0,-1.357925914856747,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-16.05341368964414,157.7402592607148,-173.79367295035894,us_stocks,4h,MIDPOINT_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.6844665156786638,0.1,-0.5647700823268753,0.0,-1.3580655964605435,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,11.02024358509673,157.7402592607148,-146.72001567561807,us_stocks,4h,HT_DCPHASE,pessimistic,fixed,5.0,0.0,False,False,True
-0.6873504109279953,0.0,-0.529489727719947,0.0,-1.363787598680082,,CVX,20,20,3.9367431513584585,False,False,False,False,0,False,50.084994687073404,157.7402592607148,-107.65526457364139,us_stocks,4h,CDLDOJI,pessimistic,fixed,5.0,0.0,False,False,True
-0.6894191495059946,0.05,-0.5734579994236501,0.0,-1.3678922299900094,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-4.0612494459749975,157.7402592607148,-161.8015087066898,us_stocks,4h,MINUS_DI,pessimistic,fixed,5.0,0.0,False,False,True
-0.6894191495059946,0.05,-0.5734579994236501,0.0,-1.3678922299900094,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-4.0612494459749975,157.7402592607148,-161.8015087066898,us_stocks,4h,MINUS_DM,pessimistic,fixed,5.0,0.0,False,False,True
-0.6894191495059946,0.05,-0.5734579994236501,0.0,-1.3678922299900094,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-4.0612494459749975,157.7402592607148,-161.8015087066898,us_stocks,4h,PLUS_DI,pessimistic,fixed,5.0,0.0,False,False,True
-0.6894191495059946,0.05,-0.5734579994236501,0.0,-1.3678922299900094,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-4.0612494459749975,157.7402592607148,-161.8015087066898,us_stocks,4h,PLUS_DM,pessimistic,fixed,5.0,0.0,False,False,True
-0.6899234076633963,0.0,-0.6633869108461906,0.0,-1.368892740080153,,PG,20,19,3.9367431513584585,False,False,False,False,0,False,22.570038196198624,157.7402592607148,-135.17022106451617,us_stocks,4h,LINEARREG_INTERCEPT_1000,pessimistic,fixed,5.0,0.0,False,False,True
-0.6968474855014023,0.0,-0.6333517656983461,0.0,-1.3826309605534908,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,-20.524927155411994,157.7402592607148,-178.2651864161268,us_stocks,4h,MA_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.6968474855014023,0.0,-0.6333517656983461,0.0,-1.3826309605534908,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,-20.524927155411994,157.7402592607148,-178.2651864161268,us_stocks,4h,SMA_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.697274412456156,0.05,-0.5947316457412565,0.0,-1.3834780360439225,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-23.888629414161187,157.7402592607148,-181.62888867487598,us_stocks,4h,MACD,pessimistic,fixed,5.0,0.0,False,False,True
-0.6977445820814535,0.05,-0.6096411992910692,0.0,-1.3844109103014517,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,-17.478668064549385,157.7402592607148,-175.2189273252642,us_stocks,4h,TRIMA_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.6996738596734822,0.05,-0.5981605199457624,0.0,-1.3882388338941178,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-24.430561367287815,157.7402592607148,-182.17082062800262,us_stocks,4h,MACDFIX,pessimistic,fixed,5.0,0.0,False,False,True
-0.7004793849176684,0.1,-0.6672631283439671,0.0,-1.3898370948698575,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,-17.372328622558694,157.7402592607148,-175.11258788327348,us_stocks,4h,ACCBANDS,pessimistic,fixed,5.0,0.0,False,False,True
-0.7005818117382058,0.0,-0.5649897141580713,0.0,-1.3900403222563555,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,-17.41802258162422,157.7402592607148,-175.15828184233902,us_stocks,4h,CDLHIKKAKE,pessimistic,fixed,5.0,0.0,False,False,True
-0.7033421333522109,0.0,-0.6341295898180802,0.0,-1.3955171392127406,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,-20.142234793014865,157.7402592607148,-177.88249405372966,us_stocks,4h,TSF[WF],pessimistic,family_reopt,5.0,2.0,False,False,True
-0.7049085235649291,0.05,-0.565527104707303,0.0,-1.3986250496945498,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-9.554942469404214,157.7402592607148,-167.295201730119,us_stocks,4h,DEMA_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.706441300462395,0.05,-0.4792302126381217,0.0,-1.4016662672323192,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.542395694511494,157.7402592607148,-173.2826549552263,us_stocks,4h,TEMA[WF],pessimistic,family_reopt,5.0,2.0,False,False,True
-0.7082680231589074,0.0,-0.6774928183195656,0.0,-1.4052907093220062,,PG,20,20,3.9367431513584585,False,False,False,False,0,False,9.644837192523735,157.7402592607148,-148.09542206819106,us_stocks,4h,TRIMA_1000,pessimistic,fixed,5.0,0.0,False,False,True
-0.7095588923415749,0.05,-0.6100652478507312,0.0,-1.4078519522555246,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.76923413951327,157.7402592607148,-173.50949340022805,us_stocks,4h,LINEARREG_ANGLE,pessimistic,fixed,5.0,0.0,False,False,True
-0.7095588923415749,0.05,-0.6100652478507312,0.0,-1.4078519522555246,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.76923413951327,157.7402592607148,-173.50949340022805,us_stocks,4h,LINEARREG_SLOPE,pessimistic,fixed,5.0,0.0,False,False,True
-0.7172999312564126,0.0,-0.639705795322607,0.0,-1.4232111238005045,,JNJ,20,20,3.9367431513584585,False,False,False,False,0,False,-25.85115529562002,157.7402592607148,-183.59141455633483,us_stocks,4h,KAMA_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.7185153110293412,0.05,-0.6337033696263792,0.0,-1.425622586477553,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.829773808412298,157.7402592607148,-173.57003306912708,us_stocks,4h,HT_SINE,pessimistic,fixed,5.0,0.0,False,False,True
-0.7185424345207656,0.0,-0.656285796532831,0.0,-1.425676402814387,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,-16.355003053534922,157.7402592607148,-174.0952623142497,us_stocks,4h,MIDPRICE_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.7210243603058191,0.0,-0.6768966164217207,0.0,-1.4306008482685335,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,-20.27346069156793,157.7402592607148,-178.0137199522827,us_stocks,4h,MIN,pessimistic,fixed,5.0,0.0,False,True,True
-0.7222371254791768,0.05,-0.5896223206758169,0.0,-1.4330071232590489,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-2.6128068026798545,157.7402592607148,-160.35306606339464,us_stocks,4h,DEMA[WF],pessimistic,family_reopt,5.0,2.0,False,False,True
-0.7271819870025531,0.05,-0.6317716951309761,0.0,-1.4428183355832926,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-17.752267342278707,157.7402592607148,-175.4925266029935,us_stocks,4h,MACDEXT,pessimistic,fixed,5.0,0.0,False,False,True
-0.7291309492322882,0.05,-0.6263129334725936,0.0,-1.4466853159137767,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,-30.360363415025887,157.7402592607148,-188.10062267574068,us_stocks,4h,DEMA_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.7301427375003893,0.05,-0.5948461794024688,0.0,-1.4486928280510916,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.778718791867856,157.7402592607148,-173.51897805258264,us_stocks,4h,TRIMA_21,pessimistic,fixed,5.0,0.0,False,False,True
-0.7307345629643577,0.05,-0.6280965269658128,0.0,-1.4498670824277688,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-19.897261338249514,157.7402592607148,-177.6375205989643,us_stocks,4h,EMA_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.7309390072096117,0.0,-0.6963656092827404,0.0,-1.4502727249091962,,UNH,20,20,3.9367431513584585,False,False,False,False,0,False,3.6260438926546272,157.7402592607148,-154.11421536806017,us_stocks,4h,CDLHARAMICROSS,pessimistic,fixed,5.0,0.0,False,False,True
-0.7318922780866137,0.1,-0.6387871956102524,0.0,-1.4521641313586127,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-13.463051519979988,157.7402592607148,-171.20331078069478,us_stocks,4h,MINMAXINDEX,pessimistic,fixed,5.0,0.0,False,True,True
-0.7374058533591872,0.0,-0.662456107083254,0.0,-1.4631037415800905,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-26.44078903286166,157.7402592607148,-184.18104829357645,us_stocks,4h,DEMA_200,pessimistic,fixed,5.0,0.0,False,False,True
-0.7390468684527642,0.05,-0.6004531918099676,0.0,-1.4663597169869367,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-16.4863029036357,157.7402592607148,-174.2265621643505,us_stocks,4h,ATAN,pessimistic,fixed,5.0,0.0,False,True,True
-0.7446497363045502,0.0,-0.717533851929568,0.0,-1.4774764946476828,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-24.60018027316939,157.7402592607148,-182.3404395338842,us_stocks,4h,TRIX,pessimistic,fixed,5.0,0.0,False,False,True
-0.7454703766298285,0.05,-0.6094795706431937,0.0,-1.4791047457999305,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-16.219626326224546,157.7402592607148,-173.95988558693935,us_stocks,4h,MA_21,pessimistic,fixed,5.0,0.0,False,False,True
-0.7454703766298285,0.05,-0.6094795706431937,0.0,-1.4791047457999305,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-16.219626326224546,157.7402592607148,-173.95988558693935,us_stocks,4h,SMA_21,pessimistic,fixed,5.0,0.0,False,False,True
-0.7461887418176252,0.0,-0.5890143178976202,0.0,-1.4805300705234843,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-27.008205791667923,157.7402592607148,-184.74846505238273,us_stocks,4h,WILLR,pessimistic,fixed,5.0,0.0,False,False,True
-0.7467456119125232,0.0,-0.6921391259405433,0.0,-1.481634969156588,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-23.154781844327808,157.7402592607148,-180.8950411050426,us_stocks,4h,T3_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.7470923271400315,0.0,-0.7136937470416278,0.0,-1.482322894732876,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,10.470567869027317,157.7402592607148,-147.26969139168747,us_stocks,4h,MIDPRICE_1000,pessimistic,fixed,5.0,0.0,False,False,True
-0.749453302390753,0.1,-0.6209660465386297,0.0,-1.4870073594782705,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-15.086464576013535,157.7402592607148,-172.82672383672832,us_stocks,4h,MIDPRICE_21,pessimistic,fixed,5.0,0.0,False,False,True
-0.7501924852136528,0.05,-0.6554960334040112,0.0,-1.488473988945571,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-6.540949486687649,157.7402592607148,-164.28120874740245,us_stocks,4h,LINEARREG_INTERCEPT_21,pessimistic,fixed,5.0,0.0,False,False,True
-0.7505346504064323,0.0,-0.6167174395947794,0.0,-1.4891528866943664,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,-32.67145732953599,157.7402592607148,-190.4117165902508,us_stocks,4h,TSF_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.752882535739132,0.05,-0.7171854435124695,0.0,-1.493811379435406,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-4.153290352488697,157.7402592607148,-161.8935496132035,us_stocks,4h,MIDPOINT[WF],pessimistic,family_reopt,5.0,2.0,False,False,True
-0.7537894348313372,0.0,-0.614869189357355,0.0,-1.4956107785708976,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-18.661548837332486,157.7402592607148,-176.40180809804727,us_stocks,4h,SQRT,pessimistic,fixed,5.0,0.0,False,True,True
-0.7541212875348089,0.0,-0.7279411820975799,0.0,-1.4962692150748813,,PEP,20,20,3.9367431513584585,False,False,False,False,0,False,10.651558417698592,157.7402592607148,-147.0887008430162,us_stocks,4h,CDLMATCHINGLOW,pessimistic,fixed,5.0,0.0,False,False,True
-0.7545732214224952,0.0,-0.581751156830602,0.0,-1.4971659073902577,,ABBV,20,20,3.9367431513584585,False,False,False,False,0,False,73.1939244597963,157.7402592607148,-84.54633480091849,us_stocks,4h,HT_TRENDMODE,pessimistic,fixed,5.0,0.0,False,False,True
-0.7559073120450446,0.05,-0.6410321998500318,0.0,-1.4998129069666335,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-1.5830134190067637,157.7402592607148,-159.32327267972155,us_stocks,4h,WMA[WF],pessimistic,family_reopt,5.0,2.5,False,False,True
-0.7563831837904835,0.0,-0.6927367327775105,0.0,-1.5007570949305509,,HD,20,20,3.9367431513584585,False,False,False,False,0,False,-24.932903119575435,157.7402592607148,-182.67316238029022,us_stocks,4h,MIDPOINT_100,pessimistic,fixed,5.0,0.0,False,False,True
-0.7574778113679516,0.0,-0.6184461343540386,0.0,-1.502928970427517,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-19.74636394797411,157.7402592607148,-177.4866232086889,us_stocks,4h,LN,pessimistic,fixed,5.0,0.0,False,True,True
-0.7574778113679516,0.0,-0.6184461343540386,0.0,-1.502928970427517,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-19.74636394797411,157.7402592607148,-177.4866232086889,us_stocks,4h,LOG10,pessimistic,fixed,5.0,0.0,False,True,True
-0.7578939745737812,0.0,-0.6911038531181533,0.0,-1.5037546893186589,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-26.50660467076836,157.7402592607148,-184.24686393148315,us_stocks,4h,MAMA,pessimistic,fixed,5.0,0.0,False,False,True
-0.7580714457118765,0.0,-0.6188676380828839,0.0,-1.5041068138440974,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-19.974414624050794,157.7402592607148,-177.7146738847656,us_stocks,4h,MAVP,pessimistic,fixed,5.0,0.0,False,False,True
-0.7584865426409391,0.05,-0.6281476830568484,0.0,-1.504930417111231,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-10.066862278264159,157.7402592607148,-167.80712153897895,us_stocks,4h,MULT,pessimistic,fixed,5.0,0.0,False,True,True
-0.7592724452823483,0.05,-0.6452901745706101,0.0,-1.5064897444340686,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-20.929163699169244,157.7402592607148,-178.66942295988403,us_stocks,4h,WMA_50,pessimistic,fixed,5.0,0.0,False,False,True
-0.7593183119571238,0.05,-0.6957576325055258,0.0,-1.5065807495477008,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-12.870109672648306,157.7402592607148,-170.6103689333631,us_stocks,4h,MA[WF],pessimistic,family_reopt,5.0,2.5,False,False,True
-0.7593183119571238,0.05,-0.6957576325055258,0.0,-1.5065807495477008,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-12.870109672648306,157.7402592607148,-170.6103689333631,us_stocks,4h,SMA[WF],pessimistic,family_reopt,5.0,2.5,False,False,True
-0.7601441974060791,0.05,-0.6493644288268096,0.0,-1.5082194076692472,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-13.951660317481176,157.7402592607148,-171.69191957819598,us_stocks,4h,KAMA[WF],pessimistic,family_reopt,5.0,2.0,False,False,True
-0.7612868300927834,0.05,-0.6305580594612853,0.0,-1.5104865311963431,,TSLA,20,20,3.9367431513584585,False,False,False,False,0,False,-11.185105262110659,157.7402592607148,-168.92536452282545,us_stocks,4h,ADD,pessimistic,fixed,5.0,0.0,False,True,True
