class,timeframe,symbol,rule,engine_pair,scenario,n_bars,windowed,vector,other,rel_diff,ok,n_fills,abs_diff,tolerance,seconds
us_etfs,4h,SPY,ASIN,vector-reference,retail,3272,False,10000.0,10000.0,0.0,True,,,,
us_etfs,4h,SPY,ASIN,vector-reference,wide,3272,False,10000.0,10000.0,0.0,True,,,,
us_etfs,4h,SPY,ASIN,vector-reference,pessimistic,3272,False,10000.0,10000.0,0.0,True,,,,
us_etfs,4h,SPY,ASIN,vector-nautilus,gross,3272,False,10000.0,10000.0,0.0,True,0.0,0.0,0.1,0.09345860010944307
us_etfs,4h,TQQQ,TSF_1000,vector-reference,gross,3271,False,4460.501015127568,4460.501015127585,3.6701941276084315e-15,True,,,,
us_etfs,4h,TQQQ,TSF_1000,vector-reference,retail,3271,False,4398.39916066552,4398.399160665421,2.2538864453186953e-14,True,,,,
us_etfs,4h,TQQQ,TSF_1000,vector-reference,wide,3271,False,4324.89970675359,4324.899706753572,4.205853376681552e-15,True,,,,
us_etfs,4h,TQQQ,TSF_1000,vector-reference,pessimistic,3271,False,4146.42917322071,4146.429173220776,1.579277392474688e-14,True,,,,
us_etfs,4h,TQQQ,TSF_1000,vector-nautilus,gross,3271,False,4460.501015127568,4460.46,9.195184000439187e-06,True,982.0,0.04101512756824377,0.4700531884797719,0.7775713999290019
crypto,1d,DOGE/USD,EMA_50,vector-reference,gross,2345,False,125502.1922231979,125502.19222319772,1.3913938844179414e-15,True,,,,
crypto,1d,DOGE/USD,EMA_50,vector-reference,binance,2345,False,86707.10038745675,86707.10038745643,3.692225130277617e-15,True,,,,
crypto,1d,DOGE/USD,EMA_50,vector-reference,kraken,2345,False,49710.52497464305,49710.5249746429,2.927330828992394e-15,True,,,,
crypto,1d,DOGE/USD,EMA_50,vector-reference,coinbase,2345,False,15434.350853807815,15434.350853807726,5.774812405003614e-15,True,,,,
crypto,1d,DOGE/USD,EMA_50,vector-nautilus,gross,2345,False,125502.1922231979,123516.95,0.015818386818831572,False,2840.0,1985.2422231978999,1.2550219222319792,1.4951692000031471
crypto,1d,SOL/USD,AROONOSC,vector-reference,gross,2184,False,2598.3496676169675,2598.3496676169675,0.0,True,,,,
crypto,1d,SOL/USD,AROONOSC,vector-reference,binance,2184,False,1825.1409168649452,1825.1409168649425,1.494944352025991e-15,True,,,,
crypto,1d,SOL/USD,AROONOSC,vector-reference,kraken,2184,False,1072.8298431557146,1072.8298431557153,6.358147386385579e-16,True,,,,
crypto,1d,SOL/USD,AROONOSC,vector-reference,coinbase,2184,False,351.09483534513987,351.09483534513924,1.7809365006871065e-15,True,,,,
crypto,1d,SOL/USD,AROONOSC,vector-nautilus,gross,2184,False,2598.3496676169675,2598.25,3.8358046343668914e-05,True,2300.0,0.09966761696750837,0.7193747284969079,1.2444855000358075
crypto,4h,XRP/USD,CDLINNECK,vector-reference,gross,14386,False,9780.844264772062,9780.844264772062,0.0,True,,,,
crypto,4h,XRP/USD,CDLINNECK,vector-reference,binance,14386,False,9759.239985803835,9759.239985803833,1.8638637908196013e-16,True,,,,
crypto,4h,XRP/USD,CDLINNECK,vector-reference,kraken,14386,False,9726.878353686358,9726.87835368636,1.8700649246389344e-16,True,,,,
crypto,4h,XRP/USD,CDLINNECK,vector-reference,coinbase,14386,False,9659.38679023673,9659.386790236727,1.88313134471891e-16,True,,,,
crypto,4h,XRP/USD,CDLINNECK,vector-nautilus,gross,14386,False,9780.844264772062,9780.8,4.525659632708602e-06,True,14.0,0.04426477206288837,0.09780844264772064,0.3892624999862164
crypto,4h,XRP/USD,KAMA_9,vector-reference,gross,14386,False,6818.206328086341,6818.206328086368,3.8683702255777224e-15,True,,,,
crypto,4h,XRP/USD,KAMA_9,vector-reference,binance,14386,False,48.69166179779218,48.691661797790466,3.5168403171229353e-14,True,,,,
crypto,4h,XRP/USD,KAMA_9,vector-reference,kraken,14386,False,0.02877873599806494,0.028778735998062382,8.884971194572167e-14,True,,,,
crypto,4h,XRP/USD,KAMA_9,vector-reference,coinbase,14386,False,4.713974895721921e-09,4.713974895721571e-09,7.422555419790196e-14,True,,,,
crypto,4h,XRP/USD,KAMA_9,vector-nautilus,gross,14386,False,6818.206328086341,6758.8,0.008712896798330625,False,17452.0,59.40632808634109,1.9815902704646084,19.286507799988613
crypto,2h,AVAX/USD,CDLTHRUSTING,vector-reference,gross,24087,False,9643.035953367147,9643.035953367173,2.640854163853841e-15,True,,,,
crypto,2h,AVAX/USD,CDLTHRUSTING,vector-reference,binance,24087,False,8543.870212064558,8543.8702120646,4.896698480096057e-15,True,,,,
crypto,2h,AVAX/USD,CDLTHRUSTING,vector-reference,kraken,24087,False,7123.72811945677,7123.728119456796,3.574792752138866e-15,True,,,,
crypto,2h,AVAX/USD,CDLTHRUSTING,vector-reference,coinbase,24087,False,4866.45670822337,4866.456708223392,4.485372859819199e-15,True,,,,
crypto,2h,AVAX/USD,CDLTHRUSTING,vector-nautilus,gross,20000,True,9643.035953367147,9642.98,5.80246381100103e-06,True,780.0,0.05595336714759469,0.4189272013130682,1.1082226999569684
crypto,2h,ADA/USD,CDL3WHITESOLDIERS,vector-reference,gross,28742,False,11445.390312019028,11445.390312019017,9.535661190876306e-16,True,,,,
crypto,2h,ADA/USD,CDL3WHITESOLDIERS,vector-reference,binance,28742,False,11098.083838571489,11098.0838385715,9.834072782315488e-16,True,,,,
crypto,2h,ADA/USD,CDL3WHITESOLDIERS,vector-reference,kraken,28742,False,10596.10941304908,10596.109413049096,1.544992033750799e-15,True,,,,
crypto,2h,ADA/USD,CDL3WHITESOLDIERS,vector-reference,coinbase,28742,False,9616.304148457732,9616.304148457717,1.5132544690467926e-15,True,,,,
crypto,2h,ADA/USD,CDL3WHITESOLDIERS,vector-nautilus,gross,20000,True,11179.555216182776,11178.91,5.771394034017759e-05,False,36.0,0.645216182776494,0.11179555216182777,0.6828936000820249
crypto,1h,AVAX/USD,SUM,vector-reference,gross,48152,False,10161.608822149208,10161.608822149492,2.79249429809412e-14,True,,,,
crypto,1h,AVAX/USD,SUM,vector-reference,binance,48152,False,840.1926000110452,840.1926000110305,1.7455047885325257e-14,True,,,,
crypto,1h,AVAX/USD,SUM,vector-reference,kraken,48152,False,19.769912743040823,19.76991274303993,4.510546631991903e-14,True,,,,
crypto,1h,AVAX/USD,SUM,vector-reference,coinbase,48152,False,0.007475356380488077,0.007475356380487825,3.364855014447116e-14,True,,,,
crypto,1h,AVAX/USD,SUM,vector-nautilus,gross,20000,True,9437.893868994943,9437.39,5.3387864065586255e-05,True,20294.0,0.5038689949433319,2.1368551658921575,12.305566300172359
crypto,1h,ADA/USD,CDLCONCEALBABYSWALL,vector-reference,gross,57462,False,10000.0,10000.0,0.0,True,,,,
