ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,op,leg_a,leg_b,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
0.15302214921778243,0.7,0.2085107261414104,3.757723439698147,0.27699375348539534,0.20937139271502014,SOL/USD,10,10,3.276659822039699,False,True,True,False,2,False,crypto,1d,MAXINDEX gate MA_50,gate,MAXINDEX,MA_50,binance,-0.21293332164811055,1847782.6929106044,0.3524153259408676,0.7485158608951437,-0.8566480477819167,0.8435612197512498,11.161424910485664,846,False,False,True
0.15302214921778243,0.7,0.2085107261414104,3.757723439698147,0.27699375348539534,0.20937139271502014,SOL/USD,10,10,3.276659822039699,False,True,True,False,2,False,crypto,1d,MAXINDEX gate SMA_50,gate,MAXINDEX,SMA_50,binance,-0.21293332164811055,1847782.6929106044,0.3524153259408676,0.7485158608951437,-0.8566480477819167,0.8435612197512498,11.161424910485664,846,False,False,True
-0.02416930989861922,0.4,0.03967936639434652,0.6214594992115448,-0.043750188467437064,,SOL/USD,10,10,3.276659822039699,False,False,False,False,0,False,crypto,1d,MAXINDEX or MA_50,or,MAXINDEX,MA_50,binance,-0.08664532675429823,3363207.061868272,0.32803682899987385,0.7220998347398215,-0.9097461244059977,0.9891599547027379,21.90899798835908,837,False,False,True
-0.02416930989861922,0.4,0.03967936639434652,0.6214594992115448,-0.043750188467437064,,SOL/USD,10,10,3.276659822039699,False,False,False,False,0,False,crypto,1d,MAXINDEX or SMA_50,or,MAXINDEX,SMA_50,binance,-0.08664532675429823,3363207.061868272,0.32803682899987385,0.7220998347398215,-0.9097461244059977,0.9891599547027379,21.90899798835908,837,False,False,True
-0.07583063201750792,0.5,-0.02054035880507197,0.0,-0.13726517042840233,,DOGE/USD,10,10,3.276659822039699,False,False,False,False,0,False,crypto,1d,MAXINDEX and MA_50,and,MAXINDEX,MA_50,binance,-0.2527413663476889,4251294.865077572,0.5049256485985173,0.9001217749090106,-0.6833407387017534,0.4222262939197684,21.515630785519438,1636,False,False,True
-0.07583063201750792,0.5,-0.02054035880507197,0.0,-0.13726517042840233,,DOGE/USD,10,10,3.276659822039699,False,False,False,False,0,False,crypto,1d,MAXINDEX and SMA_50,and,MAXINDEX,SMA_50,binance,-0.2527413663476889,4251294.865077572,0.5049256485985173,0.9001217749090106,-0.6833407387017534,0.4222262939197684,21.515630785519438,1636,False,False,True
-0.08219153579136348,0.4,-0.015342383589096792,0.0,-0.14877938991157058,,SOL/USD,10,10,3.276659822039699,False,False,False,False,0,False,crypto,1d,TRIMA_50 vote MAXINDEX,vote,TRIMA_50,MAXINDEX,binance,-0.08026548647529548,6476389.457657385,0.5472990064491009,0.8532440157162252,-0.7994988689753135,0.5782478325169254,32.25856627453508,2131,False,False,True
-0.09931786410237317,0.4,-0.045835723264046654,0.0,-0.17978069257618173,,DOGE/USD,10,10,3.276659822039699,False,False,False,False,0,False,crypto,1d,TRIMA_50 and MAXINDEX,and,TRIMA_50,MAXINDEX,binance,-0.23841534014187885,4388875.855469549,0.5121931612997276,0.8934703928031675,-0.6894625992951087,0.4326490975654374,20.453189463953755,1556,False,False,True
-0.13374837274886742,0.4,-0.08454665248816756,0.0,-0.24210523757280578,,SOL/USD,10,10,3.276659822039699,False,False,False,False,0,False,crypto,1d,MAMA vote MAXINDEX,vote,MAMA,MAXINDEX,binance,-0.13561121950433835,6866626.191676124,0.3812621974172208,0.8235560139464934,-0.812900124275868,0.5762286686066419,24.863909280740963,1691,False,False,True
-0.1372593749287488,0.5,-0.06888833887984208,0.0,-0.2484606944610543,,BNB/USD,10,10,3.276659822039699,False,False,False,False,0,False,crypto,1d,MAXINDEX vote MA_50,vote,MAXINDEX,MA_50,binance,-0.11588634763795932,6862862.575654631,0.4884673017216719,0.8161380297595725,-0.7978150496905321,0.5678250288712563,33.41818454012298,2179,False,False,True
