rule,symbol,scenario,ir_union,ret_pct,bench_pct,years_oos
ADD,SOL/USD,binance,0.08820539638345991,46.74522930001117,-23.70738783545734,4.925874946408827
ADD,SOL/USD,kraken,0.010501725756177997,-17.260261518417728,-23.70738783545734,4.925874946408827
ADD,SOL/USD,coinbase,-0.15093094712799734,-75.19092177580555,-23.70738783545734,4.925874946408827
ADD,DOGE/USD,gross,-0.26042551544163844,-98.62991730129646,2070.35499817184,5.924919258211728
ADD,DOGE/USD,binance,-0.2880323706893902,-99.09665183603067,2070.35499817184,5.924919258211728
ADD,DOGE/USD,kraken,-0.32937731778366053,-99.51723886513913,2070.35499817184,5.924919258211728
ADD,DOGE/USD,coinbase,-0.41554776575343194,-99.87067703384895,2070.35499817184,5.924919258211728
ADD,ADA/USD,gross,-0.06274508020673603,-31.05100321611516,73.3918931283736,5.925486171159147
ADD,ADA/USD,binance,-0.11669169464073748,-57.26602800990099,73.3918931283736,5.925486171159147
ADD,ADA/USD,kraken,-0.19729013058176859,-79.19298167175543,73.3918931283736,5.925486171159147
ADD,ADA/USD,coinbase,-0.36442032778935757,-95.4183625482099,73.3918931283736,5.925486171159147
ADD,TRX/USD,gross,-0.4597505964681182,27.958194030969374,1265.0793080585088,5.92545453499675
ADD,TRX/USD,binance,-0.5474121498236472,-19.99547997718959,1265.0793080585088,5.92545453499675
ADD,TRX/USD,kraken,-0.678024213346529,-60.52509661947828,1265.0793080585088,5.92545453499675
ADD,TRX/USD,coinbase,-0.9470774196897677,-91.05730319482537,1265.0793080585088,5.92545453499675
ADD,AVAX/USD,gross,0.5276333327270779,453.4586958161477,-86.92537909018357,4.925726277054064
ADD,AVAX/USD,binance,0.4810665337802899,295.5092542757635,-86.92537909018357,4.925726277054064
ADD,AVAX/USD,kraken,0.41138097992136197,138.58056396918664,-86.92537909018357,4.925726277054064
ADD,AVAX/USD,coinbase,0.26642901807592084,-17.55276698983328,-86.92537909018357,4.925726277054064
ADD,LINK/USD,gross,-0.22999923472083456,-92.77162995022985,-44.66444902053968,5.925172415785611
ADD,LINK/USD,binance,-0.28102619927174843,-95.49272923246708,-44.66444902053968,5.925172415785611
ADD,LINK/USD,kraken,-0.3572488944508929,-97.78518773992187,-44.66444902053968,5.925172415785611
ADD,LINK/USD,coinbase,-0.5152671475120597,-99.50264911810154,-44.66444902053968,5.925172415785611
ADX,BTC/USD,gross,-0.3683778033971015,-9.578041001489545,451.63666028336513,5.925629833676824
ADX,BTC/USD,binance,-0.41765334595540426,-29.078574064629702,451.63666028336513,5.925629833676824
ADX,BTC/USD,kraken,-0.49139780250148046,-50.78540792408075,451.63666028336513,5.925629833676824
ADX,BTC/USD,coinbase,-0.6446895230734967,-77.16585291275176,451.63666028336513,5.925629833676824
ADX,ETH/USD,gross,-0.4830571704930613,-81.07098806083329,376.83819472523305,5.921349173504704
ADX,ETH/USD,binance,-0.524996829966227,-85.63875324855273,376.83819472523305,5.921349173504704
ADX,ETH/USD,kraken,-0.5878345839151456,-90.52033206839047,376.83819472523305,5.921349173504704
ADX,ETH/USD,coinbase,-0.7188113743205075,-96.04033484144836,376.83819472523305,5.921349173504704
ADX,XRP/USD,gross,0.14424897656017074,726.2801894369419,299.977934789797,5.925478356680308
ADX,XRP/USD,binance,0.11323187910737328,524.7069434687511,299.977934789797,5.925478356680308
ADX,XRP/USD,kraken,0.06672637944131547,310.15984638987123,299.977934789797,5.925478356680308
ADX,XRP/USD,coinbase,-0.030379617900893014,69.33734752372015,299.977934789797,5.925478356680308
ADX,BNB/USD,gross,-0.1891180660583632,706.0027373516485,2451.787350418121,5.925589402604133
ADX,BNB/USD,binance,-0.23111061880350575,523.0570842337708,2451.787350418121,5.925589402604133
ADX,BNB/USD,kraken,-0.29404103776213647,323.01042146664895,2451.787350418121,5.925589402604133
ADX,BNB/USD,coinbase,-0.42525184071190447,87.45427908021055,2451.787350418121,5.925589402604133
ADX,SOL/USD,gross,-0.6396820561698914,-98.79076828112434,-23.70738783545734,4.925874946408827
ADX,SOL/USD,binance,-0.672558966052288,-99.02282325130523,-23.70738783545734,4.925874946408827
ADX,SOL/USD,kraken,-0.7217749543113114,-99.2907806815667,-23.70738783545734,4.925874946408827
ADX,SOL/USD,coinbase,-0.8242260481636887,-99.63840336428544,-23.70738783545734,4.925874946408827
ADX,DOGE/USD,gross,-0.3458399055653194,-99.6421790022447,2070.35499817184,5.924919258211728
ADX,DOGE/USD,binance,-0.36362019898106906,-99.72485871120573,2070.35499817184,5.924919258211728
ADX,DOGE/USD,kraken,-0.3902757225756383,-99.81468539708935,2070.35499817184,5.924919258211728
ADX,DOGE/USD,coinbase,-0.4459412605870526,-99.9192519776662,2070.35499817184,5.924919258211728
ADX,ADA/USD,gross,-0.1731598016301621,-72.7212523008614,73.3918931283736,5.925486171159147
ADX,ADA/USD,binance,-0.20696278851059594,-79.38048939771933,73.3918931283736,5.925486171159147
ADX,ADA/USD,kraken,-0.25763961537100155,-86.4651400579399,73.3918931283736,5.925486171159147
ADX,ADA/USD,coinbase,-0.36342372411812196,-94.41262764335676,73.3918931283736,5.925486171159147
ADX,TRX/USD,gross,-0.5653393394556484,-46.29068494546152,1265.0793080585088,5.92545453499675
ADX,TRX/USD,binance,-0.6108680380085398,-58.92849532463824,1265.0793080585088,5.92545453499675
ADX,TRX/USD,kraken,-0.6789187581185052,-72.56619268975312,1265.0793080585088,5.92545453499675
ADX,TRX/USD,coinbase,-0.8200935948229817,-88.25306637902928,1265.0793080585088,5.92545453499675
ADX,AVAX/USD,gross,-0.0023448079286770367,-87.48830883761146,-86.92537909018357,4.925726277054064
ADX,AVAX/USD,binance,-0.026801692247796372,-89.4891967412558,-86.92537909018357,4.925726277054064
ADX,AVAX/USD,kraken,-0.06348568515506404,-91.9127510799603,-86.92537909018357,4.925726277054064
ADX,AVAX/USD,coinbase,-0.14014767200937725,-95.33823388382665,-86.92537909018357,4.925726277054064
ADX,LINK/USD,gross,-0.058987392675111154,-64.6521456468663,-44.66444902053968,5.925172415785611
ADX,LINK/USD,binance,-0.0923198324280659,-73.13636665414242,-44.66444902053968,5.925172415785611
ADX,LINK/USD,kraken,-0.14229358695287114,-82.2225488339752,-44.66444902053968,5.925172415785611
ADX,LINK/USD,coinbase,-0.24661950817191186,-92.53494869325165,-44.66444902053968,5.925172415785611
ADXR,BTC/USD,gross,-0.7092299722900007,-81.40617735169181,451.63666028336513,5.925629833676824
ADXR,BTC/USD,binance,-0.7532272031447401,-84.9789731938811,451.63666028336513,5.925629833676824
ADXR,BTC/USD,kraken,-0.8189926622347566,-89.10296437882737,451.63666028336513,5.925629833676824
ADXR,BTC/USD,coinbase,-0.9554077612830045,-94.44942415264278,451.63666028336513,5.925629833676824
ADXR,ETH/USD,gross,-0.45598813262794435,-75.31627937415759,376.83819472523305,5.921349173504704
ADXR,ETH/USD,binance,-0.4886616030339655,-80.0298581698418,376.83819472523305,5.921349173504704
ADXR,ETH/USD,kraken,-0.5376136018063086,-85.48041751530052,376.83819472523305,5.921349173504704
ADXR,ETH/USD,coinbase,-0.6396582859771538,-92.56948500706187,376.83819472523305,5.921349173504704
ADXR,XRP/USD,gross,-0.06540608306505769,32.59309604664076,299.977934789797,5.925478356680308
ADXR,XRP/USD,binance,-0.09044157289137304,6.404774762786225,299.977934789797,5.925478356680308
ADXR,XRP/USD,kraken,-0.12799896182700152,-23.576817774583258,299.977934789797,5.925478356680308
ADXR,XRP/USD,coinbase,-0.20650780766318083,-61.88143224920892,299.977934789797,5.925478356680308
ADXR,BNB/USD,gross,-0.8975255106536477,-93.00711904078541,2451.787350418121,5.925589402604133
ADXR,BNB/USD,binance,-0.9284479629012693,-94.31538012518396,2451.787350418121,5.925589402604133
ADXR,BNB/USD,kraken,-0.9746767822684878,-95.83713920617458,2451.787350418121,5.925589402604133
ADXR,BNB/USD,coinbase,-1.0706647246284902,-97.8373025185416,2451.787350418121,5.925589402604133
ADXR,SOL/USD,gross,-0.3910130309040332,-92.86279789411303,-23.70738783545734,4.925874946408827
ADXR,SOL/USD,binance,-0.4228920521639271,-94.11721944885822,-23.70738783545734,4.925874946408827
ADXR,SOL/USD,kraken,-0.4706409173545651,-95.60141606880744,-23.70738783545734,4.925874946408827
ADXR,SOL/USD,coinbase,-0.5701385130156271,-97.61263526343565,-23.70738783545734,4.925874946408827
ADXR,DOGE/USD,gross,-0.4939870760400043,-99.96910111398452,2070.35499817184,5.924919258211728
ADXR,DOGE/USD,binance,-0.5080556216960299,-99.97505670538752,2070.35499817184,5.924919258211728
ADXR,DOGE/USD,kraken,-0.5291445180220665,-99.98192498288164,2070.35499817184,5.924919258211728
ADXR,DOGE/USD,coinbase,-0.5731787909936374,-99.9908149571707,2070.35499817184,5.924919258211728
ADXR,ADA/USD,gross,-0.15094903879499968,-49.14725237519909,73.3918931283736,5.925486171159147
ADXR,ADA/USD,binance,-0.17847581485392475,-58.89980775202255,73.3918931283736,5.925486171159147
ADXR,ADA/USD,kraken,-0.21972893487159595,-70.16331976752197,73.3918931283736,5.925486171159147
ADXR,ADA/USD,coinbase,-0.3057918156743492,-84.78038793754263,73.3918931283736,5.925486171159147
ADXR,TRX/USD,gross,-0.4423285301997379,21.10854912551452,1265.0793080585088,5.92545453499675
ADXR,TRX/USD,binance,-0.47785170900710333,-0.5855643116744469,1265.0793080585088,5.92545453499675
ADXR,TRX/USD,kraken,-0.5310042896130202,-26.12401342512304,1265.0793080585088,5.92545453499675
ADXR,TRX/USD,coinbase,-0.6415141644061634,-60.418873230166106,1265.0793080585088,5.92545453499675
ADXR,AVAX/USD,gross,-0.23614220601227232,-97.12494406388092,-86.92537909018357,4.925726277054064
ADXR,AVAX/USD,binance,-0.2606809710318782,-97.54488848191023,-86.92537909018357,4.925726277054064
ADXR,AVAX/USD,kraken,-0.2974359584083733,-98.06392977578275,-86.92537909018357,4.925726277054064
ADXR,AVAX/USD,coinbase,-0.3740415439210306,-98.82477970729784,-86.92537909018357,4.925726277054064
ADXR,LINK/USD,gross,-0.039589971856370566,-58.86767236871682,-44.66444902053968,5.925172415785611
ADXR,LINK/USD,binance,-0.06784959902033215,-67.41531067105001,-44.66444902053968,5.925172415785611
ADXR,LINK/USD,kraken,-0.1102517334495777,-77.04700630546164,-44.66444902053968,5.925172415785611
ADXR,LINK/USD,coinbase,-0.19891078892784558,-89.00954390715373,-44.66444902053968,5.925172415785611
APO,BTC/USD,gross,-0.45981620524970207,-40.4477194293876,451.63666028336513,5.925629833676824
APO,BTC/USD,binance,-0.501447569161895,-51.4597032499447,451.63666028336513,5.925629833676824
APO,BTC/USD,kraken,-0.5637093873538649,-64.31077319648017,451.63666028336513,5.925629833676824
APO,BTC/USD,coinbase,-0.6929971648533474,-81.30126581688396,451.63666028336513,5.925629833676824
APO,ETH/USD,gross,-0.14349847854962797,88.61947055680264,376.83819472523305,5.921349173504704
APO,ETH/USD,binance,-0.17201259479586373,56.84127012226563,376.83819472523305,5.921349173504704
APO,ETH/USD,kraken,-0.21474856187386202,18.83264966510989,376.83819472523305,5.921349173504704
APO,ETH/USD,coinbase,-0.3039042896854401,-33.683951613128016,376.83819472523305,5.921349173504704
APO,XRP/USD,gross,-0.4372928185527473,-95.89849563994134,299.977934789797,5.925478356680308
APO,XRP/USD,binance,-0.45829483236941765,-96.65711440409098,299.977934789797,5.925478356680308
APO,XRP/USD,kraken,-0.48973266784183234,-97.54263537639169,299.977934789797,5.925478356680308
APO,XRP/USD,coinbase,-0.5551900094536247,-98.71361750110731,299.977934789797,5.925478356680308
APO,BNB/USD,gross,-0.4099321834308192,159.49893120662614,2451.787350418121,5.925589402604133
APO,BNB/USD,binance,-0.45107825703410914,105.75419201184033,2451.787350418121,5.925589402604133
APO,BNB/USD,kraken,-0.5126324673763633,45.1255089002796,2451.787350418121,5.925589402604133
APO,BNB/USD,coinbase,-0.6405464857068986,-30.322745081496972,2451.787350418121,5.925589402604133
APO,SOL/USD,gross,0.2211449523725318,226.8304987099869,-23.70738783545734,4.925874946408827
APO,SOL/USD,binance,0.196041286459389,176.42926487258407,-23.70738783545734,4.925874946408827
APO,SOL/USD,kraken,0.1583994778226616,114.86699656421857,-23.70738783545734,4.925874946408827
APO,SOL/USD,coinbase,0.0797873559175331,26.53067622630121,-23.70738783545734,4.925874946408827
APO,DOGE/USD,gross,-0.17983908185592973,-95.45245141253409,2070.35499817184,5.924919258211728
APO,DOGE/USD,binance,-0.19207826359730704,-96.19265698957001,2070.35499817184,5.924919258211728
APO,DOGE/USD,kraken,-0.21042896073907416,-97.08551508403893,2070.35499817184,5.924919258211728
APO,DOGE/USD,coinbase,-0.2487618807979921,-98.33807689766586,2070.35499817184,5.924919258211728
APO,ADA/USD,gross,0.05323283234597315,86.49653417050287,73.3918931283736,5.925486171159147
APO,ADA/USD,binance,0.027402081656959957,49.54553763253487,73.3918931283736,5.925486171159147
APO,ADA/USD,kraken,-0.011316658940888865,7.281390490486683,73.3918931283736,5.925486171159147
APO,ADA/USD,coinbase,-0.09212798238695986,-46.625192099731436,73.3918931283736,5.925486171159147
APO,TRX/USD,gross,-0.5759956335528293,-11.639601466294947,1265.0793080585088,5.92545453499675
APO,TRX/USD,binance,-0.6186111865632091,-28.063181441019548,1265.0793080585088,5.92545453499675
APO,TRX/USD,kraken,-0.6823501746813584,-47.20232174550972,1265.0793080585088,5.92545453499675
APO,TRX/USD,coinbase,-0.8147158154304435,-72.44145760734983,1265.0793080585088,5.92545453499675
APO,AVAX/USD,gross,0.38225026265074147,86.54284201282749,-86.92537909018357,4.925726277054064
APO,AVAX/USD,binance,0.3612833013742678,61.15271189833322,-86.92537909018357,4.925726277054064
APO,AVAX/USD,kraken,0.32984670506309766,29.317227934076673,-86.92537909018357,4.925726277054064
APO,AVAX/USD,coinbase,0.2641962751470162,-18.576525886749128,-86.92537909018357,4.925726277054064
APO,LINK/USD,gross,-0.4373114455696795,-98.6708320754453,-44.66444902053968,5.925172415785611
APO,LINK/USD,binance,-0.4591350990789422,-98.89943795833491,-44.66444902053968,5.925172415785611
APO,LINK/USD,kraken,-0.49181876130478364,-99.17144938343037,-44.66444902053968,5.925172415785611
APO,LINK/USD,coinbase,-0.5599279901099371,-99.54379469301688,-44.66444902053968,5.925172415785611
AROON,BTC/USD,gross,-0.22788179141358128,86.93945819128525,451.63666028336513,5.925629833676824
AROON,BTC/USD,binance,-0.29310227169164055,35.560097789157076,451.63666028336513,5.925629833676824
AROON,BTC/USD,kraken,-0.3904606261818579,-16.400909670231545,451.63666028336513,5.925629833676824
AROON,BTC/USD,coinbase,-0.591801154843905,-69.73077302314114,451.63666028336513,5.925629833676824
AROON,ETH/USD,gross,-0.17125751020689378,55.58411162343315,376.83819472523305,5.921349173504704
AROON,ETH/USD,binance,-0.2217148675152704,10.483951608274467,376.83819472523305,5.921349173504704
AROON,ETH/USD,kraken,-0.2971645100815332,-33.98039117848782,376.83819472523305,5.921349173504704
AROON,ETH/USD,coinbase,-0.4538275739225186,-77.63144745087747,376.83819472523305,5.921349173504704
AROON,XRP/USD,gross,-0.1482295835374568,-4.434479150178838,299.977934789797,5.925478356680308
AROON,XRP/USD,binance,-0.1936385938079035,-35.60183066099092,299.977934789797,5.925478356680308
AROON,XRP/USD,kraken,-0.2616215696919736,-64.43648396838142,299.977934789797,5.925478356680308
AROON,XRP/USD,coinbase,-0.4031477458180263,-89.79109205666528,299.977934789797,5.925478356680308
AROON,BNB/USD,gross,-0.6443882978354232,-50.289284576328484,2451.787350418121,5.925589402604133
AROON,BNB/USD,binance,-0.7049052496623301,-66.07217450598846,2451.787350418121,5.925589402604133
AROON,BNB/USD,kraken,-0.7952700640846437,-80.9005612831555,2451.787350418121,5.925589402604133
AROON,BNB/USD,coinbase,-0.9823517587290128,-94.29114537630781,2451.787350418121,5.925589402604133
AROON,SOL/USD,gross,-0.18862032710771662,-78.82175740865527,-23.70738783545734,4.925874946408827
AROON,SOL/USD,binance,-0.22860322968249083,-84.14790792011198,-23.70738783545734,4.925874946408827
AROON,SOL/USD,kraken,-0.28840187610367984,-89.74721070562428,-23.70738783545734,4.925874946408827
AROON,SOL/USD,coinbase,-0.4126667863359223,-95.89759579867865,-23.70738783545734,4.925874946408827
AROON,DOGE/USD,gross,-0.2275591819680382,-97.55927048307052,2070.35499817184,5.924919258211728
AROON,DOGE/USD,binance,-0.2524366489734947,-98.30432156319898,2070.35499817184,5.924919258211728
AROON,DOGE/USD,kraken,-0.28971838362188435,-99.01952417445071,2070.35499817184,5.924919258211728
AROON,DOGE/USD,coinbase,-0.36751747367994797,-99.68991276915638,2070.35499817184,5.924919258211728
AROON,ADA/USD,gross,-0.23485136594916847,-83.21611476370778,73.3918931283736,5.925486171159147
AROON,ADA/USD,binance,-0.2771846631112564,-88.37813824125162,73.3918931283736,5.925486171159147
AROON,ADA/USD,kraken,-0.340464504281746,-93.31453509319145,73.3918931283736,5.925486171159147
AROON,ADA/USD,coinbase,-0.4718264332803521,-97.90976143478107,73.3918931283736,5.925486171159147
AROON,TRX/USD,gross,-0.760065303098237,-99.11253803033676,1265.0793080585088,5.92545453499675
AROON,TRX/USD,binance,-0.8141855706023917,-99.43422117197834,1265.0793080585088,5.92545453499675
AROON,TRX/USD,kraken,-0.8950070812318719,-99.71444136798938,1265.0793080585088,5.92545453499675
AROON,TRX/USD,coinbase,-1.0624224165181884,-99.9343684846744,1265.0793080585088,5.92545453499675
AROON,AVAX/USD,gross,0.409098597531895,140.96911132705935,-86.92537909018357,4.925726277054064
AROON,AVAX/USD,binance,0.3725606516394071,85.71955545649081,-86.92537909018357,4.925726277054064
AROON,AVAX/USD,kraken,0.31782813529348125,25.52467307237496,-86.92537909018357,4.925726277054064
AROON,AVAX/USD,coinbase,0.20375046970181884,-44.899408394283604,-86.92537909018357,4.925726277054064
AROON,LINK/USD,gross,-0.3089091802007458,-96.17523945223505,-44.66444902053968,5.925172415785611
