ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.10576518995473254,0.5,0.09449621677177941,0.47186434129481913,-0.17149337093737008,,AVAX/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,T3_1000,binance,-0.6255185247174964,-693.376784162565,-0.1238830744887146,0.27052753527474693,-0.9077156131384715,0.8895629877654676,162.6704677641501,5131,False,False,True
-0.2253941355330596,0.5,0.023460107692483013,0.09427248411923018,-0.36546618134589065,,ETH/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,MIDPOINT_1000,binance,-0.44079057403220395,146913.0439761754,-0.08614433175165812,0.3110370546016833,-0.8830024131819364,0.9814741807319418,206.27604972773807,6550,False,False,True
-0.2552369744670466,0.3,-0.07308799614242693,0.0,-0.41385496643974673,,ETH/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,LINEARREG_INTERCEPT_1000,binance,-0.2607788152779624,251659.79888046626,0.04139949936185078,0.4760567346769141,-0.8894330876332288,0.9815938312942445,127.75108407273255,4015,False,False,True
-0.2869475321426467,0.3,-0.030371757020861333,0.0,-0.4652721712159125,,AVAX/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,MIDPRICE_1000,binance,-0.40072171362471876,92409.83907306261,-0.09678619858526392,0.31482892448557726,-0.89962944337582,0.9814411106679591,201.74395247515216,6421,False,False,True
-0.2988848973627435,0.4,0.002117860229862126,0.0070360160378615515,-0.48462805761465216,,DOGE/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,MA_1000,binance,-0.37261323868836826,333141.73530628585,-0.04167027440914502,0.3570966859154883,-0.9082390255850663,0.9815938312942445,230.16739657208456,7197,False,False,True
-0.2988848973627435,0.4,0.002117860229862126,0.0070360160378615515,-0.48462805761465216,,DOGE/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,SMA_1000,binance,-0.37261323868836826,333141.73530628585,-0.04167027440914502,0.3570966859154883,-0.9082390255850663,0.9815938312942445,230.16739657208456,7197,False,False,True
-0.30183507556838807,0.3,-0.06036340019248517,0.0,-0.48941163532645404,,ADA/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,TRIX,binance,-0.3514328870503832,-21864.29830298182,-0.10229213780584816,0.3349460293865728,-0.9196881905763806,0.9983786357896831,208.34601510854895,6533,False,False,True
-0.3327455041886842,0.3,-0.04337186891439295,0.0,-0.5395314677919595,,DOGE/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,TRIMA_1000,binance,-0.4095216587907727,35861.600724439966,-0.10190205749643547,0.3181660643552159,-0.8976629486436172,0.9815938312942445,227.913222400212,7138,False,False,True
-0.3374073651735122,0.25,-0.3366853675940672,0.0,-0.5470904600792303,,AVAX/USD,10,8,2.629112480036505,False,False,False,False,0,False,crypto,1h,BBANDS,binance,-0.6475458209935799,-64217.145976263404,-0.25259076493693594,-0.0400875618341864,-0.8557518684748577,0.7716951043699447,0.537819756516895,22,False,False,True
-0.3401266288314922,0.4,0.015658658630697524,0.04401154061875482,-0.5514996205163653,,ETH/USD,10,10,2.629112480036505,False,False,False,False,0,False,crypto,1h,WMA_1000,binance,-0.458033465094108,73395.97878611075,-0.14177408743076497,0.2514513116153535,-0.9012431151507962,0.9815938312942445,297.4314424768974,9327,False,False,True
