ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
0.01933802643862251,0.6,0.08872425980781568,1.2787011990653525,0.03135544467249684,-1.9708260088924179,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,LINEARREG_INTERCEPT_1000,binance,-0.6286663928105204,137817.4445036748,-0.06396182182152711,0.3499925955027513,-0.8801985506859419,0.9632036642815034,60.41296979328769,1876,False,False,True
-0.0309383243029762,0.4,0.06072026442996301,0.6624612627069837,-0.050164628692628666,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,T3_1000,binance,-0.9562853471172081,-59092.873629867056,-0.20272397027882372,0.009259923856666252,-0.8946085596973458,0.7792219856890211,65.3480222003945,2060,False,False,True
-0.08442378159806951,0.4,0.025232696451560697,0.2301067561201487,-0.1368880749720284,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MIDPOINT_1000,binance,-0.7660529782318758,7745.797792511972,-0.25909442094663665,0.06924169314703137,-0.9290461091629456,0.9631141694195897,109.5349898064273,3455,False,False,True
-0.10821303308573724,0.4,0.015175343680828337,0.12298843763491657,-0.1754609128564517,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MA_1000,binance,-0.5981455419749071,41874.47465077001,-0.10395811553538352,0.2795312900476361,-0.9135433090257526,0.9632036642815034,110.62358570871054,3459,False,False,True
-0.10821303308573724,0.4,0.015175343680828337,0.12298843763491657,-0.1754609128564517,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,SMA_1000,binance,-0.5981455419749071,41874.47465077001,-0.10395811553538352,0.2795312900476361,-0.9135433090257526,0.9632036642815034,110.62358570871054,3459,False,False,True
-0.1200796377396369,0.4,0.07139206823238754,0.3728596236710739,-0.19470189728972404,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_1000,binance,-0.38929393450602406,793958.8447638474,0.07243469510082415,0.41002029086081515,-0.8435262100737768,0.9632036642815034,159.2254474658351,5017,False,False,True
-0.13140527484219697,0.4,0.05950326334798069,0.311684662781846,-0.21306573543407792,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,LINEARREG_1000,binance,-0.3896532957299824,827303.0229030994,0.07086529781559589,0.40535230159488755,-0.8438464091867045,0.9632036642815034,159.31801136643676,5021,False,False,True
-0.14237634192207987,0.3,-0.008520908765116266,0.0,-0.23085465965100146,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TRIMA_1000,binance,-0.5263783036728293,85796.3505313944,-0.06285376798866289,0.32748211605272937,-0.9010383298801503,0.9632036642815034,106.93621296030067,3356,False,False,True
-0.1528974037084337,0.4,0.052459754682503544,0.255456177391373,-0.24791392739918625,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,DEMA_1000,binance,-0.5339256970310015,23028.185108323803,-0.08887101057444666,0.31105355127842654,-0.8934927639851594,0.926407328563007,168.79923184141353,5326,False,False,True
-0.1749564929711367,0.4,0.010425151317185534,0.056236157345607524,-0.2836814114854073,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,WMA_1000,binance,-0.4685858122736463,41350.832737304605,-0.05232056683611005,0.3688863147410933,-0.9013495876529856,0.9632036642815034,143.78935578216505,4516,False,False,True
-0.18776576193387934,0.4,-0.03268798044350883,0.0,-0.30445086929596443,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,EMA_1000,binance,-0.47079197819634633,102227.863982104,-0.03733288336317129,0.36902437648109737,-0.9042814741113231,0.9632036642815034,118.15379136067104,3703,False,False,True
-0.19426299068084235,0.4,0.027498760787345512,0.12400136906066175,-0.3149857342237045,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TEMA_1000,binance,-0.6371818020552675,-46976.50856464208,-0.1786858051237363,0.16436459668880218,-0.9101744440052233,0.8896109928445105,189.842209585618,5957,False,False,True
-0.20579176279897107,0.3,-0.08744627944335906,0.0,-0.3336789435560607,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MIDPRICE_1000,binance,-0.7403843025454373,-422.11876954664876,-0.28080314886847485,0.032905308199127924,-0.9389695295526499,0.9631592130816738,109.40862546436699,3445,False,False,True
-0.21851000643544322,0.3,0.38780449464902145,0.6396094666305814,-0.3543008092847304,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MINMAXINDEX,binance,-1.0984343076741145,-96892.30506312453,-0.5168962739783041,-0.35896658678457455,-0.9898108347144209,0.9916062871707505,563.3960505820705,18545,False,True,True
-0.24147671875107507,0.4,-0.11979632291051083,0.0,-0.39153994946315507,,SOL/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,ACCBANDS,binance,-0.356115427590153,22103.20532600052,-0.07532069373846464,0.37380832451202317,-0.8951509720524827,0.9982437570728615,105.72177524409395,3320,False,False,True
-0.24946800585173773,0.4,-0.06637947036297212,0.0,-0.40449733998809606,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,LINEARREG_INTERCEPT_200,binance,-0.24472824486673087,210898.5897613627,0.05022747249110602,0.4739230063490836,-0.8584400343831433,0.9926701993914107,147.86610764718594,4643,False,False,True
-0.2624170421339917,0.3,0.3820474351486548,0.592813799077863,-0.4254934220856697,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MAXINDEX,binance,-0.8364884502642195,488087.84341598465,0.16865868043824084,0.593828417364001,-0.9001909714854088,0.8496939941637557,143.68027781963912,9014,False,True,True
-0.2745659312372801,0.3333333333333333,-0.27430049139460716,0.0,-0.44519211374479617,,AVAX/USD,10,9,2.6290668491900524,False,False,False,False,0,False,crypto,2h,BBANDS,binance,-1.0120117142895946,25692.097276653647,0.02675913072422629,0.5488547142010947,-0.11168851796255967,0.07545996928667935,0.030429047486809226,2,False,False,True
-0.2806385385087648,0.2,-0.03950521902577252,0.0,-0.4550384805352846,,ADA/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,SUM,binance,-0.37328209446930216,-35043.964995114206,-0.11905749250987911,0.3167080890978138,-0.9149421786952565,0.9982320078934057,211.35817861106642,6634,False,True,True
-0.2878840414410562,0.3,0.021508228067572258,0.06951766474880339,-0.46678662696785617,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MA_200,binance,-0.35061568875585636,566161.0715111793,0.00824489069856955,0.3545086572453752,-0.8885309825446269,0.9926701993914107,266.08573338499343,8387,False,False,True
-0.2878840414410562,0.3,0.021508228067572258,0.06951766474880339,-0.46678662696785617,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,SMA_200,binance,-0.35061568875585636,566161.0715111793,0.00824489069856955,0.3545086572453752,-0.8885309825446269,0.9926701993914107,266.08573338499343,8387,False,False,True
-0.3025452921971441,0.3,-0.1789614840565558,0.0,-0.49055896166660123,,SOL/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TRIX,binance,-0.32864436863771623,24125.41194305636,-0.055937757236862506,0.35897935796548847,-0.8888679494308214,0.9967586811379101,103.72618615151048,3259,False,False,True
-0.31455186151096487,0.2,0.032851798943240765,0.09456376740616196,-0.510026890362474,,SOL/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,T3_100,binance,-0.6145152737295072,-63013.28346230458,-0.25497574511904897,0.07722965232212047,-0.9569859810111732,0.978121097680894,320.2965645578671,10082,False,False,True
-0.32688590451810423,0.2,-0.05832691784762759,0.0,-0.5300257979203904,,SOL/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,LINEARREG_INTERCEPT_100,binance,-0.44964722971231347,-38388.30042474603,-0.1582729483736176,0.23457550990418835,-0.9226796214439371,0.9963535162801491,243.55271517052591,7637,False,False,True
-0.333088573532944,0.3,-0.04107444232714001,0.0,-0.5400830519909601,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MIDPOINT_200,binance,-0.4901643876453511,26827.775431651356,-0.18312393113215522,0.18784004313540684,-0.9078347612123061,0.992364058507109,256.6798692977634,8166,False,False,True
-0.3339926626932918,0.3,-0.016874375920913627,0.0,-0.5415489780892754,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,KAMA_1000,binance,-0.4585894654061503,44732.98283217099,-0.1371123198895974,0.23932659393784514,-0.8912777605065456,0.963166831112616,270.18055132975275,8479,False,False,True
-0.34282929174064897,0.3,-0.03428424640909823,0.0,-0.5558770396453606,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TRIMA_200,binance,-0.419345276907144,2446.445747640322,-0.12191993547663915,0.2713739270436978,-0.897299182300672,0.9926701993914107,266.9595911980812,8413,False,False,True
-0.3473332672767466,0.2,0.07181700825476803,0.1713395229519975,-0.5631799645936031,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,APO,binance,-0.7749513363442811,-91299.15187358065,-0.38621658784491747,-0.11366202110868207,-0.97969349811513,0.9990791707778154,386.4485075238104,12130,False,False,True
-0.3473332672767466,0.2,0.07181700825476803,0.1713395229519975,-0.5631799645936031,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,PPO,binance,-0.7749513363442811,-91299.15187358065,-0.38621658784491747,-0.11366202110868207,-0.97969349811513,0.9990791707778154,386.4485075238104,12130,False,False,True
-0.3474914249113387,0.2,0.08806441903333012,0.20218858329568745,-0.563436407668429,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MAMA,binance,-0.5214422301029209,-74352.9837260589,-0.24538272738501923,0.1386131778153766,-0.954938808629693,0.9988213385956037,394.3514764527482,12386,False,False,True
-0.34896605025752936,0.3,-0.3459593157782543,0.0,-0.5658274238148748,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLPIERCING,binance,-0.989590497933694,12087.443470749091,0.01661358310881562,0.21036931674653386,-0.16272789477805957,0.00751963025150853,10.882864301505641,694,False,False,True
-0.35014116723828326,0.3,-0.3491361824800042,0.0,-0.5677328051934083,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLSTICKSANDWICH,binance,-1.023636441218091,-3119.480997982209,-0.0056391169658938315,-0.0872533248221138,-0.15455955942358424,0.002700659794214636,3.9378752413852496,248,False,False,True
-0.35044417688847296,0.3,-0.34893124956499455,0.0,-0.5682241170835803,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLTRISTAR,binance,-1.0210369077367443,-1989.690448088478,-0.004413565217598359,-0.1853557004538679,-0.12134089555353973,0.0022789341926120533,3.5057121197939862,215,False,False,True
-0.3519179848262938,0.3,-0.3509882677896147,0.0,-0.5706138078516068,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLINNECK,binance,-1.0109101406874648,-987.8751108733045,-0.0025143415760846667,-0.03807660256263306,-0.11652559194408448,0.002232726127078594,3.2455812486734565,204,False,False,True
-0.3525260765376051,0.3,-0.3475607215802289,0.0,-0.5715997919214053,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLRISEFALL3METHODS,binance,-1.0099079392379955,625.5687925172235,0.0012332084226846286,0.06343976907638009,-0.08945353746365853,0.0021393090285886825,3.1196303824387845,194,False,False,True
-0.35435894088803727,0.3,-0.353884002262948,0.0,-0.5745716710278165,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDL2CROWS,binance,-1.0144917767791692,-2674.631425380256,-0.005326598086269396,-0.13527768578107718,-0.09876892039734633,0.0013276333263905816,1.935944678966275,124,False,False,True
-0.3554002835966152,0.3,-0.3554002835966152,0.0,-0.5762601454844812,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLABANDONEDBABY,binance,-1.0112048752145246,0.0,0.0,,0.0,0.0,0.0,0,False,False,True
-0.3554002835966152,0.3,-0.3554002835966152,0.0,-0.5762601454844812,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLBREAKAWAY,binance,-1.0164459064882763,-1462.94705611532,-0.003084393061499935,-0.1577448111907366,-0.037738785781768,0.00017409373625630977,0.25392006130983036,16,False,False,True
-0.3554002835966152,0.3,-0.3554002835966152,0.0,-0.5762601454844812,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLCONCEALBABYSWALL,binance,-1.0112048752145246,0.0,0.0,,0.0,0.0,0.0,0,False,False,True
-0.3554002835966152,0.3,-0.3554002835966152,0.0,-0.5762601454844812,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLCOUNTERATTACK,binance,-1.0105834949155423,647.4760876194208,0.0009219343296727245,0.2269584209000002,-0.014655251629400668,0.000730840430610777,1.081414059802214,66,False,False,True
-0.3554002835966152,0.3,-0.3554002835966152,0.0,-0.5762601454844812,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLKICKING,binance,-1.0112048752145246,0.0,0.0,,0.0,0.0,0.0,0,False,False,True
-0.3554002835966152,0.3,-0.3554002835966152,0.0,-0.5762601454844812,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLKICKINGBYLENGTH,binance,-1.0112048752145246,0.0,0.0,,0.0,0.0,0.0,0,False,False,True
-0.3554002835966152,0.3,-0.3554002835966152,0.0,-0.5762601454844812,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLMATHOLD,binance,-1.0129671256062576,-598.010426216744,-0.000938823521576837,-0.2659705307837504,-0.00815909547270809,6.370059717571195e-05,0.09286364464684492,6,False,False,True
-0.3554002835966152,0.3,-0.3554002835966152,0.0,-0.5762601454844812,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLUPSIDEGAP2CROWS,binance,-1.0114233932332866,-235.49952917341506,-0.0005915512708137616,0.06437941550300919,-0.017643153065767338,0.00022101207559865345,0.3222643748184007,20,False,False,True
-0.3554396555760878,0.2,-0.32759292213460733,0.0,-0.5763239847768682,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLHIKKAKEMOD,binance,-1.0330380159870145,-11230.855634869367,-0.025947386901311466,-0.14909428880891987,-0.3003534784369785,0.0131572015136401,17.681734353325123,1114,False,False,True
-0.3560204459920259,0.3,-0.3559268000980004,0.0,-0.5772657014412375,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDL3STARSINSOUTH,binance,-1.0112048752145246,-145.39411288891912,-0.00023410449725390635,-0.36185025131604887,-0.0015765844058478252,2.1957110444265536e-05,0.032005549673226476,2,False,False,True
-0.35669624455546944,0.2,-0.3395855169902891,0.0,-0.5783614680921447,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLGAPSIDESIDEWHITE,binance,-0.9768635674485566,12832.7945955342,0.018538352150956384,0.21950282142434716,-0.17077030751825423,0.009830820098336647,14.215623988020198,891,False,False,True
-0.35712282763613923,0.3,-0.35650479405706986,0.0,-0.5790531468540193,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLLADDERBOTTOM,binance,-1.0148782312254014,-1435.298571857703,-0.0022119689322916856,-0.041755278198195106,-0.053578514701092796,0.0005203922778422481,0.7589102625415162,48,False,False,True
-0.3572410353629441,0.3,-0.35436802961279273,0.0,-0.5792448135605188,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLTASUKIGAP,binance,-0.9645420492526805,20386.42717742138,0.02670209636240235,0.2801109890903597,-0.14338191651306262,0.004672173015191223,6.812399553285479,434,False,False,True
-0.3579032313146203,0.3,-0.352899289233541,0.0,-0.5803185243960602,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLDARKCLOUDCOVER,binance,-1.035778044828686,-21965.70699682272,-0.04037006190239425,-0.3158027916217311,-0.3428874786904194,0.01133335989774983,16.458853286749864,1042,False,False,True
-0.35828987933428236,0.3,-0.049204330712072086,0.0,-0.5809454508627668,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MIDPRICE_200,binance,-0.4885583966181735,19848.205511777487,-0.18199001864903383,0.18262737472123663,-0.9036189445542903,0.9923666974608581,261.05165744657336,8314,False,False,True
-0.35864620069546627,0.2,-0.35597563675114846,0.0,-0.5815232044800602,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLONNECK,binance,-1.0107342369503942,-3470.7682874825414,-0.00581414394832781,-0.08935450703757838,-0.1352067541035228,0.00346287141088251,5.039575945560998,314,False,False,True
-0.36077044794376223,0.3,-0.3601102638326025,0.0,-0.5849675433983078,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDL3BLACKCROWS,binance,-1.010876419715127,-1243.780941937118,-0.002316568667924135,-0.17988264423220057,-0.06577446157269014,0.0007569343381326333,1.1038727154070695,70,False,False,True
-0.36244386018808317,0.3,-0.36164186958369593,0.0,-0.587680880522322,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLUNIQUE3RIVER,binance,-1.0118014891895226,-1620.138295527203,-0.0027017465824051177,-0.06628194917899578,-0.08705563266552457,0.0012780274084455054,1.8634186927880172,120,False,False,True
-0.3635127427510868,0.3,-0.35878796049712885,0.0,-0.5894140091935457,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLHOMINGPIGEON,binance,-0.9968804364671076,5015.724212458873,0.003295069039272747,0.1594974433561717,-0.2043466372091279,0.00709244145774014,10.300198094732007,654,False,False,True
-0.3641870223670018,0.3,-0.35519270631336247,0.0,-0.5905073129625585,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLTHRUSTING,binance,-0.9846258274341789,-5038.8605982001645,-0.011872904068963085,-0.04733299490321406,-0.2727513697020305,0.017552997467486297,25.068490411768288,1584,False,False,True
-0.3677512839405979,0.3,-0.3568570127514376,0.0,-0.5962865483423381,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDL3WHITESOLDIERS,binance,-1.009028319058529,-1015.3376184845686,-0.004712156447647542,-0.0735216386500203,-0.14235011069869807,0.004988896322228173,7.028791973568562,448,False,False,True
-0.36879266231318497,0.2,-0.3585196335942461,0.0,-0.5979750806260448,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLMORNINGDOJISTAR,binance,-1.0464402991131814,-11037.325233311461,-0.020981253700294543,-0.28581606473354576,-0.2608725000106386,0.007876141223527136,11.381263385916714,716,False,False,True
-0.36947110624394974,0.3,-0.29689624096747774,0.0,-0.5990751365806689,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDL3INSIDE,binance,-1.0625204695386004,-24438.957422284722,-0.0668964982444325,-0.25868351348627117,-0.5331976112296838,0.0417326702753023,60.83676642541243,3782,False,False,True
-0.36984004496909334,0.3,-0.3578544240372,0.0,-0.5996733484933736,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLIDENTICAL3CROWS,binance,-0.9868997972488007,4624.5539880640445,0.006230643233157873,0.1401887311952461,-0.13097147369247156,0.005169759727124487,7.136876785235404,446,False,False,True
-0.37441527510490863,0.3,0.10666428268928037,0.22171859302928956,-0.6070918084816678,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,TSF_200,binance,-0.46916797434397883,-64256.65123175862,-0.22097296285856252,0.17728720326918496,-0.9508923533421942,0.9926701993914107,436.2223560992617,13687,False,False,True
-0.3765630308162546,0.4,-0.016882252091542017,0.0,-0.6105742649562668,,DOGE/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,EMA_200,binance,-0.47458837332458625,-16233.235690968122,-0.18211580373780886,0.20386884657345497,-0.8915500027006544,0.9926701993914107,310.39636849277036,9747,False,False,True
-0.3767516531982559,0.3,0.10846257759573792,0.22353544210410353,-0.6108801047833871,,ADA/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,LINEARREG_200,binance,-0.4699544220921192,-69426.49064451405,-0.22566913036733705,0.17298119024721967,-0.9540111941234268,0.9926701993914107,437.9970979971592,13737,False,False,True
-0.37794414756445455,0.2,-0.3658346549814121,0.0,-0.6128136625453585,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLEVENINGDOJISTAR,binance,-1.0240627442810737,-14880.307898134453,-0.028905631247497076,-0.2741119820390369,-0.2709779870994088,0.00850710412247575,12.377837196571786,784,False,False,True
-0.37821236146060694,0.2,-0.34162550435259254,0.0,-0.6132485552169501,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDL3LINESTRIKE,binance,-1.0450509723431,-20521.786384275078,-0.04004263906946672,-0.27480406868420165,-0.4077190093324402,0.019866926057384913,28.88638069444915,1810,False,False,True
-0.3804346158347883,0.2,-0.34539905524836223,0.0,-0.6168518067844777,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLMORNINGSTAR,binance,-1.0904744428553186,-24242.49898848131,-0.05219267472974163,-0.31197555172648617,-0.4368457496719981,0.02146660349234444,30.906236283621787,1940,False,False,True
-0.3892675317246794,0.1,-0.1091833937100127,0.0,-0.6311738476794652,,ADA/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,MIN,binance,-0.5066403162920334,-54914.74642511377,-0.2411219998474617,0.15016296924280487,-0.9404562844880993,0.8432186868411637,242.56942150011514,12295,False,True,True
-0.40528843899641515,0.2,-0.3403592482931414,0.0,-0.6571507834932883,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLSHOOTINGSTAR,binance,-1.0648901023774535,-47539.76488708936,-0.11253057475892667,-0.5140648577499928,-0.5940607996787843,0.04206384346820792,59.28195877520712,3744,False,False,True
-0.4079580433677206,0.1,-0.37229379541037333,0.0,-0.6614793861264268,,AVAX/USD,10,10,2.6290668491900524,False,False,False,False,0,False,crypto,2h,CDLEVENINGSTAR,binance,-1.0342383939375448,-33467.90610249497,-0.07190407734433371,-0.4142748923922654,-0.48020745744371157,0.022597274037594848,32.63880707673623,2056,False,False,True
