ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,strategy,family,source,anchor,excess_cagr,excess_cagr_min,excess_cagr_hit,long_frac,exposure,turnover_yr,ir_random,ir_vs_random
-0.8349743884780331,0.0,-0.7593774085649145,0.0,-2.0324918840555335,,LINK/USD,10,10,5.925313475391181,False,False,False,False,0,False,-44.43737614232661,683.3769123629057,-727.8142885052323,crypto,1d,WFO[st_reversal],binance,wfo,6.0,1.5,False,False,True,st_reversal,reversion,"Jegadeesh (1990), 'Evidence of Predictable Behavior of Security Returns', JF",True,-0.4070378766850933,-1.009909794450659,0.1,0.49981055940467023,0.49981055940467023,53.821181835596825,-0.4308617522638343,-0.4041126362141988
-0.8830073176123172,0.0,-0.8055655849096184,0.0,-2.14941348066977,,LINK/USD,10,10,5.925313475391181,False,False,False,False,0,False,-40.9840361475337,683.3769123629057,-724.3609485104395,crypto,1d,st_reversal@lookback_weeks=2.0,binance,grid_cell,6.0,0.0,False,False,True,st_reversal,reversion,"Jegadeesh (1990), 'Evidence of Predictable Behavior of Security Returns', JF",True,-0.4019322886160771,-0.8831395333479911,0.1,0.507226263792661,0.507226263792661,44.81048308920695,-0.42731201484258596,-0.45569530276973125
-0.8885502370657201,0.0,-0.8372791744710915,0.0,-2.1629060367990065,,LINK/USD,10,10,5.925313475391181,False,False,False,False,0,False,-50.35346173031964,683.3769123629057,-733.7303740932254,crypto,1d,st_reversal@lookback_weeks=4.0,binance,grid_cell,6.0,0.0,False,False,True,st_reversal,reversion,"Jegadeesh (1990), 'Evidence of Predictable Behavior of Security Returns', JF",True,-0.42774323843961753,-1.0285590549595045,0.1,0.5083431058078864,0.5083431058078864,30.484435814637173,-0.426526394900591,-0.4620238421651291
,,,,,,,10,0,5.925313475391181,False,False,False,False,0,False,683.3769123629057,683.3769123629057,0.0,crypto,1d,ALWAYS_LONG,binance,control,6.0,0.0,False,False,False,,control,,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
-0.1598887366766991,0.2,-0.14789805295048752,0.0,-0.38920063193750615,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,749.2789118864678,683.3769123629057,65.90199952356204,crypto,1d,WFO[golden_cross],coinbase,wfo,6.0,2.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,0.07755944083638186,-0.07595118280872959,0.6,0.5157811778290993,0.5157811778290993,3.0066768768720054,-0.4978334735654981,0.337944736888799
-0.16429911869387293,0.3,-0.07891655289765553,0.0,-0.39993636919985465,,BTC/USD,10,10,5.925313475391181,False,False,False,False,0,False,516.3955680242929,683.3769123629057,-166.98134433861287,crypto,1d,tsmom12,coinbase,published,6.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,0.022595344884744628,-0.4158903756609169,0.7,0.6051644855016679,0.6051644855016679,6.511489471402795,-0.4374760136039656,0.27317689491009267
-0.17508192826660288,0.3,-0.05396185372660243,0.0,-0.4261838484594733,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,852.5938548235747,683.3769123629057,169.21694246066897,crypto,1d,"macd_cross@fast_days=20.0,slow_days=50.0",coinbase,grid_cell,6.0,0.0,False,False,True,macd_cross,trend,"QuantifiedStrategies, 'Bitcoin MACD Trading Strategy'",False,0.10471057094831648,-0.28076810930178286,0.7,0.5172443760157386,0.5172443760157386,12.11683291673251,-0.49684542637564266,0.3217634981090398
-0.17959382660192166,0.1,-0.15125985215918408,0.0,-0.43716669640638417,,DOGE/USD,10,10,5.925313475391181,False,False,False,False,0,False,1420.7625000380262,683.3769123629057,737.3855876751205,crypto,1d,"sell_in_may@end_month=5,start_month=10",coinbase,grid_cell,6.0,0.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,0.04121026448514466,-0.17938457319101953,0.6,0.6741580275425542,0.6741580275425542,2.0263100938583385,-0.3908870580174058,0.21129323141548415
-0.19412931513809556,0.3,-0.0897468733798141,0.0,-0.4725489343387431,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,1147.6943143207507,683.3769123629057,464.31740195784494,crypto,1d,tsmom12@lookback_months=9.0,coinbase,grid_cell,6.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,0.06405184825738044,-0.18993398712686926,0.6,0.5810297237191001,0.5810297237191001,7.713654619184203,-0.45377338451027316,0.2596440693721776
-0.19524254083947473,0.1,-0.11761787502805196,0.0,-0.4752587446447807,,SOL/USD,10,10,5.925313475391181,False,False,False,False,0,False,662.6729599941757,683.3769123629057,-20.70395236873003,crypto,1d,RANDOM_90,coinbase,control,6.0,0.0,False,False,True,,control,,False,0.00798168201252849,-0.0821353353430887,0.5,0.9013063824024178,0.9013063824024178,3.250632144128334,-0.19522991554601263,-1.2625293462104059e-05
-0.19923291188589512,0.2,-0.17233942812091865,0.0,-0.4849720925966898,,DOGE/USD,10,10,5.925313475391181,False,False,False,False,0,False,1188.802082851265,683.3769123629057,505.4251704883592,crypto,1d,WFO[sell_in_may],coinbase,wfo,6.0,2.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,0.04021286233769493,-0.1883023581753902,0.6,0.6142468351723548,0.6142468351723548,2.0263100938583385,-0.43134301661740004,0.23211010473150492
-0.20113139265830354,0.3,-0.16974567438393395,0.0,-0.4895933681893328,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,781.2820604320466,683.3769123629057,97.90514806914086,crypto,1d,"golden_cross@fast_days=20.0,slow_days=100.0",coinbase,grid_cell,6.0,0.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,0.0652997468495687,-0.26908684080048817,0.6,0.49074388418441534,0.49074388418441534,2.647559974737564,-0.5088778300187898,0.3077464373604863
-0.21718942383671536,0.2,-0.14170540486629374,0.0,-0.5286817743661066,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,994.8488587028387,683.3769123629057,311.47194633993297,crypto,1d,"golden_cross@fast_days=10.0,slow_days=50.0",coinbase,grid_cell,6.0,0.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,0.06934475401852286,-0.38407373281752744,0.5,0.48458318364553926,0.48458318364553926,6.592298105087766,-0.5105221547787969,0.29333273094208157
-0.217946952516265,0.2,-0.19590321582948195,0.0,-0.5305257481626329,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,897.9339268218188,683.3769123629057,214.55701445891305,crypto,1d,sell_in_may,coinbase,published,6.0,0.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,0.05935221323740558,-0.16451164713679978,0.5,0.5022142246172268,0.5022142246172268,2.0263100938583385,-0.5058163332522513,0.2878693807359863
-0.22936696029528164,0.3,-0.21196847693270202,0.0,-0.5583242931802961,,XRP/USD,10,10,5.925313475391181,False,False,False,False,0,False,674.2624934770023,683.3769123629057,-9.114418885903433,crypto,1d,golden_cross,coinbase,published,6.0,0.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,0.0228625384836428,-0.17178709981136064,0.4,0.549203233256351,0.549203233256351,1.4928427357161649,-0.4752647140866904,0.24589775379140877
-0.2294873564842294,0.2,-0.21179754819578145,0.0,-0.5586173611836794,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,585.0074768294401,683.3769123629057,-98.36943553346566,crypto,1d,"donchian_s2@entry_days=100.0,exit_days=40.0",coinbase,grid_cell,6.0,0.0,False,False,True,donchian_s2,trend,Dennis & Eckhardt Turtle rules,False,0.06216976586978161,-0.3484313960836378,0.5,0.3833188777692242,0.3833188777692242,1.6444912613842118,-0.5375501533654199,0.3080627968811905
-0.2513302458389222,0.2,-0.15361294381730844,0.0,-0.6117872499256072,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,480.29186229534724,683.3769123629057,-203.08505006755848,crypto,1d,faber_gtaa,coinbase,published,6.0,0.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,0.01781457588038591,-0.24975613940996433,0.5,0.5259347361218031,0.5259347361218031,8.057103796274774,-0.4909771264009477,0.2396468805620255
-0.2529800858006637,0.1,-0.165838525004866,0.0,-0.6158032848824906,,BTC/USD,10,10,5.925313475391181,False,False,False,False,0,False,538.1371091535896,683.3769123629057,-145.23980320931616,crypto,1d,voltgt_tsmom,coinbase,published,6.0,0.0,False,False,True,voltgt_tsmom,volatility,"Baltas & Kosowski (2013), 'Momentum Strategies in Futures Markets'",False,0.031204009118279353,-0.5365034805378488,0.8,0.6051644855016679,0.6051644855016679,7.746219153000551,-0.4374760136039656,0.18449592780330187
-0.26819238286979197,0.1,-0.18896305750604916,0.0,-0.6528330078985497,,BTC/USD,10,10,5.925313475391181,False,False,False,False,0,False,468.3359960393679,683.3769123629057,-215.04091632353783,crypto,1d,voltgt_tsmom@vol_days=60.0,coinbase,grid_cell,6.0,0.0,False,False,True,voltgt_tsmom,volatility,"Baltas & Kosowski (2013), 'Momentum Strategies in Futures Markets'",False,0.004649513361522073,-0.592561687706999,0.7,0.6051644855016679,0.6051644855016679,6.783208502249397,-0.4374760136039656,0.16928363073417363
-0.2696799634184696,0.2,-0.18465805904410443,0.0,-0.6564540715309053,,BTC/USD,10,10,5.925313475391181,False,False,False,False,0,False,405.2608508735784,683.3769123629057,-278.1160614893273,crypto,1d,faber_gtaa@ma_months=12.0,coinbase,grid_cell,6.0,0.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.03733454098697068,-0.7086207105206194,0.4,0.5273892524163887,0.5273892524163887,7.442618457708659,-0.48999494179288366,0.22031497837441405
-0.273582431251833,0.2,-0.10590812358354096,0.0,-0.6659534457734574,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,443.7777948728406,683.3769123629057,-239.5991174900651,crypto,1d,WFO[macd_cross],coinbase,wfo,6.0,3.0,False,False,True,macd_cross,trend,"QuantifiedStrategies, 'Bitcoin MACD Trading Strategy'",False,0.02051914486140598,-0.3938636459624567,0.6,0.5252039816953212,0.5252039816953212,18.550534105018038,-0.4914705796215385,0.2178881483697055
-0.2764806176156152,0.0,-0.2538958061260904,0.0,-0.6730082013972853,,SOL/USD,10,10,5.925313475391181,False,False,False,False,0,False,626.499148099433,683.3769123629057,-56.87776426347273,crypto,1d,golden_cross@slow_days=150.0,coinbase,grid_cell,6.0,0.0,False,False,True,golden_cross,trend,Folk / StockCharts ChartSchool; the retail default,True,0.004998994755719499,-0.17087000761835247,0.4,0.5301680780087247,0.5301680780087247,1.8372107519313157,-0.48811849686377107,0.21163787924815586
-0.2906022298021965,0.0,-0.1836753761323758,0.0,-0.7073829828936657,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,493.9140220296884,683.3769123629057,-189.46289033321733,crypto,1d,WFO[faber_gtaa],coinbase,wfo,6.0,2.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.002851085536311737,-0.2421659007894632,0.6,0.5183273030536311,0.5183273030536311,8.842959800377972,-0.4961141631562248,0.2055119333540283
-0.29377979692448347,0.0,-0.20812856334713,0.0,-0.715117806232214,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,388.9458946190058,683.3769123629057,-294.43101774389993,crypto,1d,momo_regime,coinbase,published,6.0,0.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.038987566261520924,-0.6245291440284408,0.4,0.463259066803524,0.463259066803524,7.516766702860852,-0.5162136785085001,0.2224338815840166
-0.2980886103337559,0.2,-0.24668377845426712,0.0,-0.7256063055264487,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,417.47141613183624,683.3769123629057,-265.9054962310695,crypto,1d,"dyn_breakout2@base_days=40.0,hi_days=80.0",coinbase,grid_cell,6.0,0.0,False,False,True,dyn_breakout2,regime,"QuantConnect, 'Dynamic Breakout II'; Pruitt's Dynamic Break Out II",False,-0.019624386598069744,-0.33073540645841537,0.3,0.5524637114019331,0.5524637114019331,4.032555549925803,-0.47306302582686094,0.17497441549310505
-0.31173962355884094,0.2,-0.1360295332900769,0.0,-0.7588355565932915,,SOL/USD,10,10,5.925313475391181,False,False,False,False,0,False,1084.5001512681886,683.3769123629057,401.12323890528285,crypto,1d,macd_cross,coinbase,published,6.0,0.0,False,False,True,macd_cross,trend,"QuantifiedStrategies, 'Bitcoin MACD Trading Strategy'",False,0.04774047613853184,-0.5306688337558625,0.6,0.5277640920366093,0.5277640920366093,17.41268859384757,-0.4897418255460298,0.17800220198718886
-0.318043301604544,0.3,-0.2871115091223186,0.0,-0.7741799487619474,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,764.7229759273806,683.3769123629057,81.34606356447489,crypto,1d,donchian_s2,coinbase,published,6.0,0.0,False,False,True,donchian_s2,trend,Dennis & Eckhardt Turtle rules,False,0.03650193028050689,-0.4002002264378881,0.4,0.3225011333504405,0.3225011333504405,3.1032792348143197,-0.553782742884181,0.23573944127963692
-0.3197331170438853,0.1,-0.19023979890660964,0.0,-0.7782932918936729,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,386.44634781262243,683.3769123629057,-296.9305645502833,crypto,1d,WFO[tsmom12],coinbase,wfo,6.0,3.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,-0.030494594437620048,-0.3546455324326969,0.5,0.5522594944829355,0.5522594944829355,9.905986432625792,-0.47320092645767015,0.15346780941378485
-0.32001438918635566,0.3,-0.2788726948754462,0.0,-0.7789779636089623,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,604.9656397334016,683.3769123629057,-78.41127262950408,crypto,1d,"donchian_s1@entry_days=40.0,exit_days=20.0",coinbase,grid_cell,6.0,0.0,False,False,True,donchian_s1,trend,Dennis & Eckhardt Turtle rules; QuantifiedStrategies 'Donchian Channels',False,0.016201168696728652,-0.39358065166213296,0.4,0.3871397442477119,0.3871397442477119,4.015254916673102,-0.5365303431481221,0.21651595396176643
-0.32856801842426003,0.0,-0.25850361434112024,0.0,-0.7997991794991286,,XRP/USD,10,10,5.925313475391181,False,False,False,False,0,False,460.01488289935935,683.3769123629057,-223.36202946354638,crypto,1d,donchian_s1,coinbase,published,6.0,0.0,False,False,True,donchian_s1,trend,Dennis & Eckhardt Turtle rules; QuantifiedStrategies 'Donchian Channels',False,-0.015961002372760526,-0.2736929018263832,0.5,0.37239489778462065,0.37239489778462065,7.639526858913729,-0.5404658235320113,0.2118978051077513
-0.32933870934869974,0.2,-0.1982214051342977,0.0,-0.8016751927884634,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,721.70369002553,683.3769123629057,38.326777662624295,crypto,1d,tsmom12@lookback_months=6.0,coinbase,grid_cell,6.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,-0.006458274473840819,-0.35279458704816635,0.4,0.5563428919681807,0.5563428919681807,10.06269051200633,-0.4704435491951777,0.14110483984647798
-0.33798543030824313,0.0,-0.23677723634597975,0.0,-0.8227230122383496,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,521.7456259800429,683.3769123629057,-161.63128638286287,crypto,1d,RANDOM_75,coinbase,control,6.0,0.0,False,False,True,,control,,False,0.0051474800235942865,-0.13340341891082086,0.4,0.7525187483962021,0.7525187483962021,6.849421065524703,-0.3379674450915307,-1.7985216712423924e-05
-0.33893392527981064,0.2,-0.32331614287607235,0.0,-0.8250318355488375,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,407.036449865382,683.3769123629057,-276.34046249752373,crypto,1d,WFO[donchian_s2],coinbase,wfo,6.0,2.0,False,False,True,donchian_s2,trend,Dennis & Eckhardt Turtle rules,False,0.0020197980509471082,-0.3821520579088533,0.4,0.3289101659396117,0.3289101659396117,2.913986330260731,-0.5520721369380609,0.21313821165825025
-0.34104636252688925,0.2,-0.31905448636992406,0.0,-0.8301739232817199,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,511.83998282969714,683.3769123629057,-171.5369295332086,crypto,1d,"donchian_s2@entry_days=80.0,exit_days=30.0",coinbase,grid_cell,6.0,0.0,False,False,True,donchian_s2,trend,Dennis & Eckhardt Turtle rules,False,0.002898532718584168,-0.43158142996806026,0.5,0.33733726798391916,0.33733726798391916,2.211956079594413,-0.5498228971869776,0.2087765346600884
-0.3428236491763041,0.3,-0.22733316377962032,0.0,-0.8345001885425746,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,426.03599844360696,683.3769123629057,-257.34091391929877,crypto,1d,faber_gtaa@ma_months=8.0,coinbase,grid_cell,6.0,0.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.026177431271395,-0.2990442836623457,0.4,0.5178553374390557,0.5178553374390557,9.873965799913575,-0.4964328652318888,0.1536092160555847
-0.3448763269737401,0.2,-0.3023869752615435,0.0,-0.8394968100215572,,TRX/USD,10,10,5.925313475391181,False,False,False,False,0,False,583.286807662105,683.3769123629057,-100.09010470080068,crypto,1d,volmanaged@var_months=2.0,coinbase,grid_cell,6.0,0.0,False,False,True,volmanaged,volatility,"Moreira & Muir (2017), 'Volatility-Managed Portfolios', JF",True,-0.016861129546939458,-0.3073684161616863,0.5,1.0,1.0,0.9360617660246732,0.0,-0.3448763269737401
-0.35088998103582336,0.2,-0.31539575160251365,0.0,-0.8541352267722566,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,370.0708670684954,683.3769123629057,-313.30604529441035,crypto,1d,donchian_s2@exit_days=10.0,coinbase,grid_cell,6.0,0.0,False,False,True,donchian_s2,trend,Dennis & Eckhardt Turtle rules,False,-0.00499657789527298,-0.3295856001673634,0.4,0.22285230091523395,0.22285230091523395,4.058931823973369,-0.5810688212702938,0.23017884023447044
-0.3525768492239528,0.2,-0.32642998629572095,0.0,-0.8582413957148681,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,524.7272905126616,683.3769123629057,-158.6496218502441,crypto,1d,sell_in_may@end_month=5,coinbase,grid_cell,6.0,0.0,False,False,True,sell_in_may,calendar,"Bouman & Jacobsen (2002), 'The Halloween Indicator', AER",False,-0.05433116267061132,-0.22743003718826715,0.3,0.5881861260798905,0.5881861260798905,2.0263100938583385,-0.4489409132110198,0.09636406398706698
-0.35355255525385254,0.2,-0.28672675849007945,0.0,-0.860616456093199,,TRX/USD,10,10,5.925313475391181,False,False,False,False,0,False,538.8585675590741,683.3769123629057,-144.5183448038316,crypto,1d,volmanaged,coinbase,published,6.0,0.0,False,False,True,volmanaged,volatility,"Moreira & Muir (2017), 'Volatility-Managed Portfolios', JF",True,-0.02699605205697342,-0.46287960054739874,0.4,1.0,1.0,2.056112367034146,0.0,-0.35355255525385254
-0.3536805355733773,0.0,-0.30148231704090545,0.0,-0.8609279853620513,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,584.8108804600081,683.3769123629057,-98.56603190289763,crypto,1d,WFO[dyn_breakout2],coinbase,wfo,6.0,2.0,False,False,True,dyn_breakout2,regime,"QuantConnect, 'Dynamic Breakout II'; Pruitt's Dynamic Break Out II",False,-0.042692033638174774,-0.33842466288568884,0.4,0.5376512060559404,0.5376512060559404,5.81260298847508,-0.48306539899507966,0.12938486342170236
-0.3631850726316813,0.1,-0.24334269863974628,0.0,-0.8840638979113212,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,760.9615366564377,683.3769123629057,77.58462429353199,crypto,1d,faber_gtaa@ma_months=6.0,coinbase,grid_cell,6.0,0.0,False,False,True,faber_gtaa,trend,"Faber (2007), 'A Quantitative Approach to Tactical Asset Allocation'",True,-0.017968481974658647,-0.4536394337938443,0.5,0.4965607518604055,0.4965607518604055,10.536839605720138,-0.5073252761355167,0.14414020350383538
-0.3676545188399662,0.1,-0.2876100751985341,0.0,-0.8949434090315606,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,641.2226181928928,683.3769123629057,-42.15429417001292,crypto,1d,"dyn_breakout2@hi_days=40.0,lo_days=10.0,vol_days=60.0",coinbase,grid_cell,6.0,0.0,False,False,True,dyn_breakout2,regime,"QuantConnect, 'Dynamic Breakout II'; Pruitt's Dynamic Break Out II",False,-0.047513929716030356,-0.30402506157162856,0.4,0.5204949319989736,0.5204949319989736,7.112575589577629,-0.4946504382092891,0.12699591936932292
-0.3695194370690512,0.2,-0.18183464476560268,0.0,-0.899482986792684,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,482.77318326666364,683.3769123629057,-200.6037290962421,crypto,1d,tsmom12@lookback_months=3.0,coinbase,grid_cell,6.0,0.0,False,False,True,tsmom12,trend,"Moskowitz, Ooi & Pedersen (2012), 'Time Series Momentum', JFE",True,-0.032603657621168444,-0.4759635960482377,0.4,0.5094770549995722,0.5094770549995722,15.636326165747453,-0.5020904299389367,0.1325709928698855
-0.37346971994044675,0.2,-0.17491645494995672,0.0,-0.9090987522420529,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,307.91402903815896,683.3769123629057,-375.46288332474677,crypto,1d,"ichimoku@kijun_days=13.0,senkou_days=26.0,tenkan_days=5.0",coinbase,grid_cell,6.0,0.0,False,False,True,ichimoku,regime,"QuantConnect, 'Ichimoku Clouds in the Energy Sector'",False,-0.05543725151397218,-0.4542537738815886,0.3,0.3957885339149773,0.3957885339149773,21.082984962169014,-0.534221933754704,0.1607522138142572
-0.3749522623498244,0.2,-0.261808871866849,0.0,-0.9127075520524527,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,423.2277042484819,683.3769123629057,-260.1492081144238,crypto,1d,momo_regime@lookback_months=6.0,coinbase,grid_cell,6.0,0.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.03682645623153763,-0.31878202872224715,0.4,0.47587640065007275,0.47587640065007275,9.534927495896515,-0.5128460429095557,0.13789378055973134
-0.3752479631999315,0.0,-0.28596209702344505,0.0,-0.9134273460799636,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,288.72877308135844,683.3769123629057,-394.6481392815473,crypto,1d,WFO[donchian_s1],coinbase,wfo,6.0,2.5,False,False,True,donchian_s1,trend,Dennis & Eckhardt Turtle rules; QuantifiedStrategies 'Donchian Channels',False,-0.06632356178076747,-0.38348145225774566,0.3,0.36963589513300826,0.36963589513300826,7.659550548089415,-0.5412022164704999,0.16595425327056845
-0.375982720755053,0.1,-0.32513488979956495,0.0,-0.9152158904810141,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,251.6371810554521,683.3769123629057,-431.73973130745367,crypto,1d,supertrend_dual,coinbase,published,6.0,0.0,False,False,True,supertrend_dual,trend,"The multi-timeframe Supertrend, expressed by band width on one series",False,-0.05027569427105173,-0.6907798454057655,0.4,0.26979263963732786,0.26979263963732786,6.031076373164216,-0.5678509289172838,0.19186820816223082
-0.3762026914321345,0.2,-0.2975591903820481,0.0,-0.9157513423727939,,SOL/USD,10,10,5.925313475391181,False,False,False,False,0,False,310.81018084882623,683.3769123629057,-372.5667315140795,crypto,1d,supertrend_regime@atr_days=7.0,coinbase,grid_cell,6.0,0.0,False,False,True,supertrend_regime,trend,Supertrend + the Faber/GTAA regime filter,False,-0.03666066874932785,-0.4576723692387201,0.4,0.31331372423231546,0.31331372423231546,8.985491301651008,-0.5562349127629012,0.18003222133076668
-0.38379600522578755,0.1,-0.32770130807631126,0.0,-0.9342349615971132,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,536.6400327112705,683.3769123629057,-146.73687965163526,crypto,1d,"donchian_s1@entry_days=30.0,exit_days=15.0",coinbase,grid_cell,6.0,0.0,False,False,True,donchian_s1,trend,Dennis & Eckhardt Turtle rules; QuantifiedStrategies 'Donchian Channels',False,-0.03925785216398975,-0.3090121925552938,0.3,0.4082076383542897,0.4082076383542897,5.484545373862589,-0.53090720667167,0.14711120144588247
-0.3858772072758244,0.1,-0.22324465404339477,0.0,-0.9393010167170673,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,344.1921069494746,683.3769123629057,-339.18480541343115,crypto,1d,WFO[momo_regime],coinbase,wfo,6.0,2.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.05651599361375605,-0.26304535492995784,0.3,0.439132430929775,0.439132430929775,11.509753530173885,-0.5226532099371966,0.13677600266137213
-0.38612392007467766,0.1,-0.2952856638791338,0.0,-0.9399015641928717,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,1006.5330822836193,683.3769123629057,323.1561699207135,crypto,1d,"ichimoku@kijun_days=60.0,senkou_days=120.0,tenkan_days=20.0",coinbase,grid_cell,6.0,0.0,False,False,True,ichimoku,regime,"QuantConnect, 'Ichimoku Clouds in the Energy Sector'",False,-0.01138306742693097,-0.46542507729278015,0.5,0.40013360704815676,0.40013360704815676,8.46243379977985,-0.533062209906443,0.14693828983176538
-0.3906539200346174,0.0,-0.2838898604477077,0.0,-0.9509284750543319,,ADA/USD,10,10,5.925313475391181,False,False,False,False,0,False,274.04172006652095,683.3769123629057,-409.3351922963848,crypto,1d,momo_regime@ma_days=100.0,coinbase,grid_cell,6.0,0.0,False,False,True,momo_regime,regime,"QuantConnect, 'Momentum and State of Market Filters'",False,-0.07657520312468613,-0.646021753669078,0.5,0.38555091523394064,0.38555091523394064,10.411612375008,-0.5369544103252678,0.1463004902906504
-0.39156444349481506,0.1,-0.31537860711993415,0.0,-0.9531448682379206,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,243.02792641712796,683.3769123629057,-440.34898594577777,crypto,1d,supertrend_regime,coinbase,published,6.0,0.0,False,False,True,supertrend_regime,trend,Supertrend + the Faber/GTAA regime filter,False,-0.0642164274536081,-0.6329765240887428,0.4,0.29657760242921904,0.29657760242921904,8.907962512818226,-0.5607018754554824,0.16913743196066738
-0.3919382281209872,0.2,-0.3587984045525254,0.0,-0.9540547335338663,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,519.4806472042359,683.3769123629057,-163.89626515866985,crypto,1d,volmanaged@var_months=3.0,coinbase,grid_cell,6.0,0.0,False,False,True,volmanaged,volatility,"Moreira & Muir (2017), 'Volatility-Managed Portfolios', JF",True,-0.0372197006548872,-0.38455848674554827,0.4,1.0,1.0,0.526377414944317,0.0,-0.3919382281209872
-0.40035325576474756,0.1,-0.3103256715320359,0.0,-0.9745385658837682,,AVAX/USD,10,10,5.925313475391181,False,False,False,False,0,False,245.57794210460102,683.3769123629057,-437.79897025830473,crypto,1d,supertrend_regime@ma_days=100.0,coinbase,grid_cell,6.0,0.0,False,False,True,supertrend_regime,trend,Supertrend + the Faber/GTAA regime filter,False,-0.07473095013687299,-0.6154878324268491,0.3,0.3057458728936789,0.3057458728936789,10.454863510251956,-0.5582548137883847,0.15790155802363715
