rule,symbol,scenario,ir_wf,ret_pct,bench_pct,years_oos,n_folds,n_switches,long_frac,exposure,turnover_yr
tsmom12,SPY,gross,-0.5156726385342356,241.89169115369836,537.9046589440392,13.480461446061996,14,0,0.8817457976997936,0.8817457976997936,4.005797592023443
tsmom12,SPY,retail,-0.5182110451949857,240.68802093672753,537.9046589440392,13.480461446061996,14,0,0.8817457976997936,0.8817457976997936,4.005797592023443
tsmom12,SPY,wide,-0.5221124607378935,238.83430197614052,537.9046589440392,13.480461446061996,14,0,0.8817457976997936,0.8817457976997936,4.005797592023443
tsmom12,SPY,pessimistic,-0.5318479260519373,234.24320551720353,537.9046589440392,13.480461446061996,14,0,0.8817457976997936,0.8817457976997936,4.005797592023443
tsmom12,TQQQ,gross,-0.6645912823297012,1058.0329821189207,13080.366530359117,13.480461446061996,14,0,0.813329401356532,0.813329401356532,6.379603572481779
tsmom12,TQQQ,retail,-0.6656542185194195,1051.3686223362165,13080.366530359117,13.480461446061996,14,0,0.813329401356532,0.813329401356532,6.379603572481779
tsmom12,TQQQ,wide,-0.6672853298506011,1041.1840184370976,13080.366530359117,13.480461446061996,14,0,0.813329401356532,0.813329401356532,6.379603572481779
tsmom12,TQQQ,pessimistic,-0.6713603393781804,1016.1104011002654,13080.366530359117,13.480461446061996,14,0,0.813329401356532,0.813329401356532,6.379603572481779
tsmom12,SOXL,gross,-0.538817377723352,3106.402964699445,22901.198963774154,13.479534698046137,14,0,0.7136537894426422,0.7136537894426422,5.118871054948326
tsmom12,SOXL,retail,-0.5393571280074928,3091.4233661604208,22901.198963774154,13.479534698046137,14,0,0.7136537894426422,0.7136537894426422,5.118871054948326
tsmom12,SOXL,wide,-0.5401902238984774,3068.4865436449086,22901.198963774154,13.479534698046137,14,0,0.7136537894426422,0.7136537894426422,5.118871054948326
tsmom12,SOXL,pessimistic,-0.5422722604781148,3011.852741705201,22901.198963774154,13.479534698046137,14,0,0.7136537894426422,0.7136537894426422,5.118871054948326
tsmom12@lookback_months=3.0,SPY,gross,-0.502137896460543,201.30425586751764,537.9046589440392,13.480461446061996,14,0,0.7879681509879092,0.7879681509879092,10.237038290726575
tsmom12@lookback_months=3.0,SPY,retail,-0.5072732474070734,198.6171496488621,537.9046589440392,13.480461446061996,14,0,0.7879681509879092,0.7879681509879092,10.237038290726575
tsmom12@lookback_months=3.0,SPY,wide,-0.5151957205552474,194.5028356908032,537.9046589440392,13.480461446061996,14,0,0.7879681509879092,0.7879681509879092,10.237038290726575
tsmom12@lookback_months=3.0,SPY,pessimistic,-0.5349681311627874,184.46161265533482,537.9046589440392,13.480461446061996,14,0,0.7879681509879092,0.7879681509879092,10.237038290726575
tsmom12@lookback_months=3.0,TQQQ,gross,-0.7094721154439567,597.3422324992165,13080.366530359117,13.480461446061996,14,0,0.7419640224122678,0.7419640224122678,11.720667028513036
