rule,symbol,scenario,ir_wf,ret_pct,bench_pct,years_oos,n_folds,n_switches,long_frac,exposure,turnover_yr
tsmom12,BTC/USD,gross,-0.18693945076204435,256.25084292061064,275.7583618315889,3.574504278177206,4,0,0.6830203142966654,0.6830203142966654,2.7975907207752546
tsmom12,BTC/USD,binance,-0.19879072153282157,252.34198327524174,275.7583618315889,3.574504278177206,4,0,0.6830203142966654,0.6830203142966654,2.7975907207752546
tsmom12,BTC/USD,kraken,-0.21653630752242448,246.55104188163847,275.7583618315889,3.574504278177206,4,0,0.6830203142966654,0.6830203142966654,2.7975907207752546
tsmom12,BTC/USD,coinbase,-0.2534952693133256,234.71863740267702,275.7583618315889,3.574504278177206,4,0,0.6830203142966654,0.6830203142966654,2.7975907207752546
tsmom12,ETH/USD,gross,-0.21599635025211647,43.36147281603824,46.82026269964654,3.5781930759196974,4,0,0.6070516096065406,0.6070516096065406,18.445063919038557
tsmom12,ETH/USD,binance,-0.26677737577295507,33.27039979474371,46.82026269964654,3.5781930759196974,4,0,0.6070516096065406,0.6070516096065406,18.445063919038557
tsmom12,ETH/USD,kraken,-0.34277492877433474,19.431732609614215,46.82026269964654,3.5781930759196974,4,0,0.6070516096065406,0.6070516096065406,18.445063919038557
tsmom12,ETH/USD,coinbase,-0.5007219145809879,-5.0911107107990965,46.82026269964654,3.5781930759196974,4,0,0.6070516096065406,0.6070516096065406,18.445063919038557
tsmom12,XRP/USD,gross,-0.22312713788492705,201.84616164295187,214.7212634936457,3.576451983779322,4,0,0.6387327542156361,0.6387327542156361,21.250110541030942
tsmom12,XRP/USD,binance,-0.28310651521785013,177.49528619029297,214.7212634936457,3.576451983779322,4,0,0.6387327542156361,0.6387327542156361,21.250110541030942
tsmom12,XRP/USD,kraken,-0.3728226765533663,144.5595368101833,214.7212634936457,3.576451983779322,4,0,0.6387327542156361,0.6387327542156361,21.250110541030942
tsmom12,XRP/USD,coinbase,-0.5590297825267053,87.65434731148991,214.7212634936457,3.576451983779322,4,0,0.6387327542156361,0.6387327542156361,21.250110541030942
tsmom12,BNB/USD,gross,-0.6894629888469693,37.3378639024929,127.98769634427396,3.577695448066847,4,0,0.6686254471129279,0.6686254471129279,32.42310634983725
tsmom12,BNB/USD,binance,-0.8294384359019128,20.80940771831976,127.98769634427396,3.577695448066847,4,0,0.6686254471129279,0.6686254471129279,32.42310634983725
tsmom12,BNB/USD,kraken,-1.0370067196774457,-0.35607296171634717,127.98769634427396,3.577695448066847,4,0,0.6686254471129279,0.6686254471129279,32.42310634983725
tsmom12,BNB/USD,coinbase,-1.4586904671088141,-33.45793938352881,127.98769634427396,3.577695448066847,4,0,0.6686254471129279,0.6686254471129279,32.42310634983725
tsmom12,SOL/USD,gross,-0.44392951750141074,289.5933262437022,444.52662721893137,3.5729485593727963,4,0,0.513482428115016,0.513482428115016,20.15142362212991
tsmom12,SOL/USD,binance,-0.4838147379292543,259.73944404625826,444.52662721893137,3.5729485593727963,4,0,0.513482428115016,0.513482428115016,20.15142362212991
tsmom12,SOL/USD,kraken,-0.5434852126289933,219.13973610253566,444.52662721893137,3.5729485593727963,4,0,0.513482428115016,0.513482428115016,20.15142362212991
tsmom12,SOL/USD,coinbase,-0.6675163596041599,148.2894282545185,444.52662721893137,3.5729485593727963,4,0,0.513482428115016,0.513482428115016,20.15142362212991
tsmom12,DOGE/USD,gross,0.05404906278304749,57.666101213805334,-2.665011009874041,3.5777300177365596,4,0,0.5567194685743485,0.5567194685743485,34.09983408339541
tsmom12,DOGE/USD,binance,-0.025718785393423465,37.76163266991652,-2.665011009874041,3.5777300177365596,4,0,0.5567194685743485,0.5567194685743485,34.09983408339541
tsmom12,DOGE/USD,kraken,-0.14504475935930805,12.484181856855514,-2.665011009874041,3.5777300177365596,4,0,0.5567194685743485,0.5567194685743485,34.09983408339541
tsmom12,DOGE/USD,coinbase,-0.3927038369746294,-26.457168452891054,-2.665011009874041,3.5777300177365596,4,0,0.5567194685743485,0.5567194685743485,34.09983408339541
tsmom12,ADA/USD,gross,-0.1747655762946466,-19.956350611252848,-29.612349978020703,3.576821770448599,4,0,0.5513099041533547,0.5513099041533547,7.828178700804622
tsmom12,ADA/USD,binance,-0.19175768296577236,-22.40792750373356,-29.612349978020703,3.576821770448599,4,0,0.5513099041533547,0.5513099041533547,7.828178700804622
tsmom12,ADA/USD,kraken,-0.21717881945840356,-25.950033677951577,-29.612349978020703,3.576821770448599,4,0,0.5513099041533547,0.5513099041533547,7.828178700804622
tsmom12,ADA/USD,coinbase,-0.27004852965663756,-32.85938171673158,-29.612349978020703,3.576821770448599,4,0,0.5513099041533547,0.5513099041533547,7.828178700804622
tsmom12,TRX/USD,gross,-1.0887138423549334,284.5073450043398,526.9054758592694,3.577944244690496,4,0,0.9284619315278487,0.9284619315278487,17.607876392565114
tsmom12,TRX/USD,binance,-1.2304103422903696,258.5906025730504,526.9054758592694,3.577944244690496,4,0,0.9284619315278487,0.9284619315278487,17.607876392565114
tsmom12,TRX/USD,kraken,-1.4384374249938556,222.90682373199272,526.9054758592694,3.577944244690496,4,0,0.9284619315278487,0.9284619315278487,17.607876392565114
tsmom12,TRX/USD,coinbase,-1.8503478757457585,159.20889993538455,526.9054758592694,3.577944244690496,4,0,0.9284619315278487,0.9284619315278487,17.607876392565114
tsmom12,AVAX/USD,gross,0.2131846115946979,82.49435032128525,-44.711375212224084,3.575539821433812,4,0,0.3723811957077159,0.3723811957077159,7.830985361189975
tsmom12,AVAX/USD,binance,0.19949485559833086,76.84966303075235,-44.711375212224084,3.575539821433812,4,0,0.3723811957077159,0.3723811957077159,7.830985361189975
tsmom12,AVAX/USD,kraken,0.17896362684802514,68.6971035663692,-44.711375212224084,3.575539821433812,4,0,0.3723811957077159,0.3723811957077159,7.830985361189975
tsmom12,AVAX/USD,coinbase,0.13606114841696398,52.80543753877107,-44.711375212224084,3.575539821433812,4,0,0.3723811957077159,0.3723811957077159,7.830985361189975
tsmom12,LINK/USD,gross,-0.3068709128242069,30.431041252168576,44.39775910364092,3.5799358640863708,4,0,0.5042156361778232,0.5042156361778232,27.374792097011607
