class,tf,side,rule,n_assets,years,edge_dsharpe,fold_sd,edge_t,n_folds_scored,exposure,fold_coverage,edge_vs_random,edge_vs_constant,edge_wealth,edge_headroom,sharpe,bench_sharpe,max_dd,bench_max_dd,profit_factor,trades_per_asset,expectancy,win_rate,avg_win,avg_loss,expectancy_r,roi,roi_ann,roe_ann,bench_roi,avg_pnl_per_asset,avg_bench_pnl_per_asset,wealth,bench_wealth,breadth,long_frac,short_frac,turnover_yr,max_leverage,noise_ceiling,n_trials,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,above_ceiling,edge_t_bar_corrected,edge_t_bar_source,edge_t_uncorrected_pass
us_stocks,1d,long,ibs,188,11.994312742259732,0.1675568987045816,0.3377679824386516,2.430241621755717,24,0.4730863181429332,1.0,0.329266767177253,0.098983613219969,4349.875541911473,10.0,0.6099296831553633,0.3970540547460635,-0.3958436652772481,-0.6065607314670793,1.4971748499934883,333.0,0.004875485355399181,0.6507776806694543,0.0239216343391513,0.030301521221207644,0.16089902945159373,2.4824400274323777,0.13138432629732566,0.2827964817162008,1.6228874007273197,254650.31097585065,312672.79775766615,34824.40027432378,26228.874007273196,0.7819148936170213,0.4730863181429332,0.0,55.61187447115127,1.0,0.20038539895929713,546,True,False,True,True,True,True,5,6,True,True,fail,False,3.9118940398939923,bonferroni,True
us_stocks,1d,short,mc_down_day_reversion,188,11.994312742259732,0.00012706160495090015,0.0007271695709651943,0.8560206874874728,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.5863177840061633,1.0,1.5863177840061633,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312535.0254724656,312672.79775766615,26228.874007273196,26228.874007273196,0.015957446808510637,1.0,0.0,0.0,1.0,0.0004314031292631098,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_down_day_reversion,188,11.994312742259732,9.969162063557011e-05,0.0005011890167725333,0.9744571170404919,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312606.2327030659,312672.79775766615,26228.874007273196,26228.874007273196,0.015957446808510637,1.0,0.0,0.0,1.0,0.0002973371257834455,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_bollinger_bandwidth,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_composite_range_momentum,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_directional_change_rate,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_mean_of_top_k_returns,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_min_max_slope,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_rolling_max_drawdown_reversion,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_rolling_window_l2_norm,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_wave_height_momentum,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_bollinger_bandwidth,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_composite_range_momentum,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_directional_change_rate,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_mean_of_top_k_returns,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_min_max_slope,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_rolling_max_drawdown_reversion,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_rolling_window_l2_norm,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_wave_height_momentum,188,11.994312742259732,0.0,0.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3970540547460635,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,0.0,1.0,1.6228874007273306,1.0,1.6228874007273306,0.0,,1.6228874007273197,0.0898352184214678,0.08983521842146777,1.6228874007273197,312672.79775766615,312672.79775766615,26228.874007273196,26228.874007273196,0.0,1.0,0.0,0.0,1.0,0.0,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_williams_r_reactive,188,11.994312742259732,-0.00011370958172857246,0.0038776559721451238,-0.14365918797392455,24,0.9988229359340844,1.0,0.0,0.0,0.0,0.0,0.3967584381097623,0.3970540547460635,-0.6065607314670789,-0.6065607314670793,2.739754366304331,2.0,0.6575457028452186,1.0,0.7861838903361035,0.0,,1.574438195438377,0.09096613693766653,0.09122120458464916,1.6228874007273197,294205.03697453754,312672.79775766615,25744.38195438377,26228.874007273196,0.26063829787234044,0.9988229359340844,0.0,0.08458715674962357,1.0,0.0023004715645193875,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,mc_williams_r_reactive,188,11.994312742259732,-0.0028178707061826493,0.007430199827802278,-1.8579164897978742,24,1.0,1.0,0.0,0.0,0.0,0.0,0.3971782996292428,0.3970540547460635,-0.6065607314670793,-0.6065607314670793,11.925441564066208,3.0,0.440957009805355,0.7032967032967032,0.6397437358338356,0.02068134868958363,21.321482289375425,1.5169607682721329,0.08931526118056043,0.08931526118056032,1.6228874007273197,276028.2541521404,312672.79775766615,25169.60768272133,26228.874007273196,0.24468085106382978,0.9988229359340844,0.0011770640659155877,0.16917431349924714,1.0,0.004408065992791038,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,short,ibs,188,11.994312742259732,-0.17834144020332743,0.6847229342695773,-1.2759774987155394,24,1.0,1.0,0.48341527941353424,0.048764991478954134,574.1764827229836,1.0,0.3907477578124739,0.3970540547460635,-0.5644460416053043,-0.6065607314670793,1.2086285869774605,666.0,0.002378985828171553,0.6141037727351879,0.02396081511995315,0.03202773978766373,0.07427891708698962,1.0820977201303157,0.09105936169944528,0.09105936169944157,1.6228874007273197,357364.53554599144,312672.79775766615,20820.977201303158,26228.874007273196,0.5319148936170213,0.4730863181429332,0.5269136818570668,111.22374894230254,1.0,0.40622109108612997,546,False,False,True,True,True,False,3,6,True,True,fail,False,,,
us_stocks,1d,long,mc_pain_index_reversion,188,11.994312742259732,0.25997053686385185,0.3338115390829544,3.8152974892554163,24,0.08080332355426192,1.0,0.00884747470157421,-0.3103366351991702,-10412.075459894151,0.0,0.2099191073596479,0.3970540547460635,-0.29627333759094726,-0.6065607314670793,1.9437508371863896,6.0,0.04448198886723896,0.6666666666666666,0.10825948468767925,0.06716806373326792,0.6622490867666223,0.42569781656570305,0.02939660217822071,0.2792088057067626,1.6228874007273197,6640.570255656567,312672.79775766615,14256.97816565703,26228.874007273196,0.3351063829787234,0.08080332355426192,0.0,1.0043040583699876,1.0,0.19803818571970233,546,True,False,True,False,False,False,2,6,True,False,unrankable,True,3.9118940398939923,bonferroni,True
us_stocks,1d,long,mc_recursive_envelope,188,11.994312742259732,0.19873809754341307,0.26862375298251817,3.62445186643278,24,0.3784231557572944,1.0,0.03935055473762525,-0.11872008802050668,-9185.586171485791,0.0,0.29302484662961126,0.3970540547460635,-0.4996214189296457,-0.6065607314670793,2.819423671990059,12.5,0.050158445084239243,0.782608695652174,0.09741693574098279,0.12729742983908934,0.3940255914643537,0.7024765840147067,0.05493813458421837,0.1313142280514839,1.6228874007273197,15963.661459761513,312672.79775766615,17024.76584014707,26228.874007273196,0.30319148936170215,0.3784231557572944,0.0,1.9015328369697113,1.0,0.15936465476304393,546,True,False,True,False,False,False,2,6,True,True,fail,True,3.9118940398939923,bonferroni,True
us_stocks,1d,long,mc_drawdown_based_reentry,188,11.994312742259732,0.14431079110843145,0.2266926037085228,3.1186531612432913,24,0.45029835721063205,1.0,0.051686303311118176,-0.0838990320842915,-5241.766836197921,0.0,0.3070636764397096,0.3970540547460635,-0.5194785314432775,-0.6065607314670793,2.9120479458653064,13.0,0.061331986237279264,0.8,0.11033055687905347,0.13975050179313286,0.43886773535930895,0.8887385878084745,0.0585697149717872,0.12387505630211729,1.6228874007273197,20958.686553501964,312672.79775766615,18887.385878084744,26228.874007273196,0.34574468085106386,0.45029835721063205,0.0,1.9032110268665303,1.0,0.13448843643285474,546,True,False,True,False,False,False,2,6,True,True,fail,True,3.9118940398939923,bonferroni,True
us_stocks,1d,long,BBANDS,188,11.994312742259732,-0.028871428571428572,0.1080269939810019,-1.0000000000000002,14,0.0,0.5833333333333334,0.22550741895957954,0.0,-13497.257274579011,0.0,0.6100976304546535,0.3970540547460635,-3.5746620709598e-06,-0.6065607314670793,,0.0,32.983635299353416,1.0,32.983635299353416,0.0,,0.2207071442363321,0.017014706342597385,0.32037480041935196,1.6228874007273197,4575.186401713813,312672.79775766615,12207.071442363322,26228.874007273196,0.005319148936170213,0.0,0.0,0.0,1.0,0.08391150069625435,546,False,False,True,True,False,False,2,6,False,False,unrankable,False,,,
us_stocks,1d,long,volmanaged,188,11.994312742259732,-0.040996073861556855,0.05802767975931741,-3.461088323185656,24,0.8993085518495619,1.0,0.018110008850740156,0.021167945517535636,-295.4244512294663,0.0,0.4307165243448053,0.3970540547460635,-0.4914910156581081,-0.6065607314670793,1.1983951240862378,1419.0,0.0011457415227690668,0.5174762754862351,0.01569221735613058,0.013635746865145798,0.08402484543752317,1.8656121803257266,0.08971153581986169,0.0897115358198613,1.6228874007273197,272331.23149141454,312672.79775766615,28656.121803257265,26228.874007273196,0.6170212765957447,1.0,0.0,2.5179339610674427,1.0,0.03442570155791813,546,False,False,True,True,False,False,2,6,True,True,fail,False,,,
us_stocks,1d,short,rsi2_raw,188,11.994312742259732,-0.761547484714116,0.8091582225848578,-4.610724331492357,24,1.0,1.0,0.16343164366097535,0.020230646139899097,-21619.56698361833,0.0,-0.11087188777998519,0.3970540547460635,-0.7753429016911458,-0.6065607314670793,0.9518678829896292,290.0,-0.0007362907193023851,0.618292478788069,0.03212431252709965,0.054660564851048275,-0.013470236198780603,-0.5172365954060447,-0.06250335963727288,-0.06250335963727394,1.6228874007273197,-3020.633536024695,312672.79775766615,4827.634045939552,26228.874007273196,0.1702127659574468,0.19846290778303555,0.8015370922169645,48.72266779259952,1.0,0.48004399968049793,546,False,False,True,True,False,False,2,6,True,True,fail,False,,,
us_stocks,1d,short,bollinger_mr,188,11.994312742259732,-0.7627327640982206,0.8015222465557537,-4.661894514273581,24,1.0,1.0,0.13225636636141896,0.004505773485082201,-23014.50248279147,0.0,-0.1548666011900076,0.3970540547460635,-0.7974094505945208,-0.6065607314670793,0.8926093726173463,107.5,-0.00377533308856074,0.6147098515519569,0.053849242410074466,0.0972514839866626,-0.03882031341628167,-0.6084644812438575,-0.07404545375753496,-0.07404545375753724,1.6228874007273197,-3840.5627264524787,312672.79775766615,3915.355187561425,26228.874007273196,0.16489361702127658,0.23262771996215706,0.767372280037843,17.515364893039475,1.0,0.47551385418835207,546,False,False,True,True,False,False,2,6,True,True,fail,False,,,
us_stocks,1d,short,turn_of_month,188,11.994312742259732,-0.8123274002729479,0.7591139709289028,-5.242394978755228,24,1.0,1.0,0.12338007257586733,0.004012437647570359,-23491.43975550031,0.0,-0.214746910085223,0.3970540547460635,-0.8405496034498028,-0.6065607314670793,0.8873976731076005,288.0,-0.002305534012960569,0.4924300060864273,0.04123387294919935,0.04411400579192789,-0.05226308451413502,-0.642523811960391,-0.09073895751807531,-0.09073895751807591,1.6228874007273197,-4765.44798229761,312672.79775766615,3574.7618803960895,26228.874007273196,0.16489361702127658,0.19068437867832522,0.8093156213216748,47.991986068135525,1.0,0.4503545742314194,546,False,False,True,True,False,False,2,6,True,True,fail,False,,,
us_stocks,1d,short,TEMA_1000,188,11.994312742259732,-0.8453171849683722,0.6751834356978409,-6.133431789061288,24,1.0,1.0,0.0,0.0,-24189.752796515168,0.0,-0.26664281471031015,0.3970540547460635,-0.8652922767329844,-0.6065607314670793,0.3436107162815906,13.0,-0.016617470476974656,0.10607610474631751,0.10686900621325146,0.04893938178626689,-0.3395521126431099,-0.721072625564575,-0.1124535985272545,-0.11245359852725571,1.6228874007273197,-5604.179362943199,312672.79775766615,2789.27374435425,26228.874007273196,0.13297872340425532,0.07046270731566041,0.9295372926843396,1.9931686510939133,1.0,0.4005616552409452,546,False,False,True,True,False,False,2,6,True,True,fail,False,,,
us_stocks,1d,short,mc_adaptive_threshold,188,11.994312742259732,-0.8616480979974422,0.8469332963655916,-4.984095411032931,24,1.0,1.0,0.14468716767233766,0.014909638566119494,-23700.081168190423,0.0,-0.20045441375322387,0.3970540547460635,-0.8430797764491647,-0.6065607314670793,0.8692234868272855,99.0,-0.005432906327466686,0.5845154845154845,0.054924694369512264,0.09144135529744181,-0.0594141054645838,-0.6589636228053306,-0.08460654753658942,-0.08460654753659286,1.6228874007273197,-4487.710152830562,312672.79775766615,3410.3637719466938,26228.874007273196,0.1595744680851064,0.16579830652458954,0.8342016934754104,16.1561469391781,1.0,0.5024545703201946,546,False,False,True,True,False,False,2,6,True,True,fail,False,,,
