class,tf,side,rule,n_assets,years,edge_dsharpe,fold_sd,edge_t,n_folds_scored,exposure,fold_coverage,edge_vs_random,edge_vs_constant,edge_wealth,edge_headroom,sharpe,bench_sharpe,max_dd,bench_max_dd,profit_factor,trades_per_asset,expectancy,win_rate,avg_win,avg_loss,expectancy_r,roi,roi_ann,roe_ann,bench_roi,avg_pnl_per_asset,avg_bench_pnl_per_asset,wealth,bench_wealth,breadth,long_frac,short_frac,turnover_yr,max_leverage,noise_ceiling,n_trials,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,above_ceiling,edge_t_bar_corrected,edge_t_bar_source,edge_t_uncorrected_pass
cme_futures,1h,long,mc_kth_order_moment,16,7.625300613600359,0.04098885937499999,0.14109028671441548,0.82170080144016,8,0.5290957306293629,1.0,0.21690632780316443,0.0622845826957036,886.835918871966,3.0,0.34335383287863863,0.38215355089027725,-0.35010299989684324,-0.497604416525537,1.4603792922281633,73.0,0.00916956755552414,0.5944759465886227,0.04057741340259825,0.03968120423534928,0.23108087902623675,0.7973634858649397,0.07959526255547777,0.14549650596290897,0.9499371633320304,13799.111728663527,13922.781642196209,17973.6348586494,19499.371633320305,0.75,0.5290957306293629,0.0,18.982547040603507,1.0,0.1401032471171403,401,False,False,True,True,True,True,4,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_rolling_window_upper_envelope_forecast,16,7.625300613600359,0.030806984375,0.11918330414776628,0.7311033274413138,8,0.8071156430749886,1.0,0.08565600832431289,0.004445775041889748,835.3269512814159,11.5,0.3270127152055762,0.38215355089027725,-0.4800620883757786,-0.497604416525537,1.6489330017063912,42.0,0.015466002657228754,0.56692242114237,0.08590062887219219,0.06670065757373775,0.23187181685774308,0.7676545842164391,0.07733216389301856,0.09304119721138551,0.9499371633320304,10094.64793670667,13922.781642196209,17676.545842164393,19499.371633320305,0.5625,0.8071156430749886,0.0,10.817220986033295,1.0,0.11834952144544568,401,False,False,True,True,True,True,4,6,False,True,underpowered,False,,,
cme_futures,1h,long,CDLUPSIDEGAP2CROWS,16,7.625300613600359,0.510015625,1.2719498220783827,0.8019429951515348,4,0.0,0.5,0.2540714138149846,0.0,-7227.463586977554,0.0,0.6373672130162418,0.38215355089027725,-3.595861426120006e-06,-0.497604416525537,21.48418205783161,0.0,0.009509920046116099,0.6666666666666666,0.019797044252715827,0.0011851696614482566,8.024100139802044,0.2271594755544406,0.027211087862538452,10356.822698260426,0.9499371633320304,2317.5708051161673,13922.781642196209,12271.594755544407,19499.371633320305,0.0625,0.0,0.0,0.0,1.0,1.7862245810537598,401,True,False,True,True,False,False,3,6,False,False,unrankable,False,,,
cme_futures,1h,long,rsi2_raw,16,7.625300613600359,0.2725975,,,2,0.0,0.25,0.33670229297571297,0.0,-7227.463586977554,0.0,0.33270575084358833,0.38215355089027725,-3.5076919206455948e-06,-0.497604416525537,,0.0,0.020316455791713046,1.0,0.020316455791713046,0.0,,0.2271594755544406,0.027211087862538452,2.540282530556483,0.9499371633320304,2298.9813959794565,13922.781642196209,12271.594755544407,19499.371633320305,0.0625,0.0,0.0,0.0,1.0,,401,True,False,True,True,False,False,3,6,False,False,unrankable,False,,,
cme_futures,1h,long,ibs,16,7.625300613600359,0.0457202890625,0.15943763699720043,0.8110789156884096,8,0.4797603195739015,1.0,0.34416362049060556,0.13033071847489341,2135.832730745884,1.0,0.31339553054083646,0.38215355089027725,-0.33561632853695106,-0.497604416525537,1.0930724764307282,4793.0,0.00027355752310346897,0.6321484466897653,0.004485941988312717,0.007053312463931419,0.03878426264288762,0.7128556057094109,0.07300336888397163,0.24481066712850874,0.9499371633320304,17412.863946852114,13922.781642196209,17128.55605709411,19499.371633320305,0.5625,0.4797603195739015,0.0,1257.4123922285432,1.0,0.158322242984778,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_emaatr_hybrid,16,7.625300613600359,0.026244812500000006,0.15528241023550604,0.478042164893603,8,0.4642734289752979,1.0,0.14817760196453478,-0.05099197683403739,1549.1824468992072,5.0,0.2770142576989488,0.38215355089027725,-0.3856020613467502,-0.497604416525537,1.513990737404963,64.5,0.006341522968156126,0.6334816462736375,0.039905506719997604,0.05015257509157052,0.12644461339377944,0.5463477819460089,0.058943377163850674,0.10274161930840296,0.9499371633320304,7633.497172419478,13922.781642196209,15463.477819460088,19499.371633320305,0.5625,0.4642734289752979,0.0,16.849838723848187,1.0,0.1541960853634544,401,False,False,True,False,True,True,3,6,False,True,underpowered,False,,,
cme_futures,1h,short,mc_williams_r_reactive,16,7.625300613600359,0.0015426093750000006,0.024090545499441448,0.18111496060721957,8,1.0,1.0,0.0,0.0,0.0,0.0,0.38215355089027725,0.38215355089027725,-0.497604416525537,-0.497604416525537,1.8449000199277836,1.0,0.8680202148930275,1.0,0.8680202148930275,0.0,,0.9499371633320304,0.09132179845979915,0.09132179845979967,0.9499371633320304,14148.37060916633,13922.781642196209,19499.371633320305,19499.371633320305,0.125,1.0,0.0,0.0,1.0,0.023922012832298757,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_williams_r_reactive,16,7.625300613600359,0.0006772499999999999,0.012689270903195639,0.15095841871828494,8,1.0,1.0,0.0,0.0,0.0,0.0,0.38215355089027725,0.38215355089027725,-0.497604416525537,-0.497604416525537,2.0586155229278713,1.0,0.9499371633320303,1.0,0.9499371633320303,0.0,,0.9499371633320304,0.09132179845979915,0.09132179845979967,0.9499371633320304,14038.826184435118,13922.781642196209,19499.371633320305,19499.371633320305,0.125,1.0,0.0,0.0,1.0,0.012600499286568638,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_bollinger_bandwidth,16,7.625300613600359,0.0,0.0,,8,1.0,1.0,0.0,0.0,0.0,0.0,0.38215355089027725,0.38215355089027725,-0.497604416525537,-0.497604416525537,0.0,1.0,0.9499371633320303,1.0,0.9499371633320303,0.0,,0.9499371633320304,0.09132179845979915,0.09132179845979967,0.9499371633320304,13922.781642196209,13922.781642196209,19499.371633320305,19499.371633320305,0.0,1.0,0.0,0.0,1.0,0.0,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_composite_range_momentum,16,7.625300613600359,0.0,0.0,,8,1.0,1.0,0.0,0.0,0.0,0.0,0.38215355089027725,0.38215355089027725,-0.497604416525537,-0.497604416525537,0.0,1.0,0.9499371633320303,1.0,0.9499371633320303,0.0,,0.9499371633320304,0.09132179845979915,0.09132179845979967,0.9499371633320304,13922.781642196209,13922.781642196209,19499.371633320305,19499.371633320305,0.0,1.0,0.0,0.0,1.0,0.0,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_directional_change_rate,16,7.625300613600359,0.0,0.0,,8,1.0,1.0,0.0,0.0,0.0,0.0,0.38215355089027725,0.38215355089027725,-0.497604416525537,-0.497604416525537,0.0,1.0,0.9499371633320303,1.0,0.9499371633320303,0.0,,0.9499371633320304,0.09132179845979915,0.09132179845979967,0.9499371633320304,13922.781642196209,13922.781642196209,19499.371633320305,19499.371633320305,0.0,1.0,0.0,0.0,1.0,0.0,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_down_day_reversion,16,7.625300613600359,0.0,0.0,,8,1.0,1.0,0.0,0.0,0.0,0.0,0.38215355089027725,0.38215355089027725,-0.497604416525537,-0.497604416525537,0.0,1.0,0.9499371633320303,1.0,0.9499371633320303,0.0,,0.9499371633320304,0.09132179845979915,0.09132179845979967,0.9499371633320304,13922.781642196209,13922.781642196209,19499.371633320305,19499.371633320305,0.0,1.0,0.0,0.0,1.0,0.0,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_mean_of_top_k_returns,16,7.625300613600359,0.0,0.0,,8,1.0,1.0,0.0,0.0,0.0,0.0,0.38215355089027725,0.38215355089027725,-0.497604416525537,-0.497604416525537,0.0,1.0,0.9499371633320303,1.0,0.9499371633320303,0.0,,0.9499371633320304,0.09132179845979915,0.09132179845979967,0.9499371633320304,13922.781642196209,13922.781642196209,19499.371633320305,19499.371633320305,0.0,1.0,0.0,0.0,1.0,0.0,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
cme_futures,1h,long,mc_min_max_slope,16,7.625300613600359,0.0,0.0,,8,1.0,1.0,0.0,0.0,0.0,0.0,0.38215355089027725,0.38215355089027725,-0.497604416525537,-0.497604416525537,0.0,1.0,0.9499371633320303,1.0,0.9499371633320303,0.0,,0.9499371633320304,0.09132179845979915,0.09132179845979967,0.9499371633320304,13922.781642196209,13922.781642196209,19499.371633320305,19499.371633320305,0.0,1.0,0.0,0.0,1.0,0.0,401,False,False,True,True,True,False,3,6,False,True,underpowered,False,,,
