engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades,ref_equity,ref_trades,rel_error,trade_diff
manifoldbt_batch,at_close,ABBV,BBANDS_DIP,2851,13073.946191982332,0.3073946191982333,142,13073.946191982332,142,0.0,0
manifoldbt_batch,at_close,PEP,SMA_CROSS,2851,8725.528366868719,-0.1274471633131281,72,8725.528366868719,72,0.0,0
manifoldbt_batch,at_close,PEP,RSI_TREND,2851,12511.199401264104,0.2511199401264103,330,12511.199401264104,330,0.0,0
manifoldbt_batch,at_close,PEP,MACD_CROSS,2851,18006.02404462272,0.8006024044622722,229,18006.02404462272,229,0.0,0
manifoldbt_batch,at_close,PEP,CCI_ZERO,2851,15117.025199647496,0.5117025199647496,289,15117.025199647496,289,0.0,0
manifoldbt_batch,at_close,PEP,BBANDS_DIP,2851,17686.312486634943,0.7686312486634943,164,17686.312486634943,164,0.0,0
manifoldbt_batch,at_close,KO,SMA_CROSS,2851,13082.427405015042,0.3082427405015042,69,13082.427405015042,69,0.0,0
manifoldbt_batch,at_close,KO,RSI_TREND,2851,13486.859370436214,0.3486859370436213,341,13486.859370436214,341,0.0,0
manifoldbt_batch,at_close,KO,MACD_CROSS,2851,14908.526638217005,0.4908526638217005,239,14908.526638217005,239,0.0,0
manifoldbt_batch,at_close,KO,CCI_ZERO,2851,13857.039126979214,0.3857039126979213,305,13857.039126979214,305,0.0,0
manifoldbt_batch,at_close,KO,BBANDS_DIP,2851,12312.829592940874,0.2312829592940875,142,12312.829592940874,142,0.0,0
manifoldbt_batch,at_close,WMT,SMA_CROSS,2851,17866.294253276486,0.7866294253276487,58,17866.294253276486,58,0.0,0
manifoldbt_batch,at_close,WMT,RSI_TREND,2851,16665.628431197398,0.6665628431197397,334,16665.628431197398,334,0.0,0
manifoldbt_batch,at_close,WMT,MACD_CROSS,2851,15684.37568353431,0.5684375683534311,231,15684.37568353431,231,0.0,0
manifoldbt_batch,at_close,WMT,CCI_ZERO,2851,14840.645040765492,0.4840645040765492,292,14840.645040765492,292,0.0,0
manifoldbt_batch,at_close,WMT,BBANDS_DIP,2851,15549.081245914778,0.5549081245914778,142,15549.081245914778,142,0.0,0
nautilus_inject,at_close,AAPL,SMA_CROSS,2851,39653.43,2.965343,69,39653.44088166559,69,2.744192016956859e-07,0
nautilus_inject,at_close,AAPL,RSI_TREND,2851,83257.25,7.325725,260,83257.23704436366,260,1.556097319888039e-07,0
nautilus_inject,at_close,AAPL,MACD_CROSS,2851,85732.95,7.573295,202,85733.07150160172,202,1.4172080807783871e-06,0
nautilus_inject,at_close,AAPL,CCI_ZERO,2851,110220.6,10.02206,214,110220.6144928469,214,1.3148944011387442e-07,0
nautilus_inject,at_close,AAPL,BBANDS_DIP,2851,12377.99,0.2377989999999998,126,12377.94838414732,126,3.362096155923311e-06,0
nautilus_inject,at_close,MSFT,SMA_CROSS,2851,26215.65,1.6215650000000004,60,26215.60444420689,60,1.7377357524051007e-06,0
nautilus_inject,at_close,MSFT,RSI_TREND,2851,25235.29,1.523529,325,25235.15471967275,325,5.360788501329594e-06,0
nautilus_inject,at_close,MSFT,MACD_CROSS,2851,16932.91,0.6932909999999999,239,16932.912583284553,239,1.5255996510532555e-07,0
nautilus_inject,at_close,MSFT,CCI_ZERO,2851,25523.24,1.552324,321,25523.322244787563,321,3.2223386428054113e-06,0
nautilus_inject,at_close,MSFT,BBANDS_DIP,2851,26172.52,1.617252,136,26172.57829621953,136,2.2273777871006928e-06,0
nautilus_inject,at_close,AMZN,SMA_CROSS,2851,37750.07,2.775007,58,37750.0979591747,58,7.406384675556765e-07,0
nautilus_inject,at_close,AMZN,RSI_TREND,2851,36012.1,2.60121,335,36012.10427377204,335,1.1867598770365362e-07,0
nautilus_inject,at_close,AMZN,MACD_CROSS,2851,19198.56,0.9198560000000002,239,19198.580915230483,239,1.0894154403029432e-06,0
nautilus_inject,at_close,AMZN,CCI_ZERO,2851,48884.99,3.888499,279,48885.02102014825,279,6.345532354012917e-07,0
nautilus_inject,at_close,AMZN,BBANDS_DIP,2851,11587.73,0.158773,134,11587.746112919804,134,1.3905137070668872e-06,0
nautilus_inject,at_close,NVDA,SMA_CROSS,2851,555023.5,54.50235,62,555024.3777825976,62,1.5815207992098124e-06,0
nautilus_inject,at_close,NVDA,RSI_TREND,2851,189752.91,17.975291,322,189752.78123164625,322,6.786111534928807e-07,0
nautilus_inject,at_close,NVDA,MACD_CROSS,2851,112126.73,10.212673,236,112126.93410010917,236,1.820259430185267e-06,0
nautilus_inject,at_close,NVDA,CCI_ZERO,2851,408041.68,39.804168,266,408041.47818545246,266,4.945932174926781e-07,0
nautilus_inject,at_close,NVDA,BBANDS_DIP,2851,22496.93,1.2496930000000002,138,22496.809980809263,138,5.334942635881745e-06,0
nautilus_inject,at_close,GOOGL,SMA_CROSS,2851,53813.59,4.381359,60,53813.62026103777,60,5.623304588642242e-07,0
nautilus_inject,at_close,GOOGL,RSI_TREND,2851,46976.56,3.697656,293,46976.45113892787,293,2.317354110159542e-06,0
nautilus_inject,at_close,GOOGL,MACD_CROSS,2851,31495.85,2.149585,241,31495.7977602889,241,1.658624794842467e-06,0
nautilus_inject,at_close,GOOGL,CCI_ZERO,2851,52815.25,4.281525,285,52815.17622532576,285,1.396846124768203e-06,0
nautilus_inject,at_close,GOOGL,BBANDS_DIP,2851,18906.08,0.8906080000000001,132,18906.092559757024,132,6.643232588476877e-07,0
nautilus_inject,at_close,META,SMA_CROSS,2851,76627.78,6.662778,55,76627.76300214052,55,2.2182377268364917e-07,0
nautilus_inject,at_close,META,RSI_TREND,2851,15802.98,0.580298,332,15803.002413021322,332,1.418276143749786e-06,0
nautilus_inject,at_close,META,MACD_CROSS,2851,10804.08,0.080408,234,10804.068339397316,234,1.0792788713853696e-06,0
nautilus_inject,at_close,META,CCI_ZERO,2851,18603.49,0.8603490000000003,300,18603.401681855827,300,4.747419084072391e-06,0
nautilus_inject,at_close,META,BBANDS_DIP,2851,15759.3,0.5759299999999998,150,15759.29727664252,150,1.728095759823134e-07,0
nautilus_inject,at_close,TSLA,SMA_CROSS,2851,48963.25,3.896325,68,48963.19866103236,68,1.048521523161483e-06,0
nautilus_inject,at_close,TSLA,RSI_TREND,2851,117186.95,10.718695,302,117186.8633872171,302,7.390997625034146e-07,0
nautilus_inject,at_close,TSLA,MACD_CROSS,2851,472187.62,46.218762,218,472186.4884727846,218,2.396356615586015e-06,0
nautilus_inject,at_close,TSLA,CCI_ZERO,2851,195735.84,18.573584,272,195736.13637914663,272,1.5141769532656113e-06,0
nautilus_inject,at_close,TSLA,BBANDS_DIP,2851,13664.47,0.3664469999999999,158,13664.448020404236,158,1.6085242324770377e-06,0
nautilus_inject,at_close,JPM,SMA_CROSS,2851,43969.86,3.396986,55,43969.85396921563,55,1.371572526664977e-07,0
nautilus_inject,at_close,JPM,RSI_TREND,2851,32807.54,2.280754,327,32807.59018125005,327,1.5295622072253323e-06,0
nautilus_inject,at_close,JPM,MACD_CROSS,2851,36289.12,2.628912,222,36289.11823609439,222,4.8607012193002674e-08,0
nautilus_inject,at_close,JPM,CCI_ZERO,2851,22518.86,1.2518860000000005,315,22518.988425616084,315,5.70299223290327e-06,0
nautilus_inject,at_close,JPM,BBANDS_DIP,2851,15320.26,0.5320260000000001,150,15320.281341685975,150,1.3930348600199594e-06,0
nautilus_inject,at_close,JNJ,SMA_CROSS,2851,16293.85,0.6293850000000001,71,16293.902295800814,71,3.2095319993930005e-06,0
nautilus_inject,at_close,JNJ,RSI_TREND,2851,21856.84,1.1856840000000002,301,21856.835238375625,301,2.178551616882629e-07,0
nautilus_inject,at_close,JNJ,MACD_CROSS,2851,21604.53,1.160453,218,21604.56873310822,218,1.7928202454831066e-06,0
nautilus_inject,at_close,JNJ,CCI_ZERO,2851,15844.01,0.584401,300,15843.997817364652,300,7.689117031972614e-07,0
nautilus_inject,at_close,JNJ,BBANDS_DIP,2851,12275.64,0.2275639999999998,166,12275.597841868988,166,3.4343036936501647e-06,0
nautilus_inject,at_close,XOM,SMA_CROSS,2851,14434.11,0.443411,65,14434.12396891162,65,9.677699629451197e-07,0
nautilus_inject,at_close,XOM,RSI_TREND,2851,19047.14,0.904714,309,19047.123244739367,309,8.796740809113857e-07,0
nautilus_inject,at_close,XOM,MACD_CROSS,2851,19196.77,0.919677,221,19196.77282450889,221,1.4713456875092845e-07,0
nautilus_inject,at_close,XOM,CCI_ZERO,2851,19638.22,0.9638220000000002,325,19638.249619415896,325,1.5082513191710945e-06,0
nautilus_inject,at_close,XOM,BBANDS_DIP,2851,10203.52,0.0203520000000001,146,10203.568307973514,146,4.734419573160231e-06,0
nautilus_inject,at_close,UNH,SMA_CROSS,2851,12666.07,0.266607,63,12666.087583770974,63,1.3882559123379323e-06,0
nautilus_inject,at_close,UNH,RSI_TREND,2851,11669.1,0.1669100000000001,336,11669.104983199002,336,4.2704209179955654e-07,0
nautilus_inject,at_close,UNH,MACD_CROSS,2851,12713.3,0.2713299999999998,230,12713.328633403778,230,2.2522350050513396e-06,0
nautilus_inject,at_close,UNH,CCI_ZERO,2851,12519.4,0.25194,312,12519.387213618584,312,1.0213264594050031e-06,0
nautilus_inject,at_close,UNH,BBANDS_DIP,2851,15777.27,0.5777270000000001,168,15777.266082134236,168,2.4832348932690707e-07,0
nautilus_inject,at_close,V,SMA_CROSS,2851,25903.74,1.5903740000000002,59,25903.7623287752,59,8.61989656764095e-07,0
nautilus_inject,at_close,V,RSI_TREND,2851,14449.73,0.444973,323,14449.723506648234,323,4.4937550280899075e-07,0
nautilus_inject,at_close,V,MACD_CROSS,2851,12398.8,0.2398800000000001,243,12398.817645601164,243,1.423168052738788e-06,0
nautilus_inject,at_close,V,CCI_ZERO,2851,16982.54,0.6982540000000002,301,16982.490294012285,301,2.9268962828954415e-06,0
nautilus_inject,at_close,V,BBANDS_DIP,2851,20828.84,1.082884,128,20828.83658509903,128,1.639506344019992e-07,0
nautilus_inject,at_close,PG,SMA_CROSS,2851,14176.11,0.4176109999999999,67,14176.125763830249,67,1.1119984761887025e-06,0
nautilus_inject,at_close,PG,RSI_TREND,2851,12473.02,0.2473020000000001,332,12472.978407019216,332,3.334647060704299e-06,0
nautilus_inject,at_close,PG,MACD_CROSS,2851,11965.71,0.1965709999999998,248,11965.762727775837,248,4.406553684610515e-06,0
nautilus_inject,at_close,PG,CCI_ZERO,2851,10979.23,0.0979229999999999,312,10979.270543136336,312,3.692698542834272e-06,0
nautilus_inject,at_close,PG,BBANDS_DIP,2851,10605.91,0.060591,154,10605.887917282473,154,2.082118696566937e-06,0
nautilus_inject,at_close,HD,SMA_CROSS,2851,18686.88,0.8686880000000001,61,18686.864969183112,61,8.043519827971579e-07,0
nautilus_inject,at_close,HD,RSI_TREND,2851,23929.97,1.3929970000000005,330,23930.01899586046,330,2.0474643361856337e-06,0
nautilus_inject,at_close,HD,MACD_CROSS,2851,37356.1,2.73561,220,37356.03258788694,220,1.8045843841463238e-06,0
nautilus_inject,at_close,HD,CCI_ZERO,2851,31465.48,2.146548,268,31465.441923606548,268,1.21010197617899e-06,0
nautilus_inject,at_close,HD,BBANDS_DIP,2851,13124.23,0.3124229999999999,142,13124.213052463145,142,1.2913183280449658e-06,0
nautilus_inject,at_close,MA,SMA_CROSS,2851,26943.73,1.694373,59,26943.72814635945,59,6.87967358636854e-08,0
nautilus_inject,at_close,MA,RSI_TREND,2851,15950.13,0.595013,345,15950.077179340717,345,3.311624056090423e-06,0
nautilus_inject,at_close,MA,MACD_CROSS,2851,14474.31,0.4474309999999999,261,14474.374498704605,261,4.456061615032425e-06,0
nautilus_inject,at_close,MA,CCI_ZERO,2851,24146.870000000003,1.4146870000000002,291,24146.795323301376,291,3.092613227728691e-06,0
nautilus_inject,at_close,MA,BBANDS_DIP,2851,15853.63,0.5853629999999999,140,15853.65908499194,140,1.8345917358608688e-06,0
nautilus_inject,at_close,CVX,SMA_CROSS,2851,10229.8,0.02298,67,10229.83239380022,67,3.166601267090563e-06,0
nautilus_inject,at_close,CVX,RSI_TREND,2851,14584.7,0.4584699999999999,337,14584.690497973468,337,6.51506902649146e-07,0
nautilus_inject,at_close,CVX,MACD_CROSS,2851,21161.800000000003,1.1161800000000004,233,21161.7744876261,233,1.2055876466021687e-06,0
nautilus_inject,at_close,CVX,CCI_ZERO,2851,18083.48,0.8083480000000001,331,18083.577307318315,331,5.380977262547937e-06,0
nautilus_inject,at_close,CVX,BBANDS_DIP,2851,10929.81,0.0929809999999999,150,10929.78549118204,150,2.2423878289767885e-06,0
nautilus_inject,at_close,ABBV,SMA_CROSS,2851,14762.65,0.4762649999999999,71,14762.65725400866,71,4.913755387025986e-07,0
nautilus_inject,at_close,ABBV,RSI_TREND,2851,30236.34,2.023634,293,30236.272638151797,293,2.2278489484328645e-06,0
nautilus_inject,at_close,ABBV,MACD_CROSS,2851,16762.86,0.6762860000000002,238,16762.811730990274,238,2.8795294311212416e-06,0
nautilus_inject,at_close,ABBV,CCI_ZERO,2851,30963.14,2.096314,250,30963.23566216738,250,3.089540396294943e-06,0
nautilus_inject,at_close,ABBV,BBANDS_DIP,2851,13073.95,0.3073950000000001,142,13073.946191982332,142,2.9126765643816555e-07,0
nautilus_inject,at_close,PEP,SMA_CROSS,2851,8725.54,-0.1274459999999999,72,8725.528366868719,72,1.3332294381829257e-06,0
nautilus_inject,at_close,PEP,RSI_TREND,2851,12511.17,0.251117,330,12511.199401264104,330,2.3499956448569392e-06,0
nautilus_inject,at_close,PEP,MACD_CROSS,2851,18006.04,0.8006040000000001,229,18006.02404462272,229,8.861132940740646e-07,0
nautilus_inject,at_close,PEP,CCI_ZERO,2851,15117.08,0.511708,289,15117.025199647496,289,3.625075157387414e-06,0
nautilus_inject,at_close,PEP,BBANDS_DIP,2851,17686.32,0.768632,164,17686.312486634943,164,4.248124114702989e-07,0
nautilus_inject,at_close,KO,SMA_CROSS,2851,13082.4,0.30824,69,13082.427405015042,69,2.0947958809802714e-06,0
nautilus_inject,at_close,KO,RSI_TREND,2851,13486.87,0.3486869999999999,341,13486.859370436214,341,7.881422572353358e-07,0
nautilus_inject,at_close,KO,MACD_CROSS,2851,14908.56,0.4908559999999999,239,14908.526638217005,239,2.2377652604266274e-06,0
nautilus_inject,at_close,KO,CCI_ZERO,2851,13857.07,0.385707,305,13857.039126979214,305,2.227966631407341e-06,0
nautilus_inject,at_close,KO,BBANDS_DIP,2851,12312.79,0.231279,142,12312.829592940874,142,3.2155842468739593e-06,0
nautilus_inject,at_close,WMT,SMA_CROSS,2851,17866.3,0.7866299999999999,58,17866.294253276486,58,3.2165167729303334e-07,0
nautilus_inject,at_close,WMT,RSI_TREND,2851,16665.69,0.666569,334,16665.628431197398,334,3.6943582928383734e-06,0
nautilus_inject,at_close,WMT,MACD_CROSS,2851,15684.37,0.5684370000000001,231,15684.37568353431,231,3.623691771093007e-07,0
nautilus_inject,at_close,WMT,CCI_ZERO,2851,14840.57,0.4840569999999999,292,14840.645040765492,292,5.05643557180413e-06,0
nautilus_inject,at_close,WMT,BBANDS_DIP,2851,15549.04,0.5549040000000001,142,15549.081245914778,142,2.6526271311722027e-06,0
nautilus_native,at_close,AAPL,SMA_CROSS,2911,39653.43,2.965343,69,39653.44088166559,69,2.744192016956859e-07,0
nautilus_native,at_close,AAPL,RSI_TREND,2911,83257.25,7.325725,260,83257.23704436366,260,1.556097319888039e-07,0
