timeframe,cost_bps,indicator,n_tickers,total_pnl_dollars,avg_total_return,median_total_return,avg_cagr,avg_sharpe,avg_max_drawdown,avg_excess_sharpe,avg_excess_cagr,beat_buyhold_rate,win_rate,avg_exposure,avg_turnover,avg_trades,n_sharpe,rankable,generic_fallback,is_baseline
1h,0.0,BETA,20,-147751.12039824002,-0.7387556019912,-0.7644943743722569,-0.22259961265484446,-0.6473483728685366,-0.8192933148271628,-1.3145035844729138,-0.412476620869665,0.0,0.0,0.9844481923804599,225.7638109085088,742.55,20,True,False,False
1h,0.0,BOP,20,-69174.59158599655,-0.34587295792998274,-0.5484396878045894,-0.10699598525320944,-0.26063101444929,-0.7100456103122685,-0.9277862260536672,-0.29687299346803,0.0,0.2,0.9956017805104936,1750.7674150633998,5805.05,20,True,False,False
1h,0.0,BUYHOLD,20,718185.3942717676,3.5909269713588374,1.7943100201655624,0.1898770082148205,0.6671552116043772,-0.4554195849588095,0.0,0.0,0.0,1.0,1.0,0.15212159234987555,1.0,20,True,False,True
1h,0.0,CCI,20,347273.51440678496,1.7363675720339249,-0.32674094396759623,-0.016142404444459652,-0.020805584838999188,-0.6360862557039433,-0.6879607964433764,-0.20601941265928017,0.05,0.25,0.9988733710816913,390.3744514590536,1283.6,20,True,False,False
1h,0.0,CDL2CROWS,20,-1694.6401977019698,-0.008473200988509849,-0.0012352422726834567,-0.0013411472183462447,-0.11912726208407476,-0.02339553566499929,-0.7938497991783016,-0.19121815543316675,0.0,0.4,0.0014300236269152345,0.8366679036747243,5.5,19,True,False,False
1h,0.0,CDL3BLACKCROWS,20,1461.0589553338173,0.007305294776669085,-0.0019213629053653203,0.0009949430728053432,-0.03444001435569868,-0.023706610799460136,-0.6900333480455545,-0.18888206514201517,0.0,0.4,0.001299984585065582,0.7606070393084547,5.0,19,True,False,False
1h,0.0,CDL3INSIDE,20,-13066.160609884828,-0.06533080304942414,-0.056144849768999194,-0.01259227147393171,-0.16408677754501672,-0.21392448839858677,-0.8312419891493938,-0.20246927968875222,0.0,0.2,0.04753149394641084,27.792613946894953,180.1,20,True,False,False
1h,0.0,CDL3LINESTRIKE,20,4372.858942463115,0.02186429471231558,0.046018674225539624,0.0023980921249233565,0.08147924117274442,-0.10205733210704242,-0.5856759704316328,-0.18747891608989717,0.0,0.7,0.019521531156189615,11.386301431417975,74.65,20,True,False,False
1h,0.0,CDL3OUTSIDE,20,-12192.17171974315,-0.060960858598715736,-0.27563026238785154,-0.03162624652682615,-0.18870382653653958,-0.4164458168361861,-0.8558590381409168,-0.22150325474164667,0.0,0.15,0.24873203496997612,144.17321909650744,879.8,20,True,False,False
1h,0.0,CDL3STARSINSOUTH,20,0.0,0.0,0.0,0.0,,0.0,,-0.1898770082148205,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1h,0.0,CDL3WHITESOLDIERS,20,-1948.5594590345913,-0.009742797295172956,-0.0042743924452263715,-0.0016319858470664305,-0.014506100931887641,-0.06734419971661355,-0.6816613125362648,-0.19150899406188696,0.0,0.45,0.00637430774134512,3.6965553237352466,24.3,20,True,False,False
1h,0.0,CDLABANDONEDBABY,20,141.94135163186905,0.0007097067581593453,0.0,0.00010731853137638803,0.21466362648632878,-0.0005515151754329761,-0.6416990069514916,-0.18976968968344413,0.0,0.05,2.6003293750541735e-05,0.015212278229219727,0.1,1,False,False,False
1h,0.0,CDLADVANCEBLOCK,20,-24737.346278453973,-0.12368673139226985,-0.09135913103059934,-0.023236298744396828,-0.19493058098684327,-0.2533526360262731,-0.8620857925912204,-0.21311330695921735,0.0,0.25,0.07082542284966117,39.658100199377465,260.7,20,True,False,False
1h,0.0,CDLBELTHOLD,20,-4566.022321898357,-0.022830111609491787,-0.21611872096944196,-0.03370403748395969,-0.06597109498575152,-0.5785403996704668,-0.7331263065901287,-0.2235810456987802,0.0,0.25,0.6284823685923963,366.324044336263,1867.6,20,True,False,False
1h,0.0,CDLBREAKAWAY,20,-365.0987762303659,-0.0018254938811518295,0.0,-0.00028086866599236204,-0.1691046623635725,-0.004890465922867682,-0.8154291174020093,-0.1901578768808129,0.0,0.1,0.00015599273205459937,0.0912734040422816,0.6,5,False,False,False
1h,0.0,CDLCLOSINGMARUBOZU,20,13139.785771345507,0.06569892885672753,-0.2616247925966156,-0.02183051477727995,-0.011023641313851196,-0.5519671487276638,-0.6781788529182284,-0.21170752299210047,0.05,0.35,0.5808769276588864,334.8881029884689,1767.65,20,True,False,False
1h,0.0,CDLCONCEALBABYSWALL,20,-43.569177045797986,-0.00021784588522898995,0.0,-3.439233797535302e-05,0.017835260144975024,-0.0011051612898298035,-0.8702202824333158,-0.18991140055279587,0.0,0.05,5.198856407752691e-05,0.030424291582166817,0.2,2,False,False,False
1h,0.0,CDLCOUNTERATTACK,20,-590.3816095020986,-0.002951908047510493,-0.0019888880501270356,-0.0004716928700349565,-0.09562099257862007,-0.015459877661971466,-0.7517748538318095,-0.19034870108485547,0.0,0.45,0.001356255528577932,0.8062457177301907,5.25,19,True,False,False
1h,0.0,CDLDARKCLOUDCOVER,20,-1682.2672902590898,-0.008411336451295447,-0.004262568826989777,-0.0014773686308002742,-0.10370010504227793,-0.052393510520066446,-0.7708553166466551,-0.1913543768456208,0.0,0.45,0.006673223698098425,3.894312558777225,25.6,20,True,False,False
1h,0.0,CDLDOJI,20,552854.7038746304,2.7642735193731522,1.4143070924481913,0.1578594875927923,0.6693384806515891,-0.37666810940484496,0.0021832690472118194,-0.032017520622028214,0.3,0.85,0.6274049590992725,198.86094732611537,1307.25,20,True,False,False
1h,0.0,CDLDOJISTAR,20,-9123.336877340369,-0.04561668438670185,-0.14324961274568182,-0.0102451666836459,-0.07419861033388372,-0.2409503130589094,-0.7413538219382609,-0.20012217489846643,0.0,0.35,0.0915641407850319,52.71772222856108,338.85,20,True,False,False
1h,0.0,CDLDRAGONFLYDOJI,20,72934.53416729458,0.36467267083647287,0.30762072481169733,0.04663365977883627,0.4978072316019465,-0.19289711713439436,-0.16934798000243073,-0.14324334843598424,0.0,1.0,0.1248869890140722,67.51156627682042,443.8,20,True,False,False
1h,0.0,CDLENGULFING,20,32182.123960032157,0.16091061980016075,-0.5060135481262275,-0.07305787181313214,-0.27289370012884107,-0.6270587008374335,-0.9400489117332181,-0.2629348800279527,0.1,0.2,0.5583385365650568,331.01665906788344,1741.15,20,True,False,False
1h,0.0,CDLEVENINGDOJISTAR,20,-2253.461304336111,-0.011267306521680554,-0.00829224470566492,-0.0021145068782592756,-0.03256962687147805,-0.07014829993954712,-0.6997248384758553,-0.1919915150930798,0.0,0.4,0.007903734351205635,4.578859256046938,30.1,20,True,False,False
1h,0.0,CDLEVENINGSTAR,20,-2929.0488606009403,-0.014645244303004701,0.013168311442181224,-0.0032210841375910847,-0.013139193090665616,-0.12869445817263758,-0.6802944046950428,-0.1930980923524116,0.0,0.6,0.02375009964643411,13.72136363745937,90.2,20,True,False,False
1h,0.0,CDLGAPSIDESIDEWHITE,20,2227.1867637116607,0.011135933818558302,0.008562726855381952,0.0014472799359792287,0.05635663389970178,-0.0746979438687806,-0.6107985777046754,-0.18842972827884127,0.0,0.6,0.010975911799692883,6.3662888548330985,41.75,20,True,False,False
1h,0.0,CDLGRAVESTONEDOJI,20,30564.22873090684,0.1528211436545342,0.1472984712797727,0.018411174426955963,0.20464609227956174,-0.21526289478188887,-0.4625091193248155,-0.17146583378786456,0.0,0.65,0.11562197545761246,62.71211867900156,412.25,20,True,False,False
1h,0.0,CDLHAMMER,20,79412.916209811,0.39706458104905507,0.45804815284258693,0.04706503624593725,0.4408578586793883,-0.2531660457077559,-0.22629735292498893,-0.14281197196888326,0.05,0.75,0.17367819669287127,91.45550881492827,601.2,20,True,False,False
1h,0.0,CDLHANGINGMAN,20,-41890.11535558356,-0.20945057677791779,-0.2462468684348545,-0.039517920600064024,-0.36641760710277627,-0.33389684871777336,-1.0335728187071536,-0.22939492881488452,0.0,0.2,0.10729514435034355,58.178911495763735,382.45,20,True,False,False
1h,0.0,CDLHARAMI,20,1826.2947814395961,0.00913147390719798,-0.05127413521709534,-0.0069617291522485695,0.05220111925533666,-0.4352380292302751,-0.6149540923490406,-0.19683873736706908,0.0,0.4,0.34555705708195594,193.24010622316197,1162.45,20,True,False,False
1h,0.0,CDLHARAMICROSS,20,20290.825414364088,0.10145412707182044,0.035906971654666386,0.009809892358531308,0.14599445992416646,-0.22581846302658876,-0.5211607516802108,-0.1800671158562892,0.05,0.55,0.10108932406799612,58.39950297306153,375.4,20,True,False,False
1h,0.0,CDLHIGHWAVE,20,37658.593057519174,0.18829296528759587,-0.01554454453394899,0.01541670626602396,0.16754362981115306,-0.448707743063766,-0.4996115817932242,-0.17446030194879655,0.05,0.45,0.5521275334422601,318.3220183244363,1691.95,20,True,False,False
1h,0.0,CDLHIKKAKE,20,-12616.27596891342,-0.06308137984456712,-0.22043342464430993,-0.03409839658163126,-0.005004195914143028,-0.5564943617091991,-0.6721594075185202,-0.22397540479645178,0.0,0.25,0.6199431379622412,311.02015697752773,1673.35,20,True,False,False
1h,0.0,CDLHIKKAKEMOD,20,4389.0951532761765,0.021945475766380885,0.013750573646067688,0.0030470137649718397,0.10203512736545042,-0.07255219872280694,-0.5651200842389268,-0.18682999444984869,0.0,0.65,0.012362941588260897,6.556437727384017,43.05,20,True,False,False
1h,0.0,CDLHOMINGPIGEON,20,6730.547810582559,0.03365273905291279,0.04068166839047094,0.00453549925420037,0.22269279203170034,-0.05922390158770112,-0.4444624195726769,-0.18534150896062015,0.0,0.65,0.00939040115893169,5.430739980729511,35.7,20,True,False,False
1h,0.0,CDLIDENTICAL3CROWS,20,-487.6051238283376,-0.002438025619141687,-0.019138156028185305,-0.0009297079338599467,-0.040856879084898635,-0.08410037137849218,-0.7080120906892758,-0.19080671614868047,0.0,0.4,0.009511467356681616,5.430741022974599,35.7,20,True,False,False
1h,0.0,CDLINNECK,20,258.344700510672,0.0012917235025533603,0.0036479000574433096,0.000167018588909823,0.07328535279552896,-0.0210908339175581,-0.5905969646352457,-0.1897099896259107,0.0,0.55,0.0018199693331948888,1.0648507520427892,7.0,19,True,False,False
1h,0.0,CDLINVERTEDHAMMER,20,18484.32156021245,0.09242160780106226,0.07228043792060657,0.010329073546871775,0.14554373734228948,-0.18137900701518408,-0.5216114742620878,-0.17954793466794874,0.0,0.6,0.048544497120702766,27.48076193489735,180.65,20,True,False,False
1h,0.0,CDLKICKING,20,-115.12320590422954,-0.0005756160295211476,0.0,-8.799473650792367e-05,-0.3334110233617003,-0.0007627746029664984,-1.2729890430357735,-0.18996500295132845,0.0,0.0,2.6037146328762368e-05,0.015212279945951517,0.1,1,False,False,False
1h,0.0,CDLKICKINGBYLENGTH,20,-115.12320590422954,-0.0005756160295211476,0.0,-8.799473650792367e-05,-0.3334110233617003,-0.0007627746029664984,-1.2729890430357735,-0.18996500295132845,0.0,0.0,2.6037146328762368e-05,0.015212279945951517,0.1,1,False,False,False
1h,0.0,CDLLADDERBOTTOM,20,6102.4556551656715,0.030512278275828357,0.020865012702963592,0.004426238546102213,0.2536621316485629,-0.03476931302785212,-0.4134930799558143,-0.1854507696687183,0.0,0.65,0.0073059669689453325,4.274614762854734,28.1,20,True,False,False
1h,0.0,CDLLONGLEGGEDDOJI,20,552449.9227346254,2.7622496136731267,1.3861282743209293,0.157461226670006,0.6671641817115794,-0.37677228334103674,8.97010720224689e-06,-0.03241578154481451,0.3,0.85,0.6267289646376033,198.90658363402397,1307.55,20,True,False,False
1h,0.0,CDLLONGLINE,20,-40883.93943865857,-0.20441969719329287,-0.42393289325803024,-0.0654838521077978,-0.15624632272880926,-0.6479238560933179,-0.8234015343331865,-0.25536086032261834,0.0,0.25,0.7195040498497786,430.3063920258422,2056.4,20,True,False,False
1h,0.0,CDLMARUBOZU,20,32805.37269910038,0.1640268634955019,-0.1008828018677344,0.0027194584825045555,0.05728776766618356,-0.37556641433168725,-0.6098674439381936,-0.18715754973231596,0.05,0.45,0.2729571719000065,157.46870074852464,953.3,20,True,False,False
1h,0.0,CDLMATCHINGLOW,20,37723.34312647299,0.18861671563236493,0.18726732948773028,0.02228080467204932,0.2773623444619803,-0.2192281175877532,-0.3897928671423968,-0.16759620354277122,0.0,0.65,0.10021323538562113,54.93869885696662,361.15,20,True,False,False
1h,0.0,CDLMATHOLD,20,0.0,0.0,0.0,0.0,,0.0,,-0.1898770082148205,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1h,0.0,CDLMORNINGDOJISTAR,20,5052.356552050949,0.02526178276025474,0.018028653698295094,0.003269519777075969,0.08102625357978106,-0.058328778584701556,-0.5861289580245962,-0.18660748843774455,0.0,0.6,0.008155053351858305,4.746190355078568,31.2,20,True,False,False
1h,0.0,CDLMORNINGSTAR,20,-1643.6748228626834,-0.00821837411431342,-0.04327003146755526,-0.002365530799095905,-0.11420228637250016,-0.12147836647936996,-0.7813574979768774,-0.1922425390139164,0.0,0.4,0.022320271170428913,12.892296340675722,84.75,20,True,False,False
1h,0.0,CDLONNECK,20,-85.83754073519106,-0.0004291877036759539,-0.0019989760395733303,-0.0001748905690914071,0.06247200540166474,-0.033904099720724445,-0.6046832062027125,-0.19005189878391193,0.0,0.5,0.002937987168412137,1.7189744862248553,11.3,20,True,False,False
1h,0.0,CDLPIERCING,20,1464.1316765953793,0.007320658382976897,0.016081431692185233,0.0010261153705812208,0.09814077411887734,-0.03303513967926764,-0.5690144374854998,-0.1888508928442393,0.0,0.6,0.004827450076413365,2.814252442143902,18.5,20,True,False,False
1h,0.0,CDLRICKSHAWMAN,20,288988.8364117558,1.4449441820587792,0.7089584317099165,0.11372415934989277,0.5481846613981894,-0.3540329760127009,-0.11897055020618774,-0.07615284886492775,0.15,0.9,0.5125271328711736,193.9930487903602,1275.25,20,True,False,False
1h,0.0,CDLRISEFALL3METHODS,20,-4116.420421113124,-0.02058210210556562,-0.020813380097702228,-0.003241948090255553,-0.2614417242527206,-0.037147292913906664,-0.9285969358570979,-0.19311895630507608,0.0,0.15,0.0029117201964022365,1.703763250473239,11.2,20,True,False,False
1h,0.0,CDLSEPARATINGLINES,20,-11576.063817266819,-0.057880319086334085,-0.05964095309845935,-0.011874683946160768,-0.13636279071820934,-0.1924795206296886,-0.8035180023225866,-0.2017516921609813,0.0,0.2,0.031995709005932696,18.726167976411254,121.85,20,True,False,False
1h,0.0,CDLSHOOTINGSTAR,20,-12785.783479381387,-0.06392891739690694,-0.036028639358914594,-0.012417224335147964,-0.11828934868476515,-0.2103872542416907,-0.7854445602891423,-0.2022942325499685,0.0,0.35,0.05633221265411311,31.83903713700111,209.3,20,True,False,False
1h,0.0,CDLSHORTLINE,20,-38324.181248783614,-0.1916209062439181,-0.3547198781434203,-0.05867557766865654,-0.11009443577939608,-0.6088787280812595,-0.7772496473837733,-0.24855258588347703,0.05,0.2,0.7103838962551965,438.3991817100085,2060.45,20,True,False,False
1h,0.0,CDLSPINNINGTOP,20,-5095.432773774346,-0.02547716386887173,-0.12744944649925227,-0.0213795589661204,0.060398958542990246,-0.5442057537536116,-0.606756253061387,-0.2112565671809409,0.0,0.45,0.763903120212237,462.2138179483665,2102.85,20,True,False,False
1h,0.0,CDLSTALLEDPATTERN,20,-15379.818230670395,-0.07689909115335197,-0.08574120729127443,-0.013338517675306878,-0.21955626908343598,-0.1479572825802133,-0.8867114806878131,-0.20321552589012742,0.0,0.4,0.022619769183140716,13.067247327256116,85.9,20,True,False,False
1h,0.0,CDLSTICKSANDWICH,20,1222.0564098540865,0.006110282049270432,0.006130122237500757,0.0008618822159581873,0.1093811717913241,-0.02743192847195113,-0.5452431578740029,-0.18901512599886233,0.0,0.55,0.002205681719418541,1.2778226456621693,8.4,18,True,False,False
1h,0.0,CDLTAKURI,20,72623.05801175906,0.3631152900587953,0.35055123397977617,0.04658790168993608,0.4946986975717217,-0.1882115486833381,-0.17245651403265555,-0.1432891065248844,0.0,1.0,0.12169362212929655,65.83823286148633,432.8,20,True,False,False
1h,0.0,CDLTASUKIGAP,20,4053.7605468245024,0.020268802734122515,0.007302763242160393,0.0022521126733400397,0.031146444706164168,-0.0705632424642432,-0.6360087668982131,-0.18762489554148049,0.0,0.55,0.0089135770001014,5.217765441336977,34.25,20,True,False,False
1h,0.0,CDLTHRUSTING,20,23.634185975889295,0.00011817092987944643,-0.0011111426639069943,-0.0002543736542884978,-0.04385966907018607,-0.07190994688638888,-0.7110148806745633,-0.190131381869109,0.0,0.5,0.010209664815277707,5.932744113200343,39.0,20,True,False,False
1h,0.0,CDLTRISTAR,20,1394.2496283546368,0.0069712481417731845,0.0071808939040349795,0.0010180282847072953,0.14227582020135335,-0.027323333103637475,-0.5252748276714325,-0.18885897993011322,0.0,0.65,0.0026390111307148852,1.5820616092566209,10.25,19,True,False,False
1h,0.0,CDLUNIQUE3RIVER,20,187.80166434197338,0.0009390083217098666,0.0025376087752341236,1.611382445147469e-05,0.08910644574358584,-0.02773164580573904,-0.5800392668052684,-0.18986089439036904,0.0,0.5,0.0018460515920593265,1.0800632982387623,7.1,19,True,False,False
1h,0.0,CDLUPSIDEGAP2CROWS,20,105.55116024153156,0.0005277558012076577,0.0,7.971332048803959e-05,0.01167635076821342,-0.0011239974470450165,-0.8988318411487511,-0.18979729489433247,0.0,0.1,7.796933245283926e-05,0.045636304706812986,0.3,3,False,False,False
1h,0.0,CDLXSIDEGAP3METHODS,20,-4863.415496480369,-0.024317077482401844,-0.06844397465927143,-0.007343903125835149,-0.03405708348606147,-0.21254104427657902,-0.7012122950904387,-0.19722091134065567,0.0,0.3,0.056504618622555736,32.84304057046442,212.55,20,True,False,False
1h,0.0,CEIL,20,29416.654307485052,0.14708327153742526,-0.37641525025447864,-0.03897925326897708,-0.07898116351620196,-0.6603801962872176,-0.7461363751205792,-0.2288562614837976,0.0,0.3,0.969276361440019,371.6787403668555,1323.85,20,True,True,False
1h,0.0,CMO,20,70204.32397094337,0.3510216198547168,-0.315163902750226,-0.02912473097269604,-0.05251931273047846,-0.6461455752139222,-0.7196745243348557,-0.2190017391875166,0.05,0.25,0.9987867073187445,344.99659374535554,1134.45,20,True,False,False
1h,0.0,CORREL,20,80724.65209281938,0.40362326046409686,-0.08643947614070352,-0.002643899451694948,0.07108717323663326,-0.6181743857953423,-0.5960680383677439,-0.19252090766651547,0.05,0.4,0.9807216505737466,199.5683257326375,656.45,20,True,True,False
1h,0.0,COS,20,-33286.476331309575,-0.1664323816565479,-0.2647782329938046,-0.061768152102443574,-0.0487313934183832,-0.6552502529431942,-0.7158866050227604,-0.2516451603172641,0.05,0.3,0.9983533885040105,850.1457259651401,2794.8,20,True,True,False
1h,0.0,COSH,20,119485.54725699082,0.5974277362849542,-0.5333656271627458,-0.07362358621775437,-0.23716237727894818,-0.7297041354291756,-0.9043175888833254,-0.2635005944325749,0.05,0.15,0.9896417267469493,364.156426140125,1197.5,20,True,True,False
1h,0.0,DEMA_100,20,46578.779733115145,0.2328938986655757,-0.5137260072245518,-0.0452689086738068,-0.07864398395023631,-0.6397615389298869,-0.7457991955546135,-0.23514591688862732,0.05,0.25,0.9828405749365301,254.18004049085175,835.95,20,True,False,False
1h,0.0,DEMA_1000,20,-66829.11270903633,-0.33414556354518166,-0.4604330931161304,-0.07212155928578816,-0.22552312406202688,-0.5973677630252288,-0.8926783356664041,-0.2619985675006087,0.0,0.1,0.8268458016322588,69.68691065027838,229.55,20,True,False,False
1h,0.0,DEMA_200,20,97940.86314530447,0.4897043157265223,-0.14197257719501094,-0.02286507782714863,-0.0006329304869562062,-0.5769684537166986,-0.6677881420913334,-0.21274208604196915,0.1,0.3,0.9655078223471667,171.04550905136765,562.7,20,True,False,False
1h,0.0,DEMA_21,20,163884.91353118364,0.8194245676559181,-0.5093983240685391,-0.030608477139538133,-0.0616693899225295,-0.6619160976022883,-0.7288246015269066,-0.22048548535435866,0.1,0.25,0.9965334494821272,576.5561261804343,1895.55,20,True,False,False
1h,0.0,DEMA_50,20,78225.72232290209,0.3911286116145104,-0.5273777959195823,-0.05326328553662409,-0.11719813871170699,-0.6556704638093688,-0.7843533503160842,-0.24314029375144464,0.05,0.2,0.9915069512312119,363.7988187420896,1196.25,20,True,False,False
1h,0.0,DEMA_9,20,-10015.672818254801,-0.050078364091273996,-0.3631241881407364,-0.05629869209988973,-0.09778149667074292,-0.6537635692240118,-0.7649367082751202,-0.24617570031471026,0.05,0.2,0.9986133797928509,891.9041713658662,2932.05,20,True,False,False
1h,0.0,DIV,20,-110681.68959316729,-0.5534084479658364,-0.6965784628422809,-0.1582903374143652,-0.42066225399706453,-0.7461027018211535,-1.0878174656014417,-0.3481673456291857,0.05,0.15,0.9980933803420718,1343.6443366777164,4416.95,20,True,True,False
1h,0.0,DX,20,-51353.3881665344,-0.256766940832672,-0.31987081055188066,-0.06481309772759083,-0.1268864548620312,-0.6670656121587338,-0.7940416664664085,-0.2546901059424113,0.0,0.2,0.997140095822755,521.3968478111426,1714.25,20,True,True,False
1h,0.0,EMA_100,20,5742.073284730483,0.028710366423652423,-0.29189225218576464,-0.03176161756093291,-0.011149131082602121,-0.6191908321819265,-0.6783043426869793,-0.22163862577575344,0.0,0.25,0.9914202874682652,173.81414187368765,571.8,20,True,False,False
1h,0.0,EMA_1000,20,33646.95578765628,0.16823477893828137,-0.1676526020909423,-0.022125612029226867,-0.012017986712167836,-0.598034061612229,-0.6791731983165451,-0.2120026202440474,0.05,0.35,0.9134229008161295,49.01358448479543,161.6,20,True,False,False
1h,0.0,EMA_200,20,-23379.488434268707,-0.11689744217134353,-0.44912750770692383,-0.05833710882872485,-0.10571084230162572,-0.6546929984758573,-0.7728660539060029,-0.24821411704354537,0.0,0.25,0.9827539111735832,121.14961709309475,398.7,20,True,False,False
1h,0.0,EMA_21,20,50498.30962929935,0.25249154814649677,-0.3890151386049606,-0.03911327830255351,-0.06738563461217094,-0.6676828441181717,-0.7345408462165481,-0.22899028651737402,0.05,0.3,0.9982667247410637,396.18549188378176,1302.7,20,True,False,False
1h,0.0,EMA_50,20,79592.04291672407,0.39796021458362035,-0.2160489890977375,-0.022494633652515906,-0.002094975281355954,-0.6139865971428011,-0.6692501868857331,-0.21237164186733642,0.05,0.35,0.9957534756156059,247.5018517178466,814.0,20,True,False,False
1h,0.0,EMA_9,20,230756.10719961626,1.1537805359980813,-0.5863566702736716,-0.05312377692751373,-0.1450219400367869,-0.6956707525635432,-0.8121771516411641,-0.24300078514233422,0.05,0.2,0.9993066898964255,618.632935203903,2033.85,20,True,False,False
1h,0.0,EXP,20,118305.15893885822,0.5915257946942911,-0.5333656271627458,-0.0749006252241913,-0.2414035461460707,-0.7297041354291754,-0.908558757750448,-0.26477763343901184,0.05,0.15,0.9896460587518012,364.17164027100335,1197.6,20,True,True,False
1h,0.0,FLOOR,20,39089.6647897993,0.19544832394899644,-0.3792082618227224,-0.03817500129521537,-0.07930255875227939,-0.6597990917215062,-0.7464577703566566,-0.22805200951003587,0.0,0.3,0.9693023519683491,371.8004388520821,1323.95,20,True,True,False
1h,0.0,HT_DCPERIOD,20,-28127.983882893917,-0.14063991941446957,-0.3339270991280535,-0.047259673928684826,-0.03812097450429923,-0.6565631068603799,-0.7052761861086765,-0.23713668214350533,0.0,0.35,0.9955801480897124,196.28248846290947,645.65,20,True,False,False
1h,0.0,HT_DCPHASE,20,14058.803359513853,0.07029401679756928,-0.012356378697689963,-0.003421689179176035,0.13389724898971403,-0.5750815966780929,-0.5332579626146632,-0.19329869739399658,0.0,0.45,0.9928935714383609,284.6195153754551,936.0,20,True,False,False
