timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
1h,JPM,HT_TRENDMODE,10.0,11536,1754.7363069261403,-0.5636415689399986,-5636.415689399986,-0.11852099815753159,-0.39468130890631353,-0.6411258719736632,0.5650138696255201,1180,179.50488445364937,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.5837738961748116,-0.30162490089927296,-1.1020577750865337,False
1h,JPM,IMI,0.0,11536,1754.7363069261403,-0.8092548859991266,-8092.548859991267,-0.22278607731049027,-0.6813608979060637,-0.8158012702057066,0.998873092926491,1301,395.67135971520514,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.8293872132339395,-0.40588998005223165,-1.3887373640862837,False
1h,JPM,IMI,1.0,11536,1754.7363069261403,-0.8531370228175379,-8531.37022817538,-0.2530898100469765,-0.8105142053516556,-0.8578892868064045,0.998873092926491,1301,395.67135971520514,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.8732693500523507,-0.4361937127887179,-1.5178906715318758,False
1h,JPM,IMI,5.0,11536,1754.7363069261403,-0.9484154573813862,-9484.154573813863,-0.3629919868348961,-1.3207817806670525,-0.9497165789879659,0.998873092926491,1301,395.67135971520514,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.968547784616199,-0.5460958895766375,-2.0281582468472727,False
1h,JPM,IMI,10.0,11536,1754.7363069261403,-0.9860679783810437,-9860.679783810436,-0.47800990167049906,-1.9427445885863,-0.986337475329907,0.998873092926491,1301,395.67135971520514,2.020132327234813,0.18310390274174138,0.7073764661802201,-3.0062003056158564,-0.6611138044122404,-2.65012105476652,False
1h,JPM,KAMA_100,0.0,11536,1754.7363069261403,-0.4267021449879944,-4267.021449879944,-0.0811510121609813,-0.12866147463838007,-0.5998562016443005,0.9913314840499307,679,206.4306171216968,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.4468344722228075,-0.2642549149027227,-0.8360379408186002,False
1h,JPM,KAMA_100,1.0,11536,1754.7363069261403,-0.5000763969579565,-5000.763969579565,-0.10009558211599057,-0.19660135340644974,-0.6181865338071153,0.9913314840499307,679,206.4306171216968,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.520208724192769,-0.28319948485773194,-0.9039778195866699,False
1h,JPM,KAMA_100,5.0,11536,1754.7363069261403,-0.7110139721468756,-7110.139721468756,-0.17208245690280455,-0.4654587688763522,-0.7632886330052859,0.9913314840499307,679,206.4306171216968,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.731146299381688,-0.3551863596445459,-1.1728352350565723,False
1h,JPM,KAMA_100,10.0,11536,1754.7363069261403,-0.8544297018470138,-8544.297018470139,-0.2540936567058272,-0.7945919895750303,-0.8769026887664761,0.9913314840499307,679,206.4306171216968,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.874562029081827,-0.43719755944756855,-1.5019684557552504,False
1h,JPM,KAMA_1000,0.0,11536,1754.7363069261403,0.20823688389859596,2082.3688389859594,0.029193902361558832,0.23965416094431272,-0.3386742875450479,0.9133148404993066,339,102.98712438569545,2.020132327234813,0.18310390274174138,0.7073764661802201,-1.8118954433362169,-0.15391000038018254,-0.4677223052359074,False
