timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
5m,WMT,CDLXSIDEGAP3METHODS,0.0,69708,19506.231258495893,0.07845448708924274,784.5448708924274,0.021360342306382618,0.659213704975771,-0.04588883597705473,0.0411000172146669,998,283.189723178416,1.4424988205901306,0.2838916235726532,1.2706740236776948,-1.3640443335008878,-0.26253128126627057,-0.6114603187019237,False
5m,WMT,CDLXSIDEGAP3METHODS,1.0,69708,19506.231258495893,-0.025339102412274217,-253.39102412274218,-0.007156338567952503,-0.20230645476162423,-0.08196835024845117,0.0411000172146669,998,283.189723178416,1.4424988205901306,0.2838916235726532,1.2706740236776948,-1.4678379230024048,-0.2910479621406057,-1.472980478439319,False
5m,WMT,CDLXSIDEGAP3METHODS,5.0,69708,19506.231258495893,-0.34984747332223287,-3498.4747332223287,-0.11350613798871201,-3.577618460977093,-0.3596352560531205,0.0411000172146669,998,283.189723178416,1.4424988205901306,0.2838916235726532,1.2706740236776948,-1.7923462939123636,-0.3973977615613652,-4.848292484654788,False
5m,WMT,CDLXSIDEGAP3METHODS,10.0,69708,19506.231258495893,-0.6081537604601901,-6081.537604601901,-0.23062007067972767,-7.227216181182663,-0.6097022124826305,0.0411000172146669,998,283.189723178416,1.4424988205901306,0.2838916235726532,1.2706740236776948,-2.0506525810503207,-0.5145116942523809,-8.497890204860358,False
5m,WMT,CEIL,0.0,69708,19506.231258495893,-0.01619189006115851,-161.9189006115851,-0.0045576705730475675,0.03606084979225852,-0.25037917431557366,0.4647529695300396,5508,2371.8538474903694,1.4424988205901306,0.2838916235726532,1.2706740236776948,-1.4586907106512892,-0.28844929414570075,-1.2346131738854362,False
5m,WMT,CEIL,1.0,69708,19506.231258495893,-0.578907025941267,-5789.07025941267,-0.21496496345052352,-1.6598175018380306,-0.6279727436394782,0.4647529695300396,5508,2371.8538474903694,1.4424988205901306,0.2838916235726532,1.2706740236776948,-2.0214058465313975,-0.4988565870231767,-2.930491525515725,False
5m,WMT,CEIL,5.0,69708,19506.231258495893,-0.9858869638557608,-9858.869638557608,-0.6964675916971235,-7.874822149189407,-0.9858946147559722,0.4647529695300396,5508,2371.8538474903694,1.4424988205901306,0.2838916235726532,1.2706740236776948,-2.4283857844458914,-0.9803592152697767,-9.145496172867102,False
5m,WMT,CEIL,10.0,69708,19506.231258495893,-0.9997982753536886,-9997.982753536886,-0.9075399205227587,-14.190153796202914,-0.9997982838032587,0.4647529695300396,5508,2371.8538474903694,1.4424988205901306,0.2838916235726532,1.2706740236776948,-2.442297095943819,-1.191431544095412,-15.460827819880608,False
5m,WMT,CMO,0.0,69708,19506.231258495893,0.13644896467832024,1364.4896467832025,0.03644112189046611,0.30027155958266766,-0.37829268177041364,0.9869311987146382,9156,4622.260718835055,1.4424988205901306,0.2838916235726532,1.2706740236776948,-1.3060498559118103,-0.24745050168218707,-0.9704024640950271,False
5m,WMT,CMO,1.0,69708,19506.231258495893,-0.7825547320985282,-7825.547320985283,-0.3475165731300689,-2.4671224378464904,-0.7845066176227308,0.9869311987146382,9156,4622.260718835055,1.4424988205901306,0.2838916235726532,1.2706740236776948,-2.225053552688659,-0.6314081967027221,-3.7377964615241854,False
