timeframe,cost_bps,indicator,n_tickers,total_pnl_dollars,avg_total_return,median_total_return,avg_cagr,avg_sharpe,avg_max_drawdown,avg_excess_sharpe,avg_excess_cagr,beat_buyhold_rate,win_rate,avg_exposure,avg_turnover,avg_trades,n_sharpe,rankable,generic_fallback,is_baseline
1d,1.0,ATR,20,-37379.09976871022,-0.1868954988435511,-0.4487735331643921,-0.045120661153834125,-0.04522355659141704,-0.7196651804474253,-0.771035948361738,-0.23859779508033072,0.0,0.2,0.9886636894537959,46.22501495308644,267.95,20,True,True,False
1d,1.0,AVGDEV,20,-18334.624152818622,-0.09167312076409315,-0.4428414752816386,-0.034348559447338174,-0.004205012588398415,-0.7146347953638472,-0.7300174043587194,-0.2278256933738348,0.0,0.2,0.9890072140158022,44.488012147782584,257.9,20,True,True,False
1d,1.0,AVGPRICE,20,-79101.5063034202,-0.395507531517101,-0.7930980639555891,-0.12481186950846404,-0.3739819263193406,-0.8457434324278182,-1.0997943180896617,-0.31828900343496064,0.0,0.1,0.999776709034696,254.68263519955332,1474.7,20,True,False,False
1d,1.0,BBANDS,20,0.0,0.0,0.0,0.0,,0.0,,-0.1934771339264966,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1d,1.0,BETA,20,-173770.00787189178,-0.8688500393594589,-0.9045412707745788,-0.2035201929693426,-0.6373311582188842,-0.8995140277512244,-1.3631435499892053,-0.3969973268958392,0.0,0.0,0.998282377189969,28.975972170068957,168.15,20,True,False,False
1d,1.0,BOP,20,-144988.27278492384,-0.7249413639246193,-0.8111303593559065,-0.13626055846099713,-0.4037268047174572,-0.8358823907664824,-1.1295391964877781,-0.32973769238749373,0.0,0.05,0.9965132256956373,255.1147254496289,1486.6,20,True,False,False
1d,1.0,BUYHOLD,20,5374372.87291947,26.871864364597343,5.028281442799381,0.1934771339264966,0.7258123917703211,-0.46543749735534695,0.0,0.0,0.0,1.0,1.0,0.08641805001511768,1.0,20,True,False,True
1d,1.0,CCI,20,-3083.4521685690033,-0.01541726084284501,-0.41453573905238267,-0.0471227573279765,-0.08227593689867171,-0.6957210804758441,-0.8080883286689927,-0.24059989125447312,0.0,0.2,0.9955341806939197,61.94445825083635,358.9,20,True,False,False
1d,1.0,CDL2CROWS,20,-6337.181950954369,-0.03168590975477185,-0.02209941024519102,-0.0029789259983748428,-0.11549686580417733,-0.07299649924631221,-0.8413092575744983,-0.19645605992487145,0.0,0.4,0.00623497080041223,0.5228292025914619,6.05,20,True,False,False
1d,1.0,CDL3BLACKCROWS,20,-760.430259245196,-0.0038021512962259805,0.0,-0.00035094991116765286,-0.15726552493569998,-0.010361186115362731,-1.0264759225128794,-0.19382808383766426,0.0,0.05,0.0004122294744074201,0.034567220006047075,0.4,4,False,False,False
1d,1.0,CDL3INSIDE,20,-6009.443728885987,-0.03004721864442994,-0.017383864598545462,-0.007112504375058915,0.004086568925226601,-0.3072852616250823,-0.7217258228450945,-0.20058963830155552,0.0,0.45,0.10274819649604947,8.594275074003452,96.35,20,True,False,False
1d,1.0,CDL3LINESTRIKE,20,-1664.284848710552,-0.00832142424355276,0.0,-0.0008760232643139799,-0.02745853513929629,-0.04727058305950041,-0.7716199944906525,-0.1943531571908106,0.0,0.4,0.004740638955685331,0.3888812250680295,4.5,16,True,False,False
1d,1.0,CDL3OUTSIDE,20,-61357.68582266403,-0.30678842911332016,-0.33575433204266814,-0.03753887117284962,-0.2717281022667503,-0.4831846211747302,-0.9975404940370713,-0.23101600509934622,0.0,0.2,0.19876331157677773,16.289802427849683,179.0,20,True,False,False
1d,1.0,CDL3STARSINSOUTH,20,0.0,0.0,0.0,0.0,,0.0,,-0.1934771339264966,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1d,1.0,CDL3WHITESOLDIERS,20,6935.673679719899,0.034678368398599495,0.011829981534460243,0.0027528377488767962,0.16596989926882058,-0.02780293969489716,-0.5842198455769085,-0.19072429617761982,0.0,0.55,0.004465819306080384,0.371597615065006,4.3,16,True,False,False
1d,1.0,CDLABANDONEDBABY,20,147.80952135560852,0.0007390476067780427,0.0,4.172164186611038e-05,0.009857637807211252,-0.007429448910911707,-0.7935644216800921,-0.19343541228463051,0.0,0.1,0.0006183442116111301,0.051850830009070606,0.55,4,False,False,False
1d,1.0,CDLADVANCEBLOCK,20,-10764.933603706095,-0.053824668018530475,-0.03816997444938652,-0.0052115201688134214,-0.10226269415492446,-0.14359979630563352,-0.8280750859252455,-0.19868865409531003,0.0,0.3,0.02849536241841292,2.341929155409689,27.1,20,True,False,False
1d,1.0,CDLBELTHOLD,20,-75007.16823446447,-0.37503584117232236,-0.4587180242946586,-0.05489097923748618,-0.18070569891329202,-0.6383432331330026,-0.906518090683613,-0.24836811316398277,0.0,0.2,0.6341978701477156,50.666902723863494,460.8,20,True,False,False
1d,1.0,CDLBREAKAWAY,20,-624.4517588734634,-0.0031222587943673164,0.0,-0.0003157466862248992,0.006438600575184689,-0.01918421616205691,-0.7613444811735501,-0.1937928806127215,0.0,0.3,0.0016489178976296804,0.1382688800241883,1.6,11,False,False,False
1d,1.0,CDLCLOSINGMARUBOZU,20,-134731.50645384265,-0.6736575322692133,-0.7325865961184944,-0.11436962863928242,-0.4578664142954233,-0.7939501966819342,-1.1836788060657444,-0.30784676256577903,0.0,0.05,0.5875815870834764,48.264480933443224,440.95,20,True,False,False
1d,1.0,CDLCONCEALBABYSWALL,20,0.0,0.0,0.0,0.0,,0.0,,-0.1934771339264966,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1d,1.0,CDLCOUNTERATTACK,20,3302.1502789740334,0.016510751394870172,0.010506248886550051,0.000817310178081293,0.023713317506831415,-0.0910215033591532,-0.7020990742634896,-0.1926598237484153,0.0,0.55,0.009361044314668499,0.777762450136059,9.0,20,True,False,False
1d,1.0,CDLDARKCLOUDCOVER,20,-21722.297710839714,-0.10861148855419858,-0.07642088531649754,-0.010784101997203093,-0.18969515747031276,-0.19383392871627497,-0.9155075492406338,-0.2042612359236997,0.0,0.2,0.028890415664720025,2.3505709604112006,27.2,20,True,False,False
1d,1.0,CDLDOJI,20,959758.3171145204,4.798791585572602,2.169418274220757,0.11896433634131846,0.6015416409831554,-0.3679762132827343,-0.12427075078716554,-0.07451279758517815,0.1,1.0,0.5906389556853315,28.487710187483543,329.65,20,True,False,False
1d,1.0,CDLDOJISTAR,20,-9826.231836807854,-0.04913115918403928,-0.02316595776501179,-0.009717211521439895,-0.03611530603697547,-0.3303923152562012,-0.7619276978072965,-0.2031943454479365,0.0,0.45,0.14163517691514943,11.605944117030303,130.45,20,True,False,False
1d,1.0,CDLDRAGONFLYDOJI,20,71862.59931236591,0.3593129965618295,0.11837361086025311,0.020268191394725927,0.2613743243377733,-0.19449772570260365,-0.46443806743254773,-0.1732089425317707,0.0,0.8,0.07834077636551014,6.239383211091496,72.2,20,True,False,False
1d,1.0,CDLENGULFING,20,-102761.76468949993,-0.5138088234474997,-0.5495517395323786,-0.06853596076085564,-0.3242539900865822,-0.6376525575631555,-1.0500663818569032,-0.26201309468735223,0.0,0.05,0.40273102026794916,32.98144878826966,335.0,20,True,False,False
1d,1.0,CDLEVENINGDOJISTAR,20,-5749.744793769196,-0.02874872396884598,-0.04334802451691172,-0.003299941828814351,-0.10922581737587463,-0.10358267581356007,-0.8350382091461956,-0.19677707575531095,0.0,0.4,0.01245276537272415,1.037016600181412,12.0,20,True,False,False
1d,1.0,CDLEVENINGSTAR,20,-20866.139738431884,-0.10433069869215941,-0.10558073692262243,-0.010344771257375058,-0.17256487142309312,-0.19623052287202464,-0.898377263193414,-0.20382190518387167,0.0,0.3,0.03627619374785297,2.9641391155185364,34.3,20,True,False,False
1d,1.0,CDLGAPSIDESIDEWHITE,20,-3858.5078799424755,-0.01929253939971238,-0.014531622233261376,-0.001845756265804538,-0.0460582326520542,-0.0984893828334921,-0.7718706244223752,-0.19532289019230115,0.0,0.4,0.015286843009275164,1.2789871402237416,14.65,20,True,False,False
1d,1.0,CDLGRAVESTONEDOJI,20,27031.23675578706,0.1351561837789353,0.10381958534468716,0.008471490380057688,0.20810301670113862,-0.2045043381538385,-0.5177093750691825,-0.18500564354643892,0.0,0.7,0.07157334249398832,5.712233105999278,66.1,20,True,False,False
1d,1.0,CDLHAMMER,20,109977.14719729059,0.549885735986453,0.35701157053307964,0.028792067660644367,0.3389958423526592,-0.22054062716095663,-0.3868165494176618,-0.16468506626585225,0.0,0.8,0.11288217107523188,8.87081283405183,102.65,20,True,False,False
1d,1.0,CDLHANGINGMAN,20,-44222.354055080876,-0.2211117702754044,-0.2101184858104711,-0.025353868019638966,-0.21590982985365428,-0.3644569148182563,-0.9417222216239753,-0.21883100194613556,0.0,0.1,0.11585365853658536,8.866491931551073,102.6,20,True,False,False
1d,1.0,CDLHARAMI,20,36720.86891633766,0.1836043445816883,0.1494443569073891,0.0009661573578172655,0.1337675847004873,-0.48128748531225296,-0.5920448070698338,-0.19251097656867935,0.0,0.55,0.41681552731020266,32.76972456573262,337.9,20,True,False,False
1d,1.0,CDLHARAMICROSS,20,-3448.903731542052,-0.01724451865771026,0.061851608998046315,-0.009733378211588067,0.014348141213894477,-0.3597298118156718,-0.7114642505564266,-0.20321051213808466,0.0,0.55,0.1485056681552731,12.150377832125546,135.75,20,True,False,False
1d,1.0,CDLHIGHWAVE,20,-5956.518271114113,-0.02978259135557058,-0.2515178477826569,-0.02510576687353986,-0.022831531003037947,-0.5624392525016575,-0.748643922773359,-0.21858290080003648,0.0,0.3,0.5701992442459636,46.60957527565372,433.4,20,True,False,False
1d,1.0,CDLHIKKAKE,20,-49862.5425351203,-0.24931271267560148,-0.2722251901443986,-0.030502219869446418,-0.057572595455352184,-0.5652767062282302,-0.7833849872256733,-0.223979353795943,0.0,0.1,0.49513912744761257,35.336340651181615,351.95,20,True,False,False
1d,1.0,CDLHIKKAKEMOD,20,4858.286985132014,0.02429143492566007,0.014660622346798657,0.0019293331852785923,0.024889730630813983,-0.046602254144193514,-0.6764218769963385,-0.191547800741218,0.0,0.55,0.006046032291308828,0.45801566508012365,5.3,17,True,False,False
1d,1.0,CDLHOMINGPIGEON,20,44019.16524151189,0.22009582620755946,0.2232641074281131,0.015397306917754355,0.2762821835995143,-0.23592362657373692,-0.44953020817080674,-0.17807982700874225,0.0,0.85,0.08280659567159052,6.628264436159526,76.7,20,True,False,False
1d,1.0,CDLIDENTICAL3CROWS,20,0.0,0.0,0.0,0.0,,0.0,,-0.1934771339264966,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1d,1.0,CDLINNECK,20,-7451.934195269165,-0.03725967097634582,-0.031078488507931434,-0.0037902916075518767,-0.11660309979950445,-0.09824444686301162,-0.8424154915698254,-0.19726742553404847,0.0,0.45,0.007523187907935418,0.6308517651103591,7.3,20,True,False,False
1d,1.0,CDLINVERTEDHAMMER,20,29555.026445789306,0.14777513222894653,0.103115779267265,0.008314914315690142,0.18612325285909276,-0.2327582971515751,-0.5396891389112283,-0.18516221961080645,0.0,0.6,0.07270697354860872,5.7597630335075936,66.65,20,True,False,False
1d,1.0,CDLKICKING,20,0.0,0.0,0.0,0.0,,0.0,,-0.1934771339264966,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1d,1.0,CDLKICKINGBYLENGTH,20,0.0,0.0,0.0,0.0,,0.0,,-0.1934771339264966,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1d,1.0,CDLLADDERBOTTOM,20,8929.100051608759,0.04464550025804379,0.011862987414574921,0.003460633237458244,0.09309400540589467,-0.08469901326977751,-0.6327183863644263,-0.19001650068903836,0.0,0.5,0.010803847475094469,0.890105915155712,10.3,20,True,False,False
1d,1.0,CDLLONGLEGGEDDOJI,20,959758.3171145204,4.798791585572602,2.169418274220757,0.11896433634131846,0.6015416409831554,-0.3679762132827343,-0.12427075078716554,-0.07451279758517815,0.1,1.0,0.5906389556853315,28.487710187483543,329.65,20,True,False,False
1d,1.0,CDLLONGLINE,20,-100358.95508100664,-0.5017947754050331,-0.6939765250333252,-0.08729762313499016,-0.29904901232457126,-0.7494197831123994,-1.0248614040948922,-0.2807747570614868,0.0,0.05,0.751940913775335,63.58208029862283,523.95,20,True,False,False
1d,1.0,CDLMARUBOZU,20,-44026.955621757246,-0.2201347781087862,-0.3294628471226546,-0.027881775680546818,-0.1876985151812148,-0.4816159893408575,-0.9135109069515359,-0.2213589096070434,0.0,0.2,0.2289934730333219,18.510746313238208,200.7,20,True,False,False
1d,1.0,CDLMATCHINGLOW,20,59105.43418901155,0.2955271709450577,0.1732598876021354,0.019934246669616646,0.3071128116269793,-0.21366243113110023,-0.4186995801433418,-0.17354288725687997,0.0,0.8,0.08605290278254896,6.801100536189762,78.7,20,True,False,False
1d,1.0,CDLMATHOLD,20,-284.83711777463225,-0.0014241855888731613,0.0,-0.00012470639901494552,-0.2755520645570966,-0.001916254830549685,-0.728786054327309,-0.19360184032551156,0.0,0.0,0.00010305736860185502,0.008641805001511769,0.1,1,False,False,False
1d,1.0,CDLMORNINGDOJISTAR,20,812.6379940904193,0.004063189970452097,0.003946818259687679,-0.0001399728457337379,-0.04274175238839963,-0.08559017519270698,-0.7743765362579461,-0.19361710677223035,0.0,0.5,0.010202679491583648,0.8468968901481532,9.8,19,True,False,False
1d,1.0,CDLMORNINGSTAR,20,-6030.035621377665,-0.030150178106888324,-0.08973237842929982,-0.004042998957071086,-0.040616962199390344,-0.17851794100855917,-0.7664293539697113,-0.19752013288356768,0.0,0.35,0.03466162830642391,2.856116552999639,33.05,20,True,False,False
1d,1.0,CDLONNECK,20,-5885.549215533333,-0.029427746077666666,-0.03899319421579572,-0.003046631462793448,-0.08224826622712075,-0.1287332497877991,-0.8080606579974419,-0.19652376538929003,0.0,0.4,0.01638612160769495,1.3654051902388593,15.8,20,True,False,False
1d,1.0,CDLPIERCING,20,15900.891166272708,0.07950445583136354,0.034869775468383324,0.005636400286128318,0.1152592290679465,-0.1281416004878205,-0.6105531627023745,-0.1878407336403683,0.0,0.6,0.02164204740638956,1.745644610305377,20.2,20,True,False,False
1d,1.0,CDLRICKSHAWMAN,20,612145.0062405516,3.0607250312027583,1.5696576666236648,0.09658504180159046,0.5550087852301744,-0.32229429645883706,-0.17080360654014665,-0.09689209212490615,0.15,1.0,0.4824287186533837,27.035886947229564,312.85,20,True,False,False
1d,1.0,CDLRISEFALL3METHODS,20,2520.2696897945243,0.012601348448972621,0.0,0.00105455335110497,0.13661815147148745,-0.014985592566104128,-0.5638561105857421,-0.19242258057539163,0.0,0.4,0.0016489178976296804,0.1382688800241883,1.6,10,False,False,False
1d,1.0,CDLSEPARATINGLINES,20,-4892.043089129734,-0.02446021544564867,-0.024844984855246444,-0.002896530759567334,-0.03655669137027077,-0.16280980641607304,-0.7623690831405918,-0.19637366468606393,0.0,0.45,0.028632772243215386,2.380817277916492,27.4,20,True,False,False
1d,1.0,CDLSHOOTINGSTAR,20,-45430.92747982284,-0.22715463739911423,-0.20352744094695296,-0.02467268854495453,-0.3077425243529371,-0.33676021184187604,-1.0335549161232582,-0.21814982247145115,0.0,0.15,0.0842665750601168,6.680115266168596,77.3,20,True,False,False
1d,1.0,CDLSHORTLINE,20,-51102.960839997606,-0.25551480419998807,-0.37790188885963555,-0.03710527781152821,-0.10014481944160067,-0.5551612545794301,-0.8259572112119218,-0.2305824117380248,0.0,0.3,0.4949158364823084,43.062114322533134,403.9,20,True,False,False
1d,1.0,CDLSPINNINGTOP,20,-72180.46573471217,-0.36090232867356087,-0.40547717523976934,-0.04764553318969853,-0.06684800183806913,-0.6616841705829493,-0.7926603936083902,-0.24112266711619515,0.0,0.15,0.7836825833047063,67.3066982542744,530.55,20,True,False,False
1d,1.0,CDLSTALLEDPATTERN,20,-6261.341651897314,-0.03130670825948657,-0.013109869820947362,-0.0031144534025951075,-0.08615867014753306,-0.09267290389640698,-0.8119710619178541,-0.1965915873290917,0.0,0.3,0.01303675712813466,1.0888674301904828,12.6,20,True,False,False
1d,1.0,CDLSTICKSANDWICH,20,3294.8121069631643,0.016474060534815822,0.012786734757488594,0.0013152699092206176,0.07429611920566148,-0.06428758342991589,-0.6515162725646595,-0.19216186401727597,0.0,0.6,0.008244589488148402,0.6913444001209414,8.0,20,True,False,False
1d,1.0,CDLTAKURI,20,66470.49767954698,0.3323524883977349,0.11837361086025311,0.01948059466111162,0.2585994301407387,-0.19449772570260368,-0.4672129616295823,-0.173996539265385,0.0,0.8,0.07796289934730334,6.230741406089985,72.1,20,True,False,False
1d,1.0,CDLTASUKIGAP,20,11912.727497620685,0.05956363748810343,0.026759954495766736,0.004024931648358626,0.08242421325601129,-0.15228515427389389,-0.6433881785143097,-0.18945220227813797,0.0,0.55,0.03665407076605977,3.085124385539701,35.45,20,True,False,False
1d,1.0,CDLTHRUSTING,20,-34690.83675574008,-0.1734541837787004,-0.20540294379722496,-0.018284942326583804,-0.27401398392738074,-0.28772742208754054,-0.9998263756977017,-0.21176207625308038,0.0,0.1,0.04735486087255238,3.8801704456787838,44.9,20,True,False,False
1d,1.0,CDLTRISTAR,20,-3371.7692265156443,-0.01685884613257822,-0.016535777346650793,-0.0016083561636255905,-0.08868892005395482,-0.06248539707840108,-0.8145013118242759,-0.1950854900901222,0.0,0.35,0.006046032291308828,0.5444337150952413,6.0,20,True,False,False
1d,1.0,CDLUNIQUE3RIVER,20,-4665.513337664446,-0.023327566688322227,-0.014828968128727638,-0.0023772505988078783,-0.051661230719217334,-0.08429311948253673,-0.7774736224895384,-0.1958543845253045,0.0,0.3,0.009790450017176228,0.8209714751436179,9.5,20,True,False,False
1d,1.0,CDLUPSIDEGAP2CROWS,20,-5606.239093121031,-0.028031195465605157,-0.01823799657588765,-0.00255282909532476,-0.1324839628724168,-0.06446153466730337,-0.8586425890715591,-0.19602996302182135,0.0,0.3,0.0036070079010649255,0.30246317505291187,3.5,19,True,False,False
1d,1.0,CDLXSIDEGAP3METHODS,20,-9145.484193245826,-0.04572742096622913,-0.03507533800983659,-0.0061668335105583725,-0.07877434198417343,-0.222376883310214,-0.8045867337544944,-0.19964396743705498,0.0,0.45,0.03856063208519409,3.244997778067669,37.05,20,True,False,False
1d,1.0,CEIL,20,-34948.92689373411,-0.17474463446867056,-0.48799669574340293,-0.04614009392658934,-0.06274311678863766,-0.6885221971734401,-0.7885555085589587,-0.23961722785308598,0.0,0.25,0.9717107523187908,58.05564600015606,354.25,20,True,True,False
1d,1.0,CMO,20,-72093.23337472984,-0.3604661668736492,-0.529903283972138,-0.061296829605758905,-0.09373087072313899,-0.69832529669726,-0.81954326249346,-0.2547739635322555,0.0,0.1,0.9951906561319135,56.50012109988394,327.4,20,True,False,False
1d,1.0,CORREL,20,34105.70897424331,0.17052854487121652,-0.07052298489726883,-0.018466189320598375,0.06565524083508122,-0.6551437351276335,-0.6601571509352399,-0.211943323247095,0.0,0.5,0.9835108210237034,29.252509930117334,169.75,20,True,True,False
1d,1.0,COS,20,-64338.56957780103,-0.32169284788900515,-0.4569479184531808,-0.05529267655925778,-0.07598753907738565,-0.7220206072626875,-0.8017999308477067,-0.2487698104857544,0.0,0.15,0.9934730333218825,169.83739369471078,983.15,20,True,True,False
1d,1.0,COSH,20,-118587.37637497878,-0.5929368818748939,-0.7031289907053637,-0.10385651951348476,-0.29532661506310187,-0.7701501407939415,-1.021139006833423,-0.29733365343998136,0.0,0.1,0.9882858124355891,67.18571298425323,389.3,20,True,True,False
1d,1.0,DEMA_100,20,-87777.31831617434,-0.4388865915808717,-0.5436907642652737,-0.06521812184625819,-0.12913613932320292,-0.7298189882269155,-0.8549485310935239,-0.25869525577275476,0.0,0.05,0.9319821367227756,40.1757514520282,232.95,20,True,False,False
1d,1.0,DEMA_1000,20,-25496.102839083593,-0.12748051419541795,-0.30810248031747306,-0.033088840487969284,-0.143617867124721,-0.5075965301212318,-0.869430258895042,-0.2265659744144659,0.0,0.2,0.3136379251116455,5.764083936008349,33.85,20,True,False,False
1d,1.0,DEMA_200,20,-83605.64791827512,-0.4180282395913756,-0.602180400798549,-0.06340520647430566,-0.15013269231784113,-0.7184255881009569,-0.8759450840881622,-0.25688234040080227,0.0,0.2,0.863277224321539,27.334029219781723,158.65,20,True,False,False
1d,1.0,DEMA_21,20,-26920.482086813274,-0.13460241043406634,-0.6183236252787052,-0.06749342804647586,-0.15709286808124762,-0.7320945328125446,-0.8829052598515688,-0.2609705619729724,0.0,0.2,0.9862590175197526,92.14756673111998,533.65,20,True,False,False
1d,1.0,DEMA_50,20,-73951.42970675051,-0.3697571485337525,-0.5532982846997361,-0.06610414865078007,-0.11518576559268531,-0.6977207546777576,-0.8409981573630063,-0.25958128257727664,0.0,0.3,0.9663345929233941,58.772915815281536,340.55,20,True,False,False
1d,1.0,DEMA_9,20,-123696.63307050573,-0.6184831653525287,-0.7048123951097434,-0.11040006639073312,-0.3052374157608358,-0.7995543353221191,-1.0310498075311567,-0.30387720031722976,0.0,0.1,0.9945036070079011,141.18981011469924,817.4,20,True,False,False
1d,1.0,DIV,20,-92585.44712866464,-0.4629272356433233,-0.6246476315374444,-0.08342144707143329,-0.16046670439721006,-0.7711434456626094,-0.8862790961675311,-0.2768985809979299,0.0,0.15,0.9934730333218825,200.68863755010779,1161.65,20,True,True,False
1d,1.0,DX,20,-32959.54049973585,-0.16479770249867925,-0.26588220000564644,-0.035907493513561074,0.0028002732070680843,-0.6915484109186104,-0.723012118563253,-0.22938462744005766,0.0,0.35,0.9886636894537959,88.00814213539584,509.7,20,True,True,False
1d,1.0,EMA_100,20,46423.124869289844,0.23211562434644928,-0.3941458323497326,-0.0351819602224931,-0.032847973950250624,-0.6913874687323865,-0.7586603657205717,-0.22865909414898972,0.0,0.2,0.9659910683613878,27.472298099805908,159.45,20,True,False,False
1d,1.0,EMA_1000,20,536932.973934881,2.684664869674405,0.5642769064034318,0.068581974278132,0.37987395563840254,-0.557794310018326,-0.3459384361319185,-0.12489515964836462,0.0,0.85,0.6568189625558227,3.136975215548772,18.65,20,True,False,False
1d,1.0,EMA_200,20,278937.75001136394,1.39468875005682,-0.3604834671081757,-0.013409646958921845,0.03325897382848692,-0.6986106733647507,-0.6925534179418341,-0.20688678088541845,0.0,0.35,0.9316386121607694,17.957670793141453,104.4,20,True,False,False
1d,1.0,EMA_21,20,-39340.309116991826,-0.19670154558495914,-0.4338645433603787,-0.05259548834624126,-0.07474462339018392,-0.6858130456317301,-0.8005570151605049,-0.24607262227273785,0.0,0.1,0.9931295087598764,62.85184777599509,364.15,20,True,False,False
1d,1.0,EMA_50,20,-51249.206968719736,-0.2562460348435987,-0.278516116080612,-0.04418868258830988,-0.044437131551439045,-0.6709509446540218,-0.7702495233217601,-0.2376658165148065,0.0,0.15,0.9831672964616971,39.38934719689063,228.4,20,True,False,False
1d,1.0,EMA_9,20,-80518.10815119153,-0.4025905407559576,-0.5578206390762468,-0.0765541964371144,-0.1863877805527824,-0.7371750018161374,-0.9122001723231034,-0.270031330363611,0.0,0.05,0.9972518035039505,97.67832193208751,565.65,20,True,False,False
1d,1.0,EXP,20,-118588.269126753,-0.592941345633765,-0.7031289907053637,-0.10386230504863703,-0.29381151984315945,-0.7702686840835732,-1.0196239116134804,-0.29733943897513365,0.0,0.1,0.9907935417382342,67.3369445717797,390.25,20,True,True,False
1d,1.0,FLOOR,20,-38383.821742028114,-0.19191910871014056,-0.48799669574340293,-0.04705105371637223,-0.06425451712550102,-0.6890276969180718,-0.7900669088958221,-0.24052818764286882,0.0,0.25,0.9716763998625902,58.12478044016815,354.7,20,True,True,False
1d,1.0,HT_DCPERIOD,20,-56854.151713142455,-0.2842707585657123,-0.5001645120538267,-0.05747508139114292,-0.05918451403913896,-0.7295063846708881,-0.78499690580946,-0.2509522153176395,0.05,0.25,0.9824802473376847,27.72291044484975,160.9,20,True,False,False
1d,1.0,HT_DCPHASE,20,20266.24492367662,0.1013312246183831,-0.13779690054748645,-0.012353281824563134,0.09439452815029029,-0.6244784985453105,-0.6314178636200307,-0.2058304157510597,0.0,0.35,0.971830985915493,41.55844025227009,240.95,20,True,False,False
1d,1.0,HT_PHASOR,20,-2673.7668441065534,-0.013368834220532765,-0.13034015035948154,-0.019064752145899293,0.08717436792279937,-0.659073883506841,-0.6386380238475217,-0.2125418860723959,0.0,0.4,0.9890072140158022,107.20159104375348,620.75,20,True,False,False
1d,1.0,HT_SINE,20,-8154.513692381721,-0.0407725684619086,-0.41142216633921386,-0.03591322109258371,-0.014566581485962021,-0.6613464287139521,-0.7403789732562831,-0.22939035501908028,0.0,0.35,0.9783579525936105,29.63274935018385,171.95,20,True,False,False
1d,1.0,HT_TRENDLINE,20,14253.71228608749,0.07126856143043744,-0.4901976378047394,-0.03890343119412738,-0.03803259185550919,-0.6755999909792653,-0.7638449836258302,-0.23238056512062397,0.0,0.3,0.9783579525936105,51.289112683972334,297.25,20,True,False,False
1d,1.0,HT_TRENDMODE,20,1407854.6472037942,7.039273236018971,2.9730935744553575,0.14178774913533748,0.6157630322936685,-0.44462566959919947,-0.11004935947665254,-0.05168938479115912,0.1,1.0,0.7520611473720371,26.41799788962147,305.7,20,True,False,False
1d,1.0,IMI,20,-117522.10632549741,-0.587610531627487,-0.6406735142054769,-0.0960166301981352,-0.2365101352810993,-0.7657491386594075,-0.9623225270514204,-0.2894937641246318,0.0,0.05,0.9955341806939197,62.28148864589531,360.85,20,True,False,False
1d,1.0,KAMA_100,20,-96577.60711239486,-0.48288803556197435,-0.5313460540733188,-0.07131377520157893,-0.13576083358166113,-0.7181987330548428,-0.8615732253519821,-0.2647909091280755,0.0,0.1,0.9656303675712813,31.179632445454455,180.9,20,True,False,False
1d,1.0,KAMA_1000,20,-6978.585182962937,-0.03489292591481466,-0.366359940765947,-0.02295281947555447,-0.009910709527802007,-0.6511714928769907,-0.7357231012981231,-0.21642995340205107,0.0,0.35,0.6564754379938166,13.135543602297886,76.5,20,True,False,False
1d,1.0,KAMA_200,20,-76811.67964624285,-0.38405839823121424,-0.4636112817964972,-0.06483391573190331,-0.11182064720409166,-0.7035660071764318,-0.8376330389744128,-0.2583110496583999,0.0,0.15,0.9312950875987633,24.188412199231436,140.45,20,True,False,False
1d,1.0,KAMA_21,20,-68116.625482765,-0.340583127413825,-0.483265541112228,-0.06599245849551243,-0.11540100272807836,-0.6955526369567132,-0.8412133944983994,-0.25946959242200907,0.0,0.15,0.9927859841978701,52.82735397424143,306.15,20,True,False,False
1d,1.0,KAMA_50,20,-95505.96734310336,-0.4775298367155168,-0.5788185762163953,-0.07451109738111401,-0.15171420332151483,-0.7105688411200985,-0.8775265950918358,-0.2679882313076106,0.0,0.2,0.9828237718996908,37.88567312662759,219.7,20,True,False,False
1d,1.0,KAMA_9,20,-82143.65513168623,-0.41071827565843116,-0.6779511320546852,-0.09334606153320912,-0.25847126828762795,-0.7583774736807236,-0.984283660057949,-0.2868231954597057,0.0,0.15,0.9968911027138441,76.28985455334588,441.9,20,True,False,False
1d,1.0,LINEARREG_100,20,-11016.161402888585,-0.055080807014442935,-0.3320054659038661,-0.04208243465783552,-0.04806433163634709,-0.7026229907907884,-0.7738767234066681,-0.23555956858433214,0.05,0.3,0.9659910683613878,40.95351390216426,237.45,20,True,False,False
1d,1.0,LINEARREG_1000,20,-75805.02923758845,-0.37902514618794225,-0.44361831474709046,-0.05429042871350467,-0.13424797947458836,-0.7107602613120839,-0.8600603712449093,-0.24776756264000127,0.0,0.1,0.6568189625558227,10.966450546918434,63.95,20,True,False,False
1d,1.0,LINEARREG_200,20,-99775.18402379136,-0.4988759201189568,-0.6495999258739396,-0.0765269754208415,-0.18708831778952603,-0.7420442330588399,-0.9129007095598471,-0.2700041093473381,0.0,0.1,0.9316386121607694,28.84634509504628,167.4,20,True,False,False
