timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
1d,XOM,CDLTASUKIGAP,5.0,2911,251.47652554399244,0.011259308812583413,112.59308812583413,0.000968038836107521,0.045880721663702315,-0.13955417756308697,0.044314668498797664,42,3.802394200665178,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7179602843293242,-0.08967239689207585,-0.40735326810651007,False
1d,XOM,CDLTASUKIGAP,10.0,2911,251.47652554399244,-0.010710909462593343,-107.10909462593344,-0.0009301758052394637,0.013466420725496916,-0.1460140596142433,0.044314668498797664,42,3.802394200665178,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7399305026045009,-0.09157061153342283,-0.4397675690447155,False
1d,XOM,CDLTHRUSTING,0.0,2911,251.47652554399244,-0.3783527074554993,-3783.5270745549933,-0.04024920819929345,-0.4999634111712232,-0.4638857658651383,0.06767433871521814,64,5.530755200967532,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.1075723005974067,-0.13088964392747682,-0.9531974009414357,False
1d,XOM,CDLTHRUSTING,1.0,2911,251.47652554399244,-0.38232323710213933,-3823.232371021393,-0.040780505673040035,-0.5071726224671228,-0.4653879164023478,0.06767433871521814,64,5.530755200967532,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.111542830244047,-0.1314209414012234,-0.9604066122373351,False
1d,XOM,CDLTHRUSTING,5.0,2911,251.47652554399244,-0.397957232099314,-3979.57232099314,-0.04290328687780298,-0.5359472800183868,-0.47135603441087315,0.06767433871521814,64,5.530755200967532,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.1271768252412215,-0.13354372260598635,-0.9891812697885991,False
1d,XOM,CDLTHRUSTING,10.0,2911,251.47652554399244,-0.4169528610021669,-4169.528610021669,-0.045551350214059316,-0.5717609771234613,-0.47872587985212467,0.06767433871521814,64,5.530755200967532,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.1461724541440743,-0.13619178594224268,-1.0249949668936738,False
1d,XOM,CDLTRISTAR,0.0,2911,251.47652554399244,-0.026265490762983124,-262.65490762983126,-0.002297510503395772,-0.23598530270213547,-0.045051553219705,0.006183442116111302,6,0.518508300090706,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7554850839048908,-0.09293794623157914,-0.6892192924723479,False
1d,XOM,CDLTRISTAR,1.0,2911,251.47652554399244,-0.02685113061165767,-268.5113061165767,-0.002349380344770391,-0.24105197228898864,-0.04533952398461538,0.006183442116111302,6,0.518508300090706,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7560707237535653,-0.09298981607295376,-0.694285962059201,False
1d,XOM,CDLTRISTAR,5.0,2911,251.47652554399244,-0.029190755704768367,-291.90755704768367,-0.002556884760515965,-0.2610281799245802,-0.046490828130876016,0.006183442116111302,6,0.518508300090706,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.758410348846676,-0.09319732048869933,-0.7142621696947926,False
1d,XOM,CDLTRISTAR,10.0,2911,251.47652554399244,-0.03210869371507774,-321.08693715077743,-0.0028163216711859507,-0.28530199907882436,-0.04792865619513864,0.006183442116111302,6,0.518508300090706,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7613282868569855,-0.09345675739936932,-0.7385359888490368,False
1d,XOM,CDLUNIQUE3RIVER,0.0,2911,251.47652554399244,0.1501320204922818,1501.320204922818,0.012161228409701241,0.578345030362461,-0.023905438196258788,0.006183442116111302,6,0.518508300090706,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.5790875726496258,-0.07847920731848212,0.1251110405922486,False
1d,XOM,CDLUNIQUE3RIVER,1.0,2911,251.47652554399244,0.1494441657229768,1494.441657229768,0.012108901884927192,0.5761005305221586,-0.023905438196258788,0.006183442116111302,6,0.518508300090706,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.5797754274189308,-0.07853153384325617,0.1228665407519462,False
1d,XOM,CDLUNIQUE3RIVER,5.0,2911,251.47652554399244,0.14669617379908217,1466.9617379908218,0.011899570658501224,0.5670432662356416,-0.023905438196258788,0.006183442116111302,6,0.518508300090706,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.5825234193428255,-0.07874086506968214,0.11380927646542921,False
1d,XOM,CDLUNIQUE3RIVER,10.0,2911,251.47652554399244,0.14326888474246657,1432.6888474246657,0.011637850061120059,0.5555482099420004,-0.023905438196258788,0.006183442116111302,6,0.518508300090706,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.585950708399441,-0.07900258566706331,0.10231422017178798,False
1d,XOM,CDLUPSIDEGAP2CROWS,0.0,2911,251.47652554399244,-0.01546460749733658,-154.64607497336578,-0.0013459560146306115,-0.13491913440582104,-0.03714125082637709,0.004122294744074201,4,0.3456722000604707,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7446842006392442,-0.09198639174281398,-0.5881531241760334,False
1d,XOM,CDLUPSIDEGAP2CROWS,1.0,2911,251.47652554399244,-0.015857179910053643,-158.57179910053642,-0.001380374130078743,-0.1386639705347693,-0.03733455995069279,0.004122294744074201,4,0.3456722000604707,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7450767730519612,-0.09202080985826211,-0.5918979603049817,False
1d,XOM,CDLUPSIDEGAP2CROWS,5.0,2911,251.47652554399244,-0.017426295715079365,-174.26295715079365,-0.0015180690552106801,-0.15367381452437465,-0.03810760238205102,0.004122294744074201,4,0.3456722000604707,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7466458888569871,-0.09215850478339405,-0.606907804294587,False
1d,XOM,CDLUPSIDEGAP2CROWS,10.0,2911,251.47652554399244,-0.01938505107357269,-193.8505107357269,-0.0016902382819562467,-0.17247322763767714,-0.03907346877296125,0.004122294744074201,4,0.3456722000604707,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.7486046442154803,-0.09233067401013961,-0.6257072174078895,False
1d,XOM,CDLXSIDEGAP3METHODS,0.0,2911,251.47652554399244,0.08566996941040372,856.6996941040372,0.007128617113862701,0.16968384991947855,-0.11902207199664794,0.03881827550669873,37,3.2838859005744716,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.643549623731504,-0.08351181861432067,-0.28355013985073385,False
