class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,t_bar_maxt,t_bar_bonferroni,n_candidates_maxt,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws
us_etfs,1d,volmanaged,False,10,23.592268134741808,0.8624563474680758,0.09690352964861892,0.07897862737109795,0.01792490227752097,1.4750836196249497,0.5331983523004957,1.2048550012116113,28646,0.928058080594195,0.7721362309443358,0.15592184964985922,1.664525146975684,0.01574030528712561,0.02508347011889222,2.6278988854289467,9.581704851752022,5936,2003-01-03,2026-08-07,0.10570642160881039,0.15357046693838233,-0.21456780625373706,-0.4503049124206323,0.11264434884544716,88647.08614538734,124065.72782328054,0.00825819228402389,-0.007829005973476513,0.0936734719407258,0.9315,-0.025180136330800344,0.3209560312917464,-0.059588339505313934,0.15615678354409365,-1.7486789246188776,21,0.128204;0.072225;-0.266548;0.226319;0.257687;-0.157751;-0.113702;0.010410;-0.144849;-0.145662;0.000446;-0.005720;-0.080762;-0.351293;-0.079914;-0.185318;-0.252166;-0.173189;-0.049808;-0.010391;0.070426,0.6883251950469317,-0.32738295051194577,60096.31248425528,True,28550.77366113205,20.0,0.0001814821606921367,0.11320322174962727,0.8624563474680758,0.24611913719195885,0.45162194338709744,0.20550280619513858,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.5862208090868608,0.06975050245345837,-0.36189666147048893,0.02715302719516055,1.8064414647051885,True,1.0,88647.08614538734,-0.21456780625373706,False,0.0844746742120945,5.10211499046825,3.358785569673728e-07,0.07078972122386007,5909,0.13585771897492777,-0.010797886352251505,0.04982616240271624,-0.07941675400157312,0.013710712101933864,0.001215121158495966,-0.018882239978238943,11.237752632467217,-0.5544647163097188,2.4381826044088486,-3.661275711229949,0.41213870323266966,0.1071089827810346,-1.5121077847870998,0.008591404915227585,0.6341326725972845,0.8328221560255968,open,-0.3618952904867271,5.918355934319659,1517,1.3765182372566749,0.9999957310866548,False,1117,400,run+ledger,0.4082432093996338,this run,0.7557182553493497,0.17233982524484537,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
us_etfs,1d,ibs,False,10,23.592268134741808,0.4048850436400975,0.09417130392431838,0.07634971055108997,0.017821593373228417,1.4731881705640835,0.6505818463925523,1.519071949661301,6445,0.9331816746712103,0.7721362309443358,0.16104544372687446,1.1616025746547176,0.01861843705310351,0.03417025653831309,2.837521134653269,9.581704851752022,5936,2003-01-03,2026-08-07,0.10205375196954874,0.15357046693838233,-0.22445323630998892,-0.4503049124206323,0.11264434884544716,83581.73169886653,124065.72782328054,0.014511743604759165,-0.017786796179370252,0.13864074274692845,0.8695,-0.12183359781683097,0.4178241630117728,0.03823105727306188,0.8109666919797627,0.21603441372456517,21,0.274239;0.286506;1.152549;0.611243;0.248880;0.508270;0.616339;-0.971102;-0.390787;0.643793;0.199100;-0.794219;-0.648184;-0.595478;0.840921;1.160186;1.266230;-0.912632;-1.391130;-0.205334;-1.096540,0.6645402205522769,-0.3173341368619025,56735.27209145529,True,26846.459607411238,5.0,0.0034842150506604955,0.2489192660347017,0.4048850436400975,0.23390770748179388,0.4195586816768364,0.18565097419504253,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.5659640364266415,0.06746086861732681,-0.3511658712603193,0.026710435306991576,1.791530642743568,True,1.0,83581.73169886653,-0.22445323630998892,False,0.08335108334819827,5.1951104574672105,2.0459832383856735e-07,0.05267925061288026,5909,0.09168914802871672,-0.058506455595831855,0.06552678308718633,-0.061958045214845284,-0.03718170800410736,1.6471523048927628e-05,0.04501408120445485,4.527751235383561,-1.2428958984821261,2.0793699394658276,-2.3665771039807684,-0.6557018809469182,0.0010022171368845724,1.768513200030688,0.004546533669765651,0.5251142761233603,0.6125242287787795,open,-0.5311576060368393,43.89571456736247,1517,1.3765182372566749,0.9999941967154979,False,1117,400,run+ledger,0.4082432093996338,this run,0.6756157035100867,0.25756597116112356,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
us_etfs,1d,MAXINDEX~TAN|vote,False,10,23.592268134741808,0.5826308668121337,0.07201253103074734,0.05861420853493016,0.013398322495817183,1.3454400401194808,0.5234823741412321,1.2622606104930378,8879,0.9339819510164064,0.7721362309443358,0.16184572007207054,0.9948502153390123,0.015517240455004522,0.024209475405498164,2.5090384714303116,9.581704851752022,5936,2003-01-03,2026-08-07,0.07769000166216704,0.15357046693838233,-0.16296106219069617,-0.4503049124206323,0.11264434884544716,51580.22605571572,124065.72782328054,0.017103047207330628,-0.014884956111627568,0.16268350509118484,0.8175,-0.1639361774382635,0.4548521858415691,0.07902730163100179,0.816789140958484,0.44338076197633997,21,-0.405121;0.594996;0.809362;0.465568;1.371782;-0.750219;0.484950;-0.883746;-0.241181;1.262505;-0.441974;-1.456410;-0.150446;0.480173;-0.087959;-0.385304;1.323894;0.274110;-1.379020;0.715867;0.057745,0.5058915507064187,-0.24791249344379052,38337.06781250184,True,13243.158243213888,3.0,0.004953447451366336,0.12676568271369604,0.5826308668121337,0.23841605830420456,0.44190023102867765,0.20348417272447308,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.4308489015066534,0.0519523607264043,-0.2763582695009099,0.02006017030434304,1.5615144199175628,True,1.0,51580.22605571572,-0.16296106219069617,False,0.061908184440819955,4.621087883783235,3.817330134658903e-06,0.08173930938476603,5909,0.09298430511245662,-0.030239315591955668,0.044265105212198175,-0.03258307146385114,-0.026047089012906886,-0.027670240101099003,0.02080883652471891,6.400085892802135,-1.14148545978672,1.9467340815891068,-1.6259247298649877,-0.7569274862185744,-2.333126324433523,1.1334452431669593,0.012106029885444958,0.4025172326279236,0.6500919863792181,open,0.34127481576110513,16.35485981387853,1517,1.3765182372566749,0.9999973381867132,False,1117,400,run+ledger,0.4082432093996338,this run,0.7371964670493407,0.19678548396706563,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
us_etfs,1d,MAXINDEX~HT_PHASOR|and,False,10,23.592268134741808,0.4926371374021306,0.07975511199201168,0.067182308429526,0.01257280356248569,1.3182739038419362,0.5848336061102019,1.429398106184837,5499,0.9031652372879305,0.7721362309443358,0.1310290063435947,0.9624044722269665,0.011683458198815222,0.03372363115121107,2.702703800212369,9.581704851752022,5936,2003-01-03,2026-08-07,0.08940156164129531,0.15357046693838233,-0.1998271473472305,-0.4503049124206323,0.11264434884544716,61124.972722368155,124065.72782328054,0.01865795149485613,-0.018387423798300703,0.1361475451588444,0.8075,-0.15926523342151816,0.37622464298468594,0.002707937725211686,0.7293519681362667,0.017014185393533634,21,0.138876;0.248967;0.465530;-0.245210;0.003003;0.518370;1.316002;-0.158307;0.530303;-0.367871;0.551121;-1.518085;-0.494443;-1.434426;0.284981;-0.491810;0.800539;0.323480;-0.937152;-0.388483;0.911482,0.5821533490366103,-0.2818008131574151,46367.42982185072,True,14757.542900517437,3.0,0.0029531105275218852,0.16854834369226168,0.4926371374021306,0.23609405728909963,0.39912050515050823,0.1630264478614086,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.4957982211614363,0.05945784659273867,-0.3130218397677744,0.020297265399273012,1.56472395485228,True,1.0,61124.972722368155,-0.1998271473472305,False,0.0721238471667343,4.719270156560291,2.3669230957423792e-06,0.05502887564574921,5909,0.09775907479703583,-0.009767223212972184,0.03937800004841041,-0.043417020544283674,-0.034127557087773444,-0.018493104347591285,-0.023755899871373568,8.171076148613386,-0.6146356271183397,1.9554069966272047,-2.019574348199654,-1.1483860252984963,-1.3670825060105523,-1.5989665881900952,0.006877800616273078,0.41000737368488394,0.49982015183562856,open,-0.17107439266795738,23.59982574149312,1517,1.3765182372566749,0.9999924148599572,False,1117,400,run+ledger,0.4082432093996338,this run,0.7357245557233202,0.16744068156461034,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
us_etfs,1d,MAXINDEX~TAN|and,False,10,23.592268134741808,0.4507118256107474,0.06695466596128385,0.05503485719319068,0.011919808768093176,1.3034981403053352,0.5357037907728475,1.3353809149216218,6806,0.9263806886097211,0.7721362309443358,0.1542444576653853,1.0946017668792587,0.01443192893921258,0.019560640435059434,2.515953370333706,9.581704851752022,5936,2003-01-03,2026-08-07,0.07282818243094187,0.15357046693838233,-0.14972752012518242,-0.4503049124206323,0.11264434884544716,46134.64682300228,124065.72782328054,0.016752408091719583,-0.014474436341784028,0.14091376638751527,0.836,-0.13085282342723262,0.4117743845373301,0.04649349600560432,0.6881814020088103,0.3095985508281451,21,-0.604592;-0.029106;0.745878;0.480462;1.322174;-0.271373;0.389398;-0.734506;-0.338569;0.872369;-0.619202;-0.778160;0.339426;-0.712419;-0.282303;0.155443;1.115382;0.402224;-1.246643;0.347940;0.422542,0.4742329946822588,-0.2335656636580541,35392.951778355105,True,10741.69504464718,3.0,0.003644404874218659,0.1546432238818809,0.4507118256107474,0.23503973190367508,0.4471767508424983,0.21213701893882322,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.40388649411469485,0.04880977900026284,-0.26075366940750655,0.01814488696102101,1.4988026190265555,True,1.0,46134.64682300228,-0.14972752012518242,False,0.057321941521949936,4.892352917701437,9.963757212627655e-07,0.08494490150749268,5909,0.08864995045888975,-0.010699333974786562,0.039343487112758674,-0.026114813744710974,-0.025072776665145964,-0.028268896790698647,0.016068017862284054,7.185820113755389,-0.5241062099818805,1.960406518312734,-1.396052652107042,-0.8719527429550621,-2.7597113943445843,1.040029266191849,0.011871088753670378,0.40318554143813606,0.7336529795295406,open,0.171465137039635,13.685533791814612,1517,1.3765182372566749,0.9999965608495923,False,1117,400,run+ledger,0.4082432093996338,this run,0.7072570114294445,0.2191236771802766,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
us_etfs,1d,MININDEX~HT_DCPHASE|vote,False,10,23.592268134741808,0.6173484094895819,0.08276258270599124,0.07247635511266526,0.01028622759332598,1.2525701577301498,0.58006718924972,1.5804590747255138,2679,0.8708471026970914,0.7721362309443358,0.09871087175275561,0.8848126898750942,0.007422233956991375,0.030431204716948775,2.385608768285907,9.581704851752022,5936,2003-01-03,2026-08-07,0.09669214716816703,0.15357046693838233,-0.2835482828401219,-0.4503049124206323,0.11264434884544716,65270.57550436975,124065.72782328054,0.03155197635601392,-0.02757666893758489,0.11156132013284108,0.783,-0.13010123032901133,0.30707004433412083,-0.02161189492116059,0.6405079821201447,-0.1546243718303463,21,1.033296;0.324173;-0.120101;-0.396141;-0.641528;-0.122333;0.282208;-1.171511;-0.262911;0.159098;-0.229100;-0.628758;0.260867;-0.254698;0.511631;0.134655;0.590545;-0.383009;-1.021495;-0.096340;1.577600,0.6296272264833523,-0.3024135031659141,52109.31707222699,True,13161.258432142757,5.0,0.0014989878849844367,0.137464906426362,0.6173484094895819,0.23933280985949418,0.29188179832024147,0.05254898846074729,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.5362299459444032,0.06408300389283461,-0.33518664059275005,0.018679578813156628,1.5076622489490936,True,1.0,65270.57550436975,-0.2835482828401219,False,0.07630464179168002,4.979918542083011,6.361104167851295e-07,0.05476185667084388,5909,0.1016153662402704,0.004392978000388972,0.04138359556633658,-0.03453080584948669,-0.033063305696762656,-0.032238203132165535,-0.037649607030234136,7.811498560530623,0.21039516480478723,1.6964091033623248,-1.488335449910855,-0.9156720955060615,-2.329714398733334,-1.9714547837161869,0.017050879418376574,0.4898005638641733,0.5975527119281112,open,-0.12107006460662667,13.817913599320859,1517,1.3765182372566749,0.9999863831813559,False,1117,400,run+ledger,0.4082432093996338,this run,0.7377642971038739,0.1330828055932175,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
us_etfs,1d,MININDEX~TAN|vote,False,10,23.592268134741808,0.58071064903949,0.07032879801972935,0.060200790461926834,0.01012800755780252,1.2514529482323422,0.5226125014027606,1.2672089958719313,8911,0.8911298648807654,0.7721362309443358,0.11899363393642959,0.8616914614447863,0.008826417288580857,0.01742301644585928,1.99340781481943,9.581704851752022,5936,2003-01-03,2026-08-07,0.07985073635708355,0.15357046693838233,-0.17143313546588024,-0.4503049124206323,0.11264434884544716,49702.467193392724,124065.72782328054,0.0165788888897445,-0.014322404200288815,0.13809308698140585,0.775,-0.14963127695642417,0.37544393534780024,0.056859740875945836,0.597407297338254,0.4361581582959208,21,-0.517427;0.251460;0.842876;0.586912;1.511081;-0.469578;0.520828;-0.245847;-0.255328;0.457542;-0.960953;-0.784024;0.050345;0.085509;-0.118291;-0.290986;0.426506;0.404383;-0.702690;0.468531;-0.066795,0.5199615391488154,-0.25423633300606796,39715.80974226532,True,9986.6574511274,2.0,0.004969878994025208,0.12416345604993895,0.58071064903949,0.2383656895701242,0.4102403997255633,0.17187471015543912,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.4428317841148982,0.053344005990676235,-0.28322092698537593,0.01698479202905312,1.4584618391290232,True,1.0,49702.467193392724,-0.17143313546588024,False,0.0584860497742533,4.473617765023637,7.690716970376599e-06,0.0895389170965386,5909,0.09523142519284478,-0.02951554472121297,0.05015364517124626,-0.035432534202231344,-0.020710158060469316,-0.016579719766996424,0.04547870077958224,6.58574053742181,-1.0757690918552183,2.2799709544759303,-1.747364454316468,-0.6107802281224161,-1.3932636031139625,2.452541369552604,0.04621680883973056,0.4384388474196006,0.727701234825183,open,0.4698707734773622,18.060617683412847,1517,1.3765182372566749,0.9999933856514962,False,1117,400,run+ledger,0.4082432093996338,this run,0.7371650605246138,0.15396480435615156,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,False,3,6,True,True,fail,2000.0
us_etfs,1d,MININDEX~HT_PHASOR|vote,False,10,23.592268134741808,0.6040383802892226,0.08517197247574937,0.07538012844765185,0.009791844028097518,1.2384327002680655,0.5674619785126274,1.3546776018089783,7167,0.8621741138386506,0.7721362309443358,0.0900378828943148,0.5686800948510258,0.006944851042885392,0.03562829347002453,2.3607815094919755,9.581704851752022,5936,2003-01-03,2026-08-07,0.10070940270639725,0.15357046693838233,-0.19908088678255909,-0.4503049124206323,0.11264434884544716,68784.6836098879,124065.72782328054,0.01842021952867474,-0.0178390338690851,0.1583278256255858,0.6775,-0.2422248469281903,0.38146870009290035,-0.014429953180124765,0.7346910204593392,-0.09000566344372543,21,-0.313312;0.365141;0.784065;-0.007850;0.112600;0.654001;1.460722;0.262869;0.478250;-0.670788;0.178708;-1.908250;-0.671267;-1.050908;0.308513;-0.322723;0.246036;0.315631;-0.603241;-0.542309;0.621084,0.6557862635581181,-0.31361201083139256,55541.7210761627,True,13242.962533725198,3.0,0.004010029938638577,0.14490309622534725,0.6040383802892226,0.2389799868245116,0.42782596487414803,0.18884597804963643,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.5585086188583837,0.06661580737848971,-0.34718479788354073,0.018556165097259658,1.5021701503126956,True,1.0,68784.6836098879,-0.19908088678255909,False,0.07569609893891677,4.311895106590189,1.618612219544957e-05,0.04751253832277591,5909,0.10284752320754573,-0.014451241238241964,0.043353963397395966,-0.042613355885354906,-0.03047811137861039,-0.0033268558432875198,0.002697480712370329,7.718785605941698,-0.7331832425714491,1.9952828656650692,-1.830492714942207,-0.9249245360290708,-0.2236800603191736,0.15817294633493867,0.01823647140490192,0.42781258529838234,0.42906614481682115,open,-0.3092710066485991,20.336438341468053,1517,1.3765182372566749,0.999981364030504,False,1117,400,run+ledger,0.4082432093996338,this run,0.7375466021282561,0.12462751171039455,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
us_etfs,1d,MAXINDEX~AVGDEV|or,False,10,23.592268134741808,0.9906723302528558,0.11352656569311237,0.10463986583672247,0.008886699856389901,1.2080864827080982,0.5128543177323666,2.0894296107616652,1517,0.8285943890061682,0.7721362309443358,0.05645815806183241,0.7732230438572578,0.004321544764574692,0.01589326897496852,1.340637931673341,9.581704851752022,5936,2003-01-03,2026-08-07,0.1419928259038633,0.15357046693838233,-0.3880944714640071,-0.4503049124206323,0.11264434884544716,126407.44871633207,124065.72782328054,0.06250100637052755,-0.031491578048801205,0.0730166521941565,0.7845,-0.068169811863766,0.21766529853256208,0.03835599314236736,0.4758159320445929,0.3694059616180163,21,0.333837;-0.337549;0.045423;0.263048;-0.342278;0.229336;0.012178;0.089340;0.041460;1.223145;0.124925;-0.300306;-0.214406;-0.531227;-0.111520;0.131378;0.602036;0.513398;-1.152940;-0.181033;0.367230,0.9246102374673096,-0.422066956456435,104634.43679377304,True,21773.011922559035,5.0,0.0010258730856814772,0.11465454613790449,0.9906723302528558,0.24987311029521855,0.2925230170500924,0.04264990675487387,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.7874559371041534,0.09196725888395907,-0.4617521159963933,0.0215593068091533,1.586065578623407,True,1.0,126407.44871633207,-0.3880944714640071,True,0.0964307315581183,4.356708307326107,1.3203303522502097e-05,0.08955223321262062,5909,0.18161900377072288,-0.08074219834977693,0.10346100663761702,-0.07336094069583896,-0.04918704589029013,-0.03712813848571378,0.036104061967095105,6.805835697805616,-1.5190685834074953,2.434793583991461,-1.8014837797156409,-0.7497281616197579,-1.7538341276904503,1.1395834933604412,0.1800380355258,0.8599158271300658,0.8655195482050762,open,-0.29099254984847955,18.379908457173805,1517,1.3765182372566749,0.9999642047523545,False,1117,400,run+ledger,0.4082432093996338,this run,0.7616610993319055,0.06693328967426271,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
us_etfs,1d,MININDEX~TAN|and,False,10,23.592268134741808,0.43434973045822106,0.06578833701458331,0.05745854230708969,0.00832979470749362,1.203353797903627,0.5408520571928801,1.3251136448290313,6854,0.8751547416714575,0.7721362309443358,0.10301851072712165,0.8023540154640607,0.007221205096431871,0.014302742032038254,1.7821124621888844,9.581704851752022,5936,2003-01-03,2026-08-07,0.07611833511213552,0.15357046693838233,-0.17143313546588046,-0.4503049124206323,0.11264434884544716,44959.42917112575,124065.72782328054,0.016766837096660044,-0.014904721379123987,0.12839533266065656,0.767,-0.14932724464317954,0.3441677979549302,0.04805037760516046,0.5722610268668245,0.38477981586906496,21,-0.601919;0.070907;0.873382;0.431917;1.262976;-0.144207;0.054231;-0.616286;-0.261096;0.743064;-0.632237;-0.649247;0.255223;0.568400;-0.448506;-0.045045;0.504328;0.034480;-0.366656;0.643252;-0.667901,0.49565737885446925,-0.24329243480935758,37361.77111789563,True,7597.658053230116,3.0,0.0036641587229192755,0.15799489141602496,0.43434973045822106,0.23463308577610356,0.38375508232874184,0.14912199655263828,SPY,0.11432442745607907,128561.66080678516,0.6908685360393625,0.18031843969078173,-0.5543037906169117,0.4221328403388289,0.050938168885467316,-0.27133852531374536,0.014850168129115993,1.3924080219072354,True,1.0,44959.42917112575,-0.17143313546588046,False,0.05424508675330763,4.312247477897861,1.6160340363002845e-05,0.09066224730976968,5909,0.09123439447426135,-0.03740044924498809,0.05432448406627126,-0.03628390517774467,-0.027443822370966375,-0.009751625955195492,0.04564807678798299,6.3380885693330224,-1.3904130227982465,2.487553410710608,-1.8006928142573269,-0.8146802898821451,-0.8510373796898115,2.685360481999975,0.07473089395192622,0.42647301388522635,0.7551593820559126,open,0.41703966488400285,19.383445142095436,1517,1.3765182372566749,0.9999902145568115,False,1117,400,run+ledger,0.4082432093996338,this run,0.6959597291708192,0.1791950125006383,3.6804921664893175,3.820218813979404,375,False,False,True,True,True,True,4,6,True,True,fail,2000.0
