ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,exposure,long_frac,short_frac
0.009691674921364713,0.55,0.04620724718095752,1.2654121056207377,0.023618424833884225,-4.826943072524073,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,295.5573300622315,336.0436885715028,-40.48635850927133,crypto,1d,CORREL,binance,fixed,6.0,0.0,False,True,True,0.95,0.5008195436245267,0.44918045637547327
-0.028369709702746316,0.55,0.011783179901585904,0.2934578312469591,-0.0691364353024625,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,251.0855947601719,336.0436885715028,-84.95809381133091,crypto,1d,MAXINDEX,binance,fixed,6.0,0.0,False,True,True,0.8578602422157763,0.8578602422157763,0.0
-0.03300391652772597,0.5,-0.01792693454066897,0.0,-0.08042990794248815,,XTZ/USD,20,20,5.9388749823844265,False,False,False,False,0,False,1268.4154542976194,336.0436885715028,932.3717657261166,crypto,1d,SUM,binance,fixed,6.0,0.0,False,True,True,1.0,0.45152365817715207,0.548476341822848
-0.07697732856045872,0.3,-0.04275774650561701,0.0,-0.1875922648324232,,XTZ/USD,20,20,5.9388749823844265,False,False,False,False,0,False,114.83814928149991,336.0436885715028,-221.2055392900029,crypto,1d,ADX,binance,fixed,6.0,0.0,False,True,True,1.0,0.45236968962869933,0.5476303103713007
-0.08090664524247819,0.4,-0.040366359125773896,0.0,-0.19716793379117284,,BCH/USD,20,20,5.9388749823844265,False,False,False,False,0,False,321.18300288269796,336.0436885715028,-14.860685688804836,crypto,1d,MININDEX,binance,fixed,6.0,0.0,False,True,True,0.8516649254578159,0.8516649254578159,0.0
-0.08153816394207015,0.35,-0.02462553352778694,0.0,-0.1987069326802735,,XTZ/USD,20,20,5.9388749823844265,False,False,False,False,0,False,129.10048889746847,336.0436885715028,-206.94319967403433,crypto,1d,AVGDEV,binance,fixed,6.0,0.0,False,True,True,1.0,0.4399683556161584,0.5600316443838416
-0.08267629752635346,0.45,-0.04071808170891229,0.0,-0.20148054227091888,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,423.81534001548863,336.0436885715028,87.77165144398583,crypto,1d,TRIMA_50,binance,fixed,6.0,0.0,False,False,True,1.0,0.44387551580677326,0.5561244841932267
-0.08447107136373051,0.45,-0.018771946398722088,0.0,-0.2058543714919616,,XTZ/USD,20,20,5.9388749823844265,False,False,False,False,0,False,37.77714650504672,336.0436885715028,-298.26654206645605,crypto,1d,NATR,binance,fixed,6.0,0.0,False,True,True,1.0,0.4239393925770051,0.5760606074229949
-0.09263235528889631,0.35,-0.056273981957365285,0.0,-0.22574326298888908,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,116.7480789413258,336.0436885715028,-219.295609630177,crypto,1d,T3_50,binance,fixed,6.0,0.0,False,False,True,0.9905823557195195,0.47492621194489215,0.5156561437746273
-0.0927337771304351,0.5,-0.0659809483471866,0.0,-0.2259904260603224,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,1030.22307894901,336.0436885715028,694.1793903775072,crypto,1d,LINEARREG_INTERCEPT_50,binance,fixed,6.0,0.0,False,False,True,1.0,0.4464302269453989,0.5535697730546012
-0.1007107329085419,0.35,-0.052416553751390184,0.0,-0.24543011341850143,,VET/USD,20,20,5.9388749823844265,False,False,False,False,0,False,248.69509636496937,336.0436885715028,-87.34859220653343,crypto,1d,ATR,binance,fixed,6.0,0.0,False,True,True,1.0,0.3982770521487948,0.6017229478512052
-0.10339924835415774,0.45,0.06141652733040583,0.37263743155236095,-0.2519819736988164,,XTZ/USD,20,20,5.9388749823844265,False,False,False,False,0,False,368.463335955896,336.0436885715028,32.419647384393215,crypto,1d,HT_TRENDMODE,binance,fixed,6.0,0.0,False,False,True,0.8933625922949526,0.8933625922949526,0.0
-0.11143276896809091,0.35,-0.10338331334991553,0.0,-0.2715595084707857,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,90.02380818797317,336.0436885715028,-246.01988038352962,crypto,1d,TRIX,binance,fixed,6.0,0.0,False,False,True,1.0,0.43951183937014476,0.5604881606298553
-0.11472813067702883,0.35,-0.07047764967180697,0.0,-0.27959024138893546,,VET/USD,20,20,5.9388749823844265,False,False,False,False,0,False,249.8779862831293,336.0436885715028,-86.1657022883735,crypto,1d,MA_50,binance,fixed,6.0,0.0,False,False,True,1.0,0.4417552642590176,0.5582447357409823
-0.11472813067702883,0.35,-0.07047764967180697,0.0,-0.27959024138893546,,VET/USD,20,20,5.9388749823844265,False,False,False,False,0,False,249.8779862831293,336.0436885715028,-86.1657022883735,crypto,1d,SMA_50,binance,fixed,6.0,0.0,False,False,True,1.0,0.4417552642590176,0.5582447357409823
-0.1172725127497825,0.4,-0.09931777168764919,0.0,-0.2857908514198746,,XTZ/USD,20,20,5.9388749823844265,False,False,False,False,0,False,229.68159654635792,336.0436885715028,-106.36209202514488,crypto,1d,MAX,binance,fixed,6.0,0.0,False,True,True,0.857215080925454,0.3901161153942546,0.4670989655311992
-0.12208939670272925,0.45,-0.10388346552114751,0.0,-0.2975295046969694,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,221.01506054516477,336.0436885715028,-115.02862802633803,crypto,1d,LINEARREG_INTERCEPT_100,binance,fixed,6.0,0.0,False,False,True,1.0,0.44804986633076177,0.5519501336692383
-0.12251482827023899,0.45,-0.09566795896235607,0.0,-0.29856627322054424,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,6.885285086942275,336.0436885715028,-329.1584034845605,crypto,1d,APO,binance,fixed,6.0,0.0,False,False,True,1.0,0.46028708719575145,0.5397129128042486
-0.12251482827023899,0.45,-0.09566795896235607,0.0,-0.29856627322054424,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,6.885285086942275,336.0436885715028,-329.1584034845605,crypto,1d,PPO,binance,fixed,6.0,0.0,False,False,True,1.0,0.46028708719575145,0.5397129128042486
-0.12384930560624666,0.35,-0.08564633162927789,0.0,-0.30181836874673024,,DOT/USD,20,20,5.9388749823844265,False,False,False,False,0,False,30.31163902582989,336.0436885715028,-305.7320495456729,crypto,1d,MINMAX,binance,fixed,6.0,0.0,False,True,True,0.9947846800704516,0.4547589951639333,0.5400256849065185
