class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws,edge_t_bar_corrected,edge_t_bar_source,edge_t_uncorrected_pass
cme_futures,4h,MININDEX~TRIMA_9|or,False,16,7.748260490092301,0.9992862021857924,0.2164745725401167,0.16438304556989602,0.05209152697022068,1.403694005598079,0.4182608695652174,1.3241477336182483,6900,1.311014711579787,1.0359865297590396,0.2750281818207474,2.337040793798966,0.36712874075660223,0.012373739528606873,0.2706969151211266,14.124508196721312,12200,2019-01-03,2026-08-21,0.15916095697294438,0.16834092085491362,-0.3329411431280015,-0.35548719889300706,0.1737375057043291,45645.76472760729,34598.24687921997,0.028857421715890372,-0.015668955359139827,0.11768223411011863,0.9905,0.0415138652491417,0.511327550020743,0.3259736944245064,0.3121678257163955,2.3349598503214923,5,0.318663;0.698434;0.002189;0.035733;0.574849,0.9454680190927488,-0.33937499891566314,32518.315634010825,True,13127.449093596466,5.0,0.009171521235453964,0.21664485875543504,0.9992862021857924,0.48867359260165805,0.6501887105520376,0.1615151179503796,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.8359644234700941,0.1164100765060907,-0.2999429320201006,0.10006449603402601,1.9446866493455,True,1.0,45645.76472760729,-0.3329411431280015,True,0.24244320795167168,1.8297132163345537,0.06729283357913118,0.01923990908566542,1881,0.039880231589997754,-0.04178989825698193,0.012405063421137466,-0.028029879560905642,0.023947933699973258,-0.006299563630581923,-0.009232061672428979,3.2565099745357253,-2.157407530473049,0.682867793674666,-1.4683420687653341,1.0178747353992101,-0.6069923780860774,-0.5159788156652501,0.7866241496370776,0.8890548711864832,0.9038296694163107,close,-0.8089201069266525,23.572503148666254,174,1.434962923424701,0.9998350340513125,False,0,174,run+ledger,0.5276214444163569,this run,1.0677062838691342,0.24330842771065275,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,3.6264393062537517,bonferroni,True
cme_futures,4h,MININDEX~MA_50|or,False,16,7.748260490092301,0.9973616803278689,0.21708395882840903,0.16594749136112452,0.05113646746728451,1.3945675494310656,0.4041576021271453,1.4634957281978092,4137,1.303119856870883,1.0359865297590396,0.26713332711184345,2.292066246033731,0.35867159845695507,-0.0047186259285203844,-0.12561795145212645,14.124508196721312,12200,2019-01-03,2026-08-21,0.16069457151253053,0.16834092085491362,-0.3011013834905172,-0.35548719889300706,0.1737375057043291,45823.23617618937,34598.24687921997,0.04002730764155784,-0.018551723784834676,0.11654694866437654,0.9815,0.016165059507152562,0.4692129598991786,0.20331072952937862,0.3386324706182951,1.3425074416304459,5,0.151660;0.550766;-0.135537;-0.106491;0.556157,0.9545781898806817,-0.3420905173062426,32858.38408823125,True,12964.852087958123,5.0,0.005474489590213294,0.21771662906855216,0.9973616803278689,0.4885196378809118,0.720966328058223,0.23244669017731123,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.8440194591948945,0.117457852079359,-0.3024783667689881,0.09962610674905004,1.9381091474398557,True,1.0,45823.23617618937,-0.3011013834905172,True,0.23588655290385685,1.7665865071314135,0.07729750230672527,0.019969835735359376,1881,0.040852413725013914,-0.0434727634378228,0.012470175375056132,-0.03570007080197308,0.03230151995453714,-0.005463023759651677,-0.009236395619092582,3.3461040004934213,-2.242968880587303,0.6809550694125895,-1.85132342547342,1.3042855992655105,-0.5143316952584681,-0.5110446625759492,0.9000343523180341,0.9297678989733128,0.9356133596252565,close,-0.6688159760770416,22.022517503069018,174,1.434962923424701,0.9998269349987638,False,0,174,run+ledger,0.5276214444163569,this run,1.0677062838691342,0.2354135730017488,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,,,
cme_futures,4h,MININDEX~TRIMA_50|or,False,16,7.748260490092301,0.9973616803278689,0.2161755529530156,0.16709912199349142,0.04907643095952419,1.3759573282210387,0.39917127071823205,1.5052142054684527,3620,1.2905356437750326,1.0359865297590396,0.254549114015993,2.50167482072537,0.34577359132804236,-0.022522488428991242,-0.6898174240250313,14.124508196721312,12200,2019-01-03,2026-08-21,0.16182392118664676,0.16834092085491362,-0.31636168005294796,-0.35548719889300706,0.1737375057043291,45558.90046777351,34598.24687921997,0.04326551152039223,-0.01909642713739769,0.10175147941177484,0.9895,0.042322992872751646,0.43837720523734514,0.2731258901159713,0.39725532772635463,1.5373690774894875,5,0.233807;0.789443;-0.241627;0.071283;0.512723,0.9612868954549465,-0.34408409024774844,33110.69284879361,True,12448.207618979899,5.0,0.004786419410698269,0.2168053476271059,0.9973616803278689,0.4885196378809118,0.6833177549089868,0.19479811702807504,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.8499511661108011,0.11822838285779524,-0.3043412201672163,0.09794717009522036,1.9166649046654716,True,1.0,45558.90046777351,-0.31636168005294796,True,0.22174104357314625,1.6467723314873453,0.09960485047223622,0.020704410234605453,1881,0.042141580197773636,-0.04316076100406107,0.014371730252320795,-0.03716322407948197,0.03229203259675483,-0.004328878052746005,-0.00885173509391052,3.343851156192723,-2.1807458211544506,0.7460424900195609,-1.9070991915756816,1.2952302180504454,-0.39916688048290716,-0.4796414434930717,0.49030900991304005,0.9439048321717458,0.9478045607960899,close,-0.6523213813096296,21.52430056872031,174,1.434962923424701,0.999803865793386,False,0,174,run+ledger,0.5276214444163569,this run,1.0677062838691342,0.22282935990589836,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,,,
cme_futures,4h,MININDEX~MAMA|or,False,16,7.748260490092301,0.9973770491803279,0.20090247256253413,0.1671638051119746,0.033738667450559534,1.2470731030523792,0.4762250453720508,1.5135914888355835,2755,1.2120211454633003,1.0359865297590396,0.1760346157042607,1.851161142061824,0.26995390598644897,-0.016898829274483253,-0.5395217126553359,14.124508196721312,12200,2019-01-03,2026-08-21,0.16188736337992302,0.16834092085491362,-0.32004442531727195,-0.35548719889300706,0.1737375057043291,41309.18937810453,34598.24687921997,0.04457799289340086,-0.02677807401573862,0.09509416101301332,0.9585,-0.026780624743419582,0.350152456657991,0.19475595259456663,0.2905956479837081,1.4986031347881457,5,0.079060;0.396971;-0.159591;0.081608;0.575732,0.9616637627843757,-0.34419592700435164,33124.91407038988,True,8184.2753077146435,5.0,0.003699673387360719,0.20148079249263517,0.9973770491803279,0.48852086731777566,0.6277330791291617,0.139212211811386,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.8502843848695628,0.11827164164914006,-0.3044457610827912,0.08263083091339407,1.7373585482271554,True,1.0,41309.18937810453,-0.32004442531727195,True,0.22853225936800067,1.6891353816210894,0.09119348878075062,0.019972583407465994,1881,0.04078970615486943,-0.04404103079298152,0.017578749515259336,-0.0390989830183887,0.025890262572959347,-0.0052035281258968535,-0.00882015572198848,3.1854015295784266,-2.2036376579940398,0.8931528078095071,-1.9958089136399013,1.033901073034716,-0.47968169337671007,-0.4696242411051699,0.589526919190366,0.9484166082261736,0.954682850588065,close,-0.6611508134836805,21.3417757993918,174,1.434962923424701,0.9995693598007249,False,0,174,run+ledger,0.5276214444163569,this run,1.0677062838691342,0.14431486159416607,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,,,
cme_futures,4h,MININDEX~TRIMA_50|vote,False,16,7.748260490092301,0.5699180547367023,0.14109038684234743,0.10792011837334359,0.03317026846900384,1.256804128234561,0.27484285141099374,1.2717034512018943,7477,1.3191042607548278,1.0359865297590396,0.2831177309957882,0.976749222013824,0.37341451698599737,-0.032308797892812526,-0.5085369201582899,14.124508196721312,12200,2019-01-03,2026-08-21,0.10417119993710115,0.16834092085491362,-0.0859665800263898,-0.35548719889300706,0.1737375057043291,27805.496401629734,34598.24687921997,0.031086998845347484,-0.009264996511423207,0.2898571348867491,0.804,-0.31910339893644313,0.8109151132008801,0.2890941540153459,0.5583855462363441,1.1576843000919932,5,0.182217;1.184100;0.219302;0.223050;-0.363199,0.61881091898554,-0.2354449495126446,22123.969660004423,True,5681.526741625311,3.0,0.009880747646472001,0.260596057444362,0.5699180547367023,0.45449967321081913,1.6412236801677567,1.1867240069569376,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.5471405723729714,0.07781071689336994,-0.20461255090585462,0.06327966994897749,1.5559043846973697,True,1.0,27805.496401629734,-0.0859665800263898,False,0.09051180246687651,0.9135659661249292,0.36094495651971004,0.0065506595362423425,1881,0.015537517830858745,-0.006657729672346387,-0.005018812420409992,-0.0012870276545047564,0.015908611201057025,-0.004722512951897357,0.002104384725252582,3.0032333713998494,-0.7479347139825996,-0.5326853466728826,-0.10267618109839065,1.1220045291104204,-0.8106651859045504,0.44382459854881634,0.6110768539130511,0.4746142709863495,0.5355154822244541,close,0.26348394255662666,25.175610909831345,174,1.434962923424701,0.9998813044957047,False,0,174,run+ledger,0.5276214444163569,this run,0.8413460541061465,0.4777582066486813,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,,,
cme_futures,4h,MININDEX~MULT|or,False,16,7.748260490092301,0.9982684426229508,0.19861327294082853,0.16662770700835017,0.031985565932478366,1.2331537714247027,0.4510170680383446,1.3965265143089194,4277,1.2036274724749352,1.0359865297590396,0.16764094271589558,1.8564479588311806,0.2625207822128689,-0.02856676268423428,-0.7807005395639603,14.124508196721312,12200,2019-01-03,2026-08-21,0.16136158400864462,0.16834092085491362,-0.3267397250951981,-0.35548719889300706,0.1737375057043291,40702.96317132842,34598.24687921997,0.035473482064464074,-0.020868381628440576,0.09030198876215323,0.952,-0.028759317233958786,0.323585168621641,0.08724143293699187,0.28665440828793176,0.6805329653456991,5,0.176770;0.453402;-0.125722;-0.270535;0.202292,0.9585404617556761,-0.34326858176128694,33007.20811509416,True,7695.755056234255,5.0,0.005700320116969101,0.19898998701142023,0.9982684426229508,0.4885921750757564,0.6078638674344268,0.11927169235867036,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.8475228228800987,0.11791304793567137,-0.30357903261413977,0.08070022500515717,1.7161215242148202,True,1.0,40702.96317132842,-0.3267397250951981,True,0.21192055608783594,1.5873750202124741,0.11242773338426293,0.02006006731193788,1881,0.040501704526363536,-0.04418537447221527,0.015655008138656404,-0.037916636254569154,0.026271353876026558,-0.004726465240455502,-0.009896908848559968,3.294240930972602,-2.2761715564316485,0.8517875217872389,-1.9770060601732269,1.0864581542814766,-0.4488903253891133,-0.5518653094775113,0.43497864320703905,0.9293124536617184,0.9405068975589843,close,-0.7107941610528016,21.81126620341771,174,1.434962923424701,0.9995284312987536,False,0,174,run+ledger,0.5276214444163569,this run,1.0677062838691342,0.13592118860580094,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
cme_futures,4h,MININDEX~ADD|or,False,16,7.748260490092301,0.9982684426229508,0.19710190911391123,0.16668882751893932,0.030413081594971914,1.220661405438716,0.4502225345514172,1.393105465971197,4269,1.1954232276026204,1.0359865297590396,0.15943669784358083,1.7450810064372126,0.2551999269154093,-0.029277629227231726,-0.8007054296018662,14.124508196721312,12200,2019-01-03,2026-08-21,0.1614215241964813,0.16834092085491362,-0.3268697581464516,-0.35548719889300706,0.1737375057043291,40306.983404209335,34598.24687921997,0.035526894725402394,-0.020883993366266677,0.09136349387532991,0.944,-0.04179037346479843,0.31556700804409477,0.08036817516315291,0.294204407778947,0.6108294034379179,5,0.175860;0.462133;-0.148802;-0.276129;0.188778,0.9588965260300798,-0.34337435826867924,33020.60933901868,True,7286.374065190651,5.0,0.005691205167866613,0.19747552745595498,0.9982684426229508,0.4885921750757564,0.6029983019279538,0.11440612685219737,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.847837647982439,0.11795393829100975,-0.30367788115656524,0.07914797082290148,1.6989446347925343,True,1.0,40306.983404209335,-0.3268697581464516,True,0.21121176139165357,1.581965673624789,0.1136574069525711,0.020062914760758388,1881,0.04050906748477854,-0.04411405109345506,0.015569712498649016,-0.03794342274073744,0.026384571224557687,-0.004698894011198234,-0.00987000274287931,3.2948099165017553,-2.2719717816003784,0.8470437375473245,-1.9786586058468116,1.0911019127874109,-0.44621612540116007,-0.5502729656740543,0.42330219851310824,0.9293204598761714,0.9405927670789933,close,-0.7096825064794096,21.782471918753487,174,1.434962923424701,0.9994897695795121,False,0,174,run+ledger,0.5276214444163569,this run,1.0677062838691342,0.1277169437334862,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
cme_futures,4h,MININDEX~DEMA_50|or,False,16,7.748260490092301,0.9967831284153005,0.1963694491144563,0.16825970107875987,0.028109748035696436,1.2022863151189522,0.4223801880302683,1.4153135746455527,4361,1.18191451923512,1.0359865297590396,0.14592798947608032,1.4274626795012186,0.24356502314377648,0.003882511712962658,0.12469509192032732,14.124508196721312,12200,2019-01-03,2026-08-21,0.16296240616155014,0.16834092085491362,-0.3477850565451528,-0.35548719889300706,0.1737375057043291,40116.287737816536,34598.24687921997,0.03495850718116272,-0.018061826455263424,0.10222893499889624,0.929,-0.05070100265937022,0.34853191171216563,0.22664055082835138,0.36721341086254666,1.3800794391463185,5,0.042314;0.437437;-0.050446;-0.068044;0.771943,0.9680498676967616,-0.3460885408978408,33366.667517834554,True,6749.620219981986,5.0,0.005776632630256153,0.19706189165481414,0.9967831284153005,0.48847335659215874,0.5646287711874755,0.07615541459531672,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.8559308545581145,0.11900424350511374,-0.3062155098232514,0.07736520560934257,1.6786484220864866,True,1.0,40116.287737816536,-0.3477850565451528,True,0.24648616341794333,1.8425559748124316,0.06539386681946713,0.02082589284169145,1881,0.0421366349324188,-0.043065041755477054,0.015370611626846413,-0.03511564927294285,0.028504395796343097,-0.005725006745395104,-0.009643579493139529,3.3298027322845005,-2.201174280991802,0.8118001252581992,-1.815642033912964,1.1717968235855347,-0.5382417157523774,-0.5339015538684353,0.9007649431541451,0.937490575321897,0.9539515415544892,close,-0.7647013386240844,22.010102301626,174,1.434962923424701,0.9994139483049386,False,0,174,run+ledger,0.5276214444163569,this run,1.0677062838691342,0.11420823536598568,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,,,
cme_futures,4h,MININDEX~MAMA|vote,False,16,7.748260490092301,0.5626548843915647,0.1295050757515641,0.10712509964449324,0.022379976107070876,1.1677340108460448,0.3795801526717557,1.2523580514277874,5240,1.229453760802783,1.0359865297590396,0.1934672310437433,0.6287058094591536,0.2832370262386914,0.013846961195019348,0.20989446887392435,14.124508196721312,12200,2019-01-03,2026-08-21,0.10340095061126343,0.16834092085491362,-0.12661519218678463,-0.35548719889300706,0.1737375057043291,25691.6175759292,34598.24687921997,0.030369747072656186,-0.014836466367906595,0.30772298924702823,0.688,-0.40579352462856316,0.7845555120386835,-0.04537458263935349,0.37796139856093003,-0.2684418345857085,5,-0.143990;0.344694;0.056724;0.158895;-0.643196,0.6142353866555157,-0.23389532486063203,22001.258280826423,True,3690.359295102774,3.0,0.0071194214281523225,0.24164533483551476,0.5626548843915647,0.4539259197763422,1.0228241454668117,0.5688982256904694,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.5430949757276107,0.07725655664289888,-0.20321565012432563,0.05224851910866524,1.4433587397457284,True,1.0,25691.6175759292,-0.12661519218678463,False,0.1359800022077494,1.3647648391322702,0.17232697320060675,0.0050182979568247355,1881,0.013023684400623521,-0.006174674777180792,-0.00198101711557791,-0.006625583349536756,0.009009965268126169,-0.0031024166459302773,0.0019913746185844646,2.426049438366978,-0.6542389561321041,-0.2168979887547893,-0.5908722128114381,0.6481741813033698,-0.5333430033973412,0.41342465207474155,0.8337500392772041,0.4719573430991619,0.5412723177025723,close,0.3258790768317796,25.261782845431398,174,1.434962923424701,0.9996976159423681,False,0,174,run+ledger,0.5276214444163569,this run,0.8346622941632957,0.39479146663948717,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
cme_futures,4h,MININDEX~MIDPOINT_9|vote,False,16,7.748260490092301,0.5849663919868838,0.130055223714868,0.10778235272637082,0.022272870988497173,1.1667705352694249,0.33964403128896953,1.1424494888718055,17642,1.2272948051875843,1.0359865297590396,0.19130827542854467,0.6411844745080997,0.28278444703789374,-0.06068772952310163,-0.8168079417613365,14.124508196721312,12200,2019-01-03,2026-08-21,0.10403772028157174,0.16834092085491362,-0.11827490613277247,-0.35548719889300706,0.1737375057043291,25788.735815102045,34598.24687921997,0.018589795847940946,-0.008369191244282972,0.29836698022875785,0.712,-0.4330129641426373,0.7260287951263054,-0.04273611546272975,0.7980271422103723,-0.11974637730273123,5,0.520702;1.015013;-0.952015;-0.274395;-0.522985,0.6180180062769036,-0.23517660065233825,22102.662893477198,True,3686.072921624848,1.0,0.023569237983123742,0.23246296210288042,0.5849663919868838,0.4556890015573533,1.0996011577373077,0.6439121561799543,ES.v.0,0.13741619493499413,27119.278840308132,0.7713672019643674,0.1903920220818323,-0.35027692723184667,0.5464394943862476,0.07771470948747239,-0.20437059905040456,0.05234051422739561,1.444049440569196,True,1.0,25788.735815102045,-0.11827490613277247,False,0.037707395249711076,0.4108343017654606,0.6811940391004256,0.006226488681262188,1881,0.00924364851434466,-0.006634387602088014,-0.009513356550517231,0.001391302672685387,0.004448552926448534,-0.01003161941875843,-0.0003106489522881396,1.7637681398230134,-0.8194995266302232,-0.9885406393421939,0.11101903328613726,0.325372906057002,-1.6743786471290714,-0.06550099915398971,0.4140381929956125,0.3802271791205697,0.42823047668891845,close,-0.24367599043439067,19.781838367160912,174,1.434962923424701,0.999657806673546,False,0,174,run+ledger,0.5276214444163569,this run,0.8551939289238706,0.3721008762637137,False,False,True,True,True,False,3,6,False,True,underpowered,2000.0,,,
