class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws
crypto,4h,mc_normalized_range_momentum,False,20,3.633127994524299,0.4416677498929626,0.3291610134895089,0.1775801916152293,0.15158082187427957,1.552586030969167,0.4342379958246347,2.2678943979980692,479,0.9819798577797108,0.6396056572878375,0.3423742004918733,1.2616350852318183,2.7705718743664676e-06,0.2308404635020902,0.6219359161045241,19.81401481853573,7963,2023-01-07,2026-08-26,0.3537217584740179,0.6075820684997757,-0.36806658062910214,-0.6967710804549214,0.22485980888738033,28117.274256076984,20894.361739051303,0.266399370468177,-0.09015802926764159,0.2713733982984184,0.8735,-0.2415636290210315,0.8215396416734114,0.6415532274618588,,,1,0.641553,0.5821793907569023,-0.45787299670051673,18109.96215039073,True,10007.312105686255,5.0,0.014337813363476512,0.9045730744899878,0.4416677498929626,0.40516176219643124,0.8942974744593883,0.4891357122629571,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.7738420861046831,0.4112921697480916,-0.4392174982876519,-0.0821311562585827,0.8042586732601912,False,1.0,28117.274256076984,-0.36806658062910214,True,0.24687183181098088,0.45976193671658455,0.6456871070578667,0.01225563989649614,871,0.06958581623426749,0.024710062893856174,0.04386352622891791,0.00507644717231337,-0.060624345017607426,0.04427495965196333,0.0023199955163138823,1.3349048663349066,0.4850831891479532,0.8630781959415026,0.0935192216065448,-0.9211204985182797,1.3651336587287282,0.061439954738349206,0.5339840072632331,0.45087146701196706,0.6139914802599176,close,-0.629774084345421,22.829042932192383,1582,3.384187993224467,0.9683566349783835,False,1053,529,run+ledger,1.0002442842427683,this run,0.3090275323984095,0.6729523253813012,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
crypto,4h,MAXINDEX~T3_200|vote,False,20,3.633127994524299,0.6060206451916138,0.285506189985151,0.1896293741500934,0.09587681583505758,1.3252571187763067,0.2930123311802701,1.5802402306519185,3406,0.8370609380261178,0.6396056572878375,0.19745528073828034,1.1734926596388822,6.764560653849117e-07,0.5522172796088501,1.2385940529940898,19.81401481853573,7963,2023-01-07,2026-08-26,0.39221546293641996,0.6075820684997757,-0.4780627399627747,-0.6967710804549214,0.22485980888738033,24904.649185919487,20894.361739051303,0.09571724488679857,-0.02510389640288312,0.16826290229974092,0.863,-0.15726387041992404,0.4997035970000788,-0.24213788638318712,,,1,-0.242138,0.6455349544874937,-0.49977343253636575,18792.314965201254,True,6112.334220718232,1.0,0.1036091952729412,0.5135063641953399,0.6060206451916138,0.384722702479088,0.5972148969555386,0.21249219447645062,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.8580553069469355,0.45419498167433847,-0.4762998337671084,-0.1686887916891875,0.6389274644834915,False,1.0,24904.649185919487,-0.4780627399627747,True,0.565734106930433,0.9861164628799998,0.3240759659190582,0.002934445193390256,871,0.01734668658589434,0.023873565720032464,0.002368581304593078,-0.03671397224265409,-0.011468261325760011,0.011243670187018894,0.011590027838437785,0.5641544829537634,0.47387531982951486,0.058296811341488446,-0.726647712657798,-0.18063077250375478,0.3466934979930114,0.3651508707858612,0.21549587157233363,0.3801516905110205,0.39451694130392323,close,-0.4463592221935552,20.00175447675336,1582,3.384187993224467,0.9438430330973311,False,1053,529,run+ledger,1.0002442842427683,this run,0.4776543513392525,0.3594065866868653,False,False,True,True,True,False,3,6,False,True,underpowered,2000.0
crypto,4h,MAXINDEX~T3_200|and,False,20,3.633127994524299,0.34724827473262676,0.23199004330008077,0.15767459120984473,0.07431545209023604,1.2536307865128524,0.28923582580115037,1.4853160745872331,2434,0.8477361814920095,0.6396056572878375,0.208130524204172,1.0271506696641552,7.877502357089838e-07,0.47412806099383265,1.445397614593251,19.81401481853573,7963,2023-01-07,2026-08-26,0.29901003410429494,0.6075820684997757,-0.38745019907850387,-0.6967710804549214,0.22485980888738033,21339.662544686267,20894.361739051303,0.10897348890414,-0.029855787460017172,0.20262901086578064,0.8275,-0.2585636597302556,0.540575055719577,0.23099224820302422,,,1,0.230992,0.4921311039389329,-0.395051547000297,17022.286604850775,True,4317.375939835492,1.0,0.07367636728407302,0.8235981892307627,0.34724827473262676,0.4160212314019984,0.5987609345712989,0.18273970316930044,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.6541484740879919,0.3490412015819788,-0.3830918452502914,-0.11705115828189805,0.7191000236944542,False,1.0,21339.662544686267,-0.38745019907850387,True,0.48507442074320023,1.1420059791973767,0.2534515343417123,0.008017253646640077,871,0.00418094509935564,0.015128804398485046,0.026421234130594135,-0.0776137934258708,-0.02929491461707125,0.01959936069603273,0.008447344333648198,0.19580634696333707,0.36845118208981603,0.770238244115781,-1.9850617637114296,-0.5713554060487042,0.8851584223337288,0.305765087596376,0.14834623306299988,0.30785901636987023,0.42269654363322606,close,-0.6148060902616747,33.22562561397641,1582,3.384187993224467,0.9457238636838096,False,1053,529,run+ledger,1.0002442842427683,this run,0.17385785194006692,0.6738783295519426,True,False,True,True,True,False,4,6,False,True,underpowered,2000.0
crypto,4h,mc_cumulative_diff_reversion,False,20,3.633127994524299,0.4974901830321965,0.2525168574972074,0.17889187418045815,0.07362498331674927,1.2461954584371757,0.6859504132231405,3.5771820193954094,121,0.808505376264197,0.6396056572878375,0.16889971897635958,0.4960539455887352,4.7467392910727213e-07,0.6064851252839243,1.7672124586891007,19.81401481853573,7963,2023-01-07,2026-08-26,0.35767021371350005,0.6075820684997757,-0.491414248433112,-0.6967710804549214,0.22485980888738033,22660.01853833803,20894.361739051303,0.4541061672098659,-0.27727509114907856,0.34048659521476665,0.7005,-0.43236414160779246,0.8758725199678381,0.2634166197674237,,,1,0.263417,0.5886780276393757,-0.46226019582065614,18183.358304607707,True,4476.660233730321,10.0,0.003384289123335844,0.572366518352653,0.4974901830321965,0.39847169826877904,0.5138574192798936,0.11538572101111455,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.7824801773903123,0.41573046531020097,-0.44311142516910085,-0.16321360781299354,0.6408088440134134,False,1.0,22660.01853833803,-0.491414248433112,True,0.6245123276285854,1.0349749322089479,0.30068061826697723,0.016694929563011884,871,0.06312035585378373,0.0176102276586705,0.10632763823957798,-0.05562137948171615,-0.07918978042259876,0.05414860084858479,8.46842362435549e-05,0.9905318146483137,0.38141524935440724,2.014400155394774,-0.8681325021559909,-1.23824615366418,1.6355300876357877,0.0019060199241084776,0.07719265398247543,0.5070029588648041,0.6448349918922768,close,-0.1063373849551575,16.252368690202097,1582,3.384187993224467,0.9380600453259216,False,1053,529,run+ledger,1.0002442842427683,this run,0.3889421944638813,0.41956318180031577,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
crypto,4h,mc_holt_winters_seasonal,False,20,3.633127994524299,0.3996250568234811,0.2127267680420175,0.15126474674629975,0.06146202129571776,1.2079924337342867,0.5875,2.733516219444756,160,0.8233775879591267,0.6396056572878375,0.18377193067128927,1.4014053753290054,6.137713810527856e-07,0.3985493564239185,1.7579570741146573,19.81401481853573,7963,2023-01-07,2026-08-26,0.2830236303746223,0.6075820684997757,-0.3661311205291008,-0.6967710804549214,0.22485980888738033,20152.15840613446,20894.361739051303,0.4028268301719784,-0.2098846376227345,0.131134027246146,0.9255,-0.06815219373695393,0.43849898510072066,1.1845201800780951,,,1,1.184520,0.4658195905508801,-0.3760043467776132,16682.354825549497,True,3469.8035805849627,10.0,0.004610505212258226,0.6203315302685275,0.3996250568234811,0.4100601094506033,0.5810125283384906,0.17095241888788731,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.6191747928961683,0.33062419296521717,-0.36591577417720944,-0.11789742492319966,0.7138588792198306,False,1.0,20152.15840613446,-0.3661311205291008,False,0.41257075207639576,0.9699806103524719,0.3320561570906193,0.011466109423528437,871,0.04789383489443959,-0.01133512006804082,0.06087542354754527,-0.02684578805355997,-0.002015540475057061,0.039458228162552234,0.008123033905744162,1.0384277244223494,-0.33173347926847446,1.6263679688714312,-0.590312568679163,-0.04406773601068635,1.692901639671504,0.25561266678764943,0.07875481344613,0.39434233594906226,0.726776458267318,close,-0.6158356263561808,19.523672924556003,1582,3.384187993224467,0.9405949160692312,False,1053,529,run+ledger,1.0002442842427683,this run,0.2488397652226258,0.574537822736501,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
crypto,4h,dyn_breakout2,False,20,3.633127994524299,0.5142785015198217,0.25253328098332917,0.19344723678706988,0.05908604419625929,1.1919142429816982,0.4391304347826087,2.36699756606744,230,0.7587758672251483,0.6396056572878375,0.11917020993731087,0.6499996295525124,3.25772530063162e-07,0.12377009421453046,0.33405684808717667,19.81401481853573,7963,2023-01-07,2026-08-26,0.40566966342495864,0.6075820684997757,-0.43893040454037635,-0.6967710804549214,0.22485980888738033,22661.098057174106,20894.361739051303,0.41378277480653186,-0.13686936733225966,0.1833388890072949,0.699,-0.2136883976027744,0.49572332089885957,0.36614198963404654,,,1,0.366142,0.6676787951076742,-0.5139542419751164,19012.35612428374,True,3648.741932890367,5.0,0.00678539876915347,0.5493462236717319,0.5142785015198217,0.3964130251297006,0.5753378630668524,0.1789248379371518,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.8874892513495561,0.46898274094601633,-0.48880369508703947,-0.21644945996268716,0.5603868376686649,False,1.0,22661.098057174106,-0.43893040454037635,True,0.141934081992013,0.23958552997602867,0.8106515835121133,0.009435057709291428,871,0.04404592434155469,0.05583431723960481,0.027090405842028827,-0.017712445326825393,0.00904808535140585,0.05885806208998039,0.000389014180244885,1.0053233226850644,0.954502310266368,0.4955128116480036,-0.3213532639068901,0.11732808840631195,1.6720456858168318,0.01030800187603802,0.7383366615897431,0.5108499572977286,0.6625742656549499,close,-0.6141480569943285,25.281382012508125,1582,3.384187993224467,0.9247709355679935,False,1053,529,run+ledger,1.0002442842427683,this run,0.40614845694140106,0.3526274102837473,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
crypto,4h,bb_outside_in,False,20,3.633127994524299,0.9634137931794199,0.20517103280651816,0.14921855016422048,0.055952482642297685,1.1885289579042406,0.4256198347107438,1.556762825089729,484,0.8101530996445239,0.6396056572878375,0.1705474423566864,0.29442633048255235,4.566750997359037e-07,0.755502471566094,1.7042861262564937,19.81401481853573,7963,2023-01-07,2026-08-26,0.27805292813728816,0.6075820684997757,-0.25585798239614943,-0.6967710804549214,0.22485980888738033,19699.72867685909,20894.361739051303,0.26434856932825046,-0.12582789651931192,0.5792533639133645,0.61,-1.0041603290629872,1.2809417612990264,2.9672064273844203,,,1,2.967206,0.45763846985123924,-0.3700207190006075,16574.883216641232,True,3124.8454602178576,3.0,0.014506018588294404,0.21374249104592224,0.9634137931794199,0.3294752023794239,0.8018942027333281,0.4724190003539042,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.6083003174176506,0.3248801848509395,-0.3605024592359819,-0.11970915204442134,0.7088869830416911,False,1.0,19699.72867685909,-0.25585798239614943,False,0.7517615515570735,1.635253249520035,0.10199596952531964,0.017868671438743933,871,-0.049666253714128174,-0.04117375520672139,-0.030424285119133587,0.05118449925997143,-0.020939355907303298,-0.02524285293773917,-0.00788648749594447,-1.3942161814244376,-1.0423667951406776,-0.4934288686421977,0.9271361992861047,-0.362231925786158,-0.9392203581032557,-0.2236301240090646,0.0883276456103661,-0.10521086284980347,0.07078657714806225,close,0.12584486004914874,11.353142730301284,1582,3.384187993224467,0.9388511693230901,False,1053,529,run+ledger,1.0002442842427683,this run,0.5607435944125955,0.2494095052319284,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
crypto,4h,donchian_s1,False,20,3.633127994524299,0.3497330489772508,0.20958295043930297,0.16544597755895984,0.04413697288034313,1.1445939231029225,0.3767123287671233,2.223731425580733,292,0.7560997988166218,0.6396056572878375,0.11649414152878435,0.4834161775708279,3.2298125485219487e-07,0.20757481455395205,0.579582122869989,19.81401481853573,7963,2023-01-07,2026-08-26,0.31934767517985657,0.6075820684997757,-0.3915125702444172,-0.6967710804549214,0.22485980888738033,19963.00508991622,20894.361739051303,0.3868907320466202,-0.10515436133179089,0.2409810571796931,0.6785,-0.49943517440070895,0.46500614242109845,0.4220693733782257,,,1,0.422069,0.5256041804663207,-0.41883886084055866,17441.124478275895,True,2521.8806116403257,5.0,0.008654158816880177,0.7229873644023745,0.3497330489772508,0.415741551618917,0.5353160188661695,0.11957446724725251,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.698641418667529,0.37233330891500294,-0.4044316816677501,-0.16275035847569996,0.6321462705508996,False,1.0,19963.00508991622,-0.3915125702444172,False,0.21996297656519853,0.45963204025662446,0.6457803572069671,0.006963556058772746,871,0.0025517704782318587,0.02970611968127987,0.028680251619464636,-0.041313153748557936,-0.019538299342671244,0.04503343034223561,0.011909901202265028,0.10723015506439107,0.6785004220974231,0.7574807285610368,-0.9930539168724084,-0.3503989900850235,1.8033860885105952,0.4146819393416593,0.5621964515158318,0.34840873667003386,0.4836013269422892,close,-0.6737056159685881,32.472643902694855,1582,3.384187993224467,0.9239086763695428,False,1053,529,run+ledger,1.0002442842427683,this run,0.17741502211165083,0.578684776704971,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
crypto,4h,MAXINDEX~MIDPOINT_200|and,False,20,3.633127994524299,0.3564350251492099,0.20209925701699483,0.15845111211697982,0.04364814490001501,1.1438196332727062,0.2603511096389533,1.421722689999999,3019,0.7625081597035295,0.6396056572878375,0.122902502415692,0.5052516030264799,3.3789388381721963e-07,0.5849696254876662,1.8503302134306587,19.81401481853573,7963,2023-01-07,2026-08-26,0.3009924595345415,0.6075820684997757,-0.3834519206750163,-0.6967710804549214,0.22485980888738033,19517.91607242783,20894.361739051303,0.10463955990387533,-0.025906863255948903,0.24325009892002417,0.6695,-0.45910226478043925,0.4735839980648013,0.24298818777220854,,,1,0.242988,0.4953939148957169,-0.39739232155336923,17063.80578254546,True,2454.1102898823697,1.0,0.09223436120916459,0.6760131527513513,0.3564350251492099,0.41498574480141154,0.5270524050609158,0.11206666025950424,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.658485454196615,0.35131868339080463,-0.38519705053026776,-0.1492194263738098,0.6536927828896928,False,1.0,19517.91607242783,-0.3834519206750163,False,0.595863011835032,1.453027909642585,0.14621600506438726,0.0041517376217572455,871,0.0019021334575489053,0.020365911178831707,0.02882187456965997,-0.03623641665428898,-0.03547141046291166,0.019927011948607517,0.011327861796634194,0.09128716503954765,0.5087370319751379,0.8684212045156711,-0.9656888401396787,-0.6955722709488474,0.8963149134268129,0.4088292048433489,0.06426597054769889,0.30636917501553007,0.4278554990356527,close,-0.5743277843713548,34.13598358806045,1582,3.384187993224467,0.9257690391376995,False,1053,529,run+ledger,1.0002442842427683,this run,0.18700948317029154,0.5754986765332379,True,False,True,True,True,False,4,6,False,True,underpowered,2000.0
crypto,4h,macd_cross,False,20,3.633127994524299,0.49714281622680345,0.22089484836645057,0.18112846870109744,0.039766379665353124,1.1278425195599588,0.3567164179104478,1.7831159377930295,670,0.7303313595720493,0.6396056572878375,0.09072570228421184,0.5147981851513226,2.374750351363808e-07,0.6809966017893433,1.952401590886323,19.81401481853573,7963,2023-01-07,2026-08-26,0.36452565030619094,0.6075820684997757,-0.5181065420541812,-0.6967710804549214,0.22485980888738033,20649.67483448822,20894.361739051303,0.27130559406265686,-0.0843722823917913,0.17623547421314906,0.7,-0.2955942447171277,0.3912248651164947,0.9525756421788625,,,1,0.952576,0.5999611726630895,-0.4698293349300453,18309.00544744929,True,2340.6693870389295,2.0,0.020093796156744538,0.49400770968386754,0.49714281622680345,0.3985140543364933,0.4263502396450157,0.027836185308522443,BTC/USD,0.5243641416533005,46257.77815909062,1.1507656192805853,0.4570981144933069,-0.5344740218167789,0.7974779128333694,0.42341688418960444,-0.44982286321513987,-0.20252203582315387,0.5725824402334445,False,1.0,20649.67483448822,-0.5181065420541812,False,0.6966551241918344,1.278588203674363,0.2010421061578529,0.008280171691427474,871,-0.007637580254089584,-0.007147464513421797,0.06325646113797834,-0.0665753407165886,-0.08974566768375537,0.03730305363425386,0.03612677038546098,-0.27121583377253045,-0.16092991212263746,1.4333285629482995,-1.4236265117997753,-1.5835243915154118,1.3321157023825927,1.0585544993983125,0.05089054432190698,0.44038542629799066,0.5787818211860246,close,-0.4868150271614406,19.902736417252292,1582,3.384187993224467,0.9171164379684813,False,1053,529,run+ledger,1.0002442842427683,this run,0.3884449087078751,0.3418864508641742,True,False,True,True,True,False,4,6,False,True,underpowered,2000.0
