class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws
us_stocks,1h,mc_directional_change_rate,True,116,4.615220061533874,0.8173670007826668,0.19350632823650527,0.11181595061736171,0.08169037761914355,1.3871104766022395,0.8392857142857143,40.2500573684558,112,1.3841790194468657,0.8563186694280868,0.527860350018779,1.529001064441265,0.10209479017076228,0.5609356918739371,2.83322666938934,99.35526153085199,8087,2022-01-10,2026-08-21,0.13431432236235422,0.17369189262927073,-0.1672540875620191,-0.25249325478937823,0.14299236980547736,22623.66789927493,18530.31263776155,1.6663555162147647,-0.2162004075482187,0.3452321664744375,0.945,-0.020778477476635582,1.2377363165572215,0.10349722184668897,,,2,-0.085503;0.292497,0.7732906834577231,-0.19820584442569988,16309.925042662893,True,6313.742856612034,20.0,1.2023217783449455e-05,0.2416251227671029,0.8173670007826668,0.564575947297966,1.1569602337207552,0.5923842864227892,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.7970931116024476,0.10679524282633057,-0.19908305932378112,0.0867110854101747,1.4163898461245121,True,1.0,22623.66789927493,-0.1672540875620191,True,0.7718811944931003,2.79209724872118,0.0052367614662633954,0.3437432506376268,1121,0.31833707065443856,0.05892739115456351,0.15181388502055754,-0.07527300777599649,-0.010436624680799866,-0.02895646976448424,-0.029611829795119664,9.202310063265948,1.9597679323928212,4.084129470693822,-2.214516633727051,-0.23738416496015632,-1.3426679220494127,-1.1527692788047006,0.00460806975774708,0.6410100832800142,0.7017170949353322,close,0.45046480631870606,27.87738234854153,406,1.9730067935038964,0.998580916889469,False,0,406,run+ledger,0.6600095097364898,this run,0.844593398731895,0.5395856207149707,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
us_stocks,1h,mc_rolling_max_drawdown_reversion,True,116,4.615220061533874,0.8173670007826668,0.19350632823650527,0.11181595061736171,0.08169037761914355,1.3871104766022395,0.8392857142857143,40.2500573684558,112,1.3841790194468657,0.8563186694280868,0.527860350018779,1.529001064441265,0.10209479017076228,0.5609356918739371,2.83322666938934,99.35526153085199,8087,2022-01-10,2026-08-21,0.13431432236235422,0.17369189262927073,-0.1672540875620191,-0.25249325478937823,0.14299236980547736,22623.66789927493,18530.31263776155,1.6663555162147647,-0.2162004075482187,0.3452321664744375,0.945,-0.020778477476635582,1.2377363165572215,0.10349722184668897,,,2,-0.085503;0.292497,0.7732906834577231,-0.19820584442569988,16309.925042662893,True,6313.742856612034,20.0,1.2023217783449455e-05,0.2416251227671029,0.8173670007826668,0.564575947297966,1.1569602337207552,0.5923842864227892,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.7970931116024476,0.10679524282633057,-0.19908305932378112,0.0867110854101747,1.4163898461245121,True,1.0,22623.66789927493,-0.1672540875620191,True,0.7718811944931003,2.79209724872118,0.0052367614662633954,0.3437432506376268,1121,0.31833707065443856,0.05892739115456351,0.15181388502055754,-0.07527300777599649,-0.010436624680799866,-0.02895646976448424,-0.029611829795119664,9.202310063265948,1.9597679323928212,4.084129470693822,-2.214516633727051,-0.23738416496015632,-1.3426679220494127,-1.1527692788047006,0.00460806975774708,0.6410100832800142,0.7017170949353322,close,0.45046480631870606,27.87738234854153,406,1.9730067935038964,0.998580916889469,False,0,406,run+ledger,0.6600095097364898,this run,0.844593398731895,0.5395856207149707,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
us_stocks,1h,mc_local_linear_regression,True,116,4.615220061533874,0.3907285008604497,0.11646605733869064,0.06761894420731407,0.048847113131376574,1.2293350871004447,0.7346041055718475,3.7451217974531907,682,1.4143983767210875,0.8563186694280868,0.5580797072930007,1.548138054475011,0.11381617203490235,0.34753173036652385,2.3900020608622374,99.35526153085199,8087,2022-01-10,2026-08-21,0.08016221032164361,0.17369189262927073,-0.10274525765394893,-0.25249325478937823,0.14299236980547736,16627.142671860416,18530.31263776155,0.14076551013249586,-0.10403739355865704,0.36048445788140715,0.932,-0.07767510682185454,1.2512216096110615,-0.08064454911476171,,,2,-0.016100;-0.145189,0.461519585676589,-0.1205433186083904,13525.313680810828,True,3101.828991049587,20.0,0.00017124343192994213,0.32572088134772925,0.3907285008604497,0.5602096086721373,1.1335419268785527,0.5733323182064154,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.4757254813513306,0.0647390259279963,-0.12133531749081583,0.051727031410694346,1.244756453945772,True,1.0,16627.142671860416,-0.10274525765394893,False,0.4656007136050371,2.566554424500927,0.010271450500664026,0.2901594130357056,1121,0.1760987591889302,0.015575546820028194,0.07876152205655598,-0.042856697232033183,0.04435928627031911,-0.028826563574592203,0.02036025973604244,7.014196206001279,0.6774753983918268,2.8793357743712162,-1.7852092125706427,1.650928980564252,-2.328213609024537,1.147597247897666,0.01684827825747215,0.3587818078072198,0.5829991222684633,close,0.7989306446166029,57.97238406079943,406,1.9730067935038964,0.9988739925163321,False,0,406,run+ledger,0.6600095097364898,this run,0.8120827239411226,0.6023156527799649,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,1h,mc_drawdown_based_reentry,True,116,4.615220061533874,0.3962924318055595,0.12501967587540674,0.07679035916418031,0.04822931671122643,1.2241167363634924,0.855072463768116,5.8386429565098705,483,1.3363694250475902,0.8563186694280868,0.4800507556195034,1.2437079363834487,0.08244192530764743,0.4447958077585615,2.7950685443842165,99.35526153085199,8087,2022-01-10,2026-08-21,0.09126248997417391,0.17369189262927073,-0.10675681855288444,-0.25249325478937823,0.14299236980547736,17223.253871757162,18530.31263776155,0.1569172672309113,-0.15856627705417928,0.38598351073921144,0.8655,-0.23375727268992177,1.204770636651978,0.029872311007033026,,,2,-0.281313;0.341058,0.525427460042509,-0.13673080615077926,14069.943952341197,True,3153.3099194159654,20.0,0.00011604956612540831,0.3461606265864132,0.3962924318055595,0.5602680435896804,1.171069703744266,0.6108016601545857,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.5416004847930531,0.07348409156656421,-0.13756594526468502,0.05153558430884253,1.2416142063543967,True,1.0,17223.253871757162,-0.10675681855288444,False,0.5788162351903571,2.8607147752417816,0.0042268714042166255,0.3178660654533516,1121,0.1955706322250378,0.0002857227768466031,0.08602372852115331,-0.05056634444859301,0.025677185783654008,-0.09010614671945996,-0.003195865957788986,7.356837888601073,0.012590591193475362,3.1595792679473838,-1.933966230392757,0.8402289695363244,-4.7283624816399294,-0.1609797905370067,0.005188871220930258,0.4072542162910004,0.6105549442255414,close,1.3555503281715364,51.804088294695724,406,1.9730067935038964,0.9982232988557795,False,0,406,run+ledger,0.6600095097364898,this run,0.8156951487175166,0.5206742763300736,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,1h,mc_smaema_difference,True,116,4.615220061533874,0.4290326485427772,0.11610709136965291,0.0726765811305321,0.04343051023912081,1.2010272571337162,0.7221458046767538,3.348147969538491,727,1.3163667607574725,0.8563186694280868,0.46004809132938573,1.7969846805018792,0.07920249459013823,0.2797354204404858,2.3062998764188363,99.35526153085199,8087,2022-01-10,2026-08-21,0.0862754905584624,0.17369189262927073,-0.10324079829059007,-0.25249325478937823,0.14299236980547736,16602.484243990602,18530.31263776155,0.14046603847327113,-0.10903718356127777,0.25601113705705,0.9565,-0.04892899907929138,0.9284210276656154,0.08205575629892081,,,2,-0.112830;0.276942,0.4967157030328954,-0.1294747481131231,13823.569902662224,True,2778.9143413283778,20.0,0.00018449279518985826,0.29179626958240346,0.4290326485427772,0.5606114702111505,1.1246241146145375,0.5640126444033869,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.5120049598191414,0.0695626679051018,-0.13029226986761255,0.04654442346455112,1.2172502461569839,True,1.0,16602.484243990602,-0.10324079829059007,False,0.42134098241155715,2.437488863761652,0.01478966975964413,0.37474623269089036,1121,0.2226299740794852,-0.007288668386716872,0.10983239715247131,-0.05574564015473346,0.03291885787652966,-0.07099903282499798,-0.011411780149877114,9.426255518739767,-0.34560891343615346,4.327479608514804,-2.5191508942312657,1.0914002085376726,-4.8359526354031015,-0.5803886480291175,0.021093882049393553,0.4303035236350367,0.7256445033754643,close,0.2707832862248321,36.13374102230074,406,1.9730067935038964,0.9976546628065223,False,0,406,run+ledger,0.6600095097364898,this run,0.8369519851687284,0.4794147755887441,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,1h,mc_adx_threshold_trend,True,116,4.615220061533874,0.3958750637173857,0.12372079780369982,0.08152416157468578,0.04219663622901404,1.193205034771225,0.7835497835497836,4.623088336877566,693,1.2508233159818705,0.8563186694280868,0.3945046465537837,1.2308928261336323,0.060222520110115585,0.23362536866186348,1.6080158220794702,99.35526153085199,8087,2022-01-10,2026-08-21,0.09701787823657154,0.17369189262927073,-0.1276748004503634,-0.25249325478937823,0.14299236980547736,17131.672003783264,18530.31263776155,0.12552269003675287,-0.09828757419762865,0.32050284003438834,0.874,-0.2319517652265016,0.9947743698198745,-0.05630112582032443,,,2,-0.212138;0.099536,0.5585630783795259,-0.14507101754095986,14357.693359103152,True,2773.978644680113,20.0,0.00017525702120212847,0.34265883128286956,0.3958750637173857,0.5602636608773509,0.969030672985459,0.40876701210810806,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.5757560406404654,0.07799426976985324,-0.14592300203980213,0.04572652803384658,1.2113444280174819,True,1.0,17131.672003783264,-0.1276748004503634,False,0.3916924116881043,1.913168665282223,0.05572646355838251,0.3682443201943352,1121,0.23185713068090028,-0.047747644052829344,0.1131438405673574,-0.0627251360332827,0.0435662866806934,-0.11959082234086241,0.004220631938897872,7.95613178317453,-2.0008677852658856,3.665672008980313,-2.285785745984284,1.2621427170648445,-7.487486300902101,0.17821180734260153,0.1078317135799376,0.4803258052720947,0.7143356514733022,close,0.3943144219521477,44.944291911704205,406,1.9730067935038964,0.9964235484854929,False,0,406,run+ledger,0.6600095097364898,this run,0.8154241692899376,0.4353991466919329,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,1h,mc_rolling_window_complexity_index,True,116,4.615220061533874,0.39125031326884196,0.12020239974953695,0.08188634829020125,0.0383160514593357,1.1742441245094717,0.7916666666666666,4.727919656393116,672,1.2134247873686503,0.8563186694280868,0.35710611794056357,1.0988205270875042,0.0512508662437296,0.2277296877335494,1.547125478567849,99.35526153085199,8087,2022-01-10,2026-08-21,0.09745898237806913,0.17369189262927073,-0.1303493336775161,-0.25249325478937823,0.14299236980547736,16885.510288376012,18530.31263776155,0.12422203229870235,-0.09984173950519001,0.32499039573559546,0.848,-0.2775432817543818,0.9603912164188487,-0.1496739499929981,,,2,-0.244332;-0.055015,0.5611026565648997,-0.14570871766289106,14379.897617482018,True,2505.612670893993,20.0,0.00016970418215610372,0.33658732972315897,0.39125031326884196,0.5602150898007553,0.9221558435190574,0.36194075371830214,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.5783737888187906,0.07833924560598282,-0.14656184175186293,0.04186315414355413,1.1921770517810275,True,1.0,16885.510288376012,-0.1303493336775161,False,0.38538682200799657,1.8768064596686884,0.06054462480575529,0.3680211003091478,1121,0.23106463341517158,-0.0486450024338677,0.11205065350892814,-0.05736985219820806,0.046017446237228046,-0.12474102031706487,0.006371487550109911,7.837604419991423,-2.010794347135747,3.6041224691739395,-2.0798001782052076,1.3249728131200704,-7.677243649090586,0.2660944129405351,0.1218329912349092,0.47908019614622127,0.7091080923788667,close,0.36744002413417004,45.11383612184143,406,1.9730067935038964,0.9954523726840747,False,0,406,run+ledger,0.6600095097364898,this run,0.8124215146434699,0.40100327272518044,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,1h,tsmom12,True,116,4.615220061533874,0.5067987295228438,0.10223766373063836,0.06538427072124287,0.036853393009395496,1.1699357972186795,0.3358885017421603,3.3412082870730013,2870,1.2953352888152507,0.8563186694280868,0.43901661938716396,1.2862083383144483,0.07390258425662888,0.2509806056798155,1.9053025561950527,99.35526153085199,8087,2022-01-10,2026-08-21,0.07746723217268603,0.17369189262927073,-0.10817778255194654,-0.25249325478937823,0.14299236980547736,15671.463934585261,18530.31263776155,0.10787310981760309,-0.016329157826954967,0.34132621155487686,0.886,-0.18197629445316613,1.1301831555084176,0.24064192217831892,,,2,-0.020027;0.501311,0.4460037310896984,-0.11659332012359025,13395.148666996482,True,2276.31526758878,20.0,0.0007525107143218156,0.21175897434052926,0.5067987295228438,0.5614235206968522,0.9450892902296665,0.3836657695328143,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.4597320379070945,0.06260687383304431,-0.1173726649948793,0.039630789897594054,1.184115642247916,True,1.0,15671.463934585261,-0.10817778255194654,False,0.35379600310359477,2.2013633043379977,0.02771031463202367,0.3454109433585161,1121,0.17373431388807475,0.06701918265633502,0.07224445491564249,-0.06394154359015156,-0.005850293705107831,0.08486631767580119,-0.03607484571050003,8.977983368979336,3.5813220146641718,3.351121546930115,-3.397014642552775,-0.2447223379176643,8.279167340009728,-2.815020270843021,0.05674075339620943,0.31243001460936165,0.5953744796008846,close,-0.22572395120276367,20.614926889741138,406,1.9730067935038964,0.9971668747036174,False,0,406,run+ledger,0.6600095097364898,this run,0.8806645395705629,0.41467074924468783,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
us_stocks,1h,mc_weighted_ema_by_return,True,116,4.615220061533874,0.3819779761378598,0.11461681777560773,0.08096158571862921,0.03365523205697851,1.1520018656912283,0.7756315007429421,4.413077638300325,673,1.1745843726494336,0.8563186694280868,0.31826570322134684,0.8874934690135489,0.04305805234263371,0.18974881599202895,1.3040526682196016,99.35526153085199,8087,2022-01-10,2026-08-21,0.09633293688149507,0.17369189262927073,-0.1293844274418282,-0.25249325478937823,0.14299236980547736,16500.419118814123,18530.31263776155,0.12387202651004316,-0.0970342895209795,0.3586118820402137,0.789,-0.387215146410386,0.9808844748103148,-0.18573575577343293,,,2,-0.342721;-0.028750,0.5546196510571095,-0.14408037648016092,14323.25728822799,True,2177.161830586136,20.0,0.00016966328435179191,0.32853357937299554,0.3819779761378598,0.5601176685944265,0.885862541897787,0.32574487330336055,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.5716912318666832,0.07745839851685643,-0.14493054903340374,0.037158419258751296,1.1693903040390399,True,1.0,16500.419118814123,-0.1293844274418282,False,0.3456877778457357,1.6974289260043742,0.08961559769522731,0.36549325446841774,1121,0.23018511421825733,-0.05025775690688025,0.11404369793556551,-0.05921342657763809,0.04695288113573955,-0.11799083976769506,0.009180060513721978,7.871019319050076,-2.03499049732895,3.636972698037703,-2.1422734602689726,1.377476979684408,-7.327448868113146,0.387352887387686,0.19221562539925552,0.47385910428679123,0.7064503909552347,close,0.3638816849735819,46.35507225293824,406,1.9730067935038964,0.9942123024805052,False,0,406,run+ledger,0.6600095097364898,this run,0.8064013787507918,0.36818299389864184,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,1h,voltgt_tsmom,True,116,4.615220061533874,0.46261510021790925,0.08696244816007193,0.05718856639963055,0.02977388176044138,1.1367610054575876,0.5081875335055315,1.1220728973992655,164152,1.267118517118231,0.8563186694280868,0.4107998476901443,1.1631404531360172,0.06591785341097084,0.23271053689412174,2.0064157624528507,99.35526153085199,8087,2022-01-10,2026-08-21,0.06761424635664386,0.17369189262927073,-0.0924944906194618,-0.25249325478937823,0.14299236980547736,14693.93363710453,18530.31263776155,0.004472702033480683,-0.004118825267924448,0.35318163561637,0.8545,-0.2303013024558231,1.1406591498817051,0.26298992772793195,,,2,0.015930;0.510050,0.38927692785845913,-0.10208700843488605,12926.1415254033,True,1767.7921117012297,20.0,0.0007912509823144514,0.19751848949235096,0.46261510021790925,0.5609628541922167,0.9401905732726326,0.37922771908041586,SPY,0.13248852761415564,17757.34078621095,0.8226222248828318,0.1685051851625383,-0.24624190834203785,0.4012591439926545,0.054782677804146696,-0.10281257968538016,0.03217977035592523,1.1487771345634417,True,1.0,14693.93363710453,-0.0924944906194618,False,0.32042463533276067,2.293985414619993,0.021791336543175444,0.3325044575325701,1121,0.1510474865065544,0.06782404800744633,0.06351087739552808,-0.04368697753096219,-0.00972103128644233,0.07198870773142454,-0.03252024723120377,9.163555812653845,4.222178804930293,3.526147440618826,-2.7351454175669834,-0.4538280369112654,7.983809376725063,-2.9176787023826214,0.04481190797509127,0.26654098260863,0.5679053143683461,close,-0.2920444576091448,17.43818979859711,406,1.9730067935038964,0.9965847222023145,False,0,406,run+ledger,0.6600095097364898,this run,0.8587556491034732,0.40836286801475785,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
