class,tf,rule,pit,n_names,years,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_ann,alpha_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,cagr,bench_cagr,wealth,bench_wealth,long_frac,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev
crypto,1d,BUYHOLD,False,10,8.733562784570138,0.984387910455362,0.9846730960257947,-0.0002851855704326667,-1.8837951943061928,0.34585971322612086,0.5274451678242706,1.5396609428423638,8.677843936070197,3191,2017-11-08,2026-08-03,0.8292492076467285,0.8292473567670985,-0.8655573370463934,-0.86541890107244,0.6430089861299124,0.6433970592421059,764372.3061124801,765950.5229937773,1.0,0.00015138884062059694,0.0,-0.0006082541242881268,-4.2739151425132136e-05,0.999997768005549,764370.1410025938,-0.8655565852607512,False,0.23255901331765663,14.298230769922565,780,1.118372028133261,0.998211686509731,False,0.12364302190532572,0.120017892507841,2170,1.1003898416565787,0.3529677742130066,-0.11467260526077216,-0.5485534895233847,-0.31447330638704996,0.06620776159397605,-0.005736612367879382,8.257823276477264,1.7056928723896985,-0.6620094975003173,-2.5496386909672064,-0.9784517233131554,0.8686121179170406,-0.053009189621887484
crypto,1d,ibs,False,10,8.733562784570138,0.3070449758925643,0.9846730960257947,-0.6776281201332304,-2.87637675226821,0.007885943851839383,0.04419111997580022,0.22217759628199268,8.677843936070197,3191,2017-11-08,2026-08-03,0.49844324709529775,0.8292473567670985,-0.7227087463301094,-0.86541890107244,0.05687215081520014,0.6433970592421059,16210.694133338284,765950.5229937773,1.0,0.23558392328086944,0.0005,-1.1482223929589095,-0.24188294769396662,1.6636745739852585,5253.174440803393,-0.9038507594197449,False,1.0226455727921904,40.07297392814245,780,1.118372028133261,0.8195445010407779,False,0.8241756338588919,0.10331922911819957,2170,0.6228177168695795,0.06173696665534284,-0.030024915022249937,-0.422081996707553,-0.17822355489105624,0.03869574828088987,0.03653095601633899,5.585657193523228,0.40342870020706634,-0.2341014331724306,-2.638590376720415,-0.6963376680390077,0.6757055968975063,0.4070639863009062
crypto,1d,volregime:hi:0.5:ibs,False,10,8.733562784570138,0.21283016230033885,0.9846730960257947,-0.7718429337254558,-1.7203307349268888,0.0036596531734583437,0.024735094397353035,0.8068592221995138,8.677843936070197,3191,2017-11-08,2026-08-03,0.09417092553970668,0.8292473567670985,-0.1838181430832888,-0.86541890107244,0.04212023799881126,0.6433970592421059,14337.931234587953,765950.5229937773,1.0,0.44865961995282133,0.048,-1.6049425553768797,0.14576976355873786,2.0,13353.345574714129,-0.3649788828293815,False,0.6783191145099008,94.1538081553365,780,1.118372028133261,0.7357646048489744,False,0.4197475945670659,0.04711838945021618,2170,0.07091604224595047,0.010060624037946404,-0.05024814692596512,-0.045579628891823556,0.03960037565794071,-0.008457713871127526,0.013330522731270156,2.639358326524096,0.6256082758352483,-1.364670855947207,-1.9110465264750545,0.6204532107246519,-0.4520586920794972,0.5769123532597233
crypto,1d,volregime:lo:0.5:ibs,False,10,8.733562784570138,-0.13155301266158556,0.9846730960257947,-1.1162261086873801,-2.7954159708479343,0.0001092727766083823,-0.0514641664895089,-0.5948110303295794,8.677843936070197,3191,2017-11-08,2026-08-03,0.20732203785007888,0.8292473567670985,-0.4104483684075094,-0.86541890107244,-0.022930240101468935,0.6433970592421059,8166.093572207178,765950.5229937773,1.0,0.3993059066442963,0.0015,-1.931710198927366,-0.39313533175035864,2.0,3192.644011434079,-0.7424852932784928,False,-0.30620386935768823,29.19495502712275,780,1.118372028133261,0.34861676443816403,False,0.5519697935765908,0.08840065039475442,2170,0.18741204399367456,0.061098157284840034,0.06340995579874095,-0.35302267654754543,-0.10167276790082386,0.018408858065881974,-0.033040474160475425,4.526354696318377,1.4066884832172437,1.3848662395085212,-4.599447684338871,-1.161732816741075,0.5852449694017149,-1.0103598511732235
crypto,1d,ALWAYS_FLAT,False,10,8.733562784570138,,0.9846730960257947,,,,0.0,,8.677843936070197,3191,2017-11-08,2026-08-03,0.0009488661496313368,0.8292473567670985,-2.464271212199165e-06,-0.86541890107244,0.02597320231849576,0.6433970592421059,12509.994181453769,765950.5229937773,1.0,,0.0,,,2.0,10984.674280305853,-0.02940801951520544,False,,,780,1.118372028133261,,False,,,2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
