class,tf,rule,pit,n_names,years,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_ann,alpha_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,cagr,bench_cagr,wealth,bench_wealth,exposure,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,boot_draws,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_ann,alpha_vs_bh_t,alpha_vs_bh_p,beta_BH,r2_vs_bh
us_etfs,1d,ibs,False,65,31.275713412717668,1.0228919984316676,0.517251651047596,0.5056403473840716,4.206002205269023,0.006868834567235971,0.05850538724449536,4.428662249540773,43.6834011184545,7868,1995-05-04,2026-08-07,0.10310460168169834,0.16628372443915734,-0.20130989335252492,-0.43574754330842647,0.13139022983058912,0.10015823457196471,475080.068045315,197942.70844062732,0.42470720652544364,0.12021875470027958,1.0,0.2660205938363788,0.7424160661146185,2000.0,1.6127672453699384,2068001.8212418268,-0.30873059878797116,True,0.9009990386794599,23.654456753094305,797,1.455842563654972,0.9999999970853601,False,9.481937441213617e-06,0.5859263861911959,7840,0.40866477967031417,-0.051069528996634826,-0.01967054195387148,-0.0009981820839674582,0.06325851514612887,-0.0024908026109757148,0.04772167913005376,31.168074996148036,-4.042874307361696,-1.1501318591346685,-0.06178668951027697,2.872820633292001,-0.2457425922920271,4.288987720732206,0.05701472148511334,4.504822253296496,6.642852103500019e-06,0.4094208592245457,0.6370973248392098
us_etfs,1d,"volregime:hi:0.5:ibs@buy=0.1,sell=0.9",False,65,31.275713412717668,1.0087755201952504,0.517251651047596,0.49152386914765445,3.307821030738521,0.0030897898099493393,0.03231241466936906,4.39318112226017,43.6834011184545,7868,1995-05-04,2026-08-07,0.05875897372851157,0.16628372443915734,-0.11500493051377148,-0.43574754330842647,0.08421835780809661,0.10015823457196471,125401.1760518643,197942.70844062732,0.12898552967527752,0.1485944567677878,0.9995,0.18901848732293855,0.7726307654600155,2000.0,2.0,428719.6959074216,-0.22056190533670317,True,3.886497797280158,80.96460292886863,797,1.455842563654972,0.9999999996760738,False,1.1170398773963086e-05,0.45745481272727595,7840,0.20176940610901262,-0.017735228713678396,0.015629210030850868,0.04604585672824646,0.0523676038256151,-0.022325774992131855,0.043354501936765516,15.57146776829539,-1.846017627739467,1.1985905927229157,3.4414664414270297,2.681268354738744,-2.7608217270654922,4.058373080568765,0.03217040857181571,4.375379147924303,1.2122158886240797e-05,0.03900288049786314,0.45888978631283606
us_etfs,1d,volregime:hi:0.5:ibs,False,65,31.275713412717668,0.9434120326881005,0.517251651047596,0.4261603816405045,2.7434095319521985,0.0009784379442425717,0.032053766038646944,3.98296971845652,43.6834011184545,7868,1995-05-04,2026-08-07,0.06370615879377187,0.16628372443915734,-0.1020958754504363,-0.43574754330842647,0.08479172820298686,0.10015823457196471,127491.95474945827,197942.70844062732,0.13568758926263516,0.15533968832471418,0.9945,0.09958452349015087,0.721707401504256,2000.0,2.0,434967.91103932564,-0.19643045670904236,True,3.477138584508918,72.36049623720389,797,1.455842563654972,0.9999999940513394,False,6.805943034349227e-05,0.4537216899317753,7840,0.22348411599376716,-0.02498714398884125,0.0066122190050400195,0.046581584234496126,0.06411634391044473,-0.0240958053811942,0.03379723272964185,17.171364299321517,-2.5343457930745803,0.4854518669486602,3.5375690630333607,3.1466172324637194,-2.9403303514584085,3.0621776816746737,0.03193132026432132,3.9707869151276958,7.163562885215136e-05,0.03363051295524195,0.45462774907751524
us_etfs,1d,BUYHOLD,False,65,31.275713412717668,0.517313549604803,0.517251651047596,6.189855720706294e-05,,8.503004572668615e-08,0.0036509919733512227,0.37091765655520204,43.6834011184545,7868,1995-05-04,2026-08-07,0.1662838626367923,0.16628372443915734,-0.4357479933058336,-0.43574754330842647,0.10016960348639836,0.10015823457196471,198006.69349110904,197942.70844062732,1.0,,,,,,0.9999991689053119,198006.2735747123,-0.43574769965058824,True,-0.13815800244175874,11.372100427869073,797,1.455842563654972,0.9980268681743674,False,0.7106988637435494,0.8826567026547217,7840,0.8167854558729026,-0.01184842597223329,0.008480697648338906,-0.001694238293760253,0.027848315301711474,-0.028081724782475337,0.017005178287518644,108.57129375576598,-1.038170784065513,0.5889650259972433,-0.1136634281163368,1.4859909013426473,-2.84560567050162,1.5543636894241313,1.0084715335859293e-05,2.4407872833212676,0.014655284287040882,0.9999984024262364,0.9999999789481496
