class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,t_bar_maxt,t_bar_bonferroni,n_candidates_maxt,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws
commodities,1d,CDLPIERCING,False,5,23.982498700268923,0.005086264270721344,-0.00047950107607908077,0.005800077628206113,-0.006279578704285194,0.860535075255432,0.5789473684210527,0.5578636727172389,19,-0.04572034323973723,0.6132587719151468,-0.658979115154884,-2.520238896237281,4.382926069912418e-06,-0.0015904605949165177,-0.8627778115883723,4.075257256949778,6511,2003-01-03,2026-08-08,0.009504225070470497,0.22734101652253927,-0.06031805431866122,-0.5532213483825545,0.12011706589568139,9885.635077406405,151865.72400103282,0.016426040818944075,-0.04048624642654593,0.26147486102953993,0.0030015007503751876,-1.2119956912709684,-0.18911293768664655,-1.511835348815051,1.1038766411882626,-3.8737264194082455,8,0.018988;-3.050063;-0.731849;-0.284362;-2.508042;-1.348618;-2.145770;-2.044968,0.04180602873977305,-0.02918337329438503,11487.777037411355,False,-1602.1419600049503,0.0,9.14555802022722e-05,-0.08998694534830298,0.005086264270721344,0.19806460053855007,-0.007949544816977502,-0.2060141453555276,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.05392798222015536,0.006508554981192294,-0.028265438477451,-0.006988056057271375,0.8461251221038462,False,1.0,9885.635077406405,-0.06031805431866122,False,-0.0011573762082055874,-0.6283877166764811,0.5297499817742768,0.0013984021867576857,5907,-0.000930058911762492,0.0003147636497135827,0.0006947214037502634,-0.00011148228468016849,-0.0024075925161593527,0.0013384433639482966,0.0017287277803788032,-1.6342350376429475,0.5181950553568713,1.1258993820429037,-0.15231026181806867,-2.0095384220747907,1.200195113033293,1.4382140320604613,0.3882596408846939,0.0033514866300150973,0.007740924254684756,open,4.649570843424699,226.42282831979944,1331,0.8681622030121974,0.41199888109712407,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.3392150173046515,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,1999.0
commodities,1d,CDLSTICKSANDWICH,False,5,23.982498700268923,0.004144268673526852,-0.0009842064005606277,0.0053148340989630505,-0.006299040499523678,0.8600705770704874,0.3333333333333333,0.670325523280669,18,-0.10875287367363258,0.6132587719151468,-0.7220116455887794,-2.4210198414152035,6.415582569641032e-07,-0.001681296204244678,-0.7497898571502895,4.075257256949778,6511,2003-01-03,2026-08-08,0.008705467979573526,0.22734101652253927,-0.041076799681159404,-0.5532213483825545,0.12011706589568139,9766.613085117153,151865.72400103282,0.0456760051864894,-0.03407001792423515,0.2982262405444511,0.01,-1.3276838083421179,-0.1380846776986088,-0.7226118948077794,1.465229646309361,-1.5595503801593977,10,-3.137056;0.751482;-0.755893;1.059421;-0.212811;-0.144641;-0.738719;-1.928733;0.653133;-2.772302,0.03829255324329229,-0.026750661556181998,11355.594930806157,False,-1588.9818456890036,0.0,7.561069244686329e-05,-0.21148440262970392,0.004144268673526852,0.1980472126992091,-0.023960152889224505,-0.22200736558843362,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.049395749673395765,0.005963437538459626,-0.025906917162725973,-0.006947643939020254,0.8468694463071719,False,1.0,9766.613085117153,-0.041076799681159404,False,-0.0013356571604971723,-0.6026687708155914,0.5467290606615611,0.0002598802999898009,5907,-0.00014664703626737785,-0.0007250892951796758,-0.0006042501087248137,-0.0008952594035564579,0.0011744673831662782,-0.0006736893881084115,0.0003399748702116263,-0.27250213671961687,-0.7359260602009289,-0.594081378173184,-0.5375008178858374,0.6187847094360331,-1.0441032121847753,0.49543913325376016,0.45338127848329957,0.0026747781020888353,0.004813342268820131,open,-4.1911250995493905,332.96082038278666,1331,0.8681622030121974,0.2949213931346807,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.4022475477385468,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,1d,CDLTRISTAR,False,5,23.982498700268923,0.003389136333384529,-0.0006089776430093785,0.00585489049086374,-0.0064638681338731185,0.85674521917193,0.375,0.6635240574865597,16,-0.058733117274038196,0.6132587719151468,-0.671991889189185,-2.877673478344075,6.395989073537667e-06,-0.0008320945834167951,-0.5346326991995106,4.075257256949778,6511,2003-01-03,2026-08-08,0.009594494570489448,0.22734101652253927,-0.0499751803692533,-0.5532213483825545,0.12011706589568139,9854.969430341303,151865.72400103282,0.01791635402441827,-0.016201089159255853,0.23351915853075697,0.0015,-1.1614371726482287,-0.25311376324452545,-0.6984633319479372,1.2716749202187208,-1.7368707646493833,10,0.783732;-1.673751;-0.319871;1.142097;-2.207101;0.435494;-2.240277;-0.524880;-0.346572;-2.033505,0.0422030952322157,-0.029458069321670943,11502.80061074216,False,-1647.8311804008572,0.0,6.85221900299699e-05,-0.16451253602435856,0.003389136333384529,0.19803327746717295,-0.012185601702881407,-0.21021887917005436,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.05444018094818941,0.006570138159517569,-0.02853178367519027,-0.0071791158025269475,0.8422636270518125,False,1.0,9854.969430341303,-0.0499751803692533,False,-0.0012956697352829818,-0.8945838910373574,0.371009566258917,0.002606170329579549,5907,0.0017022283920692402,0.0017117817470178266,0.0015495643262323834,0.0007750657566705354,0.0011523753556828497,0.00013639279771929572,0.0005842162718740622,1.1751067216186457,1.5473307874817117,0.8807660363230121,0.4721083028026969,0.5824282698153067,0.2218405362419894,0.2922131076568331,0.5929038677610423,-0.003587443858888784,0.009265212692248448,open,21.531133692413036,1626.810317856312,1331,0.8681622030121974,0.391080685281892,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.35222779133895243,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,1d,CDLDRAGONFLYDOJI,False,5,23.982498700268923,0.06987917882557723,0.0234877970730778,0.031087785241154853,-0.007599988168077054,0.8374229874923522,0.6280701754385964,1.585617129307875,285,0.4712079897879344,0.6132587719151468,-0.1420507821272124,-0.9848544314895787,0.023967818316914136,0.0161514890102349,1.7512318396677706,4.075257256949778,6511,2003-01-03,2026-08-08,0.05214204851888733,0.22734101652253927,-0.13204229566061565,-0.5532213483825545,0.12011706589568139,17450.48878045017,151865.72400103282,0.03426627258126086,-0.03649351552252962,0.14423530786408967,0.141,-0.45426159467867366,0.11704562499952034,-0.27459371387726983,0.8877481361331873,-1.417458880491355,21,-0.224245;-1.708109;-0.071746;-1.001137;0.316045;0.788073;0.249928;-0.785133;1.315852;-0.605055;0.178756;-0.539192;1.091757;-2.325337;-0.038050;-0.261325;-0.704251;-1.541649;-0.001743;0.008725;0.091368,0.2293560982371952,-0.1536577623811629,20838.32070660651,False,-3387.8319261563415,0.0,0.0011447236452065564,0.3940783107898316,0.06987917882557723,0.19927137609075324,0.17788085973185272,-0.02139051635890052,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.2958595198029999,0.03507914198622397,-0.14950581096415805,-0.011591344913146173,0.7633158509371223,False,1.0,17450.48878045017,-0.13204229566061565,False,0.026140338515825968,2.594129387365903,0.009483079162929009,0.0006395421318639016,5907,-0.004230937016775273,-0.002135492095548411,-0.0049526239473834804,0.005055883190107788,0.0032200764362565557,-0.00297778331021787,-0.0010124925061830196,-0.9010610560664748,-0.2855774741059314,-0.5873555688292652,0.29616907194552955,0.24489233657128012,-0.5672903848808227,-0.11433394599082036,0.07990598307872254,0.07730016734490706,0.1189019995853049,open,2.7748844705477356,221.80789962912945,1331,0.8681622030121974,0.9905609498868556,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,0.17771331572302013,3.577415734631839,3.7149398551154498,246,False,False,True,False,False,False,1,6,True,False,unrankable,2000.0
commodities,1d,BBANDS,False,5,23.982498700268923,0.01523831464700763,0.005906843629840397,0.013543840989066469,-0.007636997359226072,0.8341091063664239,1.0,,1,0.27478577642041624,0.6132587719151468,-0.33847299549473053,-1.4501712467648746,0.002464128750707617,0.004285483176968991,1.1493976775944674,4.075257256949778,6511,2003-01-03,2026-08-08,0.022344527291415697,0.22734101652253927,-0.10457116477516037,-0.5532213483825545,0.12011706589568139,11517.057746025812,151865.72400103282,0.8297229626529954,,0.23340208699477083,0.070026525198939,-0.8163899387752035,0.12187341627104416,-0.2928791435809894,,,2,-0.113354;-0.472404,0.09828638770602309,-0.06778470141163229,13807.61540441254,False,-2290.557658386727,0.0,1.6678829216219855e-06,0.47180668307612184,0.01523831464700763,0.1982522880442586,0.05648635206981549,-0.1417659359744431,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.12678522042087853,0.015223107927682333,-0.06574606521881232,-0.009316264297841936,0.8016420950548859,False,1.0,11517.057746025812,-0.10457116477516037,False,0.006579021585004095,1.7001671792729027,0.08909948387263067,0.0023751771728830473,5907,-0.0004449647882145052,-0.0007894404625865116,-0.003271517259180628,0.006238418103632359,0.005184949833287377,-0.003985110347567227,0.003081575777442087,-0.46372108254672584,-0.5221146308425796,-1.5056355785737188,1.236639214251181,1.0289994199821006,-1.8056377234615275,1.959256863781626,0.25039203725555925,0.017748881155317264,0.05081840213880939,open,-3.5627019492346212,123.881434287377,1331,0.8681622030121974,0.9035519565467349,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.018708897644498013,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,1885.0
commodities,1d,CDLONNECK,False,5,23.982498700268923,0.005165617160702401,0.0004821353815755991,0.008161614893303915,-0.0076794795117283154,0.8324505543831001,0.45,1.0960075949576045,20,0.04265196926982024,0.6132587719151468,-0.5706068026453265,-2.239882637329472,2.397146301036379e-05,-5.8250291480810076e-05,-0.02257397302738152,4.075257256949778,6511,2003-01-03,2026-08-08,0.013401218446890042,0.22734101652253927,-0.029035959816417378,-0.5532213483825545,0.12011706589568139,10116.270999370896,151865.72400103282,0.04076912585486811,-0.030434604350446728,0.25474852705927464,0.014,-1.0722366684469067,-0.05159612824552229,-0.3985131738097556,1.5523410881923534,-0.7701525975978839,9,0.239071;-1.307550;-2.130864;-0.260905;1.566893;-2.222288;0.982806;-1.939979;1.486196,0.05894764900710913,-0.04099947289136907,12152.398657320504,False,-2036.127657949609,0.0,9.757115091488605e-05,0.09780528553187762,0.005165617160702401,0.19806606548964434,0.016604768177940248,-0.1814612973117041,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.07603993642550888,0.009163075805958432,-0.03972719637533739,-0.008680940424382833,0.8128629729933848,False,1.0,10116.270999370896,-0.029035959816417378,False,-0.0008045816197958628,-0.31652775185478144,0.7516019642153702,0.00033915494420055925,5907,0.0006496128655559024,-0.001652422452710707,-0.0006975116941265902,0.0003623334620735319,-5.503818306417795e-05,0.00045049212001905365,0.00025589977825183133,0.8462121508561189,-1.3329217174922363,-0.47500541586508804,0.17417678145638102,-0.023745093041901557,0.46102969572336877,0.36305869652472955,0.9819901050516209,-0.005775593729909403,0.009765728538244978,open,4.620091481864894,386.58350107346195,1331,0.8681622030121974,0.5831858599132329,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.250842704795094,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,1d,ichimoku,False,5,23.982498700268923,0.4785644806225362,0.07182231689665342,0.08191240198134153,-0.010090085084688116,0.7987445891927347,0.2679738562091503,1.8803382247543716,612,0.5491446606626131,0.6132587719151468,-0.06411411125253363,-0.4568682518642441,0.062129040774929534,0.016321032345239118,0.7968087530090017,4.075257256949778,6511,2003-01-03,2026-08-08,0.1457709810213077,0.22734101652253927,-0.2859660607461749,-0.5532213483825545,0.12011706589568139,52773.986613385445,151865.72400103282,0.10480546112243828,-0.020403927532872488,0.1403339168150051,0.305,-0.35696365852929124,0.21152057500719987,-0.18120795448207497,0.589007940572708,-1.4098267794739776,21,-0.669260;-1.177968;0.975814;-0.614152;-0.550830;-0.409450;0.142962;-0.079121;0.863890;0.085795;-0.361236;-0.806032;0.074104;-0.931411;0.703921;-0.498885;-0.038588;-0.188428;-0.472905;-0.447795;0.594209,0.6411996535031571,-0.3893108624346515,66071.16633706703,False,-13297.17972368158,0.0,0.0025083569238759946,0.15596335947104967,0.4785644806225362,0.20720783459336375,0.25115678661043384,0.04394895201707008,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.8271200244569259,0.0936774570519987,-0.38202749727816665,-0.021855140155345287,0.6162518884274041,False,1.0,52773.986613385445,-0.2859660607461749,False,0.07466248140378554,2.5328156461994515,0.011315044473652724,0.0014314724677739754,5907,-0.012675681376870775,0.04302102031310137,0.003720457310938611,0.014822183824099527,-0.04588029763420713,0.009570048272102748,-0.011647131188886347,-0.9866741342520708,2.1580284643752248,0.1840845244242752,0.44626520980052226,-1.375863665708881,0.640501502438097,-0.8822645555011333,0.425562110812721,0.451483804300559,0.5015344560523216,open,-0.8402722037420048,18.36795623301948,1331,0.8681622030121974,0.9959272802071825,False,1048,283,run+ledger,0.2602741795027038,this run,0.4019019816812561,0.147242678981357,3.577415734631839,3.7149398551154498,246,False,False,True,True,False,False,2,6,True,True,fail,2000.0
commodities,1d,CDL3WHITESOLDIERS,False,5,23.982498700268923,0.01725797368555777,0.01004934587192019,0.02027577129703073,-0.010226425425110541,0.7853748781012692,0.6229508196721312,2.4687209520680304,61,0.3136227193601829,0.6132587719151468,-0.2996360525549639,-1.462049175674286,0.0013192564514658556,0.007205308282672729,1.174502387387174,4.075257256949778,6511,2003-01-03,2026-08-08,0.0336568320220578,0.22734101652253927,-0.0597938144329897,-0.5532213483825545,0.12011706589568139,12710.019014575,151865.72400103282,0.04395633718880125,-0.02941746557278744,0.20494252692750503,0.0875,-0.6781218842067812,0.12171148297049626,-0.4527791455167003,0.6722992799255849,-2.4282614519562373,13,-1.126209;-0.871301;0.470736;-1.269987;0.744700;-0.169411;-0.464753;-0.984709;-0.379301;0.354675;-0.389461;-1.355921;-0.445186,0.14804557724285955,-0.10099869286345153,16183.378624616667,False,-3473.359610041666,0.0,0.0003000799356484888,0.784958545104192,0.01725797368555777,0.19828969079763853,0.16806664647866523,-0.030223044318973297,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.1909724386169694,0.022823132927003664,-0.09808066175364694,-0.012773787055083474,0.739783634282666,False,1.0,12710.019014575,-0.0597938144329897,False,0.011360933818536935,1.6780973315827805,0.09332809959317223,0.0019478878530787558,5907,-0.005500294912209847,0.0033133223872897715,0.006839338660412031,-0.013777833227963925,-0.015862593741180993,0.0011762705716362439,-2.995055413732207e-05,-1.613061785424359,0.7966615558801482,1.7867771248925124,-1.3008784295344762,-1.9072749141835428,0.4907662690664666,-0.016299167432468536,0.24019385624832035,0.03215891371326294,0.04545387593003103,open,14.591911843674831,1030.5893866401707,1331,0.8681622030121974,0.9554925484409975,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,0.020128045295268626,3.577415734631839,3.7149398551154498,246,False,False,True,False,False,False,1,6,False,False,unrankable,2000.0
commodities,1d,CDLGAPSIDESIDEWHITE,False,5,23.982498700268923,0.013052270516561715,0.003342273421855113,0.014037960694465612,-0.010695687272610499,0.7754577357885769,0.4918032786885246,1.3980100837303746,61,0.15556478016337624,0.6132587719151468,-0.4576939917517705,-1.9517428290549543,0.00021085257285791137,0.00502318542544704,1.090821765473037,4.075257256949778,6511,2003-01-03,2026-08-08,0.02316998052132051,0.22734101652253927,-0.06354765811394758,-0.5532213483825545,0.12011706589568139,10833.113487114357,151865.72400103282,0.04443561673821255,-0.03075958481780942,0.2345052764832694,0.0225,-0.9200665781531812,-0.004924229223150439,-0.16785283849947766,1.3038111830345616,-0.53080920895487,17,1.127405;0.745889;0.316004;-0.826848;-0.827111;2.624024;-0.028149;-1.884434;0.767136;-1.174896;0.536511;0.756638;-0.828846;-0.030902;-0.935474;-3.089139;-0.101304,0.10191729093031204,-0.07023354561243711,13969.959918057906,False,-3136.8464309435494,0.0,0.00023558846267910527,0.2912895619609075,0.013052270516561715,0.19821182776792115,0.05259475362352564,-0.1456170741443955,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.13146892969499752,0.01578016758626788,-0.06812739447935034,-0.012437894164412766,0.7441813713400638,False,1.0,10833.113487114357,-0.06354765811394758,False,0.005484157731117969,1.2386575254754937,0.21547235469911485,0.001061646714690112,5907,-0.0007247703095901565,-0.0064440080450492866,-0.0006215990290588205,-0.0019884688125253007,0.002425357796447139,-0.001635821164570333,0.0009664747532488818,-0.6580561977595027,-1.221822629871923,-0.19254873135500566,-0.39074859816372526,0.41160929474137964,-0.9179581859793571,0.6349897872467937,0.27535131722661266,0.003567301354353717,0.0025367776109642692,open,3.017976423901613,351.51774380096873,1331,0.8681622030121974,0.7792831030499014,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.137929893901538,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,1d,CDLTASUKIGAP,False,5,23.982498700268923,0.009995904366968721,-0.0010624321678298632,0.010179537917000214,-0.011241970084830077,0.7646096190245003,0.5217391304347826,0.9384152761551062,46,-0.055108820706923516,0.6132587719151468,-0.6683675926220702,-2.6157938296876955,3.0115135951636063e-06,-0.0028014073661700467,-0.7679242188296442,4.075257256949778,6511,2003-01-03,2026-08-08,0.016744101797700778,0.22734101652253927,-0.07586979014546869,-0.5532213483825545,0.12011706589568139,9748.288879285978,151865.72400103282,0.03061674487436177,-0.03559200938664709,0.25551233626920355,0.007,-1.1612021694062626,-0.1370612299126724,-0.2732930318289449,1.0605553470657603,-1.0932801758546722,18,-0.392421;-0.459553;-1.964050;-1.117596;-0.606054;-0.566329;1.374208;2.537860;-0.905200;-1.333672;0.318530;-0.793761;0.201840;0.096733;-1.310292;0.611071;0.094924;-0.705511,0.07365191751942711,-0.05106562679856774,12749.36730683951,False,-3001.078427553533,0.0,0.00018305015064801298,-0.10088402572449606,0.009995904366968721,0.19815530088999977,-0.014003362415960455,-0.21215866330596023,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.09500781150947407,0.011433470058130446,-0.04949934693861047,-0.01249590222596031,0.7421968283821992,False,1.0,9748.288879285978,-0.07586979014546869,False,-0.002567694070487379,-0.719681676096606,0.4717210108468157,0.0014085281398201754,5907,-0.0005259832159696669,-0.004182548191162341,0.0010180064016492964,-0.006187933046079258,-0.0013896093839453208,-0.0011182934585583458,0.001302039011731288,-0.3388069150592136,-1.66265672596867,0.46141472213553025,-1.6244141287690277,-0.45977306494845543,-0.7673904507276238,0.7993459055182361,0.4425322079901135,0.001808624392317439,0.0020420893433128473,open,-0.754894310501998,194.59875156679965,1331,0.8681622030121974,0.39353172955700616,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.3486034947718378,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,1d,CDLHIKKAKEMOD,False,5,23.982498700268923,0.007244150924077203,0.0011821916843333113,0.01250975286849254,-0.01132756118415923,0.7635177441180087,0.6206896551724138,1.3929437749768139,29,0.06749342624639693,0.6132587719151468,-0.5457653456687499,-2.1743092904873005,2.7720953501342294e-05,0.002938808196675697,0.8965103275114175,4.075257256949778,6511,2003-01-03,2026-08-08,0.02061945930290475,0.22734101652253927,-0.05789633647838954,-0.5532213483825545,0.12011706589568139,10287.40424463958,151865.72400103282,0.03169892511250404,-0.0372383791059902,0.251006307178329,0.0145,-1.0524192233035914,-0.06383857881508513,-0.19227015756044472,1.4136981660451664,-0.5267454794027704,15,-0.942441;-0.744984;-1.119242;-0.909016;-0.186121;1.551692;1.913582;-0.302141;-1.036355;-0.629197;0.160879;0.486421;1.945588;-3.607338;0.534620,0.09069836854917236,-0.06265421382291403,13473.693733893848,False,-3186.289489254268,0.0,0.00012008757035678305,0.17714991924745416,0.007244150924077203,0.19810444957466408,0.02041911036589643,-0.17768533920876767,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.11699700148422702,0.01405769172056126,-0.060758409670668256,-0.01287550003622795,0.7360511318323391,False,1.0,10287.40424463958,-0.05789633647838954,False,0.002142562148229273,0.7668414671342669,0.4431757783492851,0.0005407715711773786,5907,-0.00042756450687944994,0.00034923562715259276,0.0014703953548779842,-0.002503484116457969,-0.00675625753617542,0.0015464702780677727,-0.0012115106911540876,-0.6458002380319466,0.17513557313674594,1.0496934766658375,-0.7553621130474356,-1.5714406867453665,1.0016780201000999,-0.868008045808496,0.36998026702629017,-0.006161866064573132,0.004901219846311311,open,14.223483073174854,979.4115996310197,1331,0.8681622030121974,0.63300903071162,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.22600124781851733,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
commodities,1d,trend_factor,False,5,23.982498700268923,0.49000921517432033,0.06732852075946849,0.07872937951531234,-0.011400858755843846,0.77506002925112,0.33476394849785407,1.2817649524272772,2563,0.5370628768638883,0.6132587719151468,-0.07619589505125846,-0.6023165185562953,0.05396316236611981,0.006141299078260693,0.3036742210355366,4.075257256949778,6511,2003-01-03,2026-08-08,0.13950057194757418,0.22734101652253927,-0.34734401021609906,-0.5532213483825545,0.12011706589568139,47715.502029916344,151865.72400103282,0.038917718644016094,-0.015279244695218892,0.12650474078627952,0.256,-0.32736042949116717,0.15795979073456706,-0.1661638896110785,0.7130459640650213,-1.0678955358922944,21,-0.160200;-1.117966;1.681645;-0.920271;-1.123153;0.094968;0.030192;-0.360729;0.776537;-0.177704;0.237239;-0.628724;0.172656;-0.936669;0.578918;0.189506;-0.954210;0.500547;-0.516267;-0.773205;-0.082553,0.6136181410702176,-0.3751437308623934,61563.62117656887,False,-13848.119146652529,0.0,0.010316967792179721,0.14222107306108556,0.49000921517432033,0.20743359485825474,0.19383815116771483,-0.013595443690539916,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.7915410575728155,0.08995108569733778,-0.36793877238482076,-0.022622564937869294,0.604708355073653,False,1.0,47715.502029916344,-0.34734401021609906,False,0.06195211462721823,2.1871494469203214,0.0287316159355675,0.0010197185250154783,5907,-0.005800547770073465,0.03467434384255763,0.006634057751532046,0.017554523332162855,-0.04998824010037487,0.005419916322174541,-0.00918645306133773,-0.4789510589342119,1.6724251579875602,0.36019783165982566,0.6126633417242292,-1.6030812209416005,0.4505933319657382,-0.6778065878759324,0.7613760996960326,0.43190012815543777,0.4977113674034518,open,-0.42178709123752695,13.913821438102307,1331,0.8681622030121974,0.9954409909372197,False,1048,283,run+ledger,0.2602741795027038,this run,0.4075000167503544,0.1295628601135339,3.577415734631839,3.7149398551154498,246,False,False,True,False,False,False,1,6,True,True,fail,2000.0
commodities,1d,CDLSTALLEDPATTERN,False,5,23.982498700268923,0.023544770388573187,0.005431952672358076,0.01763261882768652,-0.012200666155328443,0.7488099525148882,0.4479166666666667,1.5913303348854348,96,0.19987839814827818,0.6132587719151468,-0.4133803737668686,-1.486718212377841,0.00017317896033636204,0.006139715300727883,1.158029490146126,4.075257256949778,6511,2003-01-03,2026-08-08,0.02919803820532758,0.22734101652253927,-0.09512460665974931,-0.5532213483825545,0.12011706589568139,11387.36436732878,151865.72400103282,0.04249843753865603,-0.021667320519367348,0.2780489068642756,0.061,-0.9774349954102178,0.11521238606358997,-0.29623144805653356,1.2620798987693902,-1.0231071323108734,19,0.895526;0.239195;-2.236949;-0.747285;-1.146031;0.003410;0.832766;0.674219;-2.192915;0.002726;-0.102849;-1.941150;-2.099660;-0.261093;-0.265413;2.698447;-0.188284;-0.597354;0.804297,0.1284327775601056,-0.08799646401863648,15207.282340578093,False,-3819.9179732493117,0.0,0.0004255881255005428,0.2587045540152695,0.023544770388573187,0.19840625250921143,0.05710354936643888,-0.14130270314277255,XAU/USD,0.111340801956191,125756.9045976513,0.687347342000812,0.17623921161504782,-0.44745194969578783,0.1656727690606315,0.019836392443800754,-0.0854133529894966,-0.014404439771442679,0.710952162362339,False,1.0,11387.36436732878,-0.09512460665974931,False,0.003638865293291468,0.6829272326451528,0.49465282483248174,0.0007444111384390384,5907,-0.0006462972475711698,9.386838622459136e-06,-0.003875669867507812,0.0029379863803103284,0.0017610469196588983,-0.0027721094028624713,0.0028397621970867194,-0.3714778136980718,0.002773646959506221,-1.2845914440876043,0.8064342012584741,0.3808835871121267,-1.1488494620976217,1.22671910005672,0.24685200205588087,-0.01935319217404789,0.03345588921153586,open,15.683581094061076,729.5856693980348,1331,0.8681622030121974,0.8577181124153506,False,1048,283,run+ledger,0.2602741795027038,this run,0.29349467406491425,-0.09361627591663607,3.577415734631839,3.7149398551154498,246,False,False,False,False,False,False,0,6,False,False,unrankable,2000.0
