class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws
us_stocks,4h,mc_directional_change_rate,True,109,4.1824131821863375,0.8069326325848066,0.18372407386261735,0.1692463752078497,0.014477698654767668,1.0528165161092318,0.8348623853211009,28.282826464212288,109,1.4366101396157038,1.3362394330156813,0.10037070660002256,0.5868620225946819,0.05790023974812197,0.0667813186526163,1.3310080725059308,98.61108456760631,2093,2022-06-21,2026-08-25,0.12265329960777452,0.16063425908548276,-0.17196609957420927,-0.19666501865158248,0.2235137516288761,20247.14409464809,23249.65055698484,1.3019046398523058,-0.2327154693374523,0.17102948007481464,0.7185,-0.14409931668063874,0.5337409680787805,-0.05813676973094095,,,2,-0.116274;0.000000,0.7635562943176625,-0.15324488228065114,19231.40811798151,True,1015.7359766665808,20.0,1.3030754644740612e-05,0.23247026581951902,0.8069326325848066,1.1103015614804512,1.0683737917968774,-0.04192776968357381,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.7680570734725425,0.15530491391633938,-0.15505184539177652,0.028419159946277972,1.106982107699684,True,1.0,20247.14409464809,-0.17196609957420927,False,0.14667375084403028,1.8582532053877339,0.06313306562717225,0.13826744441258254,1010,0.20767134370685308,0.008462474727526148,0.11799046027865745,-0.03322318876193374,0.01049084790415941,0.025344576114988436,-0.06087410936198967,5.354165758576403,0.2941189481005666,2.867561939539801,-1.0949252269758731,0.2012594894824933,1.3380470126055999,-1.4150435198548699,0.1831863547574133,0.6008076598445721,0.6632400275080257,open,0.22465068732472698,14.667450031073393,1613,2.205650008039249,0.9983472207305513,False,1069,544,run+ledger,0.6508851354381229,this run,1.310559316343907,0.12605082327179673,False,False,True,False,True,True,3,6,False,True,underpowered,2000.0
us_stocks,4h,mc_rolling_max_drawdown_reversion,True,109,4.1824131821863375,0.8069326325848066,0.18372407386261735,0.1692463752078497,0.014477698654767668,1.0528165161092318,0.8348623853211009,28.282826464212288,109,1.4366101396157038,1.3362394330156813,0.10037070660002256,0.5868620225946819,0.05790023974812197,0.0667813186526163,1.3310080725059308,98.61108456760631,2093,2022-06-21,2026-08-25,0.12265329960777452,0.16063425908548276,-0.17196609957420927,-0.19666501865158248,0.2235137516288761,20247.14409464809,23249.65055698484,1.3019046398523058,-0.2327154693374523,0.17102948007481464,0.7185,-0.14409931668063874,0.5337409680787805,-0.05813676973094095,,,2,-0.116274;0.000000,0.7635562943176625,-0.15324488228065114,19231.40811798151,True,1015.7359766665808,20.0,1.3030754644740612e-05,0.23247026581951902,0.8069326325848066,1.1103015614804512,1.0683737917968774,-0.04192776968357381,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.7680570734725425,0.15530491391633938,-0.15505184539177652,0.028419159946277972,1.106982107699684,True,1.0,20247.14409464809,-0.17196609957420927,False,0.14667375084403028,1.8582532053877339,0.06313306562717225,0.13826744441258254,1010,0.20767134370685308,0.008462474727526148,0.11799046027865745,-0.03322318876193374,0.01049084790415941,0.025344576114988436,-0.06087410936198967,5.354165758576403,0.2941189481005666,2.867561939539801,-1.0949252269758731,0.2012594894824933,1.3380470126055999,-1.4150435198548699,0.1831863547574133,0.6008076598445721,0.6632400275080257,open,0.22465068732472698,14.667450031073393,1613,2.205650008039249,0.9983472207305513,False,1069,544,run+ledger,0.6508851354381229,this run,1.310559316343907,0.12605082327179673,False,False,True,False,True,True,3,6,False,True,underpowered,2000.0
us_stocks,4h,mc_entropy_divergence,True,109,4.1824131821863375,0.434930678375315,0.10679600349734297,0.09774510423154026,0.009050899265802714,1.0349390939496093,0.6529801324503312,2.819563446416382,755,1.4507383556354183,1.3362394330156813,0.11449892261973704,0.6042846738127464,0.06003507103656619,0.04729572273837661,1.8183679170558413,98.61108456760631,2093,2022-06-21,2026-08-25,0.07172057654254559,0.16063425908548276,-0.09234862020131218,-0.19666501865158248,0.2235137516288761,15286.527328985281,23249.65055698484,0.13224635870230583,-0.08825665824193382,0.1894784487869,0.6845,-0.18408583704665613,0.4994517202837182,0.4356599070670182,,,2,-0.212077;1.083397,0.44648368879006645,-0.09207820174807002,14770.460811029696,True,516.0665179555867,20.0,0.0002175869768742353,0.26276033999756643,0.434930678375315,1.059988110587615,1.156443954057318,0.09645584346970293,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.44911548489266556,0.09007226186855788,-0.09321494224249538,0.016723741628785094,1.065750006606429,True,1.0,15286.527328985281,-0.09234862020131218,False,0.099459656585721,2.281824607670833,0.022499697354090076,0.13127637762656919,1010,0.12223842089874093,-0.010856010829170197,0.047448327932856416,0.0013669943878861085,-0.011939365704655237,-0.01833361047658886,-0.01807173402713878,5.302255371741445,-0.6579428918684811,2.036157361350951,0.07088687721994827,-0.3685368083649771,-1.2983776440599937,-0.719761989434838,0.06900791856041799,0.3922836013806851,0.7612807592504666,open,0.39330253999048687,11.867581588383466,1613,2.205650008039249,0.9985927031658267,False,1069,544,run+ledger,0.6508851354381229,this run,1.1100160962662484,0.3407222593691699,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
us_stocks,4h,MINMAX~CDLDOJI|and,True,109,4.1824131821863375,0.3104370617822951,0.08697264581776731,0.07888703381193074,0.008085612005836573,1.0317205134261918,0.5341481719738393,1.3358862690866775,9327,1.4647408070597439,1.3362394330156813,0.1285013740440626,0.6051864977389748,0.05983081012725455,0.043223801334605245,2.217649798718161,98.61108456760631,2093,2022-06-21,2026-08-25,0.05808929935875939,0.16063425908548276,-0.05468165339355269,-0.19666501865158248,0.2235137516288761,14173.63396229229,23249.65055698484,0.028067186611938442,-0.024090362694752343,0.2123335112798352,0.7295,-0.2652838805199882,0.5659017437667531,-0.9075183958265114,,,2,-0.181118;-1.633919,0.3616245979498478,-0.07512159604004465,13737.86192854084,True,435.7720337514492,3.0,0.0027418651093045966,0.3081867677812038,0.3104370617822951,1.043249922974934,1.5905269943432607,0.5472770713683268,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.36375619252179614,0.07277509848822628,-0.07606034522926564,0.014197547329541038,1.0565286798217983,True,1.0,14173.63396229229,-0.05468165339355269,False,0.0823265594164306,2.7358398524429615,0.006222129913695307,0.13467470844021612,1010,0.0896265181085543,-0.009714700137588572,0.03617735127161251,-0.00825658883816418,-0.023881484894732307,-0.017303407372166627,-0.02471090950729206,4.338304207803,-0.740996892813129,2.203009394635141,-0.49433964528437774,-0.8699674063636207,-1.5411838990009064,-1.0989158472833627,0.02657871962544278,0.29406085072391547,0.7457484701852541,open,1.3360361056631973,33.721294583161665,1613,2.205650008039249,0.998952843580063,False,1069,544,run+ledger,0.6508851354381229,this run,0.9758640746110915,0.4888767324486524,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,4h,mc_adx_threshold_trend,True,109,4.1824131821863375,0.4120673541917772,0.10340326774442521,0.09545280338004969,0.00795046436437552,1.030707092744215,0.7098092643051771,2.942486358931359,734,1.439448012746562,1.3362394330156813,0.10320857973088082,0.5787995252408011,0.056736580205795584,0.03940858283462366,1.5331738221985842,98.61108456760631,2093,2022-06-21,2026-08-25,0.07006838542486467,0.16063425908548276,-0.07770477396468733,-0.19666501865158248,0.2235137516288761,15091.498211359341,23249.65055698484,0.1151620664311323,-0.09573111357661787,0.17831490046219783,0.672,-0.24584039465902038,0.4408391487778963,-0.47907254590706705,,,2,-0.417255;-0.540890,0.4361982669436489,-0.09003632200898004,14641.88838671795,True,449.60982464139266,20.0,0.00021108622310872502,0.269717168566848,0.4120673541917772,1.0569095735174454,1.3307196259449448,0.27381005242749934,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.43876943567326976,0.08797175421478243,-0.09114949718012166,0.015431513529642782,1.0606750136368923,True,1.0,15091.498211359341,-0.07770477396468733,False,0.089019804547275,2.176225483501235,0.029538404294633835,0.14876574789390928,1010,0.12312017502094806,-0.02208134353395466,0.04577764030001111,-0.006298654755319863,-0.001160928303735275,-0.03693366253593643,-0.024429250268206266,5.622509818208462,-1.3891000149189328,2.2460040722049666,-0.34542775262694003,-0.03798400318806139,-2.616825896934674,-1.0947665028844344,0.1252330324025357,0.37308667669290946,0.7504455322404232,open,0.46861453135914155,10.46588512216804,1613,2.205650008039249,0.9985279915752728,False,1069,544,run+ledger,0.6508851354381229,this run,1.0853790004462622,0.35406901230029986,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,4h,MINMAX~CDLLONGLEGGEDDOJI|and,True,109,4.1824131821863375,0.309460624032402,0.08654135207479463,0.07871726290565317,0.007824089169141457,1.030687597849961,0.5336553945249597,1.3346235547798955,9315,1.460880933309645,1.3362394330156813,0.12464150029396381,0.5950474342261081,0.05879043842482129,0.04362142162904703,2.2484879709103756,98.61108456760631,2093,2022-06-21,2026-08-25,0.057966170612249776,0.16063425908548276,-0.05466114722459947,-0.19666501865158248,0.2235137516288761,14150.127434452148,23249.65055698484,0.028088006016507863,-0.024083304158197975,0.20946481427328048,0.729,-0.26189865387134725,0.5549759832996518,-0.958144684573529,,,2,-0.161688;-1.754601,0.36085808184543394,-0.0749672835230244,13728.822840179364,True,421.3045942727844,3.0,0.0027383461868361082,0.30761810281233415,0.309460624032402,1.0431188918668117,1.5832333653591508,0.5401144734923391,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.36298515819164007,0.07261920482229822,-0.07590420701950973,0.013922147252496408,1.0554177740800346,True,1.0,14150.127434452148,-0.05466114722459947,False,0.0826019984295198,2.7528527615084557,0.0059078459943431305,0.13476634018682543,1010,0.089313067093813,-0.009310490961607902,0.035748400860790085,-0.00795040968811659,-0.024074535482283332,-0.017282898025269076,-0.02454843250988071,4.339340557863886,-0.7124176505801673,2.1787410041029847,-0.47805093782258873,-0.8777693525854577,-1.5413574986934644,-1.0925074810648687,0.024545091281936937,0.2931420221476319,0.7452733114975186,open,1.3533297922941003,33.93579543067615,1613,2.205650008039249,0.9989289854419201,False,1069,544,run+ledger,0.6508851354381229,this run,0.9748118833280894,0.48606904998155565,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,4h,MAXINDEX~MINMAX|or,True,109,4.1824131821863375,0.9782662091791068,0.2072246517896812,0.1994729890278204,0.007751662761860789,1.0273083406998866,0.5474093264248705,1.9759848396508546,3860,1.3810167469766852,1.3362394330156813,0.04477731396100393,0.3639170057887404,0.04535644896091595,0.01675919662598188,0.6555437135279946,98.61108456760631,2093,2022-06-21,2026-08-25,0.14387194762187236,0.16063425908548276,-0.18234993040986958,-0.19666501865158248,0.2235137516288761,21982.222920107957,23249.65055698484,0.07694834004899412,-0.04710014448625993,0.12304265326638203,0.6465,-0.20034376237630042,0.28447870076866927,-0.18879526595131546,,,2,0.130666;-0.508257,0.8956492123221971,-0.17772885819573303,21397.882261066687,True,584.3406590412715,5.0,0.0012940221601169214,0.21228617407659778,0.9782662091791068,1.1335670214853601,1.1364120146572059,0.002844993171845722,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.9009286125902635,0.18271414363538807,-0.1797843410602843,0.02451050815429312,1.089577713747557,True,1.0,21982.222920107957,-0.18234993040986958,False,0.13130717864396255,1.5934692191156372,0.11105496821969929,0.1735486207826048,1010,0.2548693712317504,-0.03211417575268828,0.11464904887478469,-0.04629445312424896,-0.09404514379645573,-0.05440568425254633,-0.031024934187546836,5.478127363089176,-1.0224683952286118,2.4027655407443773,-1.2339104104617145,-1.5114696063405797,-2.394556928420749,-0.605693327310244,0.5121177514734461,0.8614245821337911,0.9345925915510008,open,0.29598933546231504,13.242429971696813,1613,2.205650008039249,0.9976944156713817,False,1069,544,run+ledger,0.6508851354381229,this run,1.3317404773826307,0.04927626959405451,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,4h,tsmom12,True,109,4.1824131821863375,0.5168117899550909,0.11551162207012422,0.10827108885714942,0.007240533212974798,1.0276098609892717,0.38496932515337423,4.026827116180846,1304,1.418413875235491,1.3362394330156813,0.08217444221980963,0.4356462191688916,0.05491025964324636,0.06929395016286885,1.9729153615135147,98.61108456760631,2093,2022-06-21,2026-08-25,0.07929083022511182,0.16063425908548276,-0.1092154884719797,-0.19666501865158248,0.2235137516288761,15796.333677347258,23249.65055698484,0.17253812654920794,-0.026819547274612873,0.18862654742322504,0.65,-0.31754115958698664,0.4196421070370442,-1.0201591843954192,,,2,0.579802;-2.620120,0.4936109561965645,-0.10138710553893993,15371.917180845518,True,424.41649650174054,10.0,0.0003707026539774246,0.23554780013448418,0.5168117899550909,1.0710286623516825,1.0576487244275783,-0.01337993792410419,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.4965205437656844,0.099710244649718,-0.10263031561100311,0.015801377420406215,1.0614841529084038,True,1.0,15796.333677347258,-0.1092154884719797,False,0.1166551205508703,2.275180042564136,0.0228951315762167,0.15465295688603298,1010,0.13546224398545476,0.020751800237218378,0.058477697839215546,-0.024716854325262626,0.01117627935707722,0.042660282446683566,-0.053769517021093984,5.884840180687371,1.1101576649695353,2.3652105343634924,-1.269841475675169,0.347976914540296,3.6190268622519164,-2.430970470000593,0.04850520615254039,0.3561658240687939,0.589783807155441,open,-0.08734428467153503,8.70919995842326,1613,2.205650008039249,0.9980180577499593,False,1069,544,run+ledger,0.6508851354381229,this run,1.1857510517478023,0.23266282348768863,False,False,True,False,True,True,3,6,False,True,underpowered,2000.0
us_stocks,4h,mc_normalized_range_momentum,True,109,4.1824131821863375,0.5371251513895401,0.12106728235777986,0.11411895197205801,0.006948330385721846,1.0263441270353775,0.43069833392414036,1.7611715276371132,2821,1.4107540526536548,1.3362394330156813,0.07451461963797357,0.754827156550478,0.05286399120410257,0.0037541859562139498,0.13906589031789499,98.61108456760631,2093,2022-06-21,2026-08-25,0.08348516773300228,0.16063425908548276,-0.09639546016856015,-0.19666501865158248,0.2235137516288761,16127.987750879127,23249.65055698484,0.10412497641085347,-0.04472846531548415,0.09871746000568078,0.7345,-0.13326017292195222,0.25187567481955303,-1.1389438623293733,,,2,0.323494;-2.601382,0.5197220580982977,-0.10651172591420333,15714.015724399624,True,413.97202647950326,5.0,0.0008213532728020315,0.23709327677121572,0.5371251513895401,1.0737711150098965,1.2559438187864633,0.1821727037765668,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.5227855574405571,0.10505957680388067,-0.10781287070658807,0.016007705553899187,1.0619970050971121,True,1.0,16127.987750879127,-0.09639546016856015,False,0.06311897263480784,1.2362700196791123,0.21635821120432097,0.20211587906665074,1010,0.16440597729387646,-0.007398959050813052,0.04906201203243578,-0.010045286013330351,-0.021319515954607703,-0.05968172325677367,-0.08312211460874887,7.3128535263103185,-0.38302886546184695,2.033458859910129,-0.43703988409925737,-0.6920814989701776,-3.786211522427505,-3.769387691051374,0.8893980818539795,0.44643550813529104,0.7572178991476927,open,-0.02582294688747862,8.77539652603586,1613,2.205650008039249,0.9979543328833811,False,1069,544,run+ledger,0.6508851354381229,this run,1.1955842871123532,0.21516976554130163,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
us_stocks,4h,ichimoku,True,109,4.1824131821863375,0.47855567718758324,0.10099005086735624,0.09449512231278279,0.006494928554573454,1.0250545517402063,0.2874442319949012,1.928743376462836,3138,1.4215441889942388,1.3362394330156813,0.08530475597855758,0.4549589106738287,0.05441012516989002,0.040410792761118614,1.1696270170408034,98.61108456760631,2093,2022-06-21,2026-08-25,0.06937774616729636,0.16063425908548276,-0.05625197459011122,-0.19666501865158248,0.2235137516288761,14953.932633314604,23249.65055698484,0.10323001386493033,-0.021590677795631195,0.18749991257939042,0.6535,-0.2826861326580211,0.45436008135434275,-1.279169559659944,,,2,0.364274;-2.922613,0.43189881512371814,-0.0891816981600353,14588.426155396055,True,365.5064779185491,5.0,0.0009117769493288626,0.22267620182241288,0.47855567718758324,1.0658674683912983,1.7953156596410347,0.7294481912497364,SPY,0.2032208999444567,21678.913978318764,1.238428390433672,0.15969294970910686,-0.19784070915532548,0.43444464075385497,0.08709403223204815,-0.09028498758787473,0.013896018635308094,1.0545601937955422,True,1.0,14953.932633314604,-0.05625197459011122,False,0.08228437252661472,1.940562287883119,0.05231139210576119,0.14989001385846235,1010,0.10719799972780894,0.004567811965684978,0.03630018977974757,-0.014556244454303063,-0.020362671959723636,-0.022420597975145267,-0.09079341283191796,7.264732704020288,0.2657459231794824,2.048165743450576,-0.9044453398625916,-0.8673971095621733,-1.8074329750346663,-6.107318532584827,0.24215110003925422,0.31489800445612715,0.579249266409726,open,0.1297386380301861,8.758036931443788,1613,2.205650008039249,0.9981760040819664,False,1069,544,run+ledger,0.6508851354381229,this run,1.1570255891666075,0.2645185998276314,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
