class,tf,rule,symbol,year,bench_ret,excess
us_stocks,1d,ibs,LMT,2011,0.2065030141504396,-0.08453876994375764
us_stocks,1d,ibs,LMT,2012,0.19452100358987523,-0.10054459209107103
us_stocks,1d,ibs,LMT,2013,0.6803634075332974,-0.5607360104956352
us_stocks,1d,ibs,LMT,2014,0.33726979481051567,-0.311481910035726
us_stocks,1d,ibs,LMT,2015,0.1615885252834679,-0.16351628528355233
us_stocks,1d,ibs,LMT,2016,0.18348490200130962,-0.08752099058813245
us_stocks,1d,ibs,LMT,2017,0.31744656683221617,-0.157592522582922
us_stocks,1d,ibs,LMT,2018,-0.16359406460779125,0.03421336181572043
us_stocks,1d,ibs,LMT,2019,0.5252187292173944,-0.4145268913325959
us_stocks,1d,ibs,LMT,2020,-0.06508333009068734,0.4923392474333982
us_stocks,1d,ibs,LMT,2021,0.03128746023338347,0.013756554356459283
us_stocks,1d,ibs,LMT,2022,0.40452179707650604,0.019737647677031234
us_stocks,1d,ibs,LMT,2023,-0.0432565703002995,-0.04359825246017934
us_stocks,1d,ibs,LMT,2024,0.10003171892155827,-0.06419747059602576
us_stocks,1d,ibs,LMT,2025,0.024453727219954535,0.031635561230336506
us_stocks,1d,ibs,LMT,2026,0.21925330586262692,-0.11503614040704102
us_stocks,1d,ibs,LNC,2003,0.2756304975425159,-0.17888937112527614
us_stocks,1d,ibs,LNC,2004,0.19215390754764905,-0.08623586382665893
us_stocks,1d,ibs,LNC,2005,0.17106134418466068,-0.008963802709192725
us_stocks,1d,ibs,LNC,2006,0.2765502400874682,-0.027144157374493716
us_stocks,1d,ibs,LNC,2007,-0.10257997255271567,0.037191649353394474
us_stocks,1d,ibs,LNC,2008,-0.6640921995915923,0.13608627317221622
us_stocks,1d,ibs,LNC,2009,0.3351064238988579,3.3689501379949327
us_stocks,1d,ibs,LNC,2010,0.11945744290582727,0.42888428917382915
us_stocks,1d,ibs,LNC,2011,-0.2958693113383757,0.23290368997691824
us_stocks,1d,ibs,LNC,2012,0.3524725712076475,-0.0913270881046444
us_stocks,1d,ibs,LNC,2013,1.0211614823427122,-0.6034741700692774
us_stocks,1d,ibs,LNC,2014,0.13130544255545895,-0.174677356656604
us_stocks,1d,ibs,LNC,2015,-0.11558767297488481,0.08573015285754182
us_stocks,1d,ibs,LNC,2016,0.3500355769162231,-0.1085234795243839
us_stocks,1d,ibs,LNC,2017,0.17969179803543445,-0.24442127473237463
us_stocks,1d,ibs,LNC,2018,-0.3198477996737612,0.013909190122366688
us_stocks,1d,ibs,LNC,2019,0.1793481210984713,-0.10475945523618346
us_stocks,1d,ibs,LNC,2020,-0.11123292052958023,1.0569601838088118
us_stocks,1d,ibs,LNC,2021,0.3945845212251198,-0.16574478315677177
us_stocks,1d,ibs,LNC,2022,-0.5354145743133567,0.17939827539757341
us_stocks,1d,ibs,LNC,2023,-0.10865969892577254,0.1570909623726947
us_stocks,1d,ibs,LNT,2003,0.46556688599910556,-0.2915898603421945
us_stocks,1d,ibs,LNT,2004,0.1712261240238604,-0.08438036195522147
us_stocks,1d,ibs,LNT,2005,0.018337067764790937,0.10408114794561851
us_stocks,1d,ibs,LNT,2006,0.39354654551076984,-0.30069328744715706
us_stocks,1d,ibs,LNT,2007,0.11216693124402699,-0.07467342772094843
us_stocks,1d,ibs,LNT,2008,-0.2528885363118629,0.23451837912800522
us_stocks,1d,ibs,LNT,2009,0.09726764169269919,-0.2508085273280236
us_stocks,1d,ibs,LNT,2010,0.27166607380225694,-0.1853614721343937
us_stocks,1d,ibs,LNT,2011,0.2521108305667381,-0.03254045351667201
us_stocks,1d,ibs,LNT,2012,0.03599330964075942,-0.01853276277536109
us_stocks,1d,ibs,LNT,2013,0.21912840246558685,0.0026739739276842034
us_stocks,1d,ibs,LNT,2014,0.33356219420163713,-0.2455261882356914
us_stocks,1d,ibs,LNT,2015,-0.026549170657470533,0.09246988877205387
us_stocks,1d,ibs,LNT,2016,0.25400802389149413,-0.11743010502801043
us_stocks,1d,ibs,LNT,2017,0.16019116441805603,-0.04080525689865544
us_stocks,1d,ibs,LNT,2018,0.023425870244586644,-0.05924409950478937
us_stocks,1d,ibs,LNT,2019,0.33396778590401777,-0.11905444993032765
us_stocks,1d,ibs,LNT,2020,-0.03182959706625821,0.3720522182023446
