class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws,edge_t_bar_corrected,edge_t_bar_source,edge_t_uncorrected_pass
crypto,1d,MININDEX~TRIMA_50|vote,False,20,5.94113620807666,0.5087877590853065,0.6333608679299798,0.2885209058962186,0.3448399620337612,4.091491393516026,0.2831672784478238,3.0702570454094125,1907,1.323815229931024,0.7930457589853438,0.5307694709456802,2.995184406887818,0.20805036664127285,0.1563430866598894,0.9544151239130313,19.85536619069553,2171,2020-08-29,2026-08-08,0.4458332148734456,0.7499689147833088,-0.45925428643378396,-0.7961544129495299,0.36282520255006934,184480.32546549136,62911.10023991457,0.396197095682561,-0.05097553544106377,0.17720761023097822,0.993,0.10946834986344887,0.8078112442432847,-0.017353714050710883,0.6412270995417203,-0.04687499086881233,3,0.540539;0.125291;-0.717891,0.5944689254250781,-0.5746474288369288,45088.772704702686,True,139391.55276078868,5.0,0.03541309072194241,1.6230320840291506,0.5087877590853065,0.5045128724116518,1.3791071452989014,0.8745942728872497,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,0.7753557724478348,0.28954903095780193,-0.6625303237238085,0.3438118369721779,4.0721492833887725,True,1.0,184480.32546549136,-0.45925428643378396,True,0.2296046750300311,1.0201186117131325,0.30767221089420005,0.009337443308951143,1464,0.0431443533281138,-0.2522954090516285,0.24226245894190185,-0.3108824063385412,-0.09291648790870613,-0.09466285541867418,-0.07375814583523008,0.7506655281881466,-2.224706630379053,2.734924216901272,-2.661508254677579,-0.7282308063774359,-1.9606142033407759,-1.276452109132986,0.3398735537120623,0.3986134477274794,0.444165826204999,open,0.27088807425839007,18.353870137064536,1492,1.6578634795271379,0.9993650271402497,False,1102,390,run+ledger,0.49235316585873534,this run,0.8890585778821387,0.43475665204888525,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
crypto,1d,MININDEX~MA_50|vote,False,20,5.94113620807666,0.5161351663585587,0.617913020861919,0.29055572182499034,0.3273572990369287,3.8308160984456014,0.2747635639621702,3.010958344682815,2009,1.293701327137465,0.7930457589853438,0.5006555681521213,2.4722850102616274,0.18767754923582547,0.12027591063383845,0.7118588367497819,19.85536619069553,2171,2020-08-29,2026-08-08,0.45047605203792535,0.7499689147833088,-0.4813404172979271,-0.7961544129495299,0.36282520255006934,174353.6837190921,62911.10023991457,0.3873033339286703,-0.04873332168721544,0.2025072214870323,0.977,0.006358712997685554,0.8096206421774845,-0.01745159777008361,0.6470193983222436,-0.04671738450102257,3,0.574884;0.080700;-0.707939,0.6006596315636402,-0.5789988099672114,45513.45698631635,True,128840.22673277574,5.0,0.03731203185204471,1.5400708511969627,0.5161351663585587,0.5043854263269725,1.2837339202277291,0.7793484939007567,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,0.7834302058366449,0.29161950038812723,-0.666815139214427,0.3262935204737918,3.8121095429880367,True,1.0,174353.6837190921,-0.4813404172979271,True,0.19260126580183773,0.8440641864227661,0.3986335390484905,0.008943352970327112,1464,0.02361079388605927,-0.24140417560666344,0.24903258239698703,-0.30577083339807115,-0.09208166567906245,-0.09024524234082212,-0.06603944925116943,0.4100426400573251,-2.1364853643406976,2.805541990223461,-2.6141867815809423,-0.7297039298552249,-1.85193819955918,-1.1384239632481035,0.4765521942581361,0.3935194393543945,0.42712654043534426,open,0.26352046924812894,18.41557179953454,1492,1.6578634795271379,0.9991816409526326,False,1102,390,run+ledger,0.49235316585873534,this run,0.8867482097577697,0.4069531173796954,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
crypto,1d,MININDEX~MA_50|or,False,20,5.94113620807666,0.9839659412618759,0.659143984186185,0.3575624640117403,0.30158152017444473,3.2931921200785954,0.4329004329004329,4.111860227543743,1155,1.0856045563929766,0.7930457589853438,0.2925587974076328,2.1927353498165876,0.08371417337972359,0.16112408720336724,1.410926455693855,19.85536619069553,2171,2020-08-29,2026-08-08,0.6845672062572965,0.7499689147833088,-0.7237358338485633,-0.7961544129495299,0.36282520255006934,202470.26423396793,62911.10023991457,0.5704536520590057,-0.10590360056051906,0.1334218456559767,0.982,0.014259933695360258,0.5297725371590656,0.20039034529859281,0.4290178588381569,0.8090252008235606,3,0.656891;0.138758;-0.194478,0.9127941075465653,-0.7586435292921256,61481.46140624671,True,140988.80282772123,10.0,0.0212944431340448,0.6728891418033425,0.9839659412618759,0.4588487812342959,0.9107521741477103,0.45190339291341436,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,1.0,0.3376026065209523,-0.7662057477972506,0.3215413776652327,3.5961243756148593,True,1.0,202470.26423396793,-0.7237358338485633,True,0.3186553097550973,1.002336333694274,0.31618117993461214,0.01856714605910237,1464,0.053868374924826705,-0.48716338249722396,0.543699825210876,-0.6589473446601711,-0.3304196385275146,-0.08407650123420467,-0.23193480154380075,0.5805109964052506,-2.9083329773024906,3.5003562964073027,-3.632292885689142,-1.591564494998631,-1.1757165730382009,-2.045111864206767,0.15826630047941803,0.8571212437930533,0.8940937829814013,open,-0.23334095519631737,9.872464703042544,1492,1.6578634795271379,0.995589394161448,False,1102,390,run+ledger,0.49235316585873534,this run,0.7532489499573181,0.33235560643565853,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,,,
crypto,1d,MININDEX~MAMA|vote,False,20,5.94113620807666,0.5013812337221247,0.5808106005329925,0.27929782425518646,0.30151277627780604,3.515920169530889,0.3977859778597786,2.795280766335649,1355,1.2907528724306692,0.7930457589853438,0.49770711344532537,2.240127165296439,0.18902750048211575,0.07964097404736663,0.5235645459588062,19.85536619069553,2171,2020-08-29,2026-08-08,0.4254656336461754,0.7499689147833088,-0.49023654840806397,-0.7961544129495299,0.36282520255006934,151905.0512890708,62911.10023991457,0.332947339205548,-0.07867716794401494,0.22217806254738362,0.976,0.009366566920009079,0.8741131255040309,-0.007117148888960016,0.6853885984470418,-0.017985801789878516,3,0.709235;-0.073939;-0.656647,0.5673110248430853,-0.5551727832384188,43204.920465909985,True,108700.13082316081,5.0,0.025140370708555043,1.4926649552594387,0.5013812337221247,0.504626721607455,1.1847558131254146,0.6801290915179595,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,0.739934181708242,0.2801793699619044,-0.6432021178906225,0.3006312305710881,3.5015605240732968,True,1.0,151905.0512890708,-0.49023654840806397,True,0.14821934952177745,0.7219266248207091,0.4703395909019843,0.00843083714205295,1464,0.05839545085817824,-0.24050972268811294,0.2103819971667268,-0.30362384396377895,-0.025451638889425227,-0.05689404729481306,-0.06580661422230905,1.1500571408435123,-2.252039429106869,2.3551759556928102,-2.7260603514994624,-0.20368838760917887,-1.118773201844748,-1.1083677080944883,0.6005814462994432,0.37313226884042405,0.44234489452592907,open,-0.26443388504003995,11.64572725959996,1492,1.6578634795271379,0.9990300564276772,False,1102,390,run+ledger,0.49235316585873534,this run,0.8913875354960333,0.39936533693463583,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
crypto,1d,MININDEX~TRIMA_50|or,False,20,5.94113620807666,0.9839659412618759,0.6540199900539656,0.35817349079181593,0.2958464992621497,3.2245947278307447,0.42446709916589437,4.221055378345651,1079,1.078130607635582,0.7930457589853438,0.2850848486502383,2.3509691943211646,0.0808158339351403,0.17876234219911757,1.6499957777229117,19.85536619069553,2171,2020-08-29,2026-08-08,0.689500015992773,0.7499689147833088,-0.7244891967640992,-0.7961544129495299,0.36282520255006934,198783.52455172074,62911.10023991457,0.5902628837672862,-0.10313315487629882,0.12126269001689566,0.9905,0.03728800089573845,0.5013361067124446,0.1735880282319784,0.42151657207310195,0.7132893565839313,3,0.596783;0.170211;-0.246230,0.9193714598050943,-0.7616494239050368,61646.04898595947,True,137137.47556576127,10.0,0.019879076006548643,0.6676386413060875,0.9839659412618759,0.4588487812342959,0.9027325638189205,0.44388378258462463,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,1.0,0.3376026065209523,-0.7662057477972506,0.3164173835330133,3.530643281450063,True,1.0,198783.52455172074,-0.7244891967640992,True,0.3385958783903641,1.062951941866331,0.28780374591229196,0.018525406876336525,1464,0.07255619211455211,-0.48901471251810447,0.539133298008449,-0.6625543664788005,-0.3245914470974619,-0.09507256297824024,-0.24011918854882994,0.7705313605480888,-2.900397801173677,3.4465555499928535,-3.6100634446252338,-1.5465936923149155,-1.309359441899672,-2.1045600112006744,0.09894379965200018,0.8696480425973723,0.9054381560957097,open,-0.21165908860882332,9.70461746976582,1492,1.6578634795271379,0.9953773609730348,False,1102,390,run+ledger,0.49235316585873534,this run,0.7532489499573181,0.32488165767826405,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,,,
crypto,1d,MININDEX~MAMA|or,False,20,5.94113620807666,0.9842474295673161,0.6392286536993879,0.35829549828271046,0.2809331554166774,3.0553833171880305,0.5039817974971559,4.52421804663528,879,1.064831978536789,0.7930457589853438,0.2717862195514452,2.2099077277500045,0.076255454040635,0.13906315434414734,1.3281942576237462,19.85536619069553,2171,2020-08-29,2026-08-08,0.6905198973727984,0.7499689147833088,-0.7218761674213501,-0.7961544129495299,0.36282520255006934,188452.85640490134,62911.10023991457,0.6240736449511204,-0.1401553084780309,0.12298532474392568,0.987,0.0245210259321352,0.4974894251928082,0.12887461722425772,0.3457661530810152,0.6455732663517942,3,0.504559;0.058080;-0.176015,0.9207313580087686,-0.7622672221689059,61678.95705418091,True,126773.89935072043,10.0,0.01614727953957474,0.6522462512380693,0.9842474295673161,0.45879491540198614,0.8855101228550161,0.42671520745302993,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,1.0,0.3376026065209523,-0.7662057477972506,0.30162604717843555,3.347157732696911,True,1.0,188452.85640490134,-0.7218761674213501,True,0.3003247583872381,0.9385714072548139,0.3479508387300285,0.01805432995161116,1464,0.05357297458394119,-0.4673447441546249,0.5299190985120528,-0.6733969745932583,-0.29071451697822337,-0.07804244224397684,-0.2426414442986613,0.5531677979962353,-2.749909686978367,3.380689748518428,-3.587409406298645,-1.385120672697481,-1.0741715474540652,-2.0986160557971707,0.18411394095217437,0.8774181041354335,0.9146880671358091,open,-0.24128495712085582,9.808274610489924,1492,1.6578634795271379,0.9948998035831459,False,1102,390,run+ledger,0.49235316585873534,this run,0.7532489499573181,0.31158302857947096,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0,,,
crypto,1d,MININDEX~MULT|or,False,20,5.94113620807666,0.9893263405712196,0.5856889718362099,0.35746837307430734,0.2282205987619026,2.517428231683713,0.43904382470119524,3.0733061890320292,1255,1.0187605928621135,0.7930457589853438,0.22571483387676972,1.5015853186669919,0.06092274064278169,0.09113400933779375,0.7954934513453402,19.85536619069553,2171,2020-08-29,2026-08-08,0.6838315715255183,0.7499689147833088,-0.7322772725264708,-0.7961544129495299,0.36282520255006934,154711.445402781,62911.10023991457,0.4216145963931219,-0.1073714324266322,0.15031768829302647,0.9105,-0.07863534515180812,0.49788703771238474,0.07229388795509162,0.4446234039897182,0.28162414729253876,3,0.544938;0.009598;-0.337654,0.9118132205827493,-0.7581927199010496,61456.14935735686,True,93255.29604542414,5.0,0.023193256882124664,0.5935955960881099,0.9893263405712196,0.457816738114417,0.7998185848585627,0.34200184674414574,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,1.0,0.3376026065209523,-0.7662057477972506,0.24808636531525763,2.7478681973597623,True,1.0,154711.445402781,-0.7322772725264708,True,0.24723585341355978,0.778955830222528,0.43600573424743105,0.018508375076733197,1464,0.06536722316325097,-0.478794042824414,0.5348716483915394,-0.6875656058323052,-0.3158754301935934,-0.08839107673868013,-0.21930860706320604,0.6928109664289703,-2.9124056311490962,3.47845488897197,-3.811717982018011,-1.5152871533561205,-1.25681689850519,-1.9385828260014366,0.4263265187932317,0.849344051200221,0.8845127964933595,open,-0.14690849961268934,8.871961832241746,1492,1.6578634795271379,0.9931705212128196,False,1102,390,run+ledger,0.49235316585873534,this run,0.7532489499573181,0.26551164290479545,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
crypto,1d,MAXINDEX~MAMA|and,False,20,5.94113620807666,0.4136588060681052,0.4954309619957391,0.2696357006222414,0.2257952613734977,2.644472103893099,0.3507853403141361,2.800804182106724,955,1.1971664677885199,0.7930457589853438,0.4041207088031761,2.744276511913832,0.13374747927295083,0.055410355681813864,0.42699099016313474,19.85536619069553,2171,2020-08-29,2026-08-08,0.40516940845195454,0.7499689147833088,-0.45221223608483596,-0.7961544129495299,0.36282520255006934,109222.16934005452,62911.10023991457,0.4178437590118584,-0.08060914062401212,0.14725947150323646,0.987,0.056466192769937605,0.6333272612857612,-0.06720365870282834,0.49602181920393773,-0.23466740135469621,3,0.372570;0.030694;-0.604875,0.5402482695819754,-0.535136374501471,41302.0690137973,True,67920.1003262572,10.0,0.01773007759733772,1.6453867637463309,0.4136588060681052,0.5047909541083221,1.095571774627512,0.5907808205191899,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,0.7046366874026476,0.27038639426593836,-0.6230615964166788,0.22504456772980075,2.635201641294761,True,1.0,109222.16934005452,-0.45221223608483596,True,0.12751179427144585,0.6667236527982026,0.5049486675733215,0.008682669064720816,1464,0.061854742587294356,-0.20827939307352025,0.20646454705983885,-0.28324799754181035,-0.07538024820731609,-0.06410646110705101,-0.06143056204932505,1.2764181470076517,-2.0187022440306537,2.4660428803520964,-2.665076302736058,-0.6261943046733581,-1.3448449736862687,-1.1343018745022224,0.669385890137274,0.3923011179762668,0.5409903748647193,open,-0.22355417817107984,12.292285062796655,1492,1.6578634795271379,0.9980207833818129,False,1102,390,run+ledger,0.49235316585873534,this run,0.8603389994549079,0.336827468333612,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
crypto,1d,MININDEX~ADD|or,False,20,5.94113620807666,0.9893263405712196,0.5827143223074929,0.3575419622424685,0.2251723600650244,2.488699092249833,0.4403225806451613,3.082785047861836,1240,1.0157260616345059,0.7930457589853438,0.22268030264916205,1.4958212509232511,0.0600291411916124,0.0866135728082178,0.7585438647619769,19.85536619069553,2171,2020-08-29,2026-08-08,0.684406402504083,0.7499689147833088,-0.7346380816538115,-0.7961544129495299,0.36282520255006934,152995.12937756995,62911.10023991457,0.4238908019971071,-0.10817923881233504,0.1488682571608869,0.9085,-0.07708274619881267,0.4928667706510225,0.07420256513296956,0.4445698709911128,0.28909429371746914,3,0.554597;-0.009283;-0.322706,0.9125796936554776,-0.7585450423958565,61475.945345911365,True,91519.18403165859,5.0,0.022907411623817604,0.5905738918750945,0.9893263405712196,0.457816738114417,0.793199177744354,0.335382439629937,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,1.0,0.3376026065209523,-0.7662057477972506,0.24511171578654056,2.7173842844855853,True,1.0,152995.12937756995,-0.7346380816538115,True,0.2428924233315858,0.7639428753652172,0.4449012853773886,0.018412651429642102,1464,0.06875650609517818,-0.4744537503357904,0.5347032910487768,-0.6835775663504131,-0.31872925188036405,-0.08651587428215768,-0.2206362920219529,0.731379874346229,-2.88511975141252,3.4747004449035686,-3.787646339296189,-1.528152445085036,-1.2299732420799923,-1.9488185346553355,0.44812546364665273,0.8503071363846713,0.8852154369286496,open,-0.14556376099388643,8.850782784488835,1492,1.6578634795271379,0.9930325517957445,False,1102,390,run+ledger,0.49235316585873534,this run,0.7532489499573181,0.2624771116771878,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
crypto,1d,MININDEX~ADD|vote,False,20,5.94113620807666,0.5198847363619986,0.5000313299873396,0.27666112706132684,0.22337020292601273,2.606311088340102,0.3319327731092437,1.9152497604617744,2618,1.1765253947215832,0.7930457589853438,0.38347963573623944,1.7470404512768782,0.12169041724394913,-0.02669501328747406,-0.166182623541807,19.85536619069553,2171,2020-08-29,2026-08-08,0.4198289864042249,0.7499689147833088,-0.5978928036955714,-0.7961544129495299,0.36282520255006934,111233.61363985279,62911.10023991457,0.2119315559856736,-0.05497942291011251,0.21950243650967644,0.9295,-0.11051804701601343,0.7447246362922868,-0.23329763549090207,0.9783281137478442,-0.41303459675500603,3,0.796627;-0.346305;-1.150215,0.5597951836784163,-0.5496716528752688,42678.56363635196,True,68555.05000350083,3.0,0.048687026720025825,1.181371143357378,0.5198847363619986,0.5043147639963,0.8363227101859217,0.3320079461896217,BTC/USD,0.3376026065209523,56302.35305733827,0.7930236578608525,0.575004701991099,-0.7662057477972506,0.7301313971006863,0.27750485012682913,-0.6376979324989498,0.22252647986051044,2.596101116749064,True,1.0,111233.61363985279,-0.5978928036955714,True,0.034414256000124765,0.16336479783022836,0.870231217763727,0.010381462920629803,1464,0.08647313675291116,-0.24787240337837796,0.20980794306768882,-0.32371664588723925,-0.02266901446745194,-0.08969134684994746,-0.016942160166925242,1.7535078389590908,-2.3618308664191856,2.424984439061104,-3.023340893229302,-0.18547903778088048,-1.9041296798577343,-0.31164485177373263,0.8680132337066566,0.3324931531072898,0.3663750774551824,open,-0.02790084307687709,10.780519058442644,1492,1.6578634795271379,0.9978239430077747,False,1102,390,run+ledger,0.49235316585873534,this run,0.8855691697653122,0.29095622495627105,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0,,,
