class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,boot_draws,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,t_bar_maxt,t_bar_bonferroni,n_candidates_maxt,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict
us_stocks,1d,sma_fan_dip,True,196,26.584773697291517,0.07840825062249704,0.031695447551713274,0.03308131640324574,-0.001385868851532468,0.9649421131956472,0.8500574052812859,1.5311802282816653,4355,0.485849945479832,0.5368165863315366,-0.0509666408517046,-0.34786550248031295,0.10151193824241678,0.0013303288085525188,0.42265335677461063,99.10569591867245,6689,2000-01-03,2026-08-07,0.026036382716807006,0.21103565602954852,-0.045794973301894526,-0.5585339210141793,0.1161636933966943,22922.6032610837,185709.9611017476,0.030183549359930718,-0.11175506843321079,0.1465124897073949,0.346,-0.3454898544697485,0.22367843079346628,2000,-0.23885114979503755,0.5476610958625541,-2.136589383087184,24,-0.529511;-0.110165;0.241641;-0.065969;0.891487;-0.432875;0.482384;-0.422883;-0.012838;-1.033309;0.169746;0.854127;-0.077586;-0.156564;-0.939722;-0.234035;-1.482556;-0.558449;-0.613568;-0.671495;-0.206480;-0.015099;-0.312058;-0.496650,0.12337433022769137,-0.07304572909258822,23755.418016910633,False,-832.8147558269361,0.0,0.00018351513667165892,0.19370119351760406,0.07840825062249704,0.6298981379140435,0.6921163015592814,0.06221816364523791,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.1350988282579113,0.029761750791353903,-0.0779323675663075,0.0019336967603593713,1.0511389991432296,True,1.0,22922.6032610837,-0.045794973301894526,False,0.00308823547451423,0.975745534816866,0.329190581181382,0.5048916795654533,6662,0.0915877926524727,0.0020691367531634752,0.0042504412738946,-0.0027995963260301487,0.009955890027039137,0.0036542171861419573,0.01200925221133719,16.24172879565197,0.5138820673111171,0.7157504841400807,-0.44452877531881535,1.1463627121945714,1.0559975191386515,2.6470520793925782,0.67254819124912,0.06476047063775034,0.5131876414678493,close,0.12322324878003395,21.99535548593066,1184,0.7329019317932717,0.9938503148130067,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,True,False,False,1,6,True,False,unrankable
us_stocks,1d,heikin_reversal,True,196,26.584773697291517,0.5003803281782644,0.07726414795340042,0.08296175691189123,-0.005697608958490807,0.8691536736481241,0.5431558530643139,1.2979757410773487,42277,0.49594665327768933,0.5368165863315366,-0.040869933053847285,-0.7565336987125537,0.11280202901948655,-0.008673447148750653,-0.9192367527377281,99.10569591867245,6689,2000-01-03,2026-08-07,0.12868281922117572,0.21103565602954852,-0.38308292635043073,-0.5585339210141793,0.1161636933966943,72323.35174244894,185709.9611017476,0.03887556025102393,-0.035609549873047375,0.05402262070202359,0.2415,-0.1412915575796935,0.07037784672680811,2000,-0.06308947034250616,0.4141290407297918,-0.7463229828522151,24,0.496191;-0.107191;-0.374927;0.264499;0.192440;-0.261222;0.406696;0.022621;0.226959;-0.133393;-0.209315;0.259111;0.006242;0.199819;-0.357703;0.571464;-0.483252;-0.310543;-0.225667;0.045418;-0.428520;0.249946;-0.159775;-1.404048,0.6097681389118338,-0.3685844381839074,83211.23632703986,False,-10887.88458459093,0.0,0.0017938345617484774,0.13872463267008106,0.5003803281782644,0.23632324774464783,0.20169039818475729,-0.034632849559890544,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.6677155687407824,0.06587526956176837,-0.3972150470828707,0.011388878391632051,1.326510059206797,True,1.0,72323.35174244894,-0.38308292635043073,False,0.005414098350437419,0.544120543451231,0.586358524496774,0.8255207768782812,6662,0.5575100347714942,-0.044516053646485615,0.012283831348146201,0.03512781197018566,0.07844728390297576,-0.055011528422347744,0.12647997322880744,29.286526686340125,-4.2904200999993565,0.8248548818969825,1.7913085932261603,4.2211923490551015,-5.1091911474991045,12.369341582912321,0.3579717513654552,0.5189786774936779,0.8472462224687716,close,-0.3229229791887197,26.817360625373084,1184,0.7329019317932717,0.9943970403218103,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,True,fail
us_stocks,1d,ema_fan_align,True,196,26.584773697291517,0.08120275810623026,0.019626826218559268,0.032391070206889694,-0.012764243988330426,0.718394226763621,0.3550014841199169,1.0876451753421703,3369,0.033750127364584506,0.5368165863315366,-0.5030664589669521,-4.424672639904868,0.00016216261127177667,0.0017692724387726392,0.5548509518099369,99.10569591867245,6689,2000-01-03,2026-08-07,0.024729456951364356,0.21103565602954852,-0.06940330659859895,-0.5585339210141793,0.1161636933966943,16765.20256461845,185709.9611017476,0.07964284011508603,-0.04030240421416359,0.11369574653499523,0.0,-0.7326203962444818,-0.301738213044892,2000,-0.676308559228454,0.7399064698689064,-4.477892669542622,24,-0.970464;-0.090621;-0.188524;0.410639;-1.395748;-1.104367;-1.028753;0.179170;-0.430628;-0.012443;-1.672402;-1.059027;-0.823938;-0.298972;-1.521755;0.860269;-1.746048;-0.132776;-1.728171;-0.737693;-0.766020;-1.473682;-0.861384;0.361933,0.11718141576938931,-0.06915134511440069,23337.050800291076,False,-6571.848235672626,0.0,0.00014496212291077292,0.024882455804488002,0.08120275810623026,0.6123538837076705,0.2827938203589204,-0.3295600633487501,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.12831738932102704,0.02923997817137103,-0.07376934438008231,-0.00961315195281176,0.7792136997044666,False,1.0,16765.20256461845,-0.06940330659859895,False,0.0034055807559769764,1.0595682639720112,0.28934105794317744,0.4213830529987692,6662,0.061141121820240375,0.018137887223514487,0.003498733753236262,-0.01081332084006767,-0.00364507284972819,-0.04303132546067521,-0.06368775284074144,10.736939149364211,4.310990267112298,0.6512557855214361,-1.8937184069663364,-0.4394401837829157,-9.865645189617048,-8.228285829978569,0.5789966129614235,0.060280843563809125,0.42936192936961237,close,-2.4565230980003143,75.25206215312518,1184,0.7329019317932717,0.5688880236111994,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,False,unrankable
us_stocks,1d,vwma_offset_dip,True,196,26.584773697291517,0.05587054696652135,0.03288416981379716,0.04866117048101937,-0.015777000667222207,0.6683091208870521,0.5163536611099389,1.2481954959074113,4739,0.26734284072388526,0.5368165863315366,-0.26947374560765136,-2.0352747552596897,0.00860762501384027,-0.011444036492630278,-1.5615787721504664,99.10569591867245,6689,2000-01-03,2026-08-07,0.05623656329951602,0.21103565602954852,-0.23023037456381112,-0.5585339210141793,0.1161636933966943,23635.194185925968,185709.9611017476,0.09805101577095236,-0.0838665623971228,0.13240165481896718,0.027,-0.503495753580812,0.003979764166807108,2000,-0.19074837343709386,0.8722839107021947,-1.0712938263657945,24,0.436146;-0.453044;0.228898;-0.280320;0.080365;0.183684;-0.351666;0.382932;0.090548;-1.228714;-2.056489;0.610706;0.597541;0.125182;-2.647449;0.659346;-0.787834;-0.395147;-0.416393;1.307844;0.525087;-0.330514;-0.124587;-0.734082,0.26647896548648614,-0.1626081851547051,35365.66155876308,False,-11730.467372837113,0.0,0.00020196499754722368,0.29709500313486514,0.05587054696652135,0.8444277902355803,0.14283158717045355,-0.7015962030651268,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.29180297008432504,0.041397043619005425,-0.17958984773002518,-0.008512873805208265,0.8039568702258604,False,1.0,23635.194185925968,-0.23023037456381112,False,-0.0066185126185060155,-0.896315714515019,0.37008416853799764,0.5821077493410582,6662,0.16243588769585549,-0.05228364057965966,0.021924977620519613,0.001885110946712315,-0.004830850668788578,-0.04274157303913198,0.10821951284176631,8.389551977525779,-4.942688729969235,1.8984404363901963,0.11126869936548843,-0.2956251818391389,-5.291490943047456,11.003408083298687,0.11838725350868629,0.1777700734703235,0.5954547490218391,close,-0.6299953518630945,67.30264805624982,1184,0.7329019317932717,0.9143260312025019,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,False,unrankable
us_stocks,1d,renko_delta,True,196,26.584773697291517,0.6130088405148034,0.05175150698328834,0.0756791292182335,-0.023927622234945156,0.5498920124929363,0.38823529411764707,1.2985197781137128,15045,0.33697853198504824,0.5368165863315366,-0.19983805434648838,-2.645719351235088,0.021644937683164944,0.00353412127863538,0.3680854135099627,99.10569591867245,6689,2000-01-03,2026-08-07,0.11246736669565606,0.21103565602954852,-0.38120016076731766,-0.5585339210141793,0.1161636933966943,38243.35162637762,185709.9611017476,0.1250572978983254,-0.061118272160623634,0.07553259730787357,0.0025,-0.3565263762208897,-0.06528788350111481,2000,-0.1809498334629692,0.26658030803132987,-3.3253376012588003,24,-0.407902;-0.119320;-0.298321;0.003244;-0.528040;-0.572119;-0.185938;-0.262422;-0.565392;0.024769;-0.378044;-0.349585;-0.209616;0.022011;0.007023;-0.400319;0.014808;0.274455;-0.296622;-0.539619;0.065316;-0.031107;-0.044817;0.434760,0.5329306374649256,-0.32563246936404555,69547.02151973681,False,-31303.66989335919,0.0,0.0006390993791445166,0.07215473583494192,0.6130088405148034,0.2248210479922259,0.13575940492553243,-0.08906164306669348,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.583576052906451,0.060830772635164454,-0.35252059035180416,-0.009079265651876112,0.7957193792439582,False,1.0,38243.35162637762,-0.38120016076731766,False,0.017072243554460312,1.6655015109068798,0.09581274244294025,0.7384355508524894,6662,0.4937706232125088,0.03666681423615678,0.0111833463446043,-0.03337903401133313,-0.004284604812080622,-0.08699098926913715,-0.17205783532169006,20.636007783112756,2.3636512569943404,0.564145351920531,-1.656736648931809,-0.16042530379934528,-7.6465533417407014,-12.585837927919227,0.7128095468870246,0.4987381793982629,0.7647185919264485,close,-0.860368303127936,18.336968206645796,1184,0.7329019317932717,0.9572866387297263,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,True,fail
us_stocks,1d,bb_outside_in,True,196,26.584773697291517,0.9871488414573033,0.016398859211365968,0.0537801299996874,-0.03738127078832143,0.38282085619240247,0.41761483354403706,1.0152132001219578,18984,-0.006531825678246737,0.5368165863315366,-0.5433484120097833,-3.4102923258952127,6.88557538299217e-05,0.0046787365914824925,0.4188360098702536,99.10569591867245,6689,2000-01-03,2026-08-07,0.06647958687792913,0.21103565602954852,-0.1661982625959112,-0.5585339210141793,0.1161636933966943,15409.88268530587,185709.9611017476,0.08939453174935785,-0.06314214182398832,0.15932605187068608,0.0,-0.8741018112591998,-0.2528395205005925,2000,-0.8376147946559899,0.9030094569365432,-4.544202349494254,24,-0.772318;-0.142906;-0.559685;-0.652492;-0.789164;0.571463;-1.872948;-0.675290;-0.007097;-0.844953;-2.796349;0.615371;-0.844283;-1.092857;-2.034932;-0.386988;-0.841347;-0.479664;-1.950114;-0.370370;-0.268913;-2.025013;0.361360;-2.243265,0.31501589887076176,-0.19390456324022998,40253.50875230528,False,-24843.626066999404,0.0,0.002185481704938014,0.016140501138762087,0.9871488414573033,0.20826550395578478,0.09867046114216968,-0.1095950428136151,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.3449524608685608,0.045156627354319356,-0.21315341796126286,-0.028757768142953388,0.47628479653488753,False,1.0,15409.88268530587,-0.1661982625959112,False,0.004742614613368927,0.4215715302517595,0.6733377902843447,0.07184870117731246,6662,0.050240746252693244,-0.011383997192797972,-0.028122027778414303,0.02403993641278623,0.008491352567424462,-0.08104239086551218,-0.06470470576868073,2.7559098060145306,-0.7744230948773178,-1.3209047807321146,1.1902902384158756,0.31808748847817914,-6.322729482065029,-4.596250276872711,0.6753359856811916,0.002353236858860677,0.07185037998847332,close,0.029012346719507413,16.900365241644252,1184,0.7329019317932717,0.4865679020500786,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,True,fail
us_stocks,1d,range_filter_macd,True,196,26.584773697291517,0.35621293238369495,3.757911222534993e-05,0.05331039288801276,-0.05327281377578741,0.25163896586082346,0.3228159188203583,0.8251617763654786,6307,-0.2551821219318007,0.5368165863315366,-0.7919987082633373,-3.296351764765673,1.6212312620167424e-07,0.017369513651745227,1.8347254965605961,99.10569591867245,6689,2000-01-03,2026-08-07,0.06553245237060701,0.21103565602954852,-0.26444216032933665,-0.5585339210141793,0.1161636933966943,10009.99512603478,185709.9611017476,0.12140440680774132,-0.07013641308227687,0.24026522797989003,0.0,-1.2996468599758724,-0.3769458604221484,2000,-1.4281420530390478,1.1982332532195177,-5.8389621565870184,24,-1.807915;-0.903314;-1.348440;-0.756239;-0.922691;0.813105;-0.631915;-1.096375;-0.163969;-0.908951;-4.451631;-2.001606;-1.138413;-0.929352;-3.302870;0.363250;-2.934031;-0.984467;-2.911932;-0.274163;-1.874057;-1.513309;-2.225865;-2.370258,0.3105278681505431,-0.19104005366356613,39779.19354338434,False,-29769.198417349555,0.0,0.0008065272713222678,-0.03474697424633877,0.35621293238369495,0.2639970527039399,0.00014210711400386704,-0.26385494558993605,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.34003792402472904,0.044813024515268474,-0.2100849199200594,-0.044775445403043124,0.3121027410863718,False,1.0,10009.99512603478,-0.26444216032933665,False,0.01726242917167385,1.829965282074839,0.06725513046318055,0.39577149559973857,6662,-0.11652316195137463,0.06656078266977022,0.004380115477992587,-0.06607939199569351,-0.07391922570927689,-0.06798211228699018,-0.19720904698615904,-4.95636232782618,4.783520842809968,0.2713237293410504,-3.307038958120925,-3.0799062603903,-4.989299932974036,-12.16662586162014,0.06654637251698303,-0.0039449428469167745,0.3957763411641869,close,-0.4700616832471676,29.92248614737348,1184,0.7329019317932717,0.09351921113006556,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,True,fail
us_stocks,1d,ssl_hybrid,True,196,26.584773697291517,0.9392609546699986,-0.017394512820423147,0.061997170214669106,-0.07939168303509225,0.12674147516425166,0.3415941058271936,0.8869696252270923,5972,-0.39585214633210636,0.5368165863315366,-0.9326687326636429,-4.4677768373929885,2.078073935152247e-09,-0.012271695111855076,-0.8954604185612167,99.10569591867245,6689,2000-01-03,2026-08-07,0.08329734485674715,0.21103565602954852,-0.43170287062003887,-0.5585339210141793,0.1161636933966943,6271.946699947532,185709.9611017476,0.21265790322665207,-0.124391137231635,0.20875454764384974,0.0,-1.3665208413495704,-0.5445867941530551,2000,-1.440047930566391,1.0314129760127655,-6.839903544116084,24,-1.709164;-1.835859;-3.411721;-1.289529;-0.213451;0.064939;-0.778328;-1.342772;0.097626;-1.531470;-2.177926;-1.973169;-0.852745;-1.023743;-2.532592;0.667723;-3.060376;-1.208667;-2.475423;-0.507897;-2.327724;-0.863596;-1.992598;-2.282687,0.39470744623877274,-0.24375992181650885,49486.14249454924,False,-43214.195794601714,0.0,0.0015136326915384179,-0.02078058274655381,0.9392609546699986,0.20943327217719035,-0.04029278933318199,-0.24972606151037235,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.43221724805410155,0.0511195655487946,-0.2663024741997503,-0.06851407836921775,0.16664245129667793,False,1.0,6271.946699947532,-0.43170287062003887,False,-0.013830635942127608,-1.0217330584616577,0.30690726012484837,0.225605410967313,6662,-0.04782747525921795,0.0667763812022126,0.07431971311586899,-0.00443114031915795,-0.0817720730077312,0.08669503549301547,-0.20169973733921562,-1.7242621145090573,3.3819984387796134,3.416263597650268,-0.17489081716193725,-2.294045677948742,5.645427514180642,-8.648378050801757,0.37054101550993845,-0.05743066103548128,0.22624127199579402,close,-0.9111963295456587,20.084864581801867,1184,0.7329019317932717,0.019634636247573445,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,True,fail
us_stocks,1d,range_filter,True,196,26.584773697291517,0.9689465287405562,-0.016098334920577773,0.08403105233246233,-0.1001293872530401,0.07604070749389026,0.3469749801186762,0.8995683139367944,16347,-0.20197995019983944,0.5368165863315366,-0.738796536531376,-3.389296246536496,6.219339553359404e-07,0.038047985492420666,2.0519528943796366,99.10569591867245,6689,2000-01-03,2026-08-07,0.1311089691702604,0.21103565602954852,-0.46449879978326025,-0.5585339210141793,0.1161636933966943,6495.647080469138,185709.9611017476,0.12221954147378941,-0.0721896338305877,0.21797933340478817,0.0,-1.1775856855493294,-0.3344107813259671,2000,-1.1537272855415885,0.7935111346169628,-7.122882159095005,24,-1.665767;-1.340376;-1.413905;-0.526475;-0.938818;0.794433;-1.005797;-1.082950;-0.427988;-0.877719;-2.408495;-1.673313;-1.022772;-1.233497;-1.939510;-0.144092;-2.593478;-0.390624;-2.472347;-0.499646;-1.350222;-0.438626;-1.752996;-1.284476,0.6212645371732962,-0.37485510273924505,85423.2856919572,False,-78927.63861148806,0.0,0.0019341738105766604,-0.017768522503713857,0.9689465287405562,0.20868960690562252,-0.03465743060711764,-0.24334703751274017,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.6803044916669979,0.06660793310489921,-0.403706097920003,-0.08270626802547698,0.11698249983184283,False,1.0,6495.647080469138,-0.46449879978326025,False,0.0359902927203317,1.968626828353096,0.04899595944189583,0.4612248999120445,6662,-0.18336498968519538,0.16504205014851053,-0.01006607959956294,-0.06392001604681163,-0.08162438306193248,-0.016527396289289897,-0.4686145593745197,-3.644976027809539,5.956345342383008,-0.3417445243883551,-1.5515747505994244,-1.950595881851604,-0.7720593672295034,-17.19776424307302,0.04017424057571284,-0.0758044524937793,0.4616714347935068,close,-1.054795807660955,42.279766334781,1184,0.7329019317932717,0.14743086748544226,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,True,fail
us_stocks,1d,ema_cross_sniper,True,196,26.584773697291517,0.9869452229241177,-0.028766383882927737,0.08943237591148034,-0.11819875979440808,0.047210937459320805,0.2758936214173972,0.8994026990548571,33879,-0.26278291595993675,0.5368165863315366,-0.7995995022914734,-3.821777496964423,1.2212082728391138e-07,0.040030461222564394,2.0588901965601725,99.10569591867245,6689,2000-01-03,2026-08-07,0.1435557491740638,0.21103565602954852,-0.607829912531791,-0.5585339210141793,0.1161636933966943,4602.603724130332,185709.9611017476,0.0997728936253275,-0.04226663447072915,0.20922188770188282,0.0,-1.2308380631888045,-0.4340284465985841,2000,-1.1821334057406496,0.6875486943833905,-8.423035853656673,24,-1.712457;-1.266553;-1.122037;-0.933333;-0.964975;0.552680;-1.232928;-0.957523;-0.695489;-1.001688;-2.258437;-1.433713;-1.162078;-1.402670;-1.998864;-0.195848;-2.471767;-0.561334;-2.090291;-0.111878;-1.177286;-1.203857;-1.600664;-1.368214,0.6802440491570941,-0.4063825461920937,97490.19976771601,False,-92887.59604358567,0.0,0.002713468812131588,-0.02960319746396678,0.9869452229241177,0.20827012153184687,-0.04732637089725851,-0.25559649242910537,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.7448889392220865,0.07027538204353889,-0.43621269409673913,-0.09904176592646663,0.07566088762576308,False,1.0,4602.603724130332,-0.607829912531791,False,0.03779787262333793,1.9575365763652977,0.0502844158380098,0.51429944561452,6662,-0.21099007798343095,0.16852250909697614,-0.013678959764486406,-0.1082677075620061,-0.09813093808114337,-0.0338387050063256,-0.5496520204854438,-3.890144405973074,6.017093104950593,-0.4613428386678525,-2.5353502894269906,-2.3102100893600412,-1.5291091655575129,-17.78018120686708,0.03950475843304502,-0.08224753408469658,0.5147380842376847,close,-0.8243568734304677,38.68440157359705,1184,0.7329019317932717,0.0865388175916651,False,50,13,override,0.2219,override,2.6164084545234263,2.890511560691739,13,False,False,False,False,False,False,0,6,True,True,fail
