class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,fold_dsharpe,fold_sd,fold_t,n_folds_scored,fold_edges,cash_w,cashmatch_bench_dd,cashmatch_bench_wealth,cashmatch_beats,edge_wealth,edge_headroom,cost_drag_ann,roe_ann,const_weight,const_mar,mar,vs_constant,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,rand_sharpe,vs_random,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,boot_draws
cme_futures,1d,TSF_100~TSF_21|or,False,16,13.228433369188048,0.993764585764294,0.07860444257895649,0.039471112627992966,0.039133329950963525,1.6304723833340928,0.26478616924476794,1.2596927656147359,4396,0.7363927368215888,0.4039764042076321,0.3324163326139567,0.7251835835333618,0.1992480976406113,0.08511830365445333,2.9245234262881774,15.780338389731622,3428,2013-06-07,2026-08-17,0.11114650178007114,0.13926290595046611,-0.14441396790212868,-0.4766315816089276,0.04763890479209687,27209.18200720087,18508.364353103174,0.06800295445500233,-0.019442171711235058,0.4583892136585632,0.756,-0.513683069515234,1.26790726166767,-0.10788032133045893,1.7654346271048686,-0.19323713542117585,10,0.030742;-1.496222;3.281570;1.838568;-2.316817;-1.514443;0.539093;0.723308;-0.389181;-1.775422,0.7981055760792785,-0.39885236831416304,16687.913444790654,True,10521.268562410216,10.0,0.003146081992666072,0.07911666606361933,0.993764585764294,0.09992111574335898,0.5442994449970919,0.44437832925373294,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.6466115006019902,0.07921045112775182,-0.232373502723506,-0.0006060085487953337,0.9925972935517267,False,1.0,27209.18200720087,-0.14441396790212868,True,0.08303132587103991,2.8706096189703434,0.0040968112303285675,0.004851173587006041,3285,0.016228490144108827,0.023450684686363084,-0.055169105845944436,0.028369318430491026,0.03703947211452175,-0.014676734968124326,-0.034326521666073515,0.6586188494154361,0.7800967273042382,-2.165214454056696,0.9453610138511889,0.9477044304800253,-0.9558465451836001,-1.1969427463992375,0.0034498411203447432,-0.05014600634961207,0.008787162016736683,open,0.21569074088668472,10.843728611332772,1474,0.968017172524886,0.9963656389942235,False,1064,410,run+ledger,0.2877687631362818,this run,0.40611567029393925,0.33027706652764954,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
cme_futures,1d,TSF_100~MININDEX|vote,False,16,13.228433369188048,0.5569816596763797,0.07013261202241661,0.03175413522714465,0.038378476795271954,1.6211426173297943,0.31381993330863284,1.4135781004185264,2699,0.82523874843189,0.4039764042076321,0.42126234422425796,1.9350754762698075,0.30225126545801295,0.04658752952220094,2.9205688723507217,15.780338389731622,3428,2013-06-07,2026-08-17,0.08669944436041141,0.13926290595046611,-0.12718922012646638,-0.4766315816089276,0.04763890479209687,24513.95138883675,18508.364353103174,0.059297146590208,-0.0191847619644433,0.2176981463463709,0.985,0.03385711705948165,0.8700165675411107,0.1767946078650729,0.8312163622315326,0.6725970087848449,10,-0.103714;-0.451501;1.841437;1.286806;-0.471422;-0.270946;-0.155101;0.824538;-0.335346;-0.396806,0.6225594947103086,-0.32407628876068495,15121.403340326719,True,9392.548048510032,10.0,0.0019292532967853083,0.12941098695293163,0.5569816596763797,0.09759391603185506,0.5514037428068398,0.4538098267749847,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.5043870650123893,0.06239380314229259,-0.184952563719037,0.007738808880124015,1.1007709351681758,True,1.0,24513.95138883675,-0.12718922012646638,True,0.06516852623147679,2.8367051455146304,0.004558168513924432,0.001558563604746821,3285,0.005275491777072772,-0.004172100364562821,0.026218948191603857,0.005121074194201719,-0.023954968757216845,-0.004650434503495251,-0.0025228659976667517,0.623414483400245,-0.2196414556076081,1.5093185462044423,0.20450569273491834,-0.9321251735761462,-0.39243872903361865,-0.2456642111421231,0.0034939296060481073,0.44646511638542324,0.5130177309693009,open,0.04416885210835068,12.013278105081518,1474,0.968017172524886,0.9986214589215354,False,1064,410,run+ledger,0.2877687631362818,this run,0.2854852620262966,0.5397534864055935,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
cme_futures,1d,LINEARREG_100~TSF_21|or,False,16,13.228433369188048,0.993764585764294,0.07716536568506083,0.03952494848394439,0.03764041720111644,1.600831976855698,0.25302554908112956,1.2565203870030661,4462,0.7234013112352662,0.4039764042076321,0.3194249070276341,0.7246555656573405,0.18627444540210475,0.0836747704165237,2.869810686971885,15.780338389731622,3428,2013-06-07,2026-08-17,0.11132360374129617,0.13926290595046611,-0.15640785294645154,-0.4766315816089276,0.04763890479209687,26732.853976489354,18508.364353103174,0.07070810305266112,-0.01906155274091909,0.44079549259775763,0.7615,-0.49503075686541115,1.2132315990411011,-0.1258627559096197,1.7158933680109794,-0.2319567105277543,10,-0.155379;-1.602748;3.155565;1.675066;-2.265231;-1.469269;0.716134;0.812473;-0.524407;-1.600832,0.7993772855845219,-0.3993693004539861,16699.350314701456,True,10033.5036617879,10.0,0.003192431018502201,0.07766787799519848,0.993764585764294,0.09992111574335898,0.4933599191562299,0.3934388034128709,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.6476418179135857,0.07933088217529827,-0.2327096135471607,-0.00216551649023744,0.9737822722989157,False,1.0,26732.853976489354,-0.15640785294645154,True,0.08150250654499253,2.8144342770682957,0.0048863168101132,0.00480276693260262,3285,0.015789535125752416,0.02679325254621971,-0.05370669900437634,0.030010340784898254,0.037695760043784214,-0.014832278408498956,-0.034980559695276005,0.6393304689468541,0.8886125309500701,-2.103955312899121,1.0052898021703378,0.9576717777732976,-0.9697650262255938,-1.2149795944113235,0.004107176196815221,-0.052195264731889734,0.009048750201046118,open,0.21757457165513902,10.83264726907697,1474,0.968017172524886,0.9958184371923087,False,1064,410,run+ledger,0.2877687631362818,this run,0.40611567029393925,0.31728564094132694,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
cme_futures,1d,TSF_100~ADX|or,False,16,13.228433369188048,0.9861799883313885,0.07687922734119512,0.03935740978353297,0.03752181755766215,1.5986206904793916,0.2616580310880829,1.2586522600336405,4246,0.7240467867903891,0.4039764042076321,0.32007038258275705,0.6928616096499426,0.18688157874682515,0.08298316818447257,2.861531317046049,15.780338389731622,3428,2013-06-07,2026-08-17,0.11077278124414067,0.13926290595046611,-0.1444139679021278,-0.4766315816089276,0.04763890479209687,26639.06707801436,18508.364353103174,0.06975983312104679,-0.01964156944513101,0.46195427503115316,0.747,-0.5343611505865414,1.259704204778902,-0.10788032133045893,1.7654346271048686,-0.19323713542117585,10,0.030742;-1.496222;3.281570;1.838568;-2.316817;-1.514443;0.539093;0.723308;-0.389181;-1.775422,0.7954220148439313,-0.3977603896056646,16663.782244696136,True,9975.284833318225,10.0,0.0030385012262757927,0.07799755965857891,0.9861799883313885,0.09988683049298606,0.5323531266262118,0.43246629613322574,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.6444373251428116,0.07895625025158304,-0.23166389339644455,-0.0020770229103879156,0.974832448726302,False,1.0,26639.06707801436,-0.1444139679021278,True,0.08085966406336631,2.804858474674523,0.005033867712905593,0.005193623662411051,3285,0.018507665822138177,0.02741126736448422,-0.05495973426440061,0.030820402394697487,0.035499636461137005,-0.012665316033593953,-0.03613582450830151,0.7568697402018159,0.9135303856919323,-2.159923730595055,1.029373646787515,0.9084605465707988,-0.826260653380347,-1.2624680108518331,0.004215998493779072,-0.051023663014878186,0.009297713449780587,open,0.2237154819939073,10.978436021207184,1474,0.968017172524886,0.9958506394354214,False,1064,410,run+ledger,0.2877687631362818,this run,0.40611567029393925,0.3179311164964499,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
cme_futures,1d,MININDEX~LINEARREG_100|vote,False,16,13.228433369188048,0.5579151485911987,0.06911699741317245,0.03174219743136164,0.03737479998181081,1.6011527011784517,0.304014598540146,1.402554972751333,2740,0.8145896743541429,0.4039764042076321,0.4106132701465108,1.97465891120985,0.28886565671554987,0.04556493252428364,2.85281403907207,15.780338389731622,3428,2013-06-07,2026-08-17,0.08666295675766332,0.13926290595046611,-0.12691645670775864,-0.4766315816089276,0.04763890479209687,24207.970272828283,18508.364353103174,0.060878734211626824,-0.018960074089040786,0.20794136537480942,0.9835,0.03636622933764216,0.8331282796238172,0.1504336137096462,0.7893699364498759,0.6026488139539389,10,-0.227470;-0.490366;1.717539;1.107159;-0.478492;-0.259680;-0.021632;0.890856;-0.424917;-0.308660,0.6222974895302568,-0.323959519996025,15119.089050664043,True,9088.88122216424,10.0,0.0019578848050999806,0.12726094275801714,0.5579151485911987,0.09759954557489343,0.5445865666760865,0.4469870211011931,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.5041747928923634,0.062368425169453845,-0.18488025845047318,0.006748572243718609,1.0873747577879829,True,1.0,24207.970272828283,-0.12691645670775864,True,0.06408547300915185,2.788056094007506,0.005302536155232573,0.001666039410012199,3285,0.004899627664356343,-0.0026610248151442174,0.027024824327808148,0.005888044122541404,-0.02394994320330614,-0.004568496135274459,-0.0030083512024158413,0.5820663307292431,-0.14028136945757216,1.551001068835507,0.2360210493413448,-0.9299161132734146,-0.3839778101943253,-0.2926636070029722,0.004333397187637811,0.4450124712077353,0.5099371758029874,open,0.05107752911117744,12.042549338756807,1474,0.968017172524886,0.9984401233830755,False,1064,410,run+ledger,0.2877687631362818,this run,0.2855395465163204,0.5290501278378225,True,False,True,True,True,True,5,6,False,True,underpowered,2000.0
cme_futures,1d,LINEARREG_100~ADX|or,False,16,13.228433369188048,0.9861799883313885,0.0754424522340229,0.03941146755069913,0.036030984683323775,1.5695547664586327,0.24953617810760667,1.2554272656331258,4312,0.7110279672464257,0.4039764042076321,0.3070515630387936,0.6915250081619854,0.1743920616187597,0.08153963494654295,2.8068617011522576,15.780338389731622,3428,2013-06-07,2026-08-17,0.11095040454327218,0.13926290595046611,-0.15640785294645176,-0.4766315816089276,0.04763890479209687,26172.719564961433,18508.364353103174,0.07265537542594298,-0.019243317838460245,0.4440209094605422,0.7505,-0.5141118857365049,1.2086931120013442,-0.1258627559096197,1.7158933680109794,-0.2319567105277543,10,-0.155379;-1.602748;3.155565;1.675066;-2.265231;-1.469269;0.716134;0.812473;-0.524407;-1.600832,0.7966974679010052,-0.3982795837438744,16675.25092100776,True,9497.468643953674,10.0,0.0030848502521119217,0.07653915069214912,0.9861799883313885,0.09988683049298606,0.4823444015937716,0.38245757110078554,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.6454706754161343,0.079077079180907,-0.2320012181220893,-0.003634626946884101,0.9563491688715235,False,1.0,26172.719564961433,-0.15640785294645176,True,0.07933084473731891,2.7486682893965915,0.005983790853600013,0.0051559863875955125,3285,0.018068710803781755,0.03075383522434086,-0.053497327422832495,0.032461424749104704,0.036155924390399434,-0.012820859473968578,-0.036789862537504034,0.7372169196641128,1.021893554022851,-2.098839372222136,1.0898737781846959,0.9187709486519507,-0.8398517392250588,-1.2802997349602232,0.005002671435349715,-0.05307292139715588,0.009577206163401741,open,0.225577770517841,10.966861101571924,1474,0.968017172524886,0.995233426377055,False,1064,410,run+ledger,0.2877687631362818,this run,0.40611567029393925,0.30491229695248645,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
cme_futures,1d,TSF_100,False,16,13.228433369188048,0.9706096849474912,0.07342160306139478,0.03926293992825558,0.0341586631331392,1.5338818252193829,0.2568566658716909,1.2504372342616876,4193,0.6966478988482468,0.4039764042076321,0.29267149464061476,0.6309288717079284,0.16123368039593794,0.0797232221933606,2.754099261121314,15.780338389731622,3428,2013-06-07,2026-08-17,0.11046260931460591,0.13926290595046611,-0.14441396790213046,-0.4766315816089276,0.04763890479209687,25529.55699092835,18508.364353103174,0.0707779946753533,-0.019563862908579664,0.46387399240163346,0.7225,-0.5775399765723237,1.2303581466505598,-0.10788032133045893,1.7654346271048686,-0.19323713542117585,10,0.030742;-1.496222;3.281570;1.838568;-2.316817;-1.514443;0.539093;0.723308;-0.389181;-1.775422,0.7931947747370426,-0.396852910037921,16643.757407632755,True,8885.799583295597,10.0,0.003000514868709792,0.07572698966377533,0.9706096849474912,0.09981567114535901,0.5084106761137724,0.40859500496841344,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.6426328532648038,0.07874520519606154,-0.231074589259472,-0.005323602134666761,0.9366516218493608,False,1.0,25529.55699092835,-0.14441396790213046,True,0.07765307970933966,2.6988702024520244,0.006957530645463894,0.0050694087201569316,3285,0.01747932521582074,0.024940903874087327,-0.05450746001440537,0.028956626694414667,0.03555837384989717,-0.013400889516985679,-0.03575767316605709,0.7128106255668805,0.8306043186534303,-2.1427417314083006,0.9671091379407774,0.90989547644673,-0.8737893272937949,-1.250783683797748,0.005885391549270036,-0.049741486935489854,0.008993086070961609,open,0.2281553087591657,11.095883392073326,1474,0.968017172524886,0.9944565377809356,False,1064,410,run+ledger,0.2877687631362818,this run,0.40611567029393925,0.2905322285543076,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
cme_futures,1d,TSF_100~ADX|gate,False,16,13.228433369188048,0.9706096849474912,0.07342160306139478,0.03926293992825558,0.0341586631331392,1.5338818252193829,0.2568566658716909,1.2504372342616876,4193,0.6966478988482468,0.4039764042076321,0.29267149464061476,0.6309288717079284,0.16123368039593794,0.0797232221933606,2.754099261121314,15.780338389731622,3428,2013-06-07,2026-08-17,0.11046260931460591,0.13926290595046611,-0.14441396790213046,-0.4766315816089276,0.04763890479209687,25529.55699092835,18508.364353103174,0.0707779946753533,-0.019563862908579664,0.46387399240163346,0.7225,-0.5775399765723237,1.2303581466505598,-0.10788032133045893,1.7654346271048686,-0.19323713542117585,10,0.030742;-1.496222;3.281570;1.838568;-2.316817;-1.514443;0.539093;0.723308;-0.389181;-1.775422,0.7931947747370426,-0.396852910037921,16643.757407632755,True,8885.799583295597,10.0,0.003000514868709792,0.07572698966377533,0.9706096849474912,0.09981567114535901,0.5084106761137724,0.40859500496841344,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.6426328532648038,0.07874520519606154,-0.231074589259472,-0.005323602134666761,0.9366516218493608,False,1.0,25529.55699092835,-0.14441396790213046,True,0.07765307970933966,2.6988702024520244,0.006957530645463894,0.0050694087201569316,3285,0.01747932521582074,0.024940903874087327,-0.05450746001440537,0.028956626694414667,0.03555837384989717,-0.013400889516985679,-0.03575767316605709,0.7128106255668805,0.8306043186534303,-2.1427417314083006,0.9671091379407774,0.90989547644673,-0.8737893272937949,-1.250783683797748,0.005885391549270036,-0.049741486935489854,0.008993086070961609,open,0.2281553087591657,11.095883392073326,1474,0.968017172524886,0.9944565377809356,False,1064,410,run+ledger,0.2877687631362818,this run,0.40611567029393925,0.2905322285543076,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
cme_futures,1d,TSF_100~DEMA_50|gate,False,16,13.228433369188048,0.9706096849474912,0.07342160306139478,0.03926293992825558,0.0341586631331392,1.5338818252193829,0.2568566658716909,1.2504372342616876,4193,0.6966478988482468,0.4039764042076321,0.29267149464061476,0.6309288717079284,0.16123368039593794,0.0797232221933606,2.754099261121314,15.780338389731622,3428,2013-06-07,2026-08-17,0.11046260931460591,0.13926290595046611,-0.14441396790213046,-0.4766315816089276,0.04763890479209687,25529.55699092835,18508.364353103174,0.0707779946753533,-0.019563862908579664,0.46387399240163346,0.7225,-0.5775399765723237,1.2303581466505598,-0.10788032133045893,1.7654346271048686,-0.19323713542117585,10,0.030742;-1.496222;3.281570;1.838568;-2.316817;-1.514443;0.539093;0.723308;-0.389181;-1.775422,0.7931947747370426,-0.396852910037921,16643.757407632755,True,8885.799583295597,10.0,0.003000514868709792,0.07572698966377533,0.9706096849474912,0.09981567114535901,0.5084106761137724,0.40859500496841344,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.6426328532648038,0.07874520519606154,-0.231074589259472,-0.005323602134666761,0.9366516218493608,False,1.0,25529.55699092835,-0.14441396790213046,True,0.07765307970933966,2.6988702024520244,0.006957530645463894,0.0050694087201569316,3285,0.01747932521582074,0.024940903874087327,-0.05450746001440537,0.028956626694414667,0.03555837384989717,-0.013400889516985679,-0.03575767316605709,0.7128106255668805,0.8306043186534303,-2.1427417314083006,0.9671091379407774,0.90989547644673,-0.8737893272937949,-1.250783683797748,0.005885391549270036,-0.049741486935489854,0.008993086070961609,open,0.2281553087591657,11.095883392073326,1474,0.968017172524886,0.9944565377809356,False,1064,410,run+ledger,0.2877687631362818,this run,0.40611567029393925,0.2905322285543076,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
cme_futures,1d,TSF_100~LINEARREG_100|gate,False,16,13.228433369188048,0.9706096849474912,0.07342160306139478,0.03926293992825558,0.0341586631331392,1.5338818252193829,0.2568566658716909,1.2504372342616876,4193,0.6966478988482468,0.4039764042076321,0.29267149464061476,0.6309288717079284,0.16123368039593794,0.0797232221933606,2.754099261121314,15.780338389731622,3428,2013-06-07,2026-08-17,0.11046260931460591,0.13926290595046611,-0.14441396790213046,-0.4766315816089276,0.04763890479209687,25529.55699092835,18508.364353103174,0.0707779946753533,-0.019563862908579664,0.46387399240163346,0.7225,-0.5775399765723237,1.2303581466505598,-0.10788032133045893,1.7654346271048686,-0.19323713542117585,10,0.030742;-1.496222;3.281570;1.838568;-2.316817;-1.514443;0.539093;0.723308;-0.389181;-1.775422,0.7931947747370426,-0.396852910037921,16643.757407632755,True,8885.799583295597,10.0,0.003000514868709792,0.07572698966377533,0.9706096849474912,0.09981567114535901,0.5084106761137724,0.40859500496841344,ES.v.0,0.11924666568228615,44382.50471277354,0.741522760573388,0.1718906973918568,-0.3415279459940692,0.6426328532648038,0.07874520519606154,-0.231074589259472,-0.005323602134666761,0.9366516218493608,False,1.0,25529.55699092835,-0.14441396790213046,True,0.07765307970933966,2.6988702024520244,0.006957530645463894,0.0050694087201569316,3285,0.01747932521582074,0.024940903874087327,-0.05450746001440537,0.028956626694414667,0.03555837384989717,-0.013400889516985679,-0.03575767316605709,0.7128106255668805,0.8306043186534303,-2.1427417314083006,0.9671091379407774,0.90989547644673,-0.8737893272937949,-1.250783683797748,0.005885391549270036,-0.049741486935489854,0.008993086070961609,open,0.2281553087591657,11.095883392073326,1474,0.968017172524886,0.9944565377809356,False,1064,410,run+ledger,0.2877687631362818,this run,0.40611567029393925,0.2905322285543076,False,False,True,True,True,True,4,6,False,True,underpowered,2000.0
