fold,rule,is_excess_cagr
2023-01-20,ibs,0.12595954928186992
2024-01-20,sell_in_may,0.09495701260958456
2025-01-20,ibs,0.11823828497823885
2026-01-20,ibs@sell=0.6,0.20196081066164728
