class,tf,rule,pit,n_folds,n_switches,is1_excess_cagr,is1_dsharpe,is1_boot_se,is1_boot_t,is1_boot_p_gt0,is1_boot_ci_lo,is1_boot_ci_hi,is1_boot_draws,best_fixed_rule,best_fixed_excess_cagr,selection_cost,n_candidates
commodities,1d,IS#1[cashmatch],False,42,27,0.004315796537242678,0.029317145883217044,0.13504182355786706,0.21709678609793276,0.5945,-0.23069270316383592,0.29806399371303827,2000,voltgt_tsmom@vol_days=60.0,0.007469694313262609,-0.0031538977760199316,120
commodities,4h,IS#1[cashmatch],False,4,3,0.2177733559136188,1.1820085037222938,0.6234468907998837,1.8959249314817728,0.968,-0.051013772638779264,2.3464467473754063,2000,ibs@sell=0.6,0.30012921795346137,-0.08235586203984258,120
crypto,1d,IS#1[cashmatch],False,6,4,0.21170177880585506,0.3457476868780136,0.13094217672083944,2.6404608166482992,0.9855,0.04139595430755067,0.5556373535656836,2000,supertrend_lf@atr_days=7.0,0.24763652501359212,-0.03593474620773707,120
crypto,4h,IS#1[cashmatch],False,4,3,-0.2182718396171075,-0.5645005721511447,0.15736396246742676,-3.5872290154614808,0.0,-0.8802055710160238,-0.2551348207912663,2000,"macd_cross@fast_days=20.0,slow_days=50.0",0.2181660149397029,-0.4364378545568104,120
us_etfs,1d,IS#1[cashmatch],False,29,17,0.02826701799568987,0.23863713907262585,0.15029019106680286,1.58784240926644,0.9405,-0.05151647020764691,0.5397825196317771,2000,"ibs@buy=0.1,sell=0.9",0.058898479460080866,-0.030631461464390997,124
us_etfs,4h,IS#1[cashmatch],False,4,2,0.013019965250755883,0.1618494910114765,0.1892816780411152,0.8550721479567612,0.82,-0.1998273706708095,0.5435541945347989,2000,ibs@sell=0.6,0.008096131256208006,0.004923833994547877,124
us_stocks,1d,IS#1[cashmatch],True,47,26,0.04348404334186462,0.3409905777773937,0.1341504811173294,2.541851322017696,0.9965,0.08205174364797994,0.6066607663889578,2000,"ibs@buy=0.1,sell=0.9",0.0568246427893746,-0.013340599447509982,124
us_stocks,4h,IS#1[cashmatch],True,5,2,0.1229683432357731,0.9287299608396347,0.3334507200700647,2.785209042716986,0.9995,0.29011774186544864,1.5880039115855316,2000,"ibs@buy=0.3,sell=0.7",0.1319087988842429,-0.008940455648469792,124
