class,tf,rule,symbol,floor,mode,cagr,excess_cagr,ir,vol,max_dd,mar,turnover_yr,weight
us_stocks,1d,ibs,ADM,0.5,floor,0.12905613851590192,0.023556923136890395,0.03172257086757385,0.23614915787424426,-0.5595693041410374,0.2306347713515282,29.30687371843171,0.7398483572030329
us_stocks,1d,ibs,ADM,0.75,floor,0.11890198758929538,0.013402772210283853,0.03172257086757422,0.2649221172694705,-0.6237370728148006,0.19062837976379132,14.653436859215855,0.8699241786015164
us_stocks,1d,ibs,ADM,1.0,floor,0.10549921537901152,0.0,,0.3005908042414491,-0.6800705131733118,0.15512981865179867,0.0,1.0
us_stocks,1d,ibs,ADM,0.4796967144060657,const,0.061347937160747046,-0.04415127821826448,-0.48528823037059354,0.1441924211753,-0.41094478630122344,0.14928510886564422,0.0,0.47969671440606554
us_stocks,1d,ibs,ADP,0.0,floor,0.14037231532362648,0.017148204550997193,0.002841829063299813,0.1505884119825842,-0.22873343396730583,0.6136939094950619,55.01131176648498,0.42325189553496206
us_stocks,1d,ibs,ADP,0.25,floor,0.13918370271539082,0.01595959194276153,0.0028418290632999557,0.1565863409354898,-0.23634599481305751,0.5888980806528196,41.25848382486373,0.5674389216512216
us_stocks,1d,ibs,ADP,0.5,floor,0.13592191427354128,0.012697803500911986,0.002841829063299799,0.1732055596482037,-0.29096638902212035,0.46713957144791723,27.50565588324249,0.711625947767481
us_stocks,1d,ibs,ADP,0.75,floor,0.13059610946728184,0.007371998694652548,0.0028418290632999917,0.19778655414330495,-0.3517922459394951,0.371230778889149,13.752827941621245,0.8558129738837406
us_stocks,1d,ibs,ADP,1.0,floor,0.12322411077262929,0.0,,0.22776599282612547,-0.40803094794396666,0.3019969720276002,0.0,1.0
us_stocks,1d,ibs,ADP,0.42325189553496206,const,0.057110052845171344,-0.06611405792745795,-0.6243961453205588,0.09640238820206018,-0.1950141188703236,0.29285086216320155,0.0,0.42325189553496206
us_stocks,1d,ibs,ADS,0.0,floor,0.024921226314038147,-0.13748590078683542,-0.7384889917240662,0.20771061664426935,-0.5566453605966384,0.044770383583771216,50.14676249391311,0.4737078651685393
us_stocks,1d,ibs,ADS,0.25,floor,0.06151871468792636,-0.10088841241294721,-0.738488991724066,0.21348304463549095,-0.5215912495309509,0.1179442997620225,37.61007187043483,0.6052808988764045
us_stocks,1d,ibs,ADS,0.5,floor,0.09677221505727518,-0.06563491204359839,-0.7384889917240663,0.22987102143159613,-0.5207801838737618,0.1858216154413682,25.073381246956554,0.7368539325842697
us_stocks,1d,ibs,ADS,0.75,floor,0.13047098513335453,-0.03193614196751904,-0.7384889917240659,0.25483470860195157,-0.5481848392364264,0.23800546055795566,12.536690623478277,0.8684269662921348
us_stocks,1d,ibs,ADS,1.0,floor,0.16240712710087357,0.0,,0.28613831793303685,-0.5762002039606076,0.28185885042133146,0.0,1.0
