class,tf,rule,pit,n_names,years,exposure,cagr,cashmatch_bench_cagr,cashmatch_excess_cagr,cashmatch_ratio,win_rate,profit_factor,n_trades,sharpe,bench_sharpe,dsharpe,boot_t,dsr,alpha_vs_bh_ann,alpha_vs_bh_t,avg_breadth,bars,start,end,vol,bench_vol,dd,bench_dd,bench_cagr,wealth,bench_wealth,avg_win,avg_loss,boot_se,boot_p_gt0,boot_ci_lo,boot_ci_hi,cash_w,cashmatch_bench_dd,cashmatch_beats,index_symbol,index_cagr,index_wealth,index_sharpe,index_vol,index_dd,idx_cash_w,idx_cashmatch_bench_cagr,idx_cashmatch_bench_dd,idx_cashmatch_excess_cagr,idx_cashmatch_ratio,idx_cashmatch_beats,volmatch_k,volmatch_wealth,volmatch_dd,volmatch_beats,alpha_ann,alpha_t,alpha_p,r2,factor_n,beta_Mkt-RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_Mom,beta_ST_Rev,t_Mkt-RF,t_SMB,t_HML,t_RMW,t_CMA,t_Mom,t_ST_Rev,alpha_vs_bh_p,beta_BH,r2_vs_bh,fill,skew,kurtosis,n_trials,sr_star_ann,psr,dsr_pass,n_trials_ledger,n_trials_measured,n_trials_source,trial_dispersion,dispersion_source,boot_draws
us_stocks,1d,ibs,True,196,26.584773697291517,0.4718952924235607,0.16296659820968395,0.08277613774224202,0.08019046046744194,6.681706349499623,0.6508832065652522,1.4431512160078332,79936,1.093528794712981,0.5368165863315366,0.5567122083814444,5.254635572325788,0.9935520468698956,0.0739047086330095,5.66051013950546,99.10569591867245,6689,2000-01-03,2026-08-07,0.12826289151733689,0.21103565602954852,-0.1870851685563364,-0.5585339210141793,0.1161636933966943,553465.1449624826,185709.9611017476,0.02631184708180667,-0.03399161688684509,0.10594687314063046,1.0,0.34387742399532634,0.7596741753995289,0.6077782964760132,-0.3674953345757581,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.6655366277811752,0.06574787052789066,-0.3960863944468319,0.0972187276817933,10.183623972487206,True,1.0,553465.1449624826,-0.1870851685563364,True,0.08854908349910631,6.24138880263564,4.3370285141008935e-10,0.7588173880017711,6662,0.5518889220056307,-0.07607413501948009,-0.00037379019578176464,0.00702002161595372,0.09038660230222532,-0.04622323887230931,0.07353947339917244,31.956544458497195,-4.7024457755594895,-0.020537363172310613,0.3776512581596439,3.537141335419387,-4.369944646158169,5.117976933532919,1.509236691177307e-08,0.539492014500792,0.782457288493517,close,1.5795551483641697,32.60304904842924,123,0.6287409399072297,0.999999997548286,True,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,"ibs@buy=0.3,sell=0.7",True,196,26.584773697291517,0.4801847343616415,0.1571424689641039,0.08417608058405812,0.07296638838004577,5.649419225092659,0.6407609256266548,1.3452508128510463,116332,1.032027286802264,0.5368165863315366,0.49521070047072735,4.974838702006578,0.9841206868703452,0.07082838942284078,5.4070812848100855,99.10569591867245,6689,2000-01-03,2026-08-07,0.13143896320528248,0.21103565602954852,-0.18272803337789278,-0.5585339210141793,0.1161636933966943,484311.3146834549,185709.9611017476,0.021582294249566834,-0.028615859682569293,0.09954306664676112,1.0,0.2968344265381883,0.6818619879768988,0.6228282257045644,-0.37570500558660525,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.6820167805032963,0.0667071397869945,-0.40458506238835024,0.09043532917710939,8.700601301129492,True,1.0,484311.3146834549,-0.18272803337789278,True,0.08529774258684512,6.062347471587088,1.341490030171144e-09,0.7499170367894741,6662,0.568978385728897,-0.07900084674768233,-0.005497794143012297,0.00658091550619011,0.0846768517083131,-0.048205924766132224,0.0531921412858601,36.93024415301468,-4.737640418337851,-0.3129677202776311,0.36581376817843814,3.1950965831457285,-4.540785390507354,3.7889766994067604,6.406007546644332e-08,0.5330442957346065,0.7718856217711744,close,1.4129776448252545,28.777129424671347,123,0.6287409399072297,0.9999999805065878,True,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,ibs@sell=0.6,True,196,26.584773697291517,0.3285023945031189,0.1403807670658681,0.07125982961870725,0.06912093744716086,5.271221154403149,0.6371916397395473,1.3770238802126669,102437,1.1444381025833015,0.5368165863315366,0.6076215162517649,4.8597581507135,0.9971868648834001,0.07029267764066421,5.435743005087071,99.10569591867245,6689,2000-01-03,2026-08-07,0.10287186697177038,0.21103565602954852,-0.15470108114933678,-0.5585339210141793,0.1161636933966943,328592.9641035657,185709.9611017476,0.019927061703148622,-0.025415261159706513,0.1250312253013157,1.0,0.3613991211329768,0.8365011041522151,0.4874620190124014,-0.2993510533053082,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.5337864648770335,0.05772580699773178,-0.3249895704312309,0.08265496006813633,7.391028807410084,True,1.0,328592.9641035657,-0.15470108114933678,True,0.08037303366575721,5.930064155931827,3.0281634977313843e-09,0.6348514628648783,6662,0.40780058332761243,-0.06652494900739447,-0.00554138370666761,0.011912657765511925,0.06254390153642314,-0.03462072540856273,0.04884543261234611,28.20619383213372,-4.0798387567145395,-0.33782900302074537,0.738107915844152,2.554611444759443,-3.487916730084582,4.244906561420713,5.4568559004763983e-08,0.3713556658162867,0.6522638354881147,close,1.669377352482867,33.68415399610596,123,0.6287409399072297,0.999999999599029,True,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,"ibs@buy=0.1,sell=0.9",True,196,26.584773697291517,0.46200692681031724,0.14693372268792726,0.0793196633140103,0.06761405937391696,5.029504530122614,0.6538357942163129,1.5944605610037887,40839,1.0408456964743051,0.5368165863315366,0.5040291101427685,5.160946378790971,0.9856180469753621,0.060046528289734356,5.123137254026605,99.10569591867245,6689,2000-01-03,2026-08-07,0.12050790843513698,0.21103565602954852,-0.20179821691808397,-0.5585339210141793,0.1161636933966943,382659.7853458689,185709.9611017476,0.03814368774903376,-0.045185119029369766,0.0976621482087254,1.0,0.31051799189592644,0.6911475036662414,0.5710310319231735,-0.34716040002630355,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.6252972005550256,0.06336411996925562,-0.3749686278303833,0.08356960271867164,7.47270489139519,True,1.0,382659.7853458689,-0.20179821691808397,True,0.07475323667317808,5.787235920105522,7.155405157277528e-09,0.7827378815854915,6662,0.5183477214071386,-0.07246121065666125,0.0038241737057385095,0.003205514184708602,0.07820722785130405,-0.04182985731100278,0.09076016342064405,25.56051798005534,-4.693886239975563,0.2186310512622073,0.16087779031013813,3.4416109158017307,-3.934205849370145,5.810964523549988,3.0049344479365914e-07,0.541788352524906,0.8097500226188806,close,1.3913137911978497,33.84974461837247,123,0.6287409399072297,0.9999999833301518,True,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,three_lower_lows@trend_ma_days=0.0,True,196,26.584773697291517,0.21633389243548554,0.08070094659267446,0.06557247715227899,0.015128469440395476,1.454675988436158,0.6918046244356273,1.4106991469936203,36545,0.6918100341074958,0.5368165863315366,0.15499344777595914,1.1748064008347152,0.6327667408806259,0.014601850848774857,1.4753413115458056,99.10569591867245,6689,2000-01-03,2026-08-07,0.09077105068277844,0.21103565602954852,-0.20845548140125625,-0.5585339210141793,0.1161636933966943,78714.35427136759,185709.9611017476,0.024664007571175334,-0.03924520338994883,0.1319310549089912,0.9005,-0.08527135848815469,0.43288956454550176,0.4301218684584228,-0.26529673902212647,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.4709971703967462,0.05368467174835989,-0.28911126553714794,0.02701627484431457,1.9601807485669407,True,1.0,78714.35427136759,-0.20845548140125625,False,0.022880030060825268,2.265551322618875,0.023478868321336943,0.6129715266032407,6662,0.324929146634746,-0.07647837978837502,0.02385853297465764,0.00845069614137317,0.06240053823632104,-0.004601493313240751,0.12754635371437603,18.702240353219675,-4.728555080179619,1.5354267566702162,0.5587420215176016,2.8534334001438766,-0.5143169114331488,8.640722354314336,0.14012080510894998,0.3049643033822454,0.6280533220137465,close,2.7770272330122876,85.35703204009491,123,0.6287409399072297,0.9999006265520922,False,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,three_lower_lows@n_lows=2,True,196,26.584773697291517,0.2193168953952548,0.05974452432186639,0.04568434478492667,0.014060179536939721,1.426287174676383,0.6916805192749149,1.3714811517470624,37899,0.8019782741035755,0.5368165863315366,0.26516168777203886,2.1826865578873296,0.8111774183708585,0.018151968660232158,2.8699131754316936,99.10569591867245,6689,2000-01-03,2026-08-07,0.050356709781595975,0.21103565602954852,-0.0925080729938611,-0.5585339210141793,0.1161636933966943,46770.03561060717,185709.9611017476,0.018950540557890812,-0.03099819011244959,0.12148408886922119,0.985,0.02154112009932134,0.48799314768553825,0.23861706940435315,-0.14432941617232964,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.2612933048501303,0.03919575343545367,-0.15990844344601685,0.020548770886412715,1.6829533351824055,True,1.0,46770.03561060717,-0.0925080729938611,False,0.021490683385234126,3.382873992979639,0.0007173153599124849,0.4869749376110387,6662,0.19175928383758722,0.01181245832846193,0.014853140166428039,0.0017390143354134302,0.04976302225654818,0.06333097770990902,-0.01806608902914404,15.519470395245856,1.5583201130228184,1.6867592582060449,0.1539405688959522,3.6683685345530006,8.269420364909095,-2.6780138660630053,0.0041058452306701465,0.12299671029350645,0.4949713336878223,close,-0.2499576695814024,20.161155090534024,123,0.6287409399072297,0.9999778878286182,False,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,"sell_in_may@end_month=5,start_month=10",True,196,26.584773697291517,0.6634773508745702,0.11814570046959072,0.10451127402860849,0.013634426440982228,1.38563928318437,0.6700996677740864,3.1821892594172705,3010,0.6047824055050799,0.5368165863315366,0.06796581917354327,0.6462388379016838,0.4508072897715463,0.024172743916814406,1.330353839156946,99.10569591867245,6689,2000-01-03,2026-08-07,0.18024295957976316,0.21103565602954852,-0.4569606121811156,-0.5585339210141793,0.1161636933966943,194678.9252894983,185709.9611017476,0.24568091877998832,-0.15682022467543974,0.10517136264082494,0.743,-0.12206813119878168,0.2861965640490274,0.8540877071243645,-0.49300360601787707,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.935253291742607,0.08018260874412197,-0.5244569773838885,0.037963091725468745,2.50497831592198,True,1.0,194678.9252894983,-0.4569606121811156,True,0.04573886567486532,2.454239437918764,0.014118293996220999,0.7069738996311259,6662,0.7424818862386098,-0.04463606041152768,0.02361911677516937,0.04604981002639186,-0.032584296149823944,-0.08870479551308735,0.06030184337802237,20.59202750454777,-1.3898605043303993,0.5353057876215902,1.2528291899468391,-0.6213057542703513,-4.096233388681736,2.5368858233044036,0.18340171600695387,0.7944859769436704,0.7328956827772435,close,0.23900859123943932,21.62474361700493,123,0.6287409399072297,0.999097508584748,False,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,"rsi2_raw@buy=15.0,exit_ma_days=10.0",True,196,26.584773697291517,0.3558901642838116,0.0947615859347748,0.08199725316137907,0.012764332773395726,1.3658615163237933,0.7150235907623541,1.4104597807373407,40270,0.6292798896724129,0.5368165863315366,0.09246330334087627,0.8792447658216298,0.5011228302096429,0.0041768827326445065,0.37737494421520307,99.10569591867245,6689,2000-01-03,2026-08-07,0.12650472971680185,0.21103565602954852,-0.2619772203619539,-0.5585339210141793,0.1161636933966943,110994.4695759648,185709.9611017476,0.027937758666552695,-0.049698389502881885,0.10516218797671417,0.823,-0.1103708697078557,0.30018408701049626,0.5994471839350649,-0.36292203980415205,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.6564137937176409,0.06521259647438793,-0.3913443830619858,0.029548989460386865,2.0697299645732916,True,1.0,110994.4695759648,-0.2619772203619539,False,0.01699720926856585,1.4392366531091638,0.15008348383747938,0.7461383619219398,6662,0.5089616224980397,-0.09343535706288374,0.026168004176915532,0.034266456100128795,0.08374738211768326,0.005184314897649395,0.18551048888380917,19.18334993673276,-5.776086673286833,1.4382384970559081,1.4437874179470245,3.3487855612521917,0.4018747444905344,12.995734546190675,0.7058949843959685,0.4722949154650846,0.764759099176812,close,1.1137223733309622,48.90398873328541,123,0.6287409399072297,0.9994923397669095,False,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,rsi2_connors@buy=15.0,True,196,26.584773697291517,0.13634280025137674,0.0520143324829383,0.03989749116887986,0.012116841314058435,1.3606654300297258,0.6867027368587338,1.453904003069861,25321,0.8333287048095607,0.5368165863315366,0.29651211847802406,1.9497628099331774,0.8493821924791847,0.016477273337424273,3.1348929987122682,99.10569591867245,6689,2000-01-03,2026-08-07,0.039078683916920806,0.21103565602954852,-0.07229256181817922,-0.5585339210141793,0.1161636933966943,38498.22954743913,185709.9611017476,0.019241016084770194,-0.029007109044921542,0.15207599456068513,0.9745,-0.0002496949488025287,0.5943200117207926,0.18517574068833723,-0.11148989385129782,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.20277334468698188,0.03488636371443432,-0.12129687631885777,0.017127968768503976,1.5471151655333193,True,1.0,38498.22954743913,-0.07229256181817922,False,0.01855988627029161,3.528410629153278,0.00041806308822023297,0.3857086656429872,6662,0.1308802479275823,0.0012317158628890653,0.0058026451537864995,0.0033298319572977186,0.03926819308726145,0.052173296074780245,-0.003893597641962495,13.021663992145672,0.1759937296633023,0.7886200974637956,0.37287560220547106,3.273335406747834,8.54860427679751,-0.7171481205555648,0.0017191680612929083,0.07672249972097828,0.39088714352256326,close,-0.3260505134701772,35.645219137982906,123,0.6287409399072297,0.9999872783813388,False,0,123,run+ledger,0.24158199520751586,this run,2000.0
us_stocks,1d,rsi2_raw,True,196,26.584773697291517,0.20099018128740292,0.07691461430535362,0.06550745339462116,0.011407160910732461,1.3272376478077803,0.671654480530522,1.3849134122304423,35286,0.653960345290399,0.5368165863315366,0.11714375895886242,0.9119739563906889,0.5540675628107712,0.011222107862732129,1.1523301493920175,99.10569591867245,6689,2000-01-03,2026-08-07,0.09063423380018275,0.21103565602954852,-0.17809426542517548,-0.5585339210141793,0.1161636933966943,71702.08696156522,185709.9611017476,0.025366574071762783,-0.037467439730715854,0.12845077223748935,0.8325,-0.1281345142286663,0.37136136821646476,0.42947355676944204,-0.26490592487430487,True,SPY,0.08323975301717512,83780.96401956206,0.4131804807146079,0.1927210106301002,-0.5519695475840953,0.4702872484108228,0.05363818672294007,-0.2886981848293181,0.02327642758241355,1.7876535023516176,True,1.0,71702.08696156522,-0.17809426542517548,False,0.018990067571046185,1.8903222750772815,0.05871487143373466,0.5747064759487304,6662,0.3192032697774545,-0.07987395564811392,0.017915790151438175,0.020672649970840506,0.06200510307642447,0.010704176494319609,0.12412902964768732,14.781180027704485,-4.646986244049172,1.1318348420190898,1.10555447458038,2.5059946896775585,1.1010332401873224,8.780216533810895,0.2491854323239311,0.28616805223290337,0.588030183691493,close,2.9652477846585246,88.12163632784085,123,0.6287409399072297,0.9997883898205489,False,0,123,run+ledger,0.24158199520751586,this run,2000.0
