class,tf,alpha,vwap_proxy,ic_mean,ic_std,icir,ic_t,ic_days,ic_hit,exposure,turnover_yr,gross_cagr,net_cagr,gross_sharpe,net_sharpe,net_sharpe_openfill,net_cagr_openfill,bench_sharpe,bench_sharpe_openfill,bench_cagr,sharpe_edge,sharpe_edge_openfill,formula,excluded_because
us_stocks,1d,alpha023,False,0.006468041851672045,0.15745098775998378,0.041079715940123815,2.8896302651717933,4948,0.5099029911075182,0.1737232962091685,159.17611681796583,0.09409781839464149,0.08542731511134583,0.5370929594088407,0.4987414134340091,0.5487588276044283,0.09657809640536397,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.013782539584341946,-0.10426066321591299,"(((sum(high, 20) / 20) < high) ? (-1 * delta(high, 2)) : 0)",
us_stocks,1d,alpha024,False,0.017565926956263866,0.16406586255027247,0.10706631277960933,6.964250099660956,4231,0.5476246750177263,0.06568344053912505,94.78088583379899,0.1196974427275872,0.11440564655897689,0.6985577006808392,0.6731925809770967,0.6806288857811797,0.115456915501021,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.18823370712742954,0.027609394960838474,"((((delta((sum(close, 100) / 100), 100) / delay(close, 100)) < 0.05) || ((delta((sum(close, 100) / 100), 100) / delay(close, 100)) == 0.05)) ? (-1 * (close - ts_min(close, 100))) : (-1 * delta(close, 3)))",
us_stocks,1d,alpha026,False,0.006963095901885784,0.14008866904116862,0.04970491867432548,3.5100964624752224,4987,0.520954481652296,0.07142133756948121,117.45880068976287,0.09349861756221567,0.08709767663528512,0.5282624070088764,0.5004999646088337,0.4957304726392003,0.08596220736018978,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.015541090759166598,-0.157289018181141,"(-1 * ts_max(correlation(ts_rank(volume, 5), ts_rank(high, 5), 5), 3))",
us_stocks,1d,alpha028,False,0.005007463213424733,0.1456277023653692,0.034385375392803876,2.415557325310548,4935,0.5138804457953394,0.07706591781757365,199.5630657840392,0.10404985160123226,0.09309180825432528,0.553980828467019,0.5093934654775027,0.4562460473640222,0.08046812164537309,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.024434591627835622,-0.19677344345631909,"scale(((correlation(adv20, low, 5) + ((high + low) / 2)) - close))",
us_stocks,1d,alpha029,False,0.00916856755748991,0.16580775641645665,0.05529637307473944,3.903391303113882,4983,0.5139474212321894,0.07823997314791506,189.09224416127634,0.1393865907936933,0.12867132108907442,0.7009546801201393,0.6581821511417406,0.669279143708376,0.13113027019933376,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.17322327729207349,0.01625965288803477,"(min(product(rank(rank(scale(log(sum(ts_min(rank(rank((-1 * rank(delta((close - 1), 5))))), 2), 1))))), 1), 5) + ts_rank(delay((-1 * returns), 6), 5))",
us_stocks,1d,alpha030,False,0.01466871410620621,0.15970288284688325,0.09185002702969355,6.462874931559079,4951,0.5370632195516057,0.07735527218118213,147.93351383832788,0.14045812868041807,0.13205920240505198,0.7047625191725524,0.6713670466669257,0.738321681681073,0.14739536904911232,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.18640817281725858,0.08530219086073176,"(((1.0 - rank(((sign((close - delay(close, 1))) + sign((delay(close, 1) - delay(close, 2)))) + sign((delay(close, 2) - delay(close, 3)))))) * sum(volume, 5)) / sum(volume, 20))",
us_stocks,1d,alpha031,False,0.0025508485328035813,0.14107069662435767,0.01808205810166209,1.2666478473579676,4907,0.5041777053189321,0.07721638208665006,109.27910657008988,0.10357524983179545,0.09756378563406543,0.5444358381484486,0.5205902816572441,0.4804990379334313,0.08685306802904824,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.035631407807576954,-0.17252045288690998,"((rank(rank(rank(decay_linear((-1 * rank(rank(delta(close, 10)))), 10)))) + rank((-1 * delta(close, 3)))) + sign(scale(correlation(adv20, low, 12))))",
us_stocks,1d,alpha033,False,0.013181460161970594,0.1918867136181149,0.06869397006925554,5.462790521060679,6324,0.5320999367488931,0.10632760122339024,343.6978941703367,0.16482263279493048,0.14498591868329136,0.7110579354241814,0.6457498000787397,0.6360719161425225,0.1431400577035047,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.1607909262290726,-0.016947574677818822,rank((-1 * ((1 - (open / close))^1))),
us_stocks,1d,alpha034,False,0.007509037469514543,0.15693213653343852,0.04784894691033882,3.3857990569709115,5007,0.5200718993409227,0.07937641241098736,252.95660273192104,0.10791428306491135,0.09399435349334584,0.5742946341644425,0.5170669339700772,0.6868304761460019,0.13617544168872175,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.032108060120410065,0.033810985325660625,"rank(((1 - rank((stddev(returns, 2) / stddev(returns, 5)))) + (1 - rank(delta(close, 1)))))",
us_stocks,1d,alpha035,False,0.011344300748125391,0.17408160643295822,0.06516656745406514,4.561194222551572,4899,0.5258215962441315,0.07684745527304924,200.49175563006312,0.08742608353156456,0.07658173578324834,0.4870589627313226,0.442178845095045,0.49700594371823914,0.08918050075388262,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.04278002875462211,-0.15601354710210213,"((Ts_Rank(volume, 32) * (1 - Ts_Rank(((close + high) - low), 16))) * (1 - Ts_Rank(returns, 32)))",
us_stocks,1d,alpha037,False,0.008418295874780974,0.16462180306514035,0.051137186679032304,3.324703767004375,4227,0.5240123018689378,0.06469674215922014,170.18836900709363,0.06766226231213501,0.058618503024894464,0.4239880700526746,0.382073228550173,0.46170630835740806,0.07708018653114257,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.10288564529949412,-0.19131318246293322,"(rank(correlation(delay((open - close), 1), close, 200)) + rank((open - close)))",
us_stocks,1d,alpha038,False,0.013965030017285251,0.1917756555810229,0.07281961818863497,5.144488283061264,4991,0.5303546383490283,0.0781184443151995,227.70649897322627,0.11709481738243044,0.1044556567488042,0.5709686941603211,0.5249627172759671,0.5389421705704247,0.10918707211163081,0.4849588738496671,0.6530194908203413,0.08703614508398805,0.04000384342629998,-0.11407732024991657,"((-1 * rank(Ts_Rank(close, 10))) * rank((close / open)))",
us_stocks,1d,alpha039,False,0.005345494933070698,0.17830211060871418,0.02997998685950186,1.9024894317473109,4027,0.5075738763347405,0.06101687804002928,81.43933194923952,0.06436361311426309,0.06003932484266916,0.41055512073734124,0.39029281916043757,0.3620926994843247,0.05472173789189094,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.09466605468922956,-0.29092679133601657,"((-1 * rank((delta(close, 7) * (1 - rank(decay_linear((volume / adv20), 9)))))) * (1 + rank(sum(returns, 250))))",
us_stocks,1d,alpha040,False,0.0064030356428594,0.14692357957679233,0.043580721769120354,3.0788476798630593,4991,0.5153275896613905,0.07807865809020333,84.84151606616265,0.08002466713797873,0.07545434437733478,0.44890261870481446,0.43051387440634914,0.403882949766326,0.06840571241467197,0.4849588738496671,0.6530194908203413,0.08703614508398805,-0.05444499944331799,-0.24913654105401528,"((-1 * rank(stddev(high, 10))) * correlation(high, volume, 10))",
