ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,base_rule,variant
-0.2695630065896991,0.25892857142857145,-0.2695630065896991,0.0,-0.5361096093382532,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLLONGLEGGEDDOJI|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,confirm2
-0.27494682735092935,0.25,-0.27494682735092935,0.0,-0.5468170060302762,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLDOJI|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,confirm2
-0.2753535539280059,0.29464285714285715,-0.27535355392800587,0.0,-0.5476259079233905,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MAXINDEX|hold10,gross,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,hold10
-0.277830041252689,0.26785714285714285,-0.27783004125268906,0.0,-0.552551170736577,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MININDEX|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,MININDEX,confirm2
-0.2850373458388605,0.25892857142857145,-0.2850373458388605,0.0,-0.5668851303364394,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MAXINDEX|base,gross,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,base
-0.2850373458388605,0.25892857142857145,-0.2850373458388605,0.0,-0.5668851303364394,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MAXINDEX|long_only,gross,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,long_only
-0.29247913765039085,0.30357142857142855,-0.29247913765039085,0.0,-0.5816854404803633,,TGT,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MININDEX|hold10,gross,fixed_transform,5.0,0.0,False,False,True,MININDEX,hold10
-0.3047584862770668,0.3125,-0.3047584862770668,0.0,-0.6061067321051282,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MAXINDEX|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,confirm2
-0.30514823065259816,0.2767857142857143,-0.30514823065259816,0.0,-0.6068818596255967,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,HT_TRENDMODE|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,HT_TRENDMODE,confirm2
-0.31225667613120006,0.29464285714285715,-0.3122566761312,0.0,-0.621019207241459,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLLONGLEGGEDDOJI|hold10,gross,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,hold10
-0.3130317395665473,0.25892857142857145,-0.3130317395665473,0.0,-0.6225606611701459,,DE,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MININDEX|base,gross,fixed_transform,5.0,0.0,False,False,True,MININDEX,base
-0.3130317395665473,0.25892857142857145,-0.3130317395665473,0.0,-0.6225606611701459,,DE,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MININDEX|long_only,gross,fixed_transform,5.0,0.0,False,False,True,MININDEX,long_only
-0.32038184909733886,0.2857142857142857,-0.32038184909733886,0.0,-0.6371786326752041,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLDOJI|hold10,gross,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,hold10
-0.3218507686361742,0.2857142857142857,-0.3218507686361741,0.0,-0.6401000345770348,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLLONGLEGGEDDOJI|base,gross,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,base
-0.3218507686361742,0.2857142857142857,-0.3218507686361741,0.0,-0.6401000345770348,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLLONGLEGGEDDOJI|long_only,gross,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,long_only
-0.3259927659161109,0.2857142857142857,-0.3259927659161109,0.0,-0.6483376802826524,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLDOJI|base,gross,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,base
-0.3259927659161109,0.2857142857142857,-0.3259927659161109,0.0,-0.6483376802826524,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLDOJI|long_only,gross,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,long_only
-0.32838090930818237,0.23214285714285715,-0.32838090930818237,0.0,-0.6530872437971886,,PLTR,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,HT_TRENDMODE|base,gross,fixed_transform,5.0,0.0,False,False,True,HT_TRENDMODE,base
-0.32838090930818237,0.23214285714285715,-0.32838090930818237,0.0,-0.6530872437971886,,PLTR,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,HT_TRENDMODE|long_only,gross,fixed_transform,5.0,0.0,False,False,True,HT_TRENDMODE,long_only
-0.3369260769939305,0.26785714285714285,-0.3369260769939305,0.0,-0.6700819589389041,,MRNA,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MINMAX|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,MINMAX,confirm2
-0.36896938237325766,0.20535714285714285,-0.36896938237325766,0.0,-0.7338100058476741,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,STOCH|base,gross,fixed_transform,5.0,0.0,False,False,True,STOCH,base
-0.36896938237325766,0.20535714285714285,-0.36896938237325766,0.0,-0.7338100058476741,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,STOCH|long_only,gross,fixed_transform,5.0,0.0,False,False,True,STOCH,long_only
-0.3725196338278204,0.19642857142857142,-0.3725196338278204,0.0,-0.7408707815247136,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,TSF_100|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,TSF_100,confirm2
-0.3730372575264255,0.21428571428571427,-0.3730372575264255,0.0,-0.7419002367246469,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,LINEARREG_100|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,confirm2
-0.3784750642123002,0.21428571428571427,-0.3784750642123002,0.0,-0.7527150011647042,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADXR|hold10,gross,fixed_transform,5.0,0.0,False,False,True,ADXR,hold10
-0.38080890840138254,0.22321428571428573,-0.38080890840138254,0.0,-0.7573565738800944,,DVN,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MINMAX|hold10,gross,fixed_transform,5.0,0.0,False,False,True,MINMAX,hold10
-0.3824437887185027,0.19642857142857142,-0.3824437887185027,0.0,-0.7606080402412044,,PLTR,112,112,3.955365307624283,False,False,False,False,0,False,64.58722329778011,127.87152149040462,-63.284298192624505,us_stocks,4h,BEST[MAXINDEX],gross,wf_transform,5.0,2.0,False,False,True,MAXINDEX,
-0.38248460517368255,0.19642857142857142,-0.38248460517368255,0.0,-0.7606892164163699,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,STOCH|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,STOCH,confirm2
-0.38250476881569767,0.21428571428571427,-0.38250476881569767,0.0,-0.7607293180697099,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,LINEARREG_100|base,gross,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,base
-0.38250476881569767,0.21428571428571427,-0.38250476881569767,0.0,-0.7607293180697099,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,LINEARREG_100|long_only,gross,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,long_only
-0.38945014640668124,0.22321428571428573,-0.38945014640668124,0.0,-0.7745423546362458,,MRNA,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MINMAX|long_only,gross,fixed_transform,5.0,0.0,False,False,True,MINMAX,long_only
-0.38953885244971836,0.23214285714285715,-0.3895388524497184,0.0,-0.7747187741037396,,MRNA,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MINMAX|base,gross,fixed_transform,5.0,0.0,False,False,True,MINMAX,base
-0.3941493139246396,0.24107142857142858,-0.39414931392463953,0.0,-0.7838881060957634,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,TSF_100|base,gross,fixed_transform,5.0,0.0,False,False,True,TSF_100,base
-0.3941493139246396,0.24107142857142858,-0.39414931392463953,0.0,-0.7838881060957634,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,TSF_100|long_only,gross,fixed_transform,5.0,0.0,False,False,True,TSF_100,long_only
-0.39919582995115716,0.24107142857142858,-0.39919582995115716,0.0,-0.7939246677505812,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,TSF_100|hold10,gross,fixed_transform,5.0,0.0,False,False,True,TSF_100,hold10
-0.40122549456801165,0.16071428571428573,-0.40122549456801165,0.0,-0.7979612850839298,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADXR|base,gross,fixed_transform,5.0,0.0,False,False,True,ADXR,base
-0.40122549456801165,0.16071428571428573,-0.40122549456801165,0.0,-0.7979612850839298,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADXR|long_only,gross,fixed_transform,5.0,0.0,False,False,True,ADXR,long_only
-0.4016085606113335,0.21428571428571427,-0.4016085606113335,0.0,-0.798723130670363,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,LINEARREG_100|hold10,gross,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,hold10
-0.40586070616084474,0.16964285714285715,-0.4058607061608447,0.0,-0.8071798403585275,,CHTR,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADXR|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,ADXR,confirm2
-0.4071796994771238,0.23214285714285715,-0.4071796994771237,0.0,-0.8098030674862263,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,STOCH|hold10,gross,fixed_transform,5.0,0.0,False,False,True,STOCH,hold10
-0.40781071751225634,0.17857142857142858,-0.40781071751225634,0.0,-0.8110580424791979,,CHTR,112,112,3.955365307624283,False,False,False,False,0,False,8.719768519073025,127.87152149040462,-119.15175297133159,us_stocks,4h,BEST[ADXR],gross,wf_transform,5.0,2.0,False,False,True,ADXR,
-0.41244516949967297,0.23214285714285715,-0.41244516949967297,0.0,-0.8202750870429297,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,42.874062272688604,127.87152149040462,-84.99745921771601,us_stocks,4h,BEST[CDLLONGLEGGEDDOJI],gross,wf_transform,5.0,2.0,False,False,True,CDLLONGLEGGEDDOJI,
-0.41461005907643284,0.17857142857142858,-0.41461005907643284,0.0,-0.8245806411318992,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADX|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,ADX,confirm2
-0.4168170442126744,0.23214285714285715,-0.4168170442126744,0.0,-0.8289699152914902,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,44.30383563246989,127.87152149040462,-83.56768585793472,us_stocks,4h,BEST[CDLDOJI],gross,wf_transform,5.0,2.0,False,False,True,CDLDOJI,
-0.41690537306236713,0.17857142857142858,-0.4169053730623671,0.0,-0.82914558459308,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,STOCH|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,STOCH,voltgt
-0.41967759530606946,0.24107142857142858,-0.4196775953060695,0.0,-0.8346590079773659,,UAL,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,HT_TRENDMODE|hold10,gross,fixed_transform,5.0,0.0,False,False,True,HT_TRENDMODE,hold10
-0.4224059453491715,0.22321428571428573,-0.4224059453491714,0.0,-0.8400851778893664,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,LINEARREG_100|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,voltgt
-0.43105004110668654,0.20535714285714285,-0.43105004110668654,0.0,-0.857276642171769,,MRNA,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MINMAX|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,MINMAX,voltgt
-0.43331229082410794,0.1875,-0.43331229082410794,0.0,-0.8617758270843278,,NKE,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,STOCH|regime200,gross,fixed_transform,5.0,0.0,False,False,True,STOCH,regime200
-0.43376700261465473,0.23214285714285715,-0.4337670026146547,0.0,-0.862680162450948,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,TSF_100|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,TSF_100,voltgt
-0.43537581125069763,0.20535714285714285,-0.4353758112506975,0.0,-0.8658797771914148,,MMM,112,112,3.955365307624283,False,False,False,False,0,False,41.53155709011914,127.87152149040462,-86.33996440028548,us_stocks,4h,BEST[HT_TRENDMODE],gross,wf_transform,5.0,2.0,False,False,True,HT_TRENDMODE,
-0.4360125245689885,0.17857142857142858,-0.4360125245689885,0.0,-0.8671460790206156,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADXR|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,ADXR,voltgt
-0.43823391983469356,0.22321428571428573,-0.43823391983469356,0.0,-0.8715640121901164,,MRNA,112,112,3.955365307624283,False,False,False,False,0,False,4.717882498972949,127.87152149040462,-123.15363899143166,us_stocks,4h,BEST[MINMAX],gross,wf_transform,5.0,2.0,False,False,True,MINMAX,
-0.4389189169020999,0.16964285714285715,-0.43891891690209983,0.0,-0.8729263412235063,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADXR|regime200,gross,fixed_transform,5.0,0.0,False,False,True,ADXR,regime200
-0.4392249354085084,0.19642857142857142,-0.4392249354085084,0.0,-0.8735349538962781,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,51.75117837274758,127.87152149040462,-76.12034311765703,us_stocks,4h,BEST[MININDEX],gross,wf_transform,5.0,2.0,False,False,True,MININDEX,
-0.4432069176671392,0.1875,-0.44320691766713927,0.0,-0.8814543601236903,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,DX|base,gross,fixed_transform,5.0,0.0,False,False,True,DX,base
-0.4432069176671392,0.1875,-0.44320691766713927,0.0,-0.8814543601236903,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,DX|long_only,gross,fixed_transform,5.0,0.0,False,False,True,DX,long_only
-0.44610518805908433,0.19642857142857142,-0.44610518805908433,0.0,-0.8872184693285834,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLLONGLEGGEDDOJI|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,CDLLONGLEGGEDDOJI,voltgt
-0.4490960519850104,0.16964285714285715,-0.44909605198501046,0.0,-0.8931667294819235,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,-0.5313468406703894,127.87152149040462,-128.402868331075,us_stocks,4h,BEST[DX],gross,wf_transform,5.0,2.0,False,False,True,DX,
-0.44926209783013543,0.19642857142857142,-0.4492620978301355,0.0,-0.8934969631229873,,ENPH,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADX|invert,gross,fixed_transform,5.0,0.0,False,False,True,ADX,invert
-0.4494107173807925,0.17857142857142858,-0.4494107173807926,0.0,-0.8937925391749494,,ENPH,112,112,3.955365307624283,False,False,False,False,0,False,-2.317232047284828,127.87152149040462,-130.18875353768945,us_stocks,4h,BEST[ADX],gross,wf_transform,5.0,2.0,False,False,True,ADX,
-0.45142591921528563,0.19642857142857142,-0.4514259192152857,0.0,-0.897800392781777,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,CDLDOJI|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,CDLDOJI,voltgt
-0.4551066266709615,0.16071428571428573,-0.4551066266709616,0.0,-0.9051206206613922,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,LINEARREG_100|regime200,gross,fixed_transform,5.0,0.0,False,False,True,LINEARREG_100,regime200
-0.45601454611089903,0.13392857142857142,-0.45601454611089903,0.0,-0.9069262999436254,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADX|base,gross,fixed_transform,5.0,0.0,False,False,True,ADX,base
-0.45601454611089903,0.13392857142857142,-0.45601454611089903,0.0,-0.9069262999436254,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADX|long_only,gross,fixed_transform,5.0,0.0,False,False,True,ADX,long_only
-0.4590203740440738,0.19642857142857142,-0.4590203740440738,0.0,-0.9129043206645663,,ENPH,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MINMAX|regime200,gross,fixed_transform,5.0,0.0,False,False,True,MINMAX,regime200
-0.4606741799816842,0.15178571428571427,-0.4606741799816842,0.0,-0.9161934264893989,,ENPH,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,DX|invert,gross,fixed_transform,5.0,0.0,False,False,True,DX,invert
-0.4618940509176034,0.16964285714285715,-0.4618940509176034,0.0,-0.9186195180335334,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,TSF_100|regime200,gross,fixed_transform,5.0,0.0,False,False,True,TSF_100,regime200
-0.4640360339398811,0.16071428571428573,-0.46403603393988113,0.0,-0.9228795153373561,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADX|hold10,gross,fixed_transform,5.0,0.0,False,False,True,ADX,hold10
-0.46436134522019185,0.23214285714285715,-0.4643613452201919,0.0,-0.9235264976722363,,DAL,112,112,3.955365307624283,False,False,False,False,0,False,1.3712696394503214,127.87152149040462,-126.5002518509543,us_stocks,4h,BEST[LINEARREG_100],gross,wf_transform,5.0,2.0,False,False,True,LINEARREG_100,
-0.46794707170931854,0.16071428571428573,-0.46794707170931854,0.0,-0.9306578264535832,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,DX|confirm2,gross,fixed_transform,5.0,0.0,False,False,True,DX,confirm2
-0.48288105881887045,0.19642857142857142,-0.4828810588188704,0.0,-0.9603586897005594,,ACN,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADX|regime200,gross,fixed_transform,5.0,0.0,False,False,True,ADX,regime200
-0.4836031265313241,0.16964285714285715,-0.4836031265313241,0.0,-0.9617947452043789,,FIS,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,DX|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,DX,voltgt
-0.48798519129692647,0.17857142857142858,-0.4879851912969265,0.0,-0.9705098395316871,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,MAXINDEX|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,MAXINDEX,voltgt
-0.49144728197583704,0.17857142857142858,-0.49144728197583704,0.0,-0.9773952801744733,,UAL,112,112,3.955365307624283,False,False,False,False,0,False,-4.315494943831962,127.87152149040462,-132.18701643423657,us_stocks,4h,BEST[TSF_100],gross,wf_transform,5.0,2.0,False,False,True,TSF_100,
-0.49354529904361194,0.13392857142857142,-0.49354529904361194,0.0,-0.9815678375473097,,PLTR,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,HT_TRENDMODE|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,HT_TRENDMODE,voltgt
-0.49574452300799365,0.20535714285714285,-0.49574452300799365,0.0,-0.9859416762105154,,SMCI,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,DX|hold10,gross,fixed_transform,5.0,0.0,False,False,True,DX,hold10
-0.4958301988044915,0.125,-0.49583019880449136,0.0,-0.9861120690933196,,EBAY,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,ADX|voltgt,gross,fixed_transform,5.0,0.0,False,False,True,ADX,voltgt
-0.4992787594263974,0.14285714285714285,-0.4992787594263974,0.0,-0.992970601023123,,SMCI,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,DX|regime200,gross,fixed_transform,5.0,0.0,False,False,True,DX,regime200
-0.5028200579955155,0.17857142857142858,-0.5028200579955155,0.0,-1.0000135711118554,,ANET,112,112,3.955365307624283,False,False,False,False,0,False,,,,us_stocks,4h,TSF_100|invert,gross,fixed_transform,5.0,0.0,False,False,True,TSF_100,invert
-0.5041539396474076,0.16964285714285715,-0.5041539396474075,0.0,-1.0026664083106474,,ACN,112,112,3.955365307624283,False,False,False,False,0,False,-9.457399918892978,127.87152149040462,-137.3289214092976,us_stocks,4h,BEST[STOCH],gross,wf_transform,5.0,2.0,False,False,True,STOCH,
