ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,net_return_pct,bench_return_pct,excess_return_pct,class,timeframe,rule,scenario,wf_mode,n_folds,n_switches,is_baseline,generic_fallback,rankable,base_rule,variant
-0.06971326766522232,0.55,-0.0037402108371613644,0.0,-0.13208708314590042,,ATOM/USD,20,20,3.5899617386303473,False,False,False,False,0,False,,,,crypto,4h,T3_200|confirm2,binance,fixed_transform,4.0,0.0,False,False,True,T3_200,confirm2
-0.09363837178513637,0.35,0.016200949345616503,0.14749680878244747,-0.17741844291427822,,VET/USD,20,20,3.5899617386303473,False,False,False,False,0,False,80.9440230688748,84.95394715053484,-4.009924081660046,crypto,4h,BEST[T3_200],binance,wf_transform,4.0,2.0,False,False,True,T3_200,
-0.10796907796692365,0.5,-0.04432192010412449,0.0,-0.20457111043896395,,AVAX/USD,20,20,3.5899617386303473,False,False,False,False,0,False,,,,crypto,4h,T3_200|hold10,binance,fixed_transform,4.0,0.0,False,False,True,T3_200,hold10
-0.11834558150773641,0.5,-0.0007002174973274045,0.0,-0.22423167336854835,,ATOM/USD,20,20,3.5899617386303473,False,False,False,False,0,False,,,,crypto,4h,T3_200|base,binance,fixed_transform,4.0,0.0,False,False,True,T3_200,base
-0.11834558150773641,0.5,-0.0007002174973274045,0.0,-0.22423167336854835,,ATOM/USD,20,20,3.5899617386303473,False,False,False,False,0,False,,,,crypto,4h,T3_200|long_only,binance,fixed_transform,4.0,0.0,False,False,True,T3_200,long_only
-0.13266475998139735,0.5,-0.08142925036925794,0.0,-0.2513624991206022,,DOT/USD,20,20,3.5899617386303473,False,False,False,False,0,False,,,,crypto,4h,LINEARREG_INTERCEPT_200|hold10,binance,fixed_transform,4.0,0.0,False,False,True,LINEARREG_INTERCEPT_200,hold10
-0.134030369436463,0.45,-0.0759069680456966,0.0,-0.25394994589619024,,DOT/USD,20,20,3.5899617386303473,False,False,False,False,0,False,30.16086275842041,84.95394715053484,-54.79308439211444,crypto,4h,BEST[LINEARREG_INTERCEPT_200],binance,wf_transform,4.0,1.0,False,False,True,LINEARREG_INTERCEPT_200,
-0.13465158825530563,0.35,-0.08113873210175895,0.0,-0.25512698126584626,,UNI/USD,20,20,3.5899617386303473,False,False,False,False,0,False,,,,crypto,4h,LINEARREG_INTERCEPT_200|confirm2,binance,fixed_transform,4.0,0.0,False,False,True,LINEARREG_INTERCEPT_200,confirm2
-0.14134291062019017,0.45,-0.002985735438359344,0.0,-0.2678051597986745,,ATOM/USD,20,20,3.5899617386303473,False,False,False,False,0,False,,,,crypto,4h,T3_200|voltgt,binance,fixed_transform,4.0,0.0,False,False,True,T3_200,voltgt
-0.14581591552157475,0.4,-0.09203689869653701,0.0,-0.2762802491196697,,XTZ/USD,20,20,3.5899617386303473,False,False,False,False,0,False,,,,crypto,4h,TSF_1000|confirm2,binance,fixed_transform,4.0,0.0,False,False,True,TSF_1000,confirm2
