ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,legacy_gate_ir,legacy_gate_breadth,legacy_gate_headroom,legacy_gate_t,legacy_passed,legacy_gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
0.5200473678359324,0.7941176470588235,0.5637312458618939,,0.8041820666735973,0.91583279819139,GRT/USD,34,34,2.391238877481177,True,True,False,False,2,True,crypto,1d,CORREL,binance,-0.0914645827097291,4083359.647464839,0.08363645385108175,0.5020057036753381,-0.8772222396002675,0.9472918108475481,42.7724388430986,4539,False,True,True
0.4753745814014889,0.7058823529411765,0.5122374905001753,,0.7351017175730652,0.894207699657809,IMX/USD,34,34,2.391238877481177,False,True,False,False,1,True,crypto,1d,ADX,binance,-0.0986616390157306,727757.5586136042,0.024786165237658947,0.4753932463872566,-0.8936786713239735,0.9772601364965948,38.563675123579145,4167,False,True,True
0.4464460210556988,0.6176470588235294,0.5549113436634878,,0.6903676589399509,0.8947864978624523,ETC/USD,34,34,2.391238877481177,False,False,False,False,0,True,crypto,1d,DX,binance,-0.2888285044247376,387691.7586295156,-0.17783239986464364,0.279643012212794,-0.9335651634041712,0.983686619660601,106.61873395181945,11402,False,True,True
0.4237164383458614,0.6176470588235294,0.4567449547449733,,0.6552194706618552,0.8655837056635981,IMX/USD,34,34,2.391238877481177,False,False,False,False,0,True,crypto,1d,ADXR,binance,-0.1484591836460534,1023730.324465466,-0.0352258452345004,0.39394539257776534,-0.9114959679524439,0.9708336533325891,32.716972099201655,3524,False,True,True
0.385440080710714,0.6176470588235294,0.428722392938415,,0.5960303231119697,0.9165125519768528,GRT/USD,34,34,2.391238877481177,False,False,False,False,0,True,crypto,1d,MINMAX,binance,-0.2216800745945762,406830.001735099,-0.10895013321912252,0.33227456499276886,-0.9158220946847463,0.9712744976720539,40.639063174157506,4443,False,True,True
0.28979376318987954,0.6764705882352942,0.35161366627077056,,0.448126385796225,0.8867473694746385,ATOM/USD,34,34,2.391238877481177,False,False,False,False,0,True,crypto,1d,AVGDEV,binance,-0.1744568022197969,410692.3420210738,-0.1566983580948788,0.30496671550917676,-0.9145077942838037,0.9841809645193703,62.664658778718646,6715,False,True,True
0.27236083257926313,0.7058823529411765,0.31768925402023585,,0.4211687449471595,0.888634908631703,ETC/USD,34,34,2.391238877481177,False,True,False,False,1,True,crypto,1d,MAXINDEX,binance,0.0036991113486267877,3783427.5959273158,0.00774397444140857,0.3806952942642216,-0.9023419712274541,0.8471101705710605,11.557573896870181,2447,False,True,True
0.2648507793531775,0.7058823529411765,0.38327252757791497,,0.4095554756611055,0.8118248902446942,OP/USD,34,34,2.391238877481177,False,True,False,False,1,True,crypto,1d,VAR,binance,-0.38829265334823054,256526.33082841503,-0.2766538472314046,0.09042918261208396,-0.9686797264373638,0.9886300682482976,126.03847450243353,13465,False,True,True
0.24575877405000918,0.6176470588235294,0.28488879623452024,,0.38003230290564033,0.693931962767689,IMX/USD,34,34,2.391238877481177,False,False,False,False,0,False,crypto,1d,HT_DCPERIOD,binance,-0.4236716204398008,-208204.37328500708,-0.3348319754312295,0.04024174491738296,-0.954768120759997,0.9747884122027467,39.60199033181411,4260,False,False,True
0.21936448942677245,0.6764705882352942,0.23335299747232446,,0.3392171547682458,0.8108486866280541,APT/USD,34,34,2.391238877481177,False,False,False,False,0,True,crypto,1d,TSF_1000,binance,-0.34223985688508085,427913.2086595716,0.009602946299355052,0.3109641800990103,-0.7858102576743627,0.530650295587207,6.352292224615194,755,False,False,True
